Serial,Date,Message,serial,date,message
,,,1605830.0,2024-01-08 01:00:00,エントリーイベントが発生。ポジション状態に遷移します。
,,,1605831.0,2024-01-08 02:00:00,continue Position state pandl:-27.657000000000426
,,,1605832.0,2024-01-08 03:00:00,continue Position state pandl:-16.29270000000024
,,,1605833.0,2024-01-08 04:00:00,continue Position state pandl:-10.482900000000246
,,,1605834.0,2024-01-08 05:00:00,continue Position state pandl:-7.578000000000248
,,,1605835.0,2024-01-08 06:00:00,continue Position state pandl:10.796700000000055
,,,1605836.0,2024-01-08 07:00:00,continue Position state pandl:14.846999999999934
,,,1605837.0,2024-01-08 08:00:00,continue Position state pandl:7.325999999999748
,,,1605838.0,2024-01-08 09:00:00,continue Position state pandl:-2.223600000000079
,,,1605839.0,2024-01-08 10:00:00,continue Position state pandl:23.19599999999964
,,,1605847.0,2024-01-08 11:00:00,go to IdleState
,,,1605848.0,2024-01-08 11:00:00,アイドル状態に遷移します。
,,,1605849.0,2024-01-08 12:00:00,go to EntryPreparationState
,,,1605850.0,2024-01-08 12:00:00,エントリー準備状態に遷移します。
,,,1605851.0,2024-01-08 13:00:00,Prediction: 0
,,,1605853.0,2024-01-08 13:00:00,go to PositionState
,,,1605854.0,2024-01-08 13:00:00,エントリーイベントが発生。ポジション状態に遷移します。
,,,1605855.0,2024-01-08 14:00:00,continue Position state pandl:5.222400000000288
,,,1605856.0,2024-01-08 15:00:00,continue Position state pandl:-6.609799999999996
,,,1605857.0,2024-01-08 16:00:00,continue Position state pandl:-4.452399999999489
,,,1605858.0,2024-01-08 17:00:00,continue Position state pandl:-51.6806999999997
,,,1605859.0,2024-01-08 18:00:00,losscut price: 45824.418000000005
,,,1605867.0,2024-01-08 18:00:00,go to IdleState
,,,1605868.0,2024-01-08 18:00:00,アイドル状態に遷移します。
,,,1605869.0,2024-01-08 19:00:00,go to EntryPreparationState
,,,1605870.0,2024-01-08 19:00:00,エントリー準備状態に遷移します。
,,,1605871.0,2024-01-08 20:00:00,Prediction: 0
,,,1605873.0,2024-01-08 20:00:00,go to PositionState
,,,1605874.0,2024-01-08 20:00:00,エントリーイベントが発生。ポジション状態に遷移します。
,,,1605875.0,2024-01-08 21:00:00,continue Position state pandl:-21.354399999999988
,,,1605876.0,2024-01-08 22:00:00,continue Position state pandl:-17.091999999999917
,,,1605877.0,2024-01-08 23:00:00,continue Position state pandl:-14.36560000000036
,,,1605878.0,2024-01-09 00:00:00,continue Position state pandl:3.0935999999998782
,,,1605879.0,2024-01-09 01:00:00,continue Position state pandl:10.184800000000177
,,,1605880.0,2024-01-09 02:00:00,continue Position state pandl:-3.4343999999999144
,,,1605881.0,2024-01-09 03:00:00,continue Position state pandl:-12.855199999999787
,,,1605882.0,2024-01-09 04:00:00,continue Position state pandl:-4.829600000000301
,,,1605883.0,2024-01-09 05:00:00,continue Position state pandl:0.44399999999968687
,,,1605884.0,2024-01-09 06:00:00,continue Position state pandl:-3.396000000000004
,,,1605885.0,2024-01-09 07:00:00,continue Position state pandl:-6.826400000000195
,,,1605886.0,2024-01-09 08:00:00,continue Position state pandl:11.202399999999852
,,,1605887.0,2024-01-09 09:00:00,continue Position state pandl:14.645600000000012
,,,1605888.0,2024-01-09 10:00:00,continue Position state pandl:17.50639999999994
,,,1605889.0,2024-01-09 11:00:00,continue Position state pandl:6.683999999999923
,,,1605890.0,2024-01-09 12:00:00,continue Position state pandl:35.970399999999884
,,,1605891.0,2024-01-09 13:00:00,continue Position state pandl:-6.570399999999882
,,,1605892.0,2024-01-09 14:00:00,continue Position state pandl:10.920800000000053
,,,1605893.0,2024-01-09 15:00:00,continue Position state pandl:-8.10639999999994
,,,1605894.0,2024-01-09 16:00:00,continue Position state pandl:-9.962400000000162
,,,1605895.0,2024-01-09 17:00:00,continue Position state pandl:1.435999999999876
,,,1605896.0,2024-01-09 18:00:00,continue Position state pandl:6.306399999999666
,,,1605897.0,2024-01-09 19:00:00,continue Position state pandl:-8.560800000000018
,,,1605898.0,2024-01-09 20:00:00,continue Position state pandl:6.4343999999998225
,,,1605899.0,2024-01-09 21:00:00,losscut price: 47735.898
,,,1605907.0,2024-01-09 21:00:00,go to IdleState
,,,1605908.0,2024-01-09 21:00:00,アイドル状態に遷移します。
,,,1605909.0,2024-01-09 22:00:00,
,,,1605910.0,2024-01-09 23:00:00,
,,,1605911.0,2024-01-10 00:00:00,
,,,1605912.0,2024-01-10 01:00:00,
,,,1605913.0,2024-01-10 02:00:00,
,,,1605914.0,2024-01-10 03:00:00,
,,,1605915.0,2024-01-10 04:00:00,
,,,1605916.0,2024-01-10 05:00:00,
,,,1605917.0,2024-01-10 06:00:00,
,,,1605918.0,2024-01-10 07:00:00,
,,,1605919.0,2024-01-10 08:00:00,
,,,1605920.0,2024-01-10 09:00:00,
,,,1605921.0,2024-01-10 10:00:00,
,,,1605922.0,2024-01-10 11:00:00,
,,,1605923.0,2024-01-10 12:00:00,go to EntryPreparationState
,,,1605924.0,2024-01-10 12:00:00,エントリー準備状態に遷移します。
,,,1605925.0,2024-01-10 13:00:00,Prediction: 1
,,,1605927.0,2024-01-10 13:00:00,go to PositionState
,,,1605928.0,2024-01-10 13:00:00,エントリーイベントが発生。ポジション状態に遷移します。
,,,1605929.0,2024-01-10 14:00:00,continue Position state pandl:-17.745232105976793
,,,1605930.0,2024-01-10 15:00:00,continue Position state pandl:24.741967894023237
