start_at,open,high,low,close,volume,turnover,date,upper,midle,lower,macd,macdsignal,macdhist,bb_diff,bb_flag,prev_macd,prev_macdsignal,macdhist_positive,macd_rising,macdsignal_rising,macd_positive,macdsignal_positive
1674565200000.0,22957.5,23010.0,22780.0,22860.0,8620.236,197228508.952,2023-01-24 13:00:00,23131.95,22950.97,22769.99,16.29,41.67,-25.38,0.0,,27.28,48.02,False,False,False,True,True
1674568800000.0,22860.0,22976.0,22687.0,22864.5,16159.248,369028779.338,2023-01-24 14:00:00,23129.53,22942.73,22755.93,7.85,34.91,-27.05,0.0,,16.29,41.67,False,False,False,True,True
1674572400000.0,22864.5,22960.0,22746.0,22931.5,8339.195,190638174.556,2023-01-24 15:00:00,23109.74,22941.66,22773.58,6.49,29.23,-22.73,0.0,,7.85,34.91,False,False,False,True,True
1674576000000.0,22931.5,22952.5,22836.5,22875.0,3260.022,74652991.16949998,2023-01-24 16:00:00,23108.84,22935.31,22761.78,0.85,23.55,-22.7,0.0,,6.49,29.23,False,False,False,True,True
1674579600000.0,22875.0,22928.5,22786.0,22913.5,3968.873,90776827.0675,2023-01-24 17:00:00,23108.63,22933.23,22757.84,-0.5,18.74,-19.24,0.0,,0.85,23.55,False,False,False,False,True
1674583200000.0,22913.5,23050.0,22876.0,22997.0,6591.885,151538748.6305,2023-01-24 18:00:00,23113.08,22939.31,22765.53,5.09,16.01,-10.91,0.0,,-0.5,18.74,False,True,False,True,True
1674586800000.0,22997.0,23086.5,22959.0,23017.0,3160.916,72757605.8725,2023-01-24 19:00:00,23118.39,22946.71,22775.02,11.02,15.01,-3.99,0.0,,5.09,16.01,False,True,False,True,True
1674590400000.0,23017.0,23033.5,22867.0,23010.5,5888.982,135111852.39,2023-01-24 20:00:00,23124.91,22952.78,22780.65,15.01,15.01,0.0,0.0,,11.02,15.01,False,True,False,True,True
1674594000000.0,23010.5,23082.0,22814.5,22902.0,7611.661,174702968.5045,2023-01-24 21:00:00,23115.94,22947.94,22779.95,9.32,13.87,-4.55,0.0,,15.01,15.01,False,False,False,True,True
1674597600000.0,22902.0,22920.0,22659.0,22758.0,13446.604,306345380.357,2023-01-24 22:00:00,23119.87,22929.85,22739.83,-6.72,9.75,-16.48,0.0,,9.32,13.87,False,False,False,False,True
1674601200000.0,22758.0,22780.5,22451.0,22631.0,18056.4,408095650.682,2023-01-24 23:00:00,23132.08,22901.39,22670.7,-29.36,1.93,-31.29,35.79999999999927,lower,-6.72,9.75,False,False,False,False,True
1674604800000.0,22631.0,22705.5,22500.0,22656.0,7642.463,172869186.319,2023-01-25 00:00:00,23130.84,22878.02,22625.2,-44.76,-7.4,-37.35,0.0,,-29.36,1.93,False,False,False,False,False
1674608400000.0,22656.0,22667.5,22319.0,22494.5,14395.545,323127175.5985,2023-01-25 01:00:00,23138.18,22841.49,22544.8,-69.2,-19.76,-49.43,-102.70000000000073,lower,-44.76,-7.4,False,False,False,False,False
1674612000000.0,22494.5,22593.0,22485.0,22547.5,3818.757,86097441.70049998,2023-01-25 02:00:00,23128.82,22813.49,22498.17,-83.33,-32.48,-50.85,0.0,,-69.2,-19.76,False,False,False,False,False
1674615600000.0,22547.5,22653.0,22535.0,22647.0,3385.235,76553000.54999998,2023-01-25 03:00:00,23113.09,22797.64,22482.18,-85.52,-43.08,-42.43,0.0,,-83.33,-32.48,False,False,False,False,False
1674619200000.0,22647.0,22658.0,22617.0,22623.0,1407.377,31860865.7305,2023-01-25 04:00:00,23094.81,22781.0,22467.2,-88.17,-52.1,-36.06,0.0,,-85.52,-43.08,False,False,False,False,False
1674622800000.0,22623.0,22746.0,22604.5,22674.0,3559.419,80708728.1675,2023-01-25 05:00:00,23090.33,22770.81,22451.3,-85.18,-58.72,-26.45,0.0,,-88.17,-52.1,False,True,False,False,False
1674626400000.0,22674.0,22743.0,22639.5,22713.5,2290.246,51988769.652,2023-01-25 06:00:00,23084.42,22765.35,22446.29,-78.71,-62.71,-15.99,0.0,,-85.18,-58.72,False,True,False,False,False
1674630000000.0,22713.5,22769.0,22698.0,22709.5,2573.761,58498838.9125,2023-01-25 07:00:00,23076.59,22760.03,22443.48,-73.06,-64.78,-8.27,0.0,,-78.71,-62.71,False,True,False,False,False
1674633600000.0,22709.5,22733.5,22651.5,22653.5,2870.608,65119729.64,2023-01-25 08:00:00,23061.81,22749.89,22437.97,-72.27,-66.28,-5.99,0.0,,-73.06,-64.78,False,True,False,False,False
1674637200000.0,22653.5,22708.5,22566.5,22601.0,5141.857,116396280.253,2023-01-25 09:00:00,23053.7,22735.71,22417.71,-75.02,-68.03,-6.98,0.0,,-72.27,-66.28,False,False,False,False,False
1674640800000.0,22601.0,22628.5,22467.0,22609.5,7259.452,163774750.7855,2023-01-25 10:00:00,23044.49,22723.69,22402.88,-75.64,-69.55,-6.08,0.0,,-75.02,-68.03,False,False,False,False,False
1674644400000.0,22609.5,22632.5,22568.0,22603.0,2394.815,54141176.043,2023-01-25 11:00:00,23027.37,22712.19,22397.01,-75.78,-70.8,-4.98,0.0,,-75.64,-69.55,False,False,False,False,False
1674648000000.0,22603.0,22752.0,22600.0,22699.5,5999.937,136181945.467,2023-01-25 12:00:00,23019.43,22710.98,22402.54,-67.33,-70.1,2.77,0.0,,-75.78,-70.8,True,True,True,False,False
1674651600000.0,22699.5,22738.0,22575.5,22609.0,5188.353,117505030.9505,2023-01-25 13:00:00,23000.53,22701.27,22402.01,-67.16,-69.51,2.35,0.0,,-67.33,-70.1,True,True,True,False,False
1674655200000.0,22609.0,22638.0,22409.5,22436.5,14041.535,316271633.9485,2023-01-25 14:00:00,22966.58,22676.05,22385.53,-80.02,-71.62,-8.4,0.0,,-67.16,-69.51,False,False,False,False,False
1674658800000.0,22436.5,22617.0,22333.5,22586.0,12880.522,289580952.596,2023-01-25 15:00:00,22915.6,22667.48,22419.36,-77.26,-72.74,-4.51,0.0,,-80.02,-71.62,False,True,False,False,False
1674662400000.0,22586.0,22708.5,22532.0,22633.5,4959.935,112239709.8565,2023-01-25 16:00:00,22852.51,22664.24,22475.97,-70.43,-72.28,1.85,0.0,,-77.26,-72.74,True,True,True,False,False
1674666000000.0,22633.5,22655.0,22517.0,22575.5,3156.179,71244849.465,2023-01-25 17:00:00,22802.08,22655.79,22509.5,-68.9,-71.61,2.7,0.0,,-70.43,-72.28,True,True,True,False,False
1674669600000.0,22575.5,22729.5,22562.0,22726.0,3728.131,84453143.48049998,2023-01-25 18:00:00,22803.43,22662.47,22521.52,-54.91,-68.27,13.35,0.0,,-68.9,-71.61,True,True,True,False,False
1674673200000.0,22726.0,22765.0,22656.0,22752.5,4262.661,96831218.363,2023-01-25 19:00:00,22823.16,22671.05,22518.94,-41.21,-62.86,21.64,0.0,,-54.91,-68.27,True,True,True,False,False
1674676800000.0,22752.5,22959.0,22752.0,22938.0,13644.301,312091433.285,2023-01-25 20:00:00,22900.08,22696.47,22492.86,-15.21,-53.33,38.11,222.40000000000146,upper,-41.21,-62.86,True,True,True,False,False
1674680400000.0,22938.0,23763.5,22838.5,23618.0,36651.922,853039072.0464998,2023-01-25 21:00:00,23248.1,22784.24,22320.37,59.57,-30.75,90.32,-413.2999999999993,upper,-15.21,-53.33,True,True,True,True,False
1674684000000.0,23618.0,23875.0,22801.5,22940.5,42587.529,993869038.2805,2023-01-25 22:00:00,23269.1,22799.12,22329.13,63.44,-11.91,75.35,0.0,,59.57,-30.75,True,True,True,True,False
1674687600000.0,22940.5,23221.5,22888.5,23056.5,13863.93,319886240.449,2023-01-25 23:00:00,23314.76,22823.63,22332.5,75.0,5.47,69.53,0.0,,63.44,-11.91,True,True,True,True,True
1674691200000.0,23056.5,23289.5,23047.0,23249.0,5933.718,137361298.7855,2023-01-26 00:00:00,23399.76,22864.14,22328.52,98.56,24.09,74.47,0.0,,75.0,5.47,True,True,True,True,True
1674694800000.0,23249.0,23255.0,23126.0,23159.5,4600.737,106697059.65,2023-01-26 01:00:00,23451.89,22892.27,22332.65,108.76,41.02,67.73,0.0,,98.56,24.09,True,True,True,True,True
1674698400000.0,23159.5,23263.0,23140.0,23181.0,3075.047,71328556.553,2023-01-26 02:00:00,23502.64,22919.77,22336.89,117.23,56.26,60.96,0.0,,108.76,41.02,True,True,True,True,True
1674702000000.0,23181.0,23228.0,23102.5,23135.0,2361.452,54696490.088,2023-01-26 03:00:00,23536.81,22940.27,22343.72,118.85,68.78,50.07,0.0,,117.23,56.26,True,True,True,True,True
1674705600000.0,23135.0,23196.0,23101.5,23177.5,2124.978,49189446.982,2023-01-26 04:00:00,23570.59,22962.86,22355.13,122.16,79.46,42.7,0.0,,118.85,68.78,True,True,True,True,True
1674709200000.0,23177.5,23188.5,23134.0,23149.5,1144.378,26505891.9255,2023-01-26 05:00:00,23587.86,22980.63,22373.41,121.13,87.79,33.33,0.0,,122.16,79.46,True,False,True,True,True
1674712800000.0,23149.5,23162.0,22884.5,23090.0,9726.02,223818785.371,2023-01-26 06:00:00,23589.66,22991.05,22392.44,114.19,93.07,21.12,0.0,,121.13,87.79,True,False,True,True,True
1674716400000.0,23090.0,23094.0,22947.5,22967.5,4269.11,98222014.657,2023-01-26 07:00:00,23570.16,22988.81,22407.45,97.69,93.99,3.69,0.0,,114.19,93.07,True,False,True,True,True
1674720000000.0,22967.5,23050.0,22923.5,23001.0,3438.402,79043915.003,2023-01-26 08:00:00,23561.77,22989.97,22418.16,86.31,92.46,-6.14,0.0,,97.69,93.99,False,False,False,True,True
1674723600000.0,23001.0,23031.5,22911.0,22976.5,3192.357,73322908.79899998,2023-01-26 09:00:00,23538.8,22988.68,22438.57,74.46,88.86,-14.39,0.0,,86.31,92.46,False,False,False,True,True
1674727200000.0,22976.5,22992.0,22850.5,22937.0,6331.94,145106592.8295,2023-01-26 10:00:00,23477.64,22983.76,22489.88,61.18,83.32,-22.14,0.0,,74.46,88.86,False,False,False,True,True
1674730800000.0,22937.0,22996.5,22893.0,22992.5,2666.575,61210145.3635,2023-01-26 11:00:00,23441.99,22984.59,22527.19,54.5,77.56,-23.05,0.0,,61.18,83.32,False,False,False,True,True
1674734400000.0,22992.5,23144.0,22964.0,23117.5,5297.584,122191787.8735,2023-01-26 12:00:00,23421.85,22997.25,22572.65,58.62,73.77,-15.15,0.0,,54.5,77.56,False,True,False,True,True
1674738000000.0,23117.5,23150.0,22851.5,23128.5,15213.551,350242277.875,2023-01-26 13:00:00,23378.94,23009.75,22640.56,62.06,71.43,-9.37,0.0,,58.62,73.77,False,True,False,True,True
1674741600000.0,23128.5,23241.5,22912.5,23037.5,13554.559,313044416.2705,2023-01-26 14:00:00,23347.86,23012.39,22676.92,56.78,68.5,-11.71,0.0,,62.06,71.43,False,False,False,True,True
1674745200000.0,23037.5,23173.0,22891.0,22955.0,8514.608,196208291.3035,2023-01-26 15:00:00,23313.17,23006.93,22700.69,45.42,63.88,-18.46,0.0,,56.78,68.5,False,False,False,True,True
1674748800000.0,22955.0,23036.0,22851.0,23011.0,7037.921,161593507.4525,2023-01-26 16:00:00,23307.89,23007.31,22706.74,40.47,59.2,-18.72,0.0,,45.42,63.88,False,False,False,True,True
1674752400000.0,23011.0,23064.5,22954.0,22982.0,2650.152,60999110.7515,2023-01-26 17:00:00,23189.03,23004.9,22820.78,33.82,54.12,-20.3,0.0,,40.47,59.2,False,False,False,True,True
1674756000000.0,22982.0,23109.5,22960.0,23039.5,3947.193,91014639.741,2023-01-26 18:00:00,23184.1,23008.2,22832.29,32.81,49.86,-17.05,0.0,,33.82,54.12,False,False,False,True,True
1674759600000.0,23039.5,23101.5,22980.0,23080.5,3268.427,75316992.914,2023-01-26 19:00:00,23191.01,23015.08,22839.16,34.91,46.87,-11.96,0.0,,32.81,49.86,False,True,False,True,True
1674763200000.0,23080.5,23179.0,23050.0,23120.5,3297.266,76224363.8715,2023-01-26 20:00:00,23182.61,23025.12,22867.63,39.35,45.37,-6.01,0.0,,34.91,46.87,False,True,False,True,True
1674766800000.0,23120.5,23127.5,22957.5,23082.5,3423.86,78873951.7275,2023-01-26 21:00:00,23182.0,23030.59,22879.17,39.35,44.16,-4.81,0.0,,39.35,45.37,False,False,False,True,True
1674770400000.0,23082.5,23149.0,22992.5,23007.5,2148.829,49573140.8625,2023-01-26 22:00:00,23170.22,23028.39,22886.56,32.92,41.91,-8.99,0.0,,39.35,44.16,False,False,False,True,True
1674774000000.0,23007.5,23032.0,22972.0,23005.5,1238.156,28482057.64,2023-01-26 23:00:00,23163.57,23026.21,22888.84,27.35,39.0,-11.65,0.0,,32.92,41.91,False,False,False,True,True
1674777600000.0,23005.5,23074.0,22892.0,22923.0,3880.048,89099528.07099998,2023-01-27 00:00:00,23148.58,23016.38,22884.17,16.09,34.42,-18.33,0.0,,27.35,39.0,False,False,False,True,True
1674781200000.0,22923.0,22963.0,22523.0,22646.0,19122.421,433896508.809,2023-01-27 01:00:00,23185.12,22981.1,22777.08,-15.01,24.53,-39.54,-155.59999999999854,lower,16.09,34.42,False,False,False,False,True
1674784800000.0,22646.0,22808.5,22608.0,22779.0,4087.994,92935449.5885,2023-01-27 02:00:00,23184.19,22961.85,22739.52,-28.59,13.9,-42.5,0.0,,-15.01,24.53,False,False,False,False,True
1674788400000.0,22779.0,22838.0,22751.5,22762.0,2673.933,60978679.864,2023-01-27 03:00:00,23186.26,22942.82,22699.38,-40.27,3.07,-43.34,0.0,,-28.59,13.9,False,False,False,False,True
1674792000000.0,22762.0,22855.0,22753.5,22793.0,2027.213,46241412.293,2023-01-27 04:00:00,23184.82,22928.55,22672.28,-46.48,-6.83,-39.64,0.0,,-40.27,3.07,False,False,False,False,False
1674795600000.0,22793.0,23099.5,22790.0,23028.0,7692.108,176591867.43,2023-01-27 05:00:00,23195.58,22938.02,22680.46,-32.08,-11.88,-20.19,0.0,,-46.48,-6.83,False,True,False,False,False
1674799200000.0,23028.0,23054.5,22968.0,22997.5,3234.599,74420844.8515,2023-01-27 06:00:00,23200.98,22943.69,22686.4,-22.86,-14.08,-8.77,0.0,,-32.08,-11.88,False,True,False,False,False
1674802800000.0,22997.5,23077.5,22926.0,23077.5,3600.737,82823923.96449998,2023-01-27 07:00:00,23217.55,22956.43,22695.31,-8.99,-13.06,4.06,0.0,,-22.86,-14.08,True,True,True,False,False
1674806400000.0,23077.5,23083.0,22903.0,22959.0,4349.123,99950341.929,2023-01-27 08:00:00,23209.97,22956.67,22703.38,-7.48,-11.94,4.46,0.0,,-8.99,-13.06,True,True,True,False,False
1674810000000.0,22959.0,22980.0,22907.0,22946.5,2160.19,49568603.6215,2023-01-27 09:00:00,23198.54,22955.7,22712.87,-7.2,-11.0,3.79,0.0,,-7.48,-11.94,True,True,True,False,False
1674813600000.0,22946.5,22990.0,22907.0,22950.0,1856.224,42603962.171,2023-01-27 10:00:00,23195.51,22955.16,22714.81,-6.63,-10.12,3.49,0.0,,-7.2,-11.0,True,True,True,False,False
1674817200000.0,22950.0,22974.0,22915.5,22970.0,1359.478,31196179.8615,2023-01-27 11:00:00,23196.98,22956.57,22716.17,-4.51,-9.0,4.49,0.0,,-6.63,-10.12,True,True,True,False,False
1674820800000.0,22970.0,22987.0,22846.0,22930.0,3949.388,90534054.37850001,2023-01-27 12:00:00,23193.47,22954.04,22714.61,-5.98,-8.4,2.41,0.0,,-4.51,-9.0,True,False,True,False,False
1674824400000.0,22930.0,23031.5,22851.0,22905.0,8530.053,195637590.6675,2023-01-27 13:00:00,23189.35,22949.37,22709.39,-9.07,-8.53,-0.53,0.0,,-5.98,-8.4,False,False,False,False,False
1674828000000.0,22905.0,23061.0,22838.0,22972.0,7582.427,174037911.148,2023-01-27 14:00:00,23188.26,22951.53,22714.79,-6.03,-8.03,1.99,0.0,,-9.07,-8.53,True,True,True,False,False
1674831600000.0,22972.0,23148.0,22921.5,22931.5,14073.978,324350790.5685,2023-01-27 15:00:00,23178.29,22949.62,22720.95,-6.82,-7.79,0.96,0.0,,-6.03,-8.03,True,False,True,False,False
1674835200000.0,22931.5,23148.5,22919.5,23130.0,6637.833,153152403.311,2023-01-27 16:00:00,23197.0,22966.8,22736.59,8.47,-4.54,13.01,0.0,,-6.82,-7.79,True,True,True,True,False
1674838800000.0,23130.0,23248.0,23087.0,23208.5,8504.487,197066481.1815,2023-01-27 17:00:00,23241.22,22989.82,22738.41,26.62,1.69,24.92,0.0,,8.47,-4.54,True,True,True,True,True
1674842400000.0,23208.5,23258.0,23133.5,23181.0,4536.273,105124293.9825,2023-01-27 18:00:00,23278.55,23008.02,22737.49,38.34,9.02,29.32,0.0,,26.62,1.69,True,True,True,True,True
1674846000000.0,23181.0,23299.5,23158.5,23261.5,3591.917,83460497.8275,2023-01-27 19:00:00,23333.55,23032.16,22730.77,53.51,17.92,35.59,0.0,,38.34,9.02,True,True,True,True,True
1674849600000.0,23261.5,23515.5,23013.5,23107.5,28463.391,662485231.9035,2023-01-27 20:00:00,23345.96,23039.34,22732.72,52.5,24.83,27.66,0.0,,53.51,17.92,True,False,True,True,True
1674853200000.0,23107.5,23196.5,23032.5,23081.0,6291.921,145501265.2765,2023-01-27 21:00:00,23312.4,23043.31,22774.21,49.0,29.67,19.33,0.0,,52.5,24.83,True,False,True,True,True
1674856800000.0,23081.0,23094.0,22941.5,23000.5,6131.277,141092246.6885,2023-01-27 22:00:00,23288.8,23039.23,22789.66,39.27,31.59,7.68,0.0,,49.0,29.67,True,False,True,True,True
1674860400000.0,23000.5,23078.0,23000.5,23066.0,1673.656,38577384.0245,2023-01-27 23:00:00,23264.79,23041.78,22818.76,36.43,32.56,3.87,0.0,,39.27,31.59,True,False,True,True,True
1674864000000.0,23066.0,23193.0,23039.5,23148.5,4024.437,93028294.379,2023-01-28 00:00:00,23253.9,23051.94,22849.99,40.37,34.12,6.25,0.0,,36.43,32.56,True,True,True,True,True
1674867600000.0,23148.5,23168.5,23067.0,23082.0,1967.081,45456794.477,2023-01-28 01:00:00,23257.35,23054.8,22852.26,37.69,34.83,2.85,0.0,,40.37,34.12,True,False,True,True,True
1674871200000.0,23082.0,23117.0,23063.0,23084.0,1559.781,36012309.861,2023-01-28 02:00:00,23259.56,23057.58,22855.61,35.32,34.93,0.39,0.0,,37.69,34.83,True,False,True,True,True
1674874800000.0,23084.0,23132.0,23078.0,23112.0,738.751,17068069.0655,2023-01-28 03:00:00,23266.25,23062.77,22859.28,35.3,35.0,0.29,0.0,,35.32,34.93,True,False,True,True,True
1674878400000.0,23112.0,23125.5,23077.0,23089.5,704.796,16281981.728,2023-01-28 04:00:00,23264.86,23065.31,22865.76,33.08,34.62,-1.53,0.0,,35.3,35.0,False,False,False,True,True
1674882000000.0,23089.5,23106.5,23028.5,23064.5,1755.668,40482959.38,2023-01-28 05:00:00,23258.14,23065.23,22872.33,28.97,33.49,-4.51,0.0,,33.08,34.62,False,False,False,True,True
1674885600000.0,23064.5,23076.0,23006.0,23035.5,1298.875,29915178.673,2023-01-28 06:00:00,23248.71,23062.4,22876.1,23.11,31.41,-8.3,0.0,,28.97,33.49,False,False,False,True,True
1674889200000.0,23035.5,23035.5,22942.0,22982.5,2781.95,63926136.1,2023-01-28 07:00:00,23239.86,23054.79,22869.73,14.03,27.94,-13.9,0.0,,23.11,31.41,False,False,False,True,True
1674892800000.0,22982.5,23010.0,22950.0,22975.0,1503.882,34559470.176,2023-01-28 08:00:00,23226.46,23047.19,22867.92,6.15,23.58,-17.42,0.0,,14.03,27.94,False,False,False,True,True
1674896400000.0,22975.0,23019.0,22901.0,23000.0,3335.591,76611477.8355,2023-01-28 09:00:00,23208.68,23042.7,22876.72,1.91,19.24,-17.33,0.0,,6.15,23.58,False,False,False,True,True
1674900000000.0,23000.0,23012.5,22950.5,22978.5,1457.199,33498873.393,2023-01-28 10:00:00,23201.77,23036.58,22871.39,-3.15,14.76,-17.92,0.0,,1.91,19.24,False,False,False,False,True
1674903600000.0,22978.5,22997.5,22936.5,22979.5,1283.827,29488602.7395,2023-01-28 11:00:00,23189.11,23031.15,22873.19,-7.0,10.41,-17.41,0.0,,-3.15,14.76,False,False,False,False,True
1674907200000.0,22979.5,22980.0,22919.5,22954.5,2150.611,49353578.4505,2023-01-28 12:00:00,23188.71,23023.85,22858.98,-11.93,5.94,-17.88,0.0,,-7.0,10.41,False,False,False,False,True
1674910800000.0,22954.5,22969.5,22874.0,22968.0,4121.272,94449680.031,2023-01-28 13:00:00,23176.03,23018.53,22861.02,-14.58,1.83,-16.42,0.0,,-11.93,5.94,False,False,False,False,True
1674914400000.0,22968.0,22983.5,22945.0,22946.5,1873.81,43031857.1825,2023-01-28 14:00:00,23165.54,23011.67,22857.79,-18.21,-2.17,-16.04,0.0,,-14.58,1.83,False,False,False,False,False
1674918000000.0,22946.5,23045.0,22932.5,23012.0,3566.056,82031649.0435,2023-01-28 15:00:00,23129.95,23011.7,22893.45,-15.62,-4.86,-10.75,0.0,,-18.21,-2.17,False,True,False,False,False
1674921600000.0,23012.0,23058.5,23007.5,23018.5,1741.49,40106401.307,2023-01-28 16:00:00,23125.7,23012.34,22898.99,-12.89,-6.46,-6.42,0.0,,-15.62,-4.86,False,True,False,False,False
1674925200000.0,23018.5,23025.0,22968.0,23020.5,1547.614,35592062.321,2023-01-28 17:00:00,23123.96,23013.12,22902.28,-10.45,-7.26,-3.18,0.0,,-12.89,-6.46,False,True,False,False,False
1674928800000.0,23020.5,23025.5,22973.0,22992.5,869.386,19991593.497,2023-01-28 18:00:00,23122.41,23011.16,22899.9,-10.65,-7.94,-2.7,0.0,,-10.45,-7.26,False,False,False,False,False
1674932400000.0,22992.5,23046.5,22988.0,23036.5,1389.4,32001088.9495,2023-01-28 19:00:00,23123.41,23013.57,22903.73,-7.17,-7.78,0.61,0.0,,-10.65,-7.94,True,True,True,False,False
1674936000000.0,23036.5,23043.5,22950.0,22959.5,1715.973,39454243.279,2023-01-28 20:00:00,23105.59,23008.42,22911.25,-10.51,-8.33,-2.18,0.0,,-7.17,-7.78,False,False,False,False,False
1674939600000.0,22959.5,23011.0,22933.0,22999.5,1387.849,31894781.4575,2023-01-28 21:00:00,23099.82,23007.57,22915.32,-9.82,-8.63,-1.18,0.0,,-10.51,-8.33,False,True,False,False,False
1674943200000.0,22999.5,23013.0,22975.0,22977.0,743.17,17087985.513,2023-01-28 22:00:00,23091.48,23004.66,22917.84,-10.95,-9.09,-1.86,0.0,,-9.82,-8.63,False,False,False,False,False
1674946800000.0,22977.0,23030.5,22960.0,23022.0,949.769,21841094.4355,2023-01-28 23:00:00,23078.62,23006.31,22934.0,-8.13,-8.9,0.76,0.0,,-10.95,-9.09,True,True,True,False,False
1674950400000.0,23022.0,23144.0,22962.0,23108.0,4808.954,110959001.1455,2023-01-29 00:00:00,23093.14,23015.99,22938.85,1.02,-6.91,7.94,72.90000000000146,upper,-8.13,-8.9,True,True,True,True,False
1674954000000.0,23108.0,23514.0,23108.0,23237.0,17373.74,405465999.672,2023-01-29 01:00:00,23163.34,23037.04,22910.75,18.48,-1.83,20.32,-29.099999999998545,upper,1.02,-6.91,True,True,True,True,False
1674957600000.0,23237.0,23287.0,23050.5,23143.5,7066.122,163541105.773,2023-01-29 02:00:00,23185.97,23047.18,22908.39,24.49,3.42,21.06,0.0,,18.48,-1.83,True,True,True,True,True
1674961200000.0,23143.5,23197.5,23106.0,23191.5,2298.651,53221946.415,2023-01-29 03:00:00,23218.4,23060.92,22903.45,32.75,9.29,23.46,0.0,,24.49,3.42,True,True,True,True,True
1674964800000.0,23191.5,23240.0,23151.0,23224.5,2012.11,46680841.869,2023-01-29 04:00:00,23254.09,23076.5,22898.92,41.48,15.73,25.75,0.0,,32.75,9.29,True,True,True,True,True
1674968400000.0,23224.5,23249.5,23186.5,23243.0,1385.66,32169885.3065,2023-01-29 05:00:00,23289.88,23092.36,22894.84,49.32,22.45,26.87,0.0,,41.48,15.73,True,True,True,True,True
1674972000000.0,23243.0,23267.5,23178.5,23193.0,1569.774,36444313.0515,2023-01-29 06:00:00,23305.83,23101.94,22898.06,50.91,28.14,22.77,0.0,,49.32,22.45,True,True,True,True,True
1674975600000.0,23193.0,23214.0,23172.0,23202.0,923.397,21414602.1105,2023-01-29 07:00:00,23320.49,23111.47,22902.45,52.3,32.97,19.32,0.0,,50.91,28.14,True,True,True,True,True
1674979200000.0,23202.0,23223.5,23152.5,23165.0,1343.731,31154307.6515,2023-01-29 08:00:00,23321.94,23116.57,22911.2,49.84,36.35,13.49,0.0,,52.3,32.97,True,False,True,True,True
1674982800000.0,23165.0,23369.0,23160.0,23290.5,5860.415,136488069.4225,2023-01-29 09:00:00,23350.16,23133.13,22916.1,57.35,40.55,16.8,0.0,,49.84,36.35,True,True,True,True,True
1674986400000.0,23290.5,23498.5,23290.5,23448.5,10629.241,248849360.915,2023-01-29 10:00:00,23416.81,23163.17,22909.52,75.19,47.48,27.71,36.70000000000073,upper,57.35,40.55,True,True,True,True,True
1674990000000.0,23448.5,23646.5,23271.0,23428.5,13979.568,327443346.4025,2023-01-29 11:00:00,23468.79,23188.44,22908.08,86.71,55.32,31.39,0.0,,75.19,47.48,True,True,True,True,True
1674993600000.0,23428.5,23542.5,23342.5,23470.0,7053.677,165320497.4025,2023-01-29 12:00:00,23522.62,23215.25,22907.88,98.07,63.87,34.19,0.0,,86.71,55.32,True,True,True,True,True
1674997200000.0,23470.0,23664.5,23456.0,23538.5,9651.524,227533820.8145,2023-01-29 13:00:00,23585.11,23246.04,22906.96,111.3,73.36,37.94,0.0,,98.07,63.87,True,True,True,True,True
1675000800000.0,23538.5,23598.5,23417.0,23540.5,5904.532,138758522.279,2023-01-29 14:00:00,23631.8,23274.08,22916.36,120.57,82.8,37.76,0.0,,111.3,73.36,True,True,True,True,True
1675004400000.0,23540.5,23552.5,23471.0,23523.5,2753.294,64749059.502,2023-01-29 15:00:00,23668.11,23297.83,22927.56,125.1,91.26,33.83,0.0,,120.57,82.8,True,True,True,True,True
1675008000000.0,23523.5,23655.0,23475.0,23584.5,5652.261,133166574.497,2023-01-29 16:00:00,23699.14,23325.14,22951.13,132.08,99.42,32.65,0.0,,125.1,91.26,True,True,True,True,True
1675011600000.0,23584.5,23640.5,23545.0,23591.5,3512.993,82906428.42149998,2023-01-29 17:00:00,23725.82,23350.5,22975.18,136.61,106.86,29.75,0.0,,132.08,99.42,True,True,True,True,True
1675015200000.0,23591.5,23774.0,23535.0,23681.0,11115.796,263050310.8,2023-01-29 18:00:00,23759.27,23381.98,23004.68,145.74,114.64,31.1,0.0,,136.61,106.86,True,True,True,True,True
1675018800000.0,23681.0,23966.0,23660.0,23895.5,17930.423,427579174.6745,2023-01-29 19:00:00,23850.11,23430.88,23011.66,168.35,125.38,42.96,-116.29999999999927,upper,145.74,114.64,True,True,True,True,True
1675022400000.0,23895.5,23908.0,23611.5,23700.5,10451.217,248322455.056,2023-01-29 20:00:00,23877.04,23456.56,23036.08,168.58,134.02,34.56,0.0,,168.35,125.38,True,True,True,True,True
1675026000000.0,23700.5,23825.0,23656.5,23792.5,3628.483,86168107.706,2023-01-29 21:00:00,23931.23,23488.56,23045.88,174.18,142.05,32.13,0.0,,168.58,134.02,True,True,True,True,True
1675029600000.0,23792.5,23824.0,23726.0,23770.0,2125.878,50536125.706,2023-01-29 22:00:00,23957.67,23515.36,23073.05,174.79,148.6,26.19,0.0,,174.18,142.05,True,True,True,True,True
1675033200000.0,23770.0,23883.5,23726.5,23737.5,4662.652,111028333.482,2023-01-29 23:00:00,23973.14,23536.52,23099.89,170.69,153.02,17.66,0.0,,174.79,148.6,True,False,True,True,True
1675036800000.0,23737.5,23799.5,23685.5,23751.0,2687.023,63774121.1685,2023-01-30 00:00:00,23987.14,23556.94,23126.74,166.6,155.73,10.86,0.0,,170.69,153.02,True,False,True,True,True
