index,start_at,open,high,low,close,volume,turnover,date
1704038400.0,1704038400.0,2300.39,2311.67,2299,2306.66,18885.44,43568159.6507,2023-12-31 16:00:00
1704042000.0,1704042000.0,2306.66,2309.8,2293.18,2300.65,19017.03,43745861.3726,2023-12-31 17:00:00
1704045600.0,1704045600.0,2300.65,2308.23,2292.17,2305.38,12635.79,29062101.1929,2023-12-31 18:00:00
1704049200.0,1704049200.0,2305.38,2306.91,2293,2296.96,12636.76,29039879.824,2023-12-31 19:00:00
1704052800.0,1704052800.0,2296.96,2297.1,2281.4,2284.34,18352.26,41992434.8146,2023-12-31 20:00:00
1704056400.0,1704056400.0,2284.34,2294.8,2281.44,2285,12539.01,28693563.7134,2023-12-31 21:00:00
1704060000.0,1704060000.0,2285,2295.47,2258.08,2275.76,29313.81,66695973.6593,2023-12-31 22:00:00
1704063600.0,1704063600.0,2275.76,2286.36,2273.04,2283.88,17715,40402226.1029,2023-12-31 23:00:00
1704067200.0,1704067200.0,2283.88,2299.74,2283.24,2297.63,21078.32,48356637.8672,2024-01-01 00:00:00
1704070800.0,1704070800.0,2297.63,2309.25,2294.92,2306.17,14773.29,34035671.6294,2024-01-01 01:00:00
1704074400.0,1704074400.0,2306.17,2307.15,2293.6,2295.26,12248.29,28169853.6453,2024-01-01 02:00:00
1704078000.0,1704078000.0,2295.26,2296.99,2271.92,2275.83,16064.42,36676431.8304,2024-01-01 03:00:00
1704081600.0,1704081600.0,2275.83,2281.6,2266.66,2281.38,15016.54,34167059.5854,2024-01-01 04:00:00
1704085200.0,1704085200.0,2281.38,2285.31,2274.36,2277.82,8910.74,20321825.5604,2024-01-01 05:00:00
1704088800.0,1704088800.0,2277.82,2285.53,2276.07,2283.89,8541.27,19473170.8169,2024-01-01 06:00:00
1704092400.0,1704092400.0,2283.89,2290.18,2283.3,2286.76,6793.74,15534699.7566,2024-01-01 07:00:00
1704096000.0,1704096000.0,2286.76,2289.69,2282.4,2289.44,6359.08,14540635.5879,2024-01-01 08:00:00
1704099600.0,1704099600.0,2289.44,2302.66,2289.06,2302.37,11585.49,26603312.6975,2024-01-01 09:00:00
1704103200.0,1704103200.0,2302.37,2305.95,2299.53,2304.48,13280.53,30580527.006,2024-01-01 10:00:00
1704106800.0,1704106800.0,2304.48,2307.8,2301.4,2307.09,9064.33,20891151.3069,2024-01-01 11:00:00
1704110400.0,1704110400.0,2307.09,2309.84,2301.16,2302.18,8160.88,18816496.7926,2024-01-01 12:00:00
1704114000.0,1704114000.0,2302.18,2310.91,2300.62,2306.78,6901.78,15923755.3254,2024-01-01 13:00:00
1704117600.0,1704117600.0,2306.78,2307.4,2297.36,2303.3,11754.73,27063382.7157,2024-01-01 14:00:00
1704121200.0,1704121200.0,2303.3,2321,2301.22,2317.36,33214.46,76839742.7454,2024-01-01 15:00:00
1704124800.0,1704124800.0,2317.36,2322.36,2309.05,2312.62,18800.28,43530630.5892,2024-01-01 16:00:00
1704128400.0,1704128400.0,2312.62,2319.95,2308.46,2315.86,14854.32,34387118.6731,2024-01-01 17:00:00
1704132000.0,1704132000.0,2315.86,2334.84,2315.85,2328.96,31419.23,73150896.5901,2024-01-01 18:00:00
1704135600.0,1704135600.0,2328.96,2343.34,2324.28,2339.66,19075.76,44536180.7421,2024-01-01 19:00:00
1704139200.0,1704139200.0,2339.66,2350.74,2336.76,2343,29663.98,69534776.3136,2024-01-01 20:00:00
1704142800.0,1704142800.0,2343,2348.92,2334.44,2340.59,16541.46,38723519.5513,2024-01-01 21:00:00
1704146400.0,1704146400.0,2340.59,2341.79,2325.52,2336.41,14800.87,34534377.1608,2024-01-01 22:00:00
1704150000.0,1704150000.0,2336.41,2354.5,2336.3,2354.5,25696.35,60317110.6382,2024-01-01 23:00:00
1704153600.0,1704153600.0,2354.5,2396.37,2349.77,2392.33,86463.28,205338165.1688,2024-01-02 00:00:00
1704157200.0,1704157200.0,2392.33,2401.95,2374,2381.7,41691.37,99620243.1241,2024-01-02 01:00:00
1704160800.0,1704160800.0,2381.7,2385.03,2376.18,2385.01,22309.08,53119683.8084,2024-01-02 02:00:00
1704164400.0,1704164400.0,2385.01,2391,2373.44,2388.21,26346.15,62770761.4347,2024-01-02 03:00:00
1704168000.0,1704168000.0,2388.21,2392.15,2380.23,2389.1,18549.94,44244552.9982,2024-01-02 04:00:00
1704171600.0,1704171600.0,2389.1,2393.93,2379.23,2379.35,12488.44,29805797.5013,2024-01-02 05:00:00
1704175200.0,1704175200.0,2379.35,2386.23,2375.78,2375.85,12192.07,29025532.9591,2024-01-02 06:00:00
1704178800.0,1704178800.0,2375.85,2391.41,2375.74,2387.82,18253.27,43527060.3079,2024-01-02 07:00:00
1704182400.0,1704182400.0,2387.82,2434.96,2381.6,2429.53,76491.73,184969360.6725,2024-01-02 08:00:00
1704186000.0,1704186000.0,2429.53,2431.59,2414.67,2417.12,30430.04,73727907.1179,2024-01-02 09:00:00
1704189600.0,1704189600.0,2417.12,2419.96,2395.42,2401.61,32968.85,79362327.2726,2024-01-02 10:00:00
1704193200.0,1704193200.0,2401.61,2406.23,2383.33,2394.66,31952.88,76538429.1468,2024-01-02 11:00:00
1704196800.0,1704196800.0,2394.66,2408.53,2386.02,2390.03,38259.83,91723014.6878,2024-01-02 12:00:00
1704200400.0,1704200400.0,2390.03,2404.05,2385.54,2401.16,20286.1,48637561.2178,2024-01-02 13:00:00
1704204000.0,1704204000.0,2401.16,2406.12,2357.35,2369.39,86680.78,206067444.7772,2024-01-02 14:00:00
1704207600.0,1704207600.0,2369.39,2373.22,2353.45,2359.26,49715.95,117516399.4958,2024-01-02 15:00:00
1704211200.0,1704211200.0,2359.26,2372.47,2352.2,2370.32,34447.49,81340961.2226,2024-01-02 16:00:00
1704214800.0,1704214800.0,2370.32,2370.35,2353.47,2359.55,20368.34,48105459.0871,2024-01-02 17:00:00
1704218400.0,1704218400.0,2359.55,2372.12,2357.5,2368.21,23888.08,56522394.8563,2024-01-02 18:00:00
1704222000.0,1704222000.0,2368.21,2375.42,2356.87,2371.57,23077.49,54626253.2374,2024-01-02 19:00:00
1704225600.0,1704225600.0,2371.57,2383.09,2360.62,2362.07,28672.47,67998019.0551,2024-01-02 20:00:00
1704229200.0,1704229200.0,2362.07,2368.8,2341.16,2368.8,43162.12,101720574.5099,2024-01-02 21:00:00
1704232800.0,1704232800.0,2368.8,2374.99,2359.35,2361.2,16173.81,38294575.4762,2024-01-02 22:00:00
1704236400.0,1704236400.0,2361.2,2365,2352.46,2357.13,18854.2,44469157.8371,2024-01-02 23:00:00
1704240000.0,1704240000.0,2357.13,2369.91,2348.8,2363.55,17398.54,41069690.7859,2024-01-03 00:00:00
1704243600.0,1704243600.0,2363.55,2377.77,2362.24,2375.3,13670.18,32400111.6319,2024-01-03 01:00:00
1704247200.0,1704247200.0,2375.3,2386.85,2369.62,2371.26,21659.67,51528890.3162,2024-01-03 02:00:00
1704250800.0,1704250800.0,2371.26,2372.84,2366.49,2370.66,7816.91,18522618.7435,2024-01-03 03:00:00
1704254400.0,1704254400.0,2370.66,2376.72,2365.06,2372.84,13044.41,30930934.2619,2024-01-03 04:00:00
1704258000.0,1704258000.0,2372.84,2382.08,2370.24,2378.9,9787.02,23269212.3089,2024-01-03 05:00:00
1704261600.0,1704261600.0,2378.9,2382.96,2375.45,2377.39,10248.88,24391232.5414,2024-01-03 06:00:00
1704265200.0,1704265200.0,2377.39,2381.6,2357.93,2362.95,32985.94,78186144.0407,2024-01-03 07:00:00
1704268800.0,1704268800.0,2362.95,2373.62,2362.38,2372.39,14383.96,34060035.0955,2024-01-03 08:00:00
1704272400.0,1704272400.0,2372.39,2387.48,2372.06,2378.43,23584.34,56138228.9494,2024-01-03 09:00:00
1704276000.0,1704276000.0,2378.43,2383.14,2362.54,2366.4,24360.65,57783546.3606,2024-01-03 10:00:00
1704279600.0,1704279600.0,2366.4,2367.66,2290.11,2309.41,146870.86,341976651.4738,2024-01-03 11:00:00
1704283200.0,1704283200.0,2309.41,2310.2,2044,2249.73,574679.97,1254193413.3046,2024-01-03 12:00:00
1704286800.0,1704286800.0,2249.73,2249.92,2206.23,2224.47,78258.16,174199047.4464,2024-01-03 13:00:00
1704290400.0,1704290400.0,2224.47,2224.82,2189.42,2194.51,67617.36,148921616.2706,2024-01-03 14:00:00
1704294000.0,1704294000.0,2194.51,2242.7,2190.81,2241.5,56268.47,124794339.5282,2024-01-03 15:00:00
1704297600.0,1704297600.0,2241.5,2246.74,2222.37,2231.83,67876.85,151770316.0451,2024-01-03 16:00:00
1704301200.0,1704301200.0,2231.83,2234.34,2212.48,2224.21,27888.17,61957049.2568,2024-01-03 17:00:00
1704304800.0,1704304800.0,2224.21,2229.22,2186.88,2198.96,53397.9,117895986.5617,2024-01-03 18:00:00
1704308400.0,1704308400.0,2198.96,2230.55,2197.87,2207.11,44993.64,99569991.2065,2024-01-03 19:00:00
1704312000.0,1704312000.0,2207.11,2224.81,2205.62,2219.4,13333.18,29540493.7412,2024-01-03 20:00:00
1704315600.0,1704315600.0,2219.4,2229.2,2212.47,2227.48,14691.94,32652900.5265,2024-01-03 21:00:00
1704319200.0,1704319200.0,2227.48,2227.78,2200,2206.1,18832.98,41692409.5782,2024-01-03 22:00:00
1704322800.0,1704322800.0,2206.1,2211.25,2195.65,2210.68,19913.08,43864123.4121,2024-01-03 23:00:00
1704326400.0,1704326400.0,2210.68,2220.96,2207.4,2211.53,15614.81,34556563.5945,2024-01-04 00:00:00
1704330000.0,1704330000.0,2211.53,2215.15,2202.09,2206.99,13343.55,29470405.7839,2024-01-04 01:00:00
1704333600.0,1704333600.0,2206.99,2234.49,2205.27,2232.85,16697.58,37143012.8189,2024-01-04 02:00:00
1704337200.0,1704337200.0,2232.85,2241,2226.21,2231.82,14950.79,33386680.0796,2024-01-04 03:00:00
1704340800.0,1704340800.0,2231.82,2240.52,2228.72,2238.99,13160.01,29420473.8514,2024-01-04 04:00:00
1704344400.0,1704344400.0,2238.99,2245.48,2233.33,2237,17400.39,38959533.4937,2024-01-04 05:00:00
1704348000.0,1704348000.0,2237,2246.28,2235.49,2239.81,13132.3,29419112.5493,2024-01-04 06:00:00
1704351600.0,1704351600.0,2239.81,2242.8,2222.16,2222.6,26125.22,58286542.4258,2024-01-04 07:00:00
1704355200.0,1704355200.0,2222.6,2227.79,2212,2217.33,22688.22,50346543.4111,2024-01-04 08:00:00
1704358800.0,1704358800.0,2217.33,2231.57,2216,2224.65,14657.02,32606238.567,2024-01-04 09:00:00
1704362400.0,1704362400.0,2224.65,2227.57,2206,2223.62,24041.25,53299537.7981,2024-01-04 10:00:00
1704366000.0,1704366000.0,2223.62,2232.27,2216.23,2229.27,13820.09,30768106.4855,2024-01-04 11:00:00
1704369600.0,1704369600.0,2229.27,2243.86,2224.1,2237,28263.31,63188797.7228,2024-01-04 12:00:00
1704373200.0,1704373200.0,2237,2249.1,2232.52,2239.41,22061.41,49421421.2367,2024-01-04 13:00:00
1704376800.0,1704376800.0,2239.41,2275.95,2231.18,2274.88,60856.14,137122594.5392,2024-01-04 14:00:00
1704380400.0,1704380400.0,2274.88,2287.49,2262.79,2278.47,59216.55,134750259.2943,2024-01-04 15:00:00
1704384000.0,1704384000.0,2278.47,2282.83,2259.8,2270.85,33934.52,76996714.4686,2024-01-04 16:00:00
1704387600.0,1704387600.0,2270.85,2291.55,2268.2,2275.66,44311.85,101080268.0989,2024-01-04 17:00:00
1704391200.0,1704391200.0,2275.66,2281.49,2269.15,2275,15533.82,35353975.7655,2024-01-04 18:00:00
