start_at,open,high,low,close,volume,turnover,date
1679702400000.0,27437.2,27787.5,27132,27444.9,98602.968,2708059174.3894000053,2023-03-25
1679788800000.0,27444.9,28196.7,27402.4,27951.6,107214.999,2980649722.5608000755,2023-03-26
1679875200000.0,27951.6,28010,26474.3,27108.3,184006.017,5021126445.4682998657,2023-03-27
1679961600000.0,27108.3,27497,26611,27243.5,165746.782,4478318422.9006004333,2023-03-28
1680048000000.0,27243.5,28644.5,27220,28330,194113.38,5467535661.2550001144,2023-03-29
1680134400000.0,28330,29197.2,27650,28008.1,235499.793,6679349074.5264997482,2023-03-30
1680220800000.0,28008.1,28675.1,27486.6,28452.1,178252.438,5025105883.8313999176,2023-03-31
1680307200000.0,28452.1,28838.6,28182.5,28435.1,75890.103,2160000129.701499939,2023-04-01
1680393600000.0,28435.1,28525,27822.8,28155.9,95661.658,2695490000.3491997719,2023-04-02
1680480000000.0,28155.9,28550,27175,27788.7,203626.196,5690446928.6773996353,2023-04-03
1680566400000.0,27788.7,28438.4,27648.2,28149.7,125456.94,3525060144.8336000443,2023-04-04
1680652800000.0,28149.7,28797.1,27777.2,28154.7,164775.784,4665558840.7854995728,2023-04-05
1680739200000.0,28154.7,28173.5,27670,28022.1,104171.182,2913129069.997399807,2023-04-06
1680825600000.0,28022.1,28094.1,27755,27884.2,64473.991,1799034557.6456000805,2023-04-07
1680912000000.0,27884.2,28164.2,27846,27929.7,45982.113,1286645219.2955000401,2023-04-08
1680998400000.0,27929.7,28524.4,27764,28309.7,81710.173,2294136814.3605999947,2023-04-09
1681084800000.0,28309.7,29864,28136.6,29628.1,180407.572,5213714179.5604000092,2023-04-10
1681171200000.0,29628.1,30560.5,29579.5,30179,185394.716,5581897536.2089004517,2023-04-11
1681257600000.0,30179,30480,29630,29871,164493.656,4940504165.8051996231,2023-04-12
1681344000000.0,29871,30600,29845,30366.2,123189.922,3727793643.8074998856,2023-04-13
1681430400000.0,30366.2,31061.7,29936,30438.2,185362.931,5662823330.6900997162,2023-04-14
1681516800000.0,30438.2,30583,30180,30293.7,48487.911,1471776862.9572000504,2023-04-15
1681603200000.0,30293.7,30565.4,30114,30295.9,62834.89,1904768578.5903000832,2023-04-16
1681689600000.0,30295.9,30308.3,29219,29421.8,131797.284,3906415738.0433998108,2023-04-17
1681776000000.0,29421.8,30500,29060,30382.5,168836.112,5066297588.3952999115,2023-04-18
1681862400000.0,30382.5,30416.2,28555,28797.1,233029.079,6834070247.6246004105,2023-04-19
1681948800000.0,28797.1,29082.8,27981.4,28235.6,204139.68,5828886918.4245004654,2023-04-20
1682035200000.0,28235.6,28368,27058,27253.2,203409.469,5660228740.2899999619,2023-04-21
1682121600000.0,27253.2,27880.4,27130,27799.2,94647.996,2599832312.50330019,2023-04-22
1682208000000.0,27799.2,27800,27302.2,27572.8,95424.25,2628771836.1325001717,2023-04-23
1682294400000.0,27572.8,27989,26933,27493.1,177761.372,4877450310.8668003082,2023-04-24
1682380800000.0,27493.1,28388,27181.1,28277.3,159357.87,4406956597.3001003265,2023-04-25
1682467200000.0,28277.3,30062,27200,28401.9,409222.474,11757773621.238199234,2023-04-26
1682553600000.0,28401.9,29883.5,28368.8,29458.2,291124.269,8489089570.5834999084,2023-04-27
1682640000000.0,29458.2,29593.8,28870,29296.1,141389.093,4136619101.7758002281,2023-04-28
1682726400000.0,29296.1,29427.9,29010.1,29211.9,55671.796,1629073994.7660999298,2023-04-29
1682812800000.0,29211.9,29955,29074.8,29217,128685.213,3793737222.6185998917,2023-04-30
1682899200000.0,29217,29328.4,27640.1,28051.2,215807.644,6113401901.0190000534,2023-05-01
1682985600000.0,28051.2,28869,27860,28655.1,167931.582,4761864352.7433004379,2023-05-02
1683072000000.0,28655.1,29262.8,28069.1,29014,204523.419,5838404692.5690002441,2023-05-03
1683158400000.0,29014,29384.2,28631.2,28818.9,122034.083,3535694049.0869002342,2023-05-04
1683244800000.0,28818.9,29674,28750,29495.2,160414.187,4691247533.5212001801,2023-05-05
1683331200000.0,29495.2,29833,28325,28833.3,126536.839,3670661465.6421999931,2023-05-06
1683417600000.0,28833.3,29129.3,28370,28413.9,89240.279,2572795074.7519001961,2023-05-07
1683504000000.0,28413.9,28615,27250,27653.4,185923.051,5177694021.2952003479,2023-05-08
1683590400000.0,27653.4,27810.6,27333.3,27618.3,93377.287,2575524595.1842999458,2023-05-09
1683676800000.0,27618.3,28293,26700,27577.3,219063.045,6060692158.4758996964,2023-05-10
1683763200000.0,27577.3,27618,26650,26955.1,147930.236,4018396768.1894001961,2023-05-11
1683849600000.0,26955.1,27078.9,25764,26779.3,177401.598,4685360473.8752002716,2023-05-12
1683936000000.0,26779.3,27036.5,26675.9,26767.1,62182.888,1667726653.5211999416,2023-05-13
1684022400000.0,26767.1,27198.6,26534.3,26903,64099.088,1723485752.8299999237,2023-05-14
1684108800000.0,26903,27648,26700.2,27148.4,127797.989,3490306600.796500206,2023-05-15
1684195200000.0,27148.4,27288,26818,27020.4,99848.543,2700732408.8791999817,2023-05-16
1684281600000.0,27020.4,27565.2,26501.4,27388.8,139421.967,3760642697.8605999947,2023-05-17
1684368000000.0,27388.8,27474.6,26341.3,26803.6,143376.906,3875650643.0815000534,2023-05-18
1684454400000.0,26803.6,27172.9,26602.7,26868.8,84425.789,2268630494.203499794,2023-05-19
1684540800000.0,26868.8,27134,26816.2,27089.1,46923.679,1264665957.6930000782,2023-05-20
1684627200000.0,27089.1,27282.1,26653.8,26734.3,72095.706,1942824638.9010999203,2023-05-21
1684713600000.0,26734.3,27099.3,26510,26834.7,88574.073,2375550628.8348999023,2023-05-22
1684800000000.0,26834.7,27495.6,26787.6,27209.9,99823.63,2718362458.8575000763,2023-05-23
1684886400000.0,27209.9,27210,26050,26311,152435.578,4041733543.8741998672,2023-05-24
