,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi
0,1708358400.0,52157.9,52275.9,51701,51850.1,19119.614,994072109.3883,2024-02-19 16:00:00,0.00019352,0.00062980,61254.51200000
1,1708372800.0,51850.1,52150.7,51725,51814.9,10556.935,548013050.3523,2024-02-19 20:00:00,0.00019352,0.00073299,61211.57800000
2,1708387200.0,51814.9,51865.3,51324.9,51610.1,15932.771,822332722.695,2024-02-20 00:00:00,0.0001,0.00063106,60742.01600000
3,1708401600.0,51610.1,52105.1,51538.8,51880.9,11920.869,618813690.6441,2024-02-20 04:00:00,0.0001,0.00064859,61067.95100000
4,1708416000.0,51880.9,52433,51583.4,52323,23102.416,1201338559.47,2024-02-20 08:00:00,0.0001,0.00057835,60856.51900000
5,1708430400.0,52323,53120,51350,51706.3,66838.653,3491799779.4912,2024-02-20 12:00:00,0.0001,0.00025823,61010.36000000
6,1708444800.0,51706.3,52188.1,50725.2,52136.6,38755.852,1992003440.8052,2024-02-20 16:00:00,0.0001,0.00065399,60541.96600000
7,1708459200.0,52136.6,52555,51905.9,52287.1,16230.731,847443767.8568,2024-02-20 20:00:00,0.0001,0.00049500,58888.02600000
8,1708473600.0,52287.1,52404.5,51990.3,52016.2,8311.003,433689764.9252,2024-02-21 00:00:00,0.0001,0.00014573,58537.15300000
9,1708488000.0,52016.2,52128.5,51454.9,51572.2,15762.604,816270365.5288,2024-02-21 04:00:00,0.0001,0.00000000,59008.57900000
10,1708502400.0,51572.2,51817.6,50806,50965.7,32088.229,1644934609.6627,2024-02-21 08:00:00,0.0001,0.00010284,58788.03700000
11,1708516800.0,50965.7,51459.3,50430,51166,44037.582,2248374985.7846,2024-02-21 12:00:00,0.0001,0.00021545,60165.18000000
12,1708531200.0,51166,51437.4,50574.4,51076.9,24415.517,1245997875.6419,2024-02-21 16:00:00,0.0001,0.00023571,60712.42600000
13,1708545600.0,51076.9,52022.4,50868.5,51875.2,26447.038,1359690451.1774,2024-02-21 20:00:00,0.0001,0.00044097,60513.99800000
14,1708560000.0,51875.2,51906.3,51161.3,51592.5,14127.648,727703723.5899,2024-02-22 00:00:00,0.0001,0.00014218,59194.86500000
15,1708574400.0,51592.5,51950,51358.6,51860,11615.858,600461728.5847,2024-02-22 04:00:00,0.0001,0.00040055,58918.23400000
16,1708588800.0,51860,52074.9,51539,51646.7,14565.829,754650176.1089,2024-02-22 08:00:00,0.0001,0.00026857,58704.07000000
17,1708603200.0,51646.7,51758.8,50939.9,51610.1,32135.928,1649682549.9378,2024-02-22 12:00:00,0.0001,0.00021918,58994.68900000
18,1708617600.0,51610.1,51773.6,51392.8,51535.1,12728.286,656846555.1929,2024-02-22 16:00:00,0.0001,0.00034283,59111.72700000
19,1708632000.0,51535.1,52119.7,51142.4,51304.7,24839.532,1283175980.3734,2024-02-22 20:00:00,0.0001,0.00024612,58757.62000000
20,1708646400.0,51304.7,51571.7,50969.1,51124.1,15131.964,774738049.4317,2024-02-23 00:00:00,0.0001,0.00030395,58115.78500000
21,1708660800.0,51124.1,51366.5,50890.8,50954.7,12029.68,615662124.2986,2024-02-23 04:00:00,0.0001,0.00070004,58942.11300000
22,1708675200.0,50954.7,51300,50846.2,51262.5,15172.185,775016355.3179,2024-02-23 08:00:00,0.0001,0.00081437,59848.74700000
23,1708689600.0,51262.5,51375.3,50771.5,50934.4,28339.929,1446588151.0912,2024-02-23 12:00:00,0.0001,0.00042262,60497.15200000
24,1708704000.0,50934.4,51227.7,50610.1,51125.9,16960.638,864206507.166,2024-02-23 16:00:00,0.0001,0.00045712,60828.21800000
25,1708718400.0,51125.9,51179.1,50538.5,50774.1,10760.897,547168372.8975,2024-02-23 20:00:00,0.0001,0.00038461,60372.16600000
26,1708732800.0,50774.1,50936.6,50600,50869.9,7641.602,387883782.582,2024-02-24 00:00:00,0.0001,0.00025805,60358.50400000
27,1708747200.0,50869.9,51135.9,50839.9,51103.8,6975.898,355893885.939,2024-02-24 04:00:00,0.0001,0.00049712,61110.02500000
28,1708761600.0,51103.8,51208,50975,51170.1,5213.034,266464098.8975,2024-02-24 08:00:00,0.0001,0.00072500,60665.46200000
29,1708776000.0,51170.1,51222.4,51070,51140.7,3686.861,188593435.6057,2024-02-24 12:00:00,0.0001,0.00060169,61203.52000000
30,1708790400.0,51140.7,51742.7,51132.2,51584.6,15183.77,782203022.4721,2024-02-24 16:00:00,0.00010658,0.00045202,61685.76700000
31,1708804800.0,51584.6,51700,51468.3,51588.9,5653.713,291643721.8915,2024-02-24 20:00:00,0.00010658,0.00036476,60638.49100000
32,1708819200.0,51588.9,51936,51465.7,51657.3,9922.909,512786601.1947,2024-02-25 00:00:00,0.0001,0.00061971,60690.08900000
33,1708833600.0,51657.3,51841.5,51533.8,51749.9,5080.384,262768036.0323,2024-02-25 04:00:00,0.0001,0.00044766,60137.15900000
34,1708848000.0,51749.9,51806.3,51562,51672,4226.83,218391304.3187,2024-02-25 08:00:00,0.0001,0.00044566,60871.20100000
35,1708862400.0,51672,51809.7,51441,51538.5,8391.102,433352356.1528,2024-02-25 12:00:00,0.0001,0.00030923,60989.63200000
36,1708876800.0,51538.5,51766,51300,51690.9,10905.124,561648847.0992,2024-02-25 16:00:00,0.0001,0.00023276,60365.34100000
37,1708891200.0,51690.9,52000,51661.8,51747.5,11492.328,595601912.6543,2024-02-25 20:00:00,0.0001,0.00018888,59717.54800000
38,1708905600.0,51747.5,51825.2,51407.5,51572.4,7407.749,382085627.176,2024-02-26 00:00:00,0.0001,0.00021001,60229.84500000
39,1708920000.0,51572.4,51621.9,51305,51314,6291.823,323835497.1749,2024-02-26 04:00:00,0.0001,0.00031770,61103.18700000
40,1708934400.0,51314,51407.8,50922,51116,18227.832,932346484.2601,2024-02-26 08:00:00,0.0001,0.00043322,62231.78700000
41,1708948800.0,51116,52924.4,50980.5,52899.2,46442.402,2417853056.8797,2024-02-26 12:00:00,0.0001,0.00104877,62714.23300000
42,1708963200.0,52899.2,54599.8,52809.7,54537.7,66742.091,3582043395.2251,2024-02-26 16:00:00,0.0001,0.00089956,62184.44300000
43,1708977600.0,54537.7,54992.2,54311,54515,27751.669,1516034891.3349,2024-02-26 20:00:00,0.0001,0.00069352,61252.16400000
44,1708992000.0,54515,57600,54488.8,55772,61318.456,3438100173.0986,2024-02-27 00:00:00,0.00026308,0.00151221,61584.14000000
45,1709006400.0,55772,56498.6,55680,56100,23827.774,1336203484.0731,2024-02-27 04:00:00,0.00026308,0.00063341,55532.47300000
46,1709020800.0,56100,56898.9,56075.6,56590.1,21282.461,1203220687.2409,2024-02-27 08:00:00,0.00067187,0.00098014,57079.04400000
47,1709035200.0,56590.1,57497.8,56504.9,56780,57123.366,3256493454.4074,2024-02-27 12:00:00,0.00067187,0.00050174,57862.87900000
48,1709049600.0,56780,57699,56232.3,57400,36292.635,2069139733.0792,2024-02-27 16:00:00,0.00030171,0.00098086,57532.24800000
49,1709064000.0,57400,57429,56620.6,57077.9,21716.445,1236980079.8045,2024-02-27 20:00:00,0.00030171,0.00053590,57788.71300000
50,1709078400.0,57077.9,57148,56735.4,56966.9,7594.106,432460485.5675,2024-02-28 00:00:00,0.00023372,0.00063355,56708.55800000
51,1709092800.0,56966.9,58485.4,56933.3,58330,25801.451,1489400318.9554,2024-02-28 04:00:00,0.00023372,0.00135794,57316.65100000
52,1709107200.0,58330,59614.5,58201.8,59017.7,74272.17,4384468779.4139,2024-02-28 08:00:00,0.00019212,0.00130873,58470.02600000
