,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi
0,1688140800.0,30051.6,30509.5,29912.7,30378.9,16887.162,510797639.03179997,2023-06-30 16:00:00,-0.00003168,-0.000608,62476.83900000
1,1688144400.0,30378.9,30714.1,30360,30437.2,15497.543,473362787.99680001,2023-06-30 17:00:00,-0.00003168,-0.000482,60392.99700000
2,1688148000.0,30437.2,30518.9,30260,30340,8914.67,270692443.73580003,2023-06-30 18:00:00,-0.00003168,-0.000416,59766.72300000
3,1688151600.0,30340,30483.2,30312,30360.2,3593.57,109239014.2317,2023-06-30 19:00:00,-0.00003168,-0.000221,59888.19200000
4,1688155200.0,30360.2,30523.8,30353.4,30387.7,5454.689,166051354.53780001,2023-06-30 20:00:00,-0.00003168,-0.000322,59971.86200000
5,1688158800.0,30387.7,30471.9,30318.7,30471.8,2780.61,84550447.23199999,2023-06-30 21:00:00,-0.00003168,-0.000163,59318.80100000
6,1688162400.0,30471.8,30520,30445.6,30467.4,1672.523,50988200.3295,2023-06-30 22:00:00,-0.00003168,-0.000268,58891.24600000
7,1688166000.0,30467.4,30529.8,30440.7,30465.5,1291.222,39359084.1317,2023-06-30 23:00:00,-0.00003168,-0.000224,58986.10600000
8,1688169600.0,30465.5,30521,30412.7,30460.7,2372.652,72301129.1261,2023-07-01 00:00:00,0.0001,-0.000485,59307.06100000
9,1688173200.0,30460.7,30473.2,30366.2,30436.8,2799.682,85180053.9949,2023-07-01 01:00:00,0.0001,-0.000394,59373.73700000
10,1688176800.0,30436.8,30514.5,30388.5,30413.8,1486.111,45256037.9476,2023-07-01 02:00:00,0.0001,-0.000275,59385.71200000
11,1688180400.0,30413.8,30438.1,30368.1,30388.7,1158.915,35237615.9674,2023-07-01 03:00:00,0.0001,-0.000315,59828.49900000
12,1688184000.0,30388.7,30407,30312,30379.2,2207.202,66998080.2738,2023-07-01 04:00:00,0.0001,-0.000344,59574.10000000
13,1688187600.0,30379.2,30423.6,30379.1,30417.8,781.023,23744208.8982,2023-07-01 05:00:00,0.0001,-0.000307,59647.00700000
