index,start_at,open,high,low,close,volume,turnover,date
1713142800.0,1713142800.0,3112.95,3133.2,3102.4,3129.23,507397.32,1582671420.8664,2024-04-15 01:00:00
1713146400.0,1713146400.0,3129.23,3146.27,3125.92,3138.98,461497.23,1446170631.3114,2024-04-15 02:00:00
1713150000.0,1713150000.0,3138.98,3157.04,3135.36,3145.86,377854.18,1188650056.0771,2024-04-15 03:00:00
1713153600.0,1713153600.0,3145.86,3148.03,3123.6,3139.04,389368.49,1220690835.5637,2024-04-15 04:00:00
1713157200.0,1713157200.0,3139.04,3159.92,3134.7,3158.16,349004.97,1097703050.9,2024-04-15 05:00:00
1713160800.0,1713160800.0,3158.16,3253.83,3156.77,3241.56,635950.17,2046626311.5504,2024-04-15 06:00:00
1713164400.0,1713164400.0,3241.56,3249.63,3224.7,3243,476689.19,1543848521.0143,2024-04-15 07:00:00
1713168000.0,1713168000.0,3243,3263.79,3235.24,3248.61,460192.4,1496344708.0795,2024-04-15 08:00:00
1713171600.0,1713171600.0,3248.61,3261.14,3235.27,3252.42,367347.52,1193530788.0976,2024-04-15 09:00:00
1713175200.0,1713175200.0,3252.42,3260.2,3249.3,3256.86,256421.66,834431054.5992,2024-04-15 10:00:00
