,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi
864,1653408000000.0,29373,29582,29090,29370,22483.755,659224953.2070000172,2022-05-24 16:00:00,-0.00000792,29374.48700000
865,1653422400000.0,29370,29847,29225,29642.5,14263.247,421841538.0425000191,2022-05-24 20:00:00,-0.00000792,29159.69600000
866,1653436800000.0,29642.5,30213,29531.5,30175.5,18759.562,561410973.7625000477,2022-05-25 00:00:00,0.00009211,27723.94400000
867,1653451200000.0,30175.5,30197,29665,29695.5,16592.303,495898831.5945000052,2022-05-25 04:00:00,0.00009211,28797.61000000
868,1653465600000.0,29695.5,29937.5,29345,29403.5,21440.767,635641352.5429999828,2022-05-25 08:00:00,0.00001547,28629.80200000
869,1653480000000.0,29403.5,29908,29324,29620.5,28403.493,842368484.2070000172,2022-05-25 12:00:00,0.00001547,28530.99500000
870,1653494400000.0,29620.5,30053.5,29405,29577.5,30349.439,902765028.4815000296,2022-05-25 16:00:00,0.00007881,28800.70300000
871,1653508800000.0,29577.5,29869,29527,29542,8623.965,256003433.6290000081,2022-05-25 20:00:00,0.00007881,27007.41500000
872,1653523200000.0,29542,29878,29480,29834.5,13150.653,391099464.6340000033,2022-05-26 00:00:00,0.0001,27190.38800000
873,1653537600000.0,29834.5,29861,29500,29702.5,13524.496,401356196.4175000191,2022-05-26 04:00:00,0.0001,27573.39500000
874,1653552000000.0,29702.5,29720,28861.5,28998.5,39567.417,1152836381.7569999695,2022-05-26 08:00:00,0.0001,27726.30900000
875,1653566400000.0,28998.5,29527.5,27950,29368.5,94367.374,2720473305.3309998512,2022-05-26 12:00:00,0.0001,28900.12500000
876,1653580800000.0,29368.5,29800,29350,29370.5,33257.03,982826243.5010000467,2022-05-26 16:00:00,0.0001,29362.29800000
877,1653595200000.0,29370.5,29686,29164,29201,15570.806,458420373.6150000095,2022-05-26 20:00:00,0.0001,28167.65600000
878,1653609600000.0,29201,29381,28824.5,29013.5,30805.825,894434995.244500041,2022-05-27 00:00:00,0.0001,27612.94000000
879,1653624000000.0,29013.5,29250,28611.5,28980.5,40663.879,1174810016.4869999886,2022-05-27 04:00:00,0.0001,26441.95200000
880,1653638400000.0,28980.5,29129,28745,28902.5,27089.005,784230423.5049999952,2022-05-27 08:00:00,0.00007478,27603.39900000
881,1653652800000.0,28902.5,29362,28647,28831.5,71659.168,2079784722.2650001049,2022-05-27 12:00:00,0.00007478,27322.24000000
882,1653667200000.0,28831.5,29053,28256.5,28863,51061.552,1458449398.0750000477,2022-05-27 16:00:00,0.0001,29044.33200000
883,1653681600000.0,28863,29011,28507,28619,14737.93,424041835.4144999981,2022-05-27 20:00:00,0.0001,27238.01900000
884,1653696000000.0,28619,28832,28522,28802,12481.388,358070056.4695000052,2022-05-28 00:00:00,0.0001,27511.06200000
885,1653710400000.0,28802,28930,28732.5,28865,7559.072,217948551.7319999933,2022-05-28 04:00:00,0.0001,27439.42500000
886,1653724800000.0,28865,28909,28752,28816.5,5939.177,171234507.1789999902,2022-05-28 08:00:00,0.0001,27678.05000000
887,1653739200000.0,28816.5,29260,28786,28969,17506.153,508027793.5109999776,2022-05-28 12:00:00,0.0001,28294.83500000
888,1653753600000.0,28969,29069,28777.5,29004.5,9027.389,261107418.7910000086,2022-05-28 16:00:00,-0.00002573,28481.33100000
889,1653768000000.0,29004.5,29154.5,28943,29018,4824.83,140116615.7044999897,2022-05-28 20:00:00,-0.00002573,28253.85800000
890,1653782400000.0,29018,29036.5,28838.5,28976.5,6245.03,180663678.5189999938,2022-05-29 00:00:00,0.0001,28647.00600000
891,1653796800000.0,28976.5,29055,28907,28998,4174.742,121007577.451000005,2022-05-29 04:00:00,0.0001,28790.66900000
892,1653811200000.0,28998,29229,28946.5,29201.5,15330.829,446234560.6464999914,2022-05-29 08:00:00,0.00006084,29146.65800000
893,1653825600000.0,29201.5,29500,29152,29209.5,20667.815,606089482.6940000057,2022-05-29 12:00:00,0.00006084,29859.05900000
894,1653840000000.0,29209.5,29360,29075,29119.5,7828.223,228757029.5345000029,2022-05-29 16:00:00,0.0001,30556.44900000
895,1653854400000.0,29119.5,29592,29090,29452,10807.267,317357242.4894999862,2022-05-29 20:00:00,0.0001,30213.55400000
896,1653868800000.0,29452,30400.5,29289,30335.5,30263.076,906029605.2704999447,2022-05-30 00:00:00,0.0001,30332.85700000
897,1653883200000.0,30335.5,31046,30215,30614,27407.186,837832773.4865000248,2022-05-30 04:00:00,0.0001,31343.80100000
898,1653897600000.0,30614,30763,30555,30657,12828.98,393238069.3585000038,2022-05-30 08:00:00,0.0001,32129.13400000
899,1653912000000.0,30657,30981.5,30230.5,30619,34565.83,1055575082.8769999743,2022-05-30 12:00:00,0.0001,33111.13300000
900,1653926400000.0,30619,30867,30541.5,30625.5,11963.143,366940570.4850000143,2022-05-30 16:00:00,-0.00009447,32253.71300000
901,1653940800000.0,30625.5,32333,30536,31731.5,44314.94,1396250997.256000042,2022-05-30 20:00:00,-0.00009447,32432.19300000
902,1653955200000.0,31731.5,31850,31420.5,31765,12606.605,398958824.9330000281,2022-05-31 00:00:00,0.0001,27786.14300000
903,1653969600000.0,31765,31786,31427.5,31571.5,9504.139,300347450.9509999752,2022-05-31 04:00:00,0.0001,28225.35700000
904,1653984000000.0,31571.5,31820,31482.5,31741.5,12517.618,396330096.4484999776,2022-05-31 08:00:00,0.00003659,28810.12600000
905,1653998400000.0,31741.5,32175,31216,32032.5,36028.799,1139582596.2780001163,2022-05-31 12:00:00,0.00003659,29336.67500000
906,1654012800000.0,32032.5,32450,31547.5,31618,31965.965,1022906764.8439999819,2022-05-31 16:00:00,0.0001,29168.72300000
907,1654027200000.0,31618,31922,31591,31781,6964.35,221216077.5399999917,2022-05-31 20:00:00,0.0001,28391.74100000
908,1654041600000.0,31781,31982.5,31606.5,31624,10785.215,342963378.4325000048,2022-06-01 00:00:00,0.0001,28583.31900000
909,1654056000000.0,31624,31660.5,31370,31477,12614.561,397809741.5404999852,2022-06-01 04:00:00,0.0001,29267.03400000
910,1654070400000.0,31477,31694,31423.5,31590.5,11260.32,355425187.8134999871,2022-06-01 08:00:00,0.0001,29112.65500000
911,1654084800000.0,31590.5,31894.5,30706.5,30747.5,46238.613,1445678593.1554999352,2022-06-01 12:00:00,0.0001,29433.49700000
912,1654099200000.0,30747.5,30748,29859,30114,56023.945,1697138276.0610001087,2022-06-01 16:00:00,0.0001,30154.30700000
913,1654113600000.0,30114,30145,29291,29789,30411.104,903354820.5985000134,2022-06-01 20:00:00,0.0001,28895.09100000
914,1654128000000.0,29789,29887,29558,29710,12312.594,366216853.9925000072,2022-06-02 00:00:00,0.0001,27211.70400000
915,1654142400000.0,29710,30100,29637.5,29943.5,11104.907,331690112.9710000157,2022-06-02 04:00:00,0.0001,27604.67900000
916,1654156800000.0,29943.5,30188,29836,30151.5,12130.143,363720121.2480000257,2022-06-02 08:00:00,0.00008218,27688.59200000
917,1654171200000.0,30151.5,30388,29584.5,30190.5,39302.059,1178461656.2544999123,2022-06-02 12:00:00,0.00008218,28956.08000000
918,1654185600000.0,30190.5,30405,29955.5,30275.5,15650.331,472748712.5389999747,2022-06-02 16:00:00,-0.00004305,28925.90600000
919,1654200000000.0,30275.5,30711,30212,30450,15603.076,475377086.0659999847,2022-06-02 20:00:00,-0.00004305,28621.36000000
920,1654214400000.0,30450,30698,30321,30512.5,10966.452,334403579.7929999828,2022-06-03 00:00:00,-0.00014957,27905.10700000
921,1654228800000.0,30512.5,30541,30260,30424.5,8299.061,252432388.8829999864,2022-06-03 04:00:00,-0.00014957,29081.82500000
922,1654243200000.0,30424.5,30500,29666,29750,27684.281,830669399.940500021,2022-06-03 08:00:00,0.00001431,29269.98900000
923,1654257600000.0,29750,29890.5,29250,29493.5,39442.989,1166569668.6245000362,2022-06-03 12:00:00,0.00001431,29123.49900000
924,1654272000000.0,29493.5,29687,29385,29556.5,11324.511,334344753.136500001,2022-06-03 16:00:00,-0.000079,29623.56400000
925,1654286400000.0,29556.5,29865,29552,29688,9290.735,276091156.1859999895,2022-06-03 20:00:00,-0.000079,29349.83900000
926,1654300800000.0,29688,29745,29466,29546,8012.445,237003494.2529999912,2022-06-04 00:00:00,0.0001,28876.62100000
927,1654315200000.0,29546,29728.5,29534,29688,6091.05,180690324.0645000041,2022-06-04 04:00:00,0.0001,29474.62000000
928,1654329600000.0,29688,29782,29571,29668.5,6897.051,204816504.3910000026,2022-06-04 08:00:00,0.00008266,29462.15000000
929,1654344000000.0,29668.5,30000,29468,29839,18013.441,535090584.9505000114,2022-06-04 12:00:00,0.00008266,29741.23100000
930,1654358400000.0,29839,29839,29600,29644.5,7021.633,208643954.925999999,2022-06-04 16:00:00,0.00002361,29444.01300000
931,1654372800000.0,29644.5,29952,29623,29857,7330.753,218476442.25,2022-06-04 20:00:00,0.00002361,29081.39900000
932,1654387200000.0,29857,29880.5,29660.5,29744.5,6012.853,178916505.2915000021,2022-06-05 00:00:00,0.00003614,29202.28500000
933,1654401600000.0,29744.5,29816.5,29634.5,29642.5,5497.741,163486040.6004999876,2022-06-05 04:00:00,0.00003614,29490.77500000
934,1654416000000.0,29642.5,29730,29509.5,29708.5,9338.747,276756652.3249999881,2022-06-05 08:00:00,0.00001521,29517.04400000
935,1654430400000.0,29708.5,29959.5,29615,29951.5,12148.936,361833646.6175000072,2022-06-05 12:00:00,0.00001521,29979.38600000
936,1654444800000.0,29951.5,30196.5,29750,30035.5,21545.508,646054297.0690000057,2022-06-05 16:00:00,0.0001,30051.33500000
937,1654459200000.0,30035.5,30110,29800,29901.5,9105.336,272720032.8485000134,2022-06-05 20:00:00,0.0001,30148.46200000
938,1654473600000.0,29901.5,31267.5,29871,31237,43436.207,1334228211.3445000648,2022-06-06 00:00:00,0.00005579,29798.28100000
939,1654488000000.0,31237,31445,31120.5,31272.5,19813.424,619081106.2645000219,2022-06-06 04:00:00,0.00005579,30483.69000000
940,1654502400000.0,31272.5,31600,31257.5,31383.5,19989.924,628048049.2380000353,2022-06-06 08:00:00,0.00002012,31360.81100000
941,1654516800000.0,31383.5,31750,31140,31536,41846.509,1316261149.0845000744,2022-06-06 12:00:00,0.00002012,32790.15100000
942,1654531200000.0,31536,31545,31033,31463,23960.126,749631465.3880000114,2022-06-06 16:00:00,-0.00001767,33568.94000000
943,1654545600000.0,31463,31598,31263.5,31370.5,11543.084,362812440.9800000191,2022-06-06 20:00:00,-0.00001767,33820.69100000
944,1654560000000.0,31370.5,31370.5,29119.5,29550.5,76427.847,2292407627.8080000877,2022-06-07 00:00:00,0.0000118,33716.49000000
945,1654574400000.0,29550.5,29615,29380.5,29561.5,13779.447,406519427.9980000257,2022-06-07 04:00:00,0.0000118,29448.73100000
946,1654588800000.0,29561.5,29725.5,29325,29503,16812.673,496755135.3619999886,2022-06-07 08:00:00,0.0001,30251.08600000
947,1654603200000.0,29503,30030,29388,29877.5,35034.984,1041536320.61650002,2022-06-07 12:00:00,0.0001,31075.72500000
948,1654617600000.0,29877.5,31419,29733,31049.5,39823.027,1216219764.7999999523,2022-06-07 16:00:00,0.00009565,31658.38000000
949,1654632000000.0,31049.5,31598,30302.5,31111,62778.376,1957350663.3635001183,2022-06-07 20:00:00,0.00009565,29667.38700000
950,1654646400000.0,31111,31319.5,29818,30014.5,44273.711,1355777503.5050001144,2022-06-08 00:00:00,-0.00007631,29370.48000000
951,1654660800000.0,30014.5,30696,29868,30543.5,26812.854,813794648.5904999971,2022-06-08 04:00:00,-0.00007631,28555.83900000
952,1654675200000.0,30543.5,30600,30312.5,30410.5,10964.335,333873646.8805000186,2022-06-08 08:00:00,0.0001,27932.88800000
953,1654689600000.0,30410.5,30900,30038,30467,41107.723,1252548875.1070001125,2022-06-08 12:00:00,0.0001,28757.59200000
954,1654704000000.0,30467,30536.5,29898.5,30131.5,23192.147,701019797.8270000219,2022-06-08 16:00:00,0.0001,28302.70700000
955,1654718400000.0,30131.5,30545,30080,30192,9296.296,281533348.0214999914,2022-06-08 20:00:00,0.0001,27720.00200000
956,1654732800000.0,30192,30312.5,30043.5,30280,10862.435,327853726.7269999981,2022-06-09 00:00:00,0.0001,27062.90000000
957,1654747200000.0,30280,30485.5,30203.5,30466.5,10110.364,306782663.5419999957,2022-06-09 04:00:00,0.0001,27361.36900000
958,1654761600000.0,30466.5,30694.5,30255,30288,19058.749,580877064.30400002,2022-06-09 08:00:00,0.0001,27996.12200000
959,1654776000000.0,30288,30378.5,29896,30291,39260.256,1183570649.3914999962,2022-06-09 12:00:00,0.0001,28511.50500000
960,1654790400000.0,30291,30446.5,29960,30007,17445.696,527166502.2020000219,2022-06-09 16:00:00,0.0001,29754.22100000
961,1654804800000.0,30007,30249.5,29958.5,30100,10625.657,319745878.3569999933,2022-06-09 20:00:00,0.0001,29559.05000000
962,1654819200000.0,30100,30376,29495.5,30103,30573.25,915307138.6664999723,2022-06-10 00:00:00,0.0001,30043.66400000
963,1654833600000.0,30103,30230,30036,30040,8754.432,263555905.1969999969,2022-06-10 04:00:00,0.0001,29083.94800000
964,1654848000000.0,30040,30111,29841,30008,14407.073,431854545.8964999914,2022-06-10 08:00:00,0.0001,29967.76200000
965,1654862400000.0,30008,30175,29207.5,29440,65303.091,1930793357.1705000401,2022-06-10 12:00:00,0.0001,30421.10900000
966,1654876800000.0,29440,29469.5,28816,28973.5,37087.793,1077467763.5285000801,2022-06-10 16:00:00,0.0001,33030.27900000
967,1654891200000.0,28973.5,29420,28970,29080.5,12187.654,355537578.0059999824,2022-06-10 20:00:00,0.0001,33633.08500000
968,1654905600000.0,29080.5,29316,29035,29260.5,6330.639,184917829.7084999979,2022-06-11 00:00:00,0.00007236,32970.49500000
969,1654920000000.0,29260.5,29427,29230,29306,7428.204,217743845.5660000145,2022-06-11 04:00:00,0.00007236,33108.86700000
970,1654934400000.0,29306,29322,28555,28734,35182.478,1017624340.2154999971,2022-06-11 08:00:00,0.0001,33518.98399999
971,1654948800000.0,28734,28890,28159,28395.5,50118.716,1430118481.6974999905,2022-06-11 12:00:00,0.0001,33861.65900000
972,1654963200000.0,28395.5,28786,28035,28585.5,28156.809,800445091.8380000591,2022-06-11 16:00:00,-0.00004366,33576.19200000
973,1654977600000.0,28585.5,28678,28243,28420,14074.385,400530261.2645000219,2022-06-11 20:00:00,-0.00004366,33397.09399999
974,1654992000000.0,28420,28532,27250,27545,45654.614,1269629039.8805000782,2022-06-12 00:00:00,0.0001,32884.79500000
975,1655006400000.0,27545,27674,27161,27638.5,25251.721,691985149.1785000563,2022-06-12 04:00:00,0.0001,32517.54700000
976,1655020800000.0,27638.5,27697,27325.5,27446,14444.96,397249538.1840000153,2022-06-12 08:00:00,0.0001,32688.25500000
977,1655035200000.0,27446,28321,26847,28071.5,57299.974,1582091325.7960000038,2022-06-12 12:00:00,0.0001,33427.62400000
978,1655049600000.0,28071.5,28238.5,27411,27415,25900.693,721619126.0175000429,2022-06-12 16:00:00,0.00005064,31499.62500000
979,1655064000000.0,27415,27540,26550,26567.5,40365.106,1093266556.0360000134,2022-06-12 20:00:00,0.00005064,31501.85700000
980,1655078400000.0,26567.5,26885,24867,25493.5,104855.416,2708200914.256000042,2022-06-13 00:00:00,0.00008506,32028.68000000
981,1655092800000.0,25493.5,26248.5,24550,24783,80994.578,2056482941.8164999485,2022-06-13 04:00:00,0.00008506,30627.60200000
982,1655107200000.0,24783,24938.5,23450,23709,110697.5,2675969428.4994997978,2022-06-13 08:00:00,0.0001,28656.12000000
983,1655121600000.0,23709,24368,22560.5,23254,135609.549,3168801890.0609998703,2022-06-13 12:00:00,0.0001,30271.51700000
984,1655136000000.0,23254,24206,23100,23191,68979.969,1627127319.0445001125,2022-06-13 16:00:00,-0.00007714,30847.11200000
985,1655150400000.0,23191,23783,21909.5,22476.5,63445.364,1438472108.0785000324,2022-06-13 20:00:00,-0.00007714,27801.04000000
986,1655164800000.0,22476.5,22786,20818.5,22100.5,127024.699,2744576030.5809998512,2022-06-14 00:00:00,0.0001,28179.28000000
987,1655179200000.0,22100.5,23450,21750,22866,91977.633,2072249989.4820001125,2022-06-14 04:00:00,0.0001,29591.39600000
988,1655193600000.0,22866,22984.5,21703,21978,45800.647,1024098721.2324999571,2022-06-14 08:00:00,0.0001,29971.73200000
989,1655208000000.0,21978,22799,21794,22675.5,78650.213,1755371802.8740000725,2022-06-14 12:00:00,0.0001,31359.32900000
990,1655222400000.0,22675.5,22768,22111,22178,34399.283,771751706.5980000496,2022-06-14 16:00:00,-0.00014081,30791.45800000
991,1655236800000.0,22178,22327.5,21316.5,22127.5,45432.744,990985985.5585000515,2022-06-14 20:00:00,-0.00014081,31010.25800000
992,1655251200000.0,22127.5,22282,21380,21443,39647.027,867906231.6785000563,2022-06-15 00:00:00,0.0001,29337.76300000
993,1655265600000.0,21443,21483,20573.5,20700,83923.671,1769746485.489000082,2022-06-15 04:00:00,0.0001,29113.66700000
994,1655280000000.0,20700,21278,20071,21161.5,107556.217,2207714467.6220002174,2022-06-15 08:00:00,-0.00003143,29773.61900000
995,1655294400000.0,21161.5,21796,21034,21406.5,74931.857,1601548205.2304999828,2022-06-15 12:00:00,-0.00003143,30155.34600000
996,1655308800000.0,21406.5,22481,20190,21623,181817.684,3844965020.0539999008,2022-06-15 16:00:00,0.00008887,31638.81500000
997,1655323200000.0,21623,22794.5,21433,22574,41739.084,927736992.261500001,2022-06-15 20:00:00,0.00008887,30741.84600000
998,1655337600000.0,22574,22976.5,22145,22199.5,31670.137,713840592.6675000191,2022-06-16 00:00:00,-0.0001,29305.90600000
999,1655352000000.0,22199.5,22349,21632.5,21745.5,25482.495,558560443.69599998,2022-06-16 04:00:00,-0.0001,29018.40800000
1000,1655366400000.0,21745.5,21881,20849,21033,55194.74,1173971528.6514999866,2022-06-16 08:00:00,0.0001,30434.97900000
1001,1655380800000.0,21033,21504.5,20744,21072,58811.658,1240377773.6510000229,2022-06-16 12:00:00,0.0001,31099.36800000
1002,1655395200000.0,21072,21463.5,20800,20872.5,34403.736,725336979.2304999828,2022-06-16 16:00:00,-0.00011241,30623.17900000
1003,1655409600000.0,20872.5,21036,20228,20385,37167.788,764430436.5260000229,2022-06-16 20:00:00,-0.00011241,29924.26200000
1004,1655424000000.0,20385,21040,20230,20368.5,48121.02,990428631.9234999418,2022-06-17 00:00:00,0.00007931,32105.45800000
1005,1655438400000.0,20368.5,21321,20312,21084.5,40690.689,848135825.3574999571,2022-06-17 04:00:00,0.00007931,30727.13300000
1006,1655452800000.0,21084.5,21355,20842,20969.5,31760.765,669011583.8914999962,2022-06-17 08:00:00,-0.0000089,31315.76600000
1007,1655467200000.0,20969.5,21037.5,20386,20666,52015.217,1074916596.9965000153,2022-06-17 12:00:00,-0.0000089,31502.55500000
1008,1655481600000.0,20666,20798,20423,20512,22602.408,465357186.9045000076,2022-06-17 16:00:00,-0.00011989,32962.82900000
1009,1655496000000.0,20512,20719.5,20350,20454.5,14635.253,300510004.6309999824,2022-06-17 20:00:00,-0.00011989,32320.51700000
1010,1655510400000.0,20454.5,20769.5,20300,20453,22990.486,471262731.6480000019,2022-06-18 00:00:00,0.0001,31865.40800000
1011,1655524800000.0,20453,20532.5,18988,19241.5,75653.21,1476877026.3020000458,2022-06-18 04:00:00,0.0001,33519.06300000
1012,1655539200000.0,19241.5,19548,18675,19232,69659.404,1332951277.2829999924,2022-06-18 08:00:00,0.0001,32512.12400000
1013,1655553600000.0,19232,19281.5,18920,18943,28472.154,544364560.7549999952,2022-06-18 12:00:00,0.0001,33753.22700000
1014,1655568000000.0,18943,19089.5,18027,18059.5,76263.341,1410090035.7490000725,2022-06-18 16:00:00,0.0001,34544.01600000
1015,1655582400000.0,18059.5,19490,17600,18964.5,118639.147,2188571339.9629998207,2022-06-18 20:00:00,0.0001,34293.70100000
1016,1655596800000.0,18964.5,19199.5,18203.5,18294.5,50404.62,940155986.2130000591,2022-06-19 00:00:00,-0.00016071,32627.45100000
1017,1655611200000.0,18294.5,18620,17953,18282.5,48645.432,889480171.8049999475,2022-06-19 04:00:00,-0.00016071,32107.90100000
1018,1655625600000.0,18282.5,20088.5,18253,19682,95329.599,1843320947.9614999294,2022-06-19 08:00:00,0.0001,32287.30600000
1019,1655640000000.0,19682,19950,19133,19820,69267.412,1351545432.628000021,2022-06-19 12:00:00,0.0001,35322.63900000
1020,1655654400000.0,19820,20360,19364.5,20113.5,52640.768,1044176088.8574999571,2022-06-19 16:00:00,-0.00003449,36017.80399999
1021,1655668800000.0,20113.5,20820,20047,20567.5,55448.119,1136099062.0050001144,2022-06-19 20:00:00,-0.00003449,35274.12799999
1022,1655683200000.0,20567.5,20658.5,19624,19963.5,46094.363,921906365.6469999552,2022-06-20 00:00:00,-0.00011584,32230.15600000
1023,1655697600000.0,19963.5,20267.5,19755,20069.5,35353.717,706573822.6295000315,2022-06-20 04:00:00,-0.00011584,32777.83100000
1024,1655712000000.0,20069.5,21051.5,20006.5,20790.5,68645.772,1416219071.9795000553,2022-06-20 08:00:00,0.0001,33465.89900000
1025,1655726400000.0,20790.5,21125,20355,20815,57468.337,1186998782.0855000019,2022-06-20 12:00:00,0.0001,33709.32499999
1026,1655740800000.0,20815,20821.5,19813,20070,59234.469,1197986796.621999979,2022-06-20 16:00:00,0.0000524,33995.45500000
1027,1655755200000.0,20070,20784,20000,20568,35620.939,728409460.3035000563,2022-06-20 20:00:00,0.0000524,33961.40200000
1028,1655769600000.0,20568,20779.5,20336,20602.5,31541.936,648085256.75849998,2022-06-21 00:00:00,0.00004988,33188.48500000
1029,1655784000000.0,20602.5,21336,20471,21110.5,46724.279,978901837.003000021,2022-06-21 04:00:00,0.00004988,34410.01500000
1030,1655798400000.0,21110.5,21495.5,20906,20952,41455.197,879352900.5010000467,2022-06-21 08:00:00,0.0001,36177.43600000
1031,1655812800000.0,20952,21722,20841,21376,62567.105,1335564179.7590000629,2022-06-21 12:00:00,0.0001,35335.75800000
1032,1655827200000.0,21376,21546,20868,20885,32435.122,688647339.1039999723,2022-06-21 16:00:00,0.0001,36908.07200000
1033,1655841600000.0,20885,21066.5,20550,20715.5,32171.761,669375621.3489999771,2022-06-21 20:00:00,0.0001,34018.67300000
1034,1655856000000.0,20715.5,20727,20251.5,20312,31383.326,643413494.6069999933,2022-06-22 00:00:00,-0.00001328,33007.46400000
1035,1655870400000.0,20312,20587.5,19928,20084,39581.306,800442027.7589999437,2022-06-22 04:00:00,-0.00001328,33616.56200000
1036,1655884800000.0,20084,20672,20032,20492,31807.291,648308289.6360000372,2022-06-22 08:00:00,0.0001,34980.91900000
1037,1655899200000.0,20492,20885.5,20012,20078,79375.498,1624866513.4395000935,2022-06-22 12:00:00,0.0001,34253.00099999
1038,1655913600000.0,20078,20369.5,19824,20100.5,56798.594,1144017789.8940000534,2022-06-22 16:00:00,0.0000957,35569.68800000
1039,1655928000000.0,20100.5,20230.5,19703,19980,31388.759,627237785.00849998,2022-06-22 20:00:00,0.0000957,34966.60300000
1040,1655942400000.0,19980,20599,19861.5,20199,35032.527,712130522.7569999695,2022-06-23 00:00:00,-0.00000571,34512.27199999
1041,1655956800000.0,20199,20646.5,20146.5,20451,26348.754,538066805.3680000305,2022-06-23 04:00:00,-0.00000571,34715.35200000
1042,1655971200000.0,20451,20800,20441.5,20630.5,32986.946,680559702.5794999599,2022-06-23 08:00:00,0.00001773,35232.82699999
1043,1655985600000.0,20630.5,20816.5,20260.5,20341,44797.146,919262613.5099999905,2022-06-23 12:00:00,0.00001773,36288.19200000
1044,1656000000000.0,20341,20960,20160,20898,36798.279,753843316.6794999838,2022-06-23 16:00:00,-0.00005576,36593.45500000
1045,1656014400000.0,20898,21240,20660,21095,43819.004,918011075.0025000572,2022-06-23 20:00:00,-0.00005576,34209.61900000
1046,1656028800000.0,21095,21372,20952.5,21066.5,30449.277,643548756.3170000315,2022-06-24 00:00:00,-0.00000926,34801.99200000
1047,1656043200000.0,21066.5,21160,20728.5,20896,30022.027,628589660.6610000134,2022-06-24 04:00:00,-0.00000926,35614.72300000
1048,1656057600000.0,20896,21319.5,20745,21159,41538.434,873853217.5724999905,2022-06-24 08:00:00,0.0001,36263.55100000
1049,1656072000000.0,21159,21472,20808.5,20882,52410.879,1108969581.5690000057,2022-06-24 12:00:00,0.0001,36487.98300000
1050,1656086400000.0,20882,21255,20782.5,21239.5,35543.802,747843923.8370000124,2022-06-24 16:00:00,0.0000471,36997.28600000
1051,1656100800000.0,21239.5,21556.5,21130,21232,29809.845,635369852.4520000219,2022-06-24 20:00:00,0.0000471,35403.46300000
1052,1656115200000.0,21232,21372,21107.5,21287,24829.784,527226900.3774999976,2022-06-25 00:00:00,0.0001,35044.72800000
1053,1656129600000.0,21287,21630,21173.5,21494.5,26264.373,561389529.942999959,2022-06-25 04:00:00,0.0001,35803.61800000
1054,1656144000000.0,21494.5,21540.5,21310,21328.5,18428.592,394728059.2900000215,2022-06-25 08:00:00,0.0000537,37510.92899999
1055,1656158400000.0,21328.5,21368,20900,20959.5,34993.064,739358359.4025000334,2022-06-25 12:00:00,0.0000537,37136.65300000
1056,1656172800000.0,20959.5,21277,20903,21195,18638.697,393154211.7960000038,2022-06-25 16:00:00,0.00008783,37217.23700000
1057,1656187200000.0,21195,21580,21130,21476,19666.011,420898677.4039999843,2022-06-25 20:00:00,0.00008783,37451.07699999
1058,1656201600000.0,21476,21539,21241,21419,16221.386,347271565.5665000081,2022-06-26 00:00:00,0.0001,37267.44900000
1059,1656216000000.0,21419,21510,21320.5,21389.5,15248.196,326555534.9689999819,2022-06-26 04:00:00,0.0001,37605.90500000
1060,1656230400000.0,21389.5,21800,21360,21696,22029.004,474155833.7390000224,2022-06-26 08:00:00,0.00003049,38555.42100000
1061,1656244800000.0,21696,21880,21177.5,21310.5,46922.85,1007495471.0464999676,2022-06-26 12:00:00,0.00003049,38022.86000000
1062,1656259200000.0,21310.5,21432.5,21124,21275,20392.675,433298944.3849999905,2022-06-26 16:00:00,0.0000786,36925.62200000
1063,1656273600000.0,21275,21419.5,20958.5,21032,24852.313,526042378.5954999924,2022-06-26 20:00:00,0.0000786,36580.06500000
1064,1656288000000.0,21032,21180,20919,21162,16461.835,346721214.4394999743,2022-06-27 00:00:00,0.00006795,35260.62100000
1065,1656302400000.0,21162,21377,21123,21358,17819.317,378655174.6374999881,2022-06-27 04:00:00,0.00006795,35135.87700000
1066,1656316800000.0,21358,21580,21279,21298.5,27531.419,589448050.6974999905,2022-06-27 08:00:00,0.00008947,36983.92600000
1067,1656331200000.0,21298.5,21334,20581.5,20745,70580.484,1474022218.3255000114,2022-06-27 12:00:00,0.00008947,39455.50299999
1068,1656345600000.0,20745,20932.5,20500,20847,33151,688171436.4275000095,2022-06-27 16:00:00,-0.00002459,40258.89000000
1069,1656360000000.0,20847,20958,20675,20730.5,19159.315,399146341.3725000024,2022-06-27 20:00:00,-0.00002459,38558.79700000
1070,1656374400000.0,20730.5,20859.5,20467.5,20720,24194.924,499993366.3794999719,2022-06-28 00:00:00,0.00009116,37932.28200000
1071,1656388800000.0,20720,20919,20684.5,20866,19335.224,402402443.3059999943,2022-06-28 04:00:00,0.00009116,37982.41500000
1072,1656403200000.0,20866,21197.5,20855,20989.5,39438.525,829711706.7055000067,2022-06-28 08:00:00,-0.00007658,39796.12100000
1073,1656417600000.0,20989.5,21120,20578,20601.5,50453.136,1052767997.6885000467,2022-06-28 12:00:00,-0.00007658,41453.37999999
1074,1656432000000.0,20601.5,20755.5,20190,20253.5,47490.372,972470851.5844999552,2022-06-28 16:00:00,-0.0000909,40211.08000000
1075,1656446400000.0,20253.5,20454,20191.5,20273.5,21556.255,437622587.0939999819,2022-06-28 20:00:00,-0.0000909,39135.52100000
