index,start_at,open,high,low,close,volume,turnover,date
1713308400.0,1713308400.0,3093.29,3095.61,3078.72,3084.29,229327.03,708248019.2504,2024-04-16 23:00:00
1713312000.0,1713312000.0,3084.29,3107.28,3077,3095,398640.41,1230504677.0192,2024-04-17 00:00:00
1713315600.0,1713315600.0,3095,3096.71,3068.58,3091.3,453054.57,1397504641.9192,2024-04-17 01:00:00
1713319200.0,1713319200.0,3091.3,3100.18,3073.63,3085.01,412680.05,1272896731.1203,2024-04-17 02:00:00
1713322800.0,1713322800.0,3085.01,3096,3081.55,3095.36,327289.16,1011301639.4829,2024-04-17 03:00:00
1713326400.0,1713326400.0,3095.36,3122.3,3085.51,3113.91,400156.76,1242630860.7982,2024-04-17 04:00:00
1713330000.0,1713330000.0,3113.91,3118.42,3083.71,3089.15,471183.95,1462205268.9122,2024-04-17 05:00:00
1713333600.0,1713333600.0,3089.15,3098.22,3082.97,3091.21,360210.46,1113325286.387,2024-04-17 06:00:00
1713337200.0,1713337200.0,3091.21,3094.11,3065.53,3080.55,465132.8,1432807991.097,2024-04-17 07:00:00
1713340800.0,1713340800.0,3080.55,3087.22,3077.26,3084.94,35063.3,108180223.7275,2024-04-17 08:00:00
