index,start_at,open,high,low,close,volume,turnover,date
1711613700.0,1711613700.0,70395.3,70673.1,70352.5,70550.7,801.146,56516092.7842,2024-03-28 08:15:00
1711614600.0,1711614600.0,70550.7,70788,70541,70710,983.993,69572865.0246,2024-03-28 08:30:00
1711615500.0,1711615500.0,70710,70939.9,70601.9,70638.1,1697.512,120164210.6323,2024-03-28 08:45:00
1711616400.0,1711616400.0,70638.1,71023.5,70580.6,70810.9,1798.074,127422590.6661,2024-03-28 09:00:00
1711617300.0,1711617300.0,70810.9,70857,70677,70735.9,635.277,44953215.6071,2024-03-28 09:15:00
1711618200.0,1711618200.0,70735.9,70801.3,70677.3,70775.7,589.851,41731342.033,2024-03-28 09:30:00
1711619100.0,1711619100.0,70775.7,70817.9,70575.4,70638.4,986.394,69696777.372,2024-03-28 09:45:00
1711620000.0,1711620000.0,70638.4,70767.6,70625,70636.1,481.361,34033859.6452,2024-03-28 10:00:00
1711620900.0,1711620900.0,70636.1,70650,70404.8,70434.8,1376.718,97044353.1329,2024-03-28 10:15:00
1711621800.0,1711621800.0,70434.8,70667.6,70414,70657.6,568.502,40098321.1189,2024-03-28 10:30:00
1711622700.0,1711622700.0,70657.6,70944.5,70650,70889.3,1498.063,106057793.9336,2024-03-28 10:45:00
1711623600.0,1711623600.0,70889.3,71084,70733,70880,2023.732,143532597.9473,2024-03-28 11:00:00
1711624500.0,1711624500.0,70880,70970.5,70811.1,70837.5,624.532,44265427.6183,2024-03-28 11:15:00
1711625400.0,1711625400.0,70837.5,70880,70596.9,70642.4,1034.646,73157955.6454,2024-03-28 11:30:00
1711626300.0,1711626300.0,70642.4,70846,70626.8,70733,983.593,69600842.5555,2024-03-28 11:45:00
1711627200.0,1711627200.0,70733,70916.9,70484.1,70580,1439.808,101699501.7944,2024-03-28 12:00:00
1711628100.0,1711628100.0,70580,70698.7,70456.5,70598.2,793.81,56029251.549,2024-03-28 12:15:00
1711629000.0,1711629000.0,70598.2,70727.3,70415.5,70641.7,1069.126,75424032.8199,2024-03-28 12:30:00
1711629900.0,1711629900.0,70641.7,70964.4,70455.4,70930,1051.523,74353415.6633,2024-03-28 12:45:00
1711630800.0,1711630800.0,70930,70991.9,70731.7,70823.2,1548.234,109752737.1169,2024-03-28 13:00:00
1711631700.0,1711631700.0,70823.2,71229.7,70485.5,71110,2922.254,207246492.5918,2024-03-28 13:15:00
1711632600.0,1711632600.0,71110,71473.6,70739.8,71024.4,6555.322,465887332.9486,2024-03-28 13:30:00
1711633500.0,1711633500.0,71024.4,71072.3,70800,70934.3,1440.39,102194195.008,2024-03-28 13:45:00
1711634400.0,1711634400.0,70934.3,71298.9,70736.1,70840.6,2442.68,173505286.5119,2024-03-28 14:00:00
1711635300.0,1711635300.0,70840.6,71152.3,70750.8,71084.5,1334.287,94681930.6501,2024-03-28 14:15:00
1711636200.0,1711636200.0,71084.5,71580,71075.1,71323.3,4122.738,294268086.1155,2024-03-28 14:30:00
1711637100.0,1711637100.0,71323.3,71615.8,71289.7,71597.5,1803.318,128918631.3066,2024-03-28 14:45:00
1711638000.0,1711638000.0,71597.5,71597.5,71210,71355.7,1855.89,132529952.7284,2024-03-28 15:00:00
1711638900.0,1711638900.0,71355.7,71397.9,71036,71105.7,1316.986,93798213.959,2024-03-28 15:15:00
1711639800.0,1711639800.0,71105.7,71298.7,71020.1,71296.7,1620.614,115315689.2992,2024-03-28 15:30:00
1711640700.0,1711640700.0,71296.7,71500,71261.1,71349.9,1155.13,82460795.9158,2024-03-28 15:45:00
1711641600.0,1711641600.0,71349.9,71393.8,70871.4,70876.4,2104.509,149491312.4572,2024-03-28 16:00:00
1711642500.0,1711642500.0,70876.4,71032,70602.4,71011.9,1769.661,125359020.0919,2024-03-28 16:15:00
1711643400.0,1711643400.0,71011.9,71083.7,70836.8,70878,841.648,59726277.7198,2024-03-28 16:30:00
1711644300.0,1711644300.0,70878,70972.3,70574.5,70752.2,1303.292,92185495.686,2024-03-28 16:45:00
1711645200.0,1711645200.0,70752.2,70816.6,70625,70680.1,646.654,45736733.469,2024-03-28 17:00:00
1711646100.0,1711646100.0,70680.1,70783.1,70528.9,70704.5,809.243,57173352.6775,2024-03-28 17:15:00
