,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi
0,1709190000.0,63077.1,63252.9,62604.3,62783,8401.594,528440008.209,2024-02-29 07:00:00,,0.00105524,56053.50200000
1,1709193600.0,62783,63235,62338.5,62882,10622.467,667263051.9384,2024-02-29 08:00:00,0.00072478,0.00133179,56566.01900000
2,1709197200.0,62882,63075,62340.9,62776.2,6519.766,408761873.6849,2024-02-29 09:00:00,0.00072478,0.00125167,56544.97400000
3,1709200800.0,62776.2,62891.2,62170,62799.1,6743.146,421683082.6687,2024-02-29 10:00:00,0.00072478,0.00136657,56319.66400000
4,1709204400.0,62799.1,63475.5,62700.6,63035.1,8546.915,539172292.5815,2024-02-29 11:00:00,0.00072478,0.00148247,56496.29100000
5,1709208000.0,63035.1,63141,62364.2,62745.3,7838.732,491277524.0801,2024-02-29 12:00:00,0.00072478,0.00122675,56970.01700000
6,1709211600.0,62745.3,63160.6,62056.1,63013.5,11739.724,736068882.7119,2024-02-29 13:00:00,0.00072478,0.00083006,57435.93300000
7,1709215200.0,63013.5,63649.1,62800.8,62959.2,14237.798,899337827.3194,2024-02-29 14:00:00,0.00072478,0.00059238,57596.96200000
8,1709218800.0,62959.2,63363.6,62616.2,62811.1,8216.036,517558585.9475,2024-02-29 15:00:00,0.00072478,0.00042259,57740.01300000
9,1709222400.0,62811.1,62964,61532.1,62250.1,18839.818,1171690735.7414,2024-02-29 16:00:00,0.00069292,0.00118706,57783.11900000
10,1709226000.0,62250.1,62484.5,60560,61072,22165.505,1359687296.0056,2024-02-29 17:00:00,0.00069292,0.00138482,57079.84000000
11,1709229600.0,61072,61608,60460.9,60912.8,13205.224,805955480.6029,2024-02-29 18:00:00,0.00069292,0.00177861,55955.30500000
12,1709233200.0,60912.8,61730,60707.3,61687.1,8637.113,529370870.1666,2024-02-29 19:00:00,0.00069292,0.00120310,56416.03600000
13,1709236800.0,61687.1,62380,61602.5,61994.8,10451.576,648625237.9423,2024-02-29 20:00:00,0.00069292,0.00076488,56967.15800000
14,1709240400.0,61994.8,62046.6,60600,61433.9,17541.179,1073518454.7781,2024-02-29 21:00:00,0.00069292,0.00049828,56397.26600000
15,1709244000.0,61433.9,61538,60715,61270.3,6923.042,423341859.0838,2024-02-29 22:00:00,0.00069292,0.00069328,54577.18600000
16,1709247600.0,61270.3,61598.1,61144.4,61184.1,4978.547,305608372.1056,2024-02-29 23:00:00,0.00069292,0.00073398,54168.44500000
17,1709251200.0,61184.1,61816.2,61167.8,61565.1,5170.855,318204896.4993,2024-03-01 00:00:00,0.0003927,0.00046543,53825.76600000
18,1709254800.0,61565.1,61642.6,61168.4,61265.4,4274.859,262480416.2307,2024-03-01 01:00:00,0.0003927,0.00079040,53918.60500000
19,1709258400.0,61265.4,61265.7,60827,61038.4,5078.52,309879284.4948,2024-03-01 02:00:00,0.0003927,0.00091083,53860.62900000
20,1709262000.0,61038.4,61299.9,60830,61162.2,2708.48,165401485.7207,2024-03-01 03:00:00,0.0003927,0.00081717,53584.44000000
21,1709265600.0,61162.2,61611,61112.6,61611,3136.617,192571714.3536,2024-03-01 04:00:00,0.0003927,0.00127069,53835.58700000
