index,start_at,open,high,low,close,volume,turnover,date
1640964600.0,1640964600.0,3795.35,3795.35,3774.65,3783.7,2279.14,8623221.0045,2021-12-31 15:30:00
1640966400.0,1640966400.0,3783.7,3786.75,3779,3786.55,520.93,1971042.9115,2021-12-31 16:00:00
1640968200.0,1640968200.0,3786.55,3787.95,3740.85,3745.45,3948.31,14852737.9165,2021-12-31 16:30:00
1640970000.0,1640970000.0,3745.45,3752.45,3703.55,3713.45,3529.98,13162529.414,2021-12-31 17:00:00
1640971800.0,1640971800.0,3713.45,3724.45,3708.1,3722.05,1851.3,6883880.176,2021-12-31 17:30:00
1640973600.0,1640973600.0,3722.05,3723.55,3709.55,3718.9,796.6,2961825.6515,2021-12-31 18:00:00
1640975400.0,1640975400.0,3718.9,3721.95,3685,3703.85,3219.54,11919707.9105,2021-12-31 18:30:00
1640977200.0,1640977200.0,3703.85,3705.15,3651.05,3652.1,4338.36,15934517.389,2021-12-31 19:00:00
1640979000.0,1640979000.0,3652.1,3670,3620.25,3625.9,5944.11,21652134.626,2021-12-31 19:30:00
1640980800.0,1640980800.0,3625.9,3663.25,3622.8,3659,2648.05,9668037.563,2021-12-31 20:00:00
1640982600.0,1640982600.0,3659,3662.6,3643,3645.9,703.77,2568102.224,2021-12-31 20:30:00
1640984400.0,1640984400.0,3645.9,3663.95,3635,3658.55,2473.07,9020947.037,2021-12-31 21:00:00
1640986200.0,1640986200.0,3658.55,3699.75,3658.55,3688.2,3322.47,12227389.6445,2021-12-31 21:30:00
1640988000.0,1640988000.0,3688.2,3713.95,3685.9,3691.05,2380.72,8806747.406,2021-12-31 22:00:00
1640989800.0,1640989800.0,3691.05,3691.1,3674.65,3680.95,1332.13,4905376.543,2021-12-31 22:30:00
1640991600.0,1640991600.0,3680.95,3693.85,3680.95,3686.6,830.3,3062743.3205,2021-12-31 23:00:00
1640993400.0,1640993400.0,3686.6,3696.55,3674.8,3677.45,1042.5,3844724.0535,2021-12-31 23:30:00
1640995200.0,1640995200.0,3677.45,3704.75,3677.4,3697.1,1644.63,6070417.368,2022-01-01 00:00:00
1640997000.0,1640997000.0,3697.1,3728.15,3695.45,3721.7,1749.88,6501837.2255,2022-01-01 00:30:00
1640998800.0,1640998800.0,3721.7,3745.4,3713.9,3736.35,1541.7,5751747.859,2022-01-01 01:00:00
1641000600.0,1641000600.0,3736.35,3741.3,3723.7,3725.95,980.02,3657622.503,2022-01-01 01:30:00
1641002400.0,1641002400.0,3725.95,3734.3,3723.3,3728.95,460.69,1717794.36,2022-01-01 02:00:00
1641004200.0,1641004200.0,3728.95,3733.4,3723.5,3727.75,621.3,2315751.698,2022-01-01 02:30:00
