,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi
0,1709967600.0,68475.8,68606,68328.1,68331.3,1793.647,122880181.613,2024-03-09 07:00:00,,0.00076894,52896.46200000
1,1709971200.0,68331.3,68520,68331.3,68364.2,1157.96,79220919.8241,2024-03-09 08:00:00,0.0002609,0.00083015,53008.88500000
2,1709974800.0,68364.2,68439.9,68175,68368.7,1501.175,102552902.3629,2024-03-09 09:00:00,0.0002609,0.00102533,53169.51700000
3,1709978400.0,68368.7,68373.8,67983.5,68230,2907.203,198130833.2641,2024-03-09 10:00:00,0.0002609,0.00082605,53038.93600000
4,1709982000.0,68230,68423.7,68199.2,68360,1133.447,77433991.0308,2024-03-09 11:00:00,0.0002609,0.00083932,53326.08000000
5,1709985600.0,68360,68548.5,68246.7,68521.4,1496.627,102352174.0928,2024-03-09 12:00:00,0.0002609,0.00071370,53231.18200000
6,1709989200.0,68521.4,68580,68366.6,68396.8,1294.245,88614770.9369,2024-03-09 13:00:00,0.0002609,0.00084309,53303.32300000
7,1709992800.0,68396.8,68454.8,68146.2,68189.8,1641.981,112115116.0059,2024-03-09 14:00:00,0.0002609,0.00081538,53500.90600000
8,1709996400.0,68189.8,68398.6,68189.7,68338.9,1028.116,70218299.0986,2024-03-09 15:00:00,0.0002609,0.00064191,53515.08000000
9,1710000000.0,68338.9,68360,68182.7,68241.6,460.229,31406055.8346,2024-03-09 16:00:00,0.00028422,0.00087983,53538.40400000
