,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi
0,1693497600000.0,26911.4,26911.5,26200.3,26220.4,51983.42,1379589197.4616,2023-08-31 16:00:00,0.00000882,-0.00080134,58762.60900000
1,1693501200000.0,26220.4,26391.9,26101.1,26316,21856.281,574090889.3327,2023-08-31 17:00:00,0.00000882,-0.00048197,58117.70200000
2,1693504800000.0,26316,26383.9,26162.1,26277.1,7240.341,190276296.0678,2023-08-31 18:00:00,0.00000882,-0.00046354,58687.26500000
3,1693508400000.0,26277.1,26304.3,25884.1,26151.4,26174.114,683297527.7985,2023-08-31 19:00:00,0.00000882,-0.00050447,58466.27300000
4,1693512000000.0,26151.4,26185.5,25941.2,26009.3,15014.326,391643839.4086,2023-08-31 20:00:00,0.00000882,-0.00035047,57692.15900000
5,1693515600000.0,26009.3,26029.7,25627.2,26013.4,28140.413,727407347.4083,2023-08-31 21:00:00,0.00000882,-0.00042034,58888.48700000
6,1693519200000.0,26013.4,26058.8,25962.2,26039.9,2989.466,77724659.4963,2023-08-31 22:00:00,0.00000882,-0.00063012,57460.60000000
7,1693522800000.0,26039.9,26044,25884.4,25924.1,3143.808,81591316.9003,2023-08-31 23:00:00,0.00000882,-0.00050560,57667.93300000
8,1693526400000.0,25924.1,26051.5,25915,26038.2,3093.045,80405655.6731,2023-09-01 00:00:00,0.00002115,-0.00055610,57667.52200000
9,1693530000000.0,26038.2,26041.9,25961.5,25972.2,1781.749,46315985.9421,2023-09-01 01:00:00,0.00002115,-0.00051775,58203.32600000
10,1693533600000.0,25972.2,26087,25972.1,26043.7,2391.508,62274064.5778,2023-09-01 02:00:00,0.00002115,-0.00049261,58170.60500000
11,1693537200000.0,26043.7,26080.6,26028.8,26068.3,1067.312,27810704.9221,2023-09-01 03:00:00,0.00002115,-0.00048613,58144.84700000
12,1693540800000.0,26068.3,26080.1,26024.5,26030.3,1159.662,30203551.1819,2023-09-01 04:00:00,0.00002115,-0.00049341,58227.74900000
13,1693544400000.0,26030.3,26042.4,26010.9,26013.7,907.023,23604895.6436,2023-09-01 05:00:00,0.00002115,-0.00049406,58315.10300000
14,1693548000000.0,26013.7,26030.3,25961.5,25985.8,1627.072,42290354.0588,2023-09-01 06:00:00,0.00002115,-0.00025322,58573.13200000
15,1693551600000.0,25985.8,26005,25970,25975,1291.411,33554317.1022,2023-09-01 07:00:00,0.00002115,-0.00059483,58648.97100000
16,1693555200000.0,25975,26003.3,25940,25965.1,1678.132,43573509.0908,2023-09-01 08:00:00,0.00001899,-0.00037153,58599.20900000
17,1693558800000.0,25965.1,26038.8,25959.7,26019.3,1688.113,43895340.371,2023-09-01 09:00:00,0.00001899,-0.00059959,58976.68000000
18,1693562400000.0,26019.3,26033.6,25972,25983.9,1415.39,36804218.8251,2023-09-01 10:00:00,0.00001899,-0.00053380,58933.75500000
19,1693566000000.0,25983.9,26060.6,25967.8,26031.2,2012.601,52356230.4317,2023-09-01 11:00:00,0.00001899,-0.00045108,59072.73100000
20,1693569600000.0,26031.2,26145,25978.3,26050,9358.091,243926831.8611,2023-09-01 12:00:00,0.00001899,-0.00046370,59056.28700000
21,1693573200000.0,26050,26054.8,25860.3,25990.4,7939.534,205937024.8107,2023-09-01 13:00:00,0.00001899,-0.00020061,59225.61100000
22,1693576800000.0,25990.4,25990.4,25673.6,25704.6,16364.477,422416681.9057,2023-09-01 14:00:00,0.00001899,-0.00049371,59065.28000000
23,1693580400000.0,25704.6,25932.4,25535,25796.3,18299.443,471474483.6075,2023-09-01 15:00:00,0.00001899,-0.00037534,59854.27700000
24,1693584000000.0,25796.3,25960,25745,25780,9446.588,244113607.4979,2023-09-01 16:00:00,0.00001638,-0.00038586,59433.17900000
25,1693587600000.0,25780,25792.5,25305.4,25465.3,34444.665,878774284.9135,2023-09-01 17:00:00,0.00001638,-0.00038658,59308.19100000
26,1693591200000.0,25465.3,25826.9,25441,25638,14488.076,371347813.6678,2023-09-01 18:00:00,0.00001638,-0.00047474,58616.83800000
27,1693594800000.0,25638,25668.1,25565,25635.6,3565.548,91348404.5794,2023-09-01 19:00:00,0.00001638,-0.00041736,58197.96500000
28,1693598400000.0,25635.6,25923.5,25550.1,25763.6,8811.603,227045946.0705,2023-09-01 20:00:00,0.00001638,-0.00047939,58409.07900000
29,1693602000000.0,25763.6,25848.8,25717.6,25793.8,3106.382,80057346.3534,2023-09-01 21:00:00,0.00001638,-0.00058086,57872.55300000
30,1693605600000.0,25793.8,25812.8,25753.2,25753.3,1384.258,35702916.1365,2023-09-01 22:00:00,0.00001638,-0.00052140,57507.95100000
31,1693609200000.0,25753.3,25824.9,25738.5,25793.7,1368.285,35282869.8578,2023-09-01 23:00:00,0.00001638,-0.00040736,57444.29300000
32,1693612800000.0,25793.7,25829,25768.6,25776.1,1113.36,28724858.1193,2023-09-02 00:00:00,0.00005825,-0.00046774,57567.18300000
33,1693616400000.0,25776.1,25805,25757.8,25757.8,809.762,20874185.9491,2023-09-02 01:00:00,0.00005825,-0.00057106,57577.58500000
34,1693620000000.0,25757.8,25782.8,25742.5,25749.9,1069.033,27541956.1439,2023-09-02 02:00:00,0.00005825,-0.00046929,57612.72500000
35,1693623600000.0,25749.9,25799.3,25749.9,25788.4,704.931,18169715.1107,2023-09-02 03:00:00,0.00005825,-0.00040922,57738.08800000
