index,start_at,open,high,low,close,volume,turnover,date
1711072800.0,1711072800.0,65247.4,65666.8,65150,65529.1,2872.58,187732340.397,2024-03-22 02:00:00
1711074600.0,1711074600.0,65529.1,65750,65400,65677.7,1129.242,74034993.566,2024-03-22 02:30:00
1711076400.0,1711076400.0,65677.7,66054.9,65615,66020,2244.827,147865298.1288,2024-03-22 03:00:00
1711078200.0,1711078200.0,66020,66198.4,65832.7,66011,2281.164,150668996.334,2024-03-22 03:30:00
1711080000.0,1711080000.0,66011,66080.1,65784.1,65928.1,1210.016,79760606.0301,2024-03-22 04:00:00
1711081800.0,1711081800.0,65928.1,66357.3,65873.2,66163.3,1943.972,128645359.3912,2024-03-22 04:30:00
1711083600.0,1711083600.0,66163.3,66288,65970.2,66235.1,1422.539,94087471.6131,2024-03-22 05:00:00
1711085400.0,1711085400.0,66235.1,66480.2,66138.8,66460.9,1850.723,122785606.0735,2024-03-22 05:30:00
1711087200.0,1711087200.0,66460.9,66666.6,66372.6,66430,2006.464,133460377.4667,2024-03-22 06:00:00
1711089000.0,1711089000.0,66430,66532.4,66324.7,66478,968.497,64318327.2148,2024-03-22 06:30:00
1711090800.0,1711090800.0,66478,66478,66140.8,66289.3,1201.36,79606053.602,2024-03-22 07:00:00
1711092600.0,1711092600.0,66289.3,66360.2,66154.6,66204.8,738.535,48937275.4702,2024-03-22 07:30:00
1711094400.0,1711094400.0,66204.8,66397.2,66171.6,66289.1,769.139,50986891.7428,2024-03-22 08:00:00
1711096200.0,1711096200.0,66289.1,66338.5,65814.5,65876.4,2571.789,169697153.3383,2024-03-22 08:30:00
1711098000.0,1711098000.0,65876.4,66088.6,65869.7,65972.2,1254.994,82830294.3039,2024-03-22 09:00:00
1711099800.0,1711099800.0,65972.2,65990.1,65320,65519,5646.128,370264871.4558,2024-03-22 09:30:00
1711101600.0,1711101600.0,65519,65647.8,64671.9,64865,7730.062,503072791.2446,2024-03-22 10:00:00
1711103400.0,1711103400.0,64865,65023.3,64530,64676.1,4547.754,294647552.5638,2024-03-22 10:30:00
1711105200.0,1711105200.0,64676.1,64997.8,64540.1,64850,3517.475,227971378.8431,2024-03-22 11:00:00
