,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi
0,1640966400.0,47973,48114,47432,47476.5,3278.214,156519027.27649999,2021-12-31 16:00:00,0.0001,0.00025,16418.26099999
1,1640970000.0,47476.5,47537.5,46850,46999.5,3780.44,178154142.67950001,2021-12-31 17:00:00,0.0001,-0.00029,15737.97400000
2,1640973600.0,46999.5,47000,46258,46649,3440.461,160708189.509,2021-12-31 18:00:00,0.0001,-0.000593,15965.38700000
3,1640977200.0,46649,46649,45634,45692,4717.711,217464412.97350001,2021-12-31 19:00:00,0.0001,-0.000769,15769.43000000
4,1640980800.0,45692,46187,45660,45869.5,3039.264,139705718.9025,2021-12-31 20:00:00,0.0001,0.000037,15522.27800000
5,1640984400.0,45869.5,46490,45716.5,46318.5,2407.471,110998185.5205,2021-12-31 21:00:00,0.0001,-0.000346,15772.66300000
6,1640988000.0,46318.5,46548.5,46240.5,46310.5,1384.077,64206280.688,2021-12-31 22:00:00,0.0001,0.000013,15727.88300000
7,1640991600.0,46310.5,46517.5,46157.5,46200.5,1416.947,65708481.1995,2021-12-31 23:00:00,0.0001,-0.000106,15827.30700000
8,1640995200.0,46200.5,46736,46200.5,46657,1852.096,86108816.27949999,2022-01-01 00:00:00,0.0001,0.000242,15863.15200000
9,1640998800.0,46657,46929.5,46580,46779,1339.489,62675251.1385,2022-01-01 01:00:00,0.0001,-0.000234,15825.01700000
10,1641002400.0,46779,46908,46726,46790.5,780.01,36515119.8875,2022-01-01 02:00:00,0.0001,-0.000265,15836.24500000
11,1641006000.0,46790.5,46871,46767,46811.5,551.929,25846344.9255,2022-01-01 03:00:00,0.0001,-0.000003,15991.57600000
12,1641009600.0,46811.5,46843,46500,46703,1247.939,58257912.2485,2022-01-01 04:00:00,0.0001,-0.000376,16107.55000000
13,1641013200.0,46703,47552,46666,47183.5,3309.646,156301915.31600001,2022-01-01 05:00:00,0.0001,-0.000188,16145.78000000
14,1641016800.0,47183.5,47335.5,46932.5,46955.5,1551.589,73146330.1265,2022-01-01 06:00:00,0.0001,-0.000067,15720.30900000
15,1641020400.0,46955.5,47324.5,46909,47209.5,1194.455,56195771.9855,2022-01-01 07:00:00,0.0001,0.000057,15457.80800000
16,1641024000.0,47209.5,47351.5,47083,47110,1082.744,51108526.333,2022-01-01 08:00:00,0.0001,-0.000268,15503.98700000
17,1641027600.0,47110,47193.5,46930.5,47125.5,1162.271,54690302.021,2022-01-01 09:00:00,0.0001,-0.000513,15595.95000000
18,1641031200.0,47125.5,47300,46718.5,46877,2589.901,121622220.227,2022-01-01 10:00:00,0.0001,-0.000058,15880.12400000
19,1641034800.0,46877,46992,46768,46768.5,1182.206,55437874.61,2022-01-01 11:00:00,0.0001,0.000054,15633.20800000
20,1641038400.0,46768.5,47130,46768,47092.5,1310.761,61576218.1175,2022-01-01 12:00:00,0.0001,-0.000206,15814.34500000
21,1641042000.0,47092.5,47200,46904.5,47015.5,1198.436,56401562.2375,2022-01-01 13:00:00,0.0001,-0.000166,15889.08700000
22,1641045600.0,47015.5,47083,46856,46917.5,1145.98,53801892.5015,2022-01-01 14:00:00,0.0001,-0.000284,15806.46600000
23,1641049200.0,46917.5,47480,46884,47176.5,2483.5,117293214.1085,2022-01-01 15:00:00,0.0001,-0.000832,15861.01100000
24,1641052800.0,47176.5,47499.5,47176,47234,1877.492,88890843.66150001,2022-01-01 16:00:00,0.0001,-0.00088,15760.12100000
25,1641056400.0,47234,47915.5,47224.5,47720,2496.463,118979927.80050001,2022-01-01 17:00:00,0.0001,-0.000563,15849.22200000
26,1641060000.0,47720,47796,47385,47551.5,1625.521,77344975.59199999,2022-01-01 18:00:00,0.0001,-0.000015,15803.86900000
27,1641063600.0,47551.5,47596,47296,47334,992.105,47035599.2655,2022-01-01 19:00:00,0.0001,0.000174,15735.67400000
28,1641067200.0,47334,47554.5,47262,47412,841.311,39879504.328,2022-01-01 20:00:00,0.0001,0.000036,15571.39400000
29,1641070800.0,47412,47532,47240.5,47300,909.876,43124956.416,2022-01-01 21:00:00,0.0001,-0.000155,15444.50300000
30,1641074400.0,47300,47469,47188.5,47427.5,649.161,30728554.4685,2022-01-01 22:00:00,0.0001,0.000004,15471.55700000
31,1641078000.0,47427.5,47845,47280,47719.5,1202.649,57203073.2405,2022-01-01 23:00:00,0.0001,-0.000035,15474.64400000
32,1641081600.0,47719.5,47719.5,47393,47617,1300.831,61872721.9795,2022-01-02 00:00:00,0.0001,-0.000429,15636.47400000
33,1641085200.0,47617,47617.5,47327,47369.5,890.894,42271326.054,2022-01-02 01:00:00,0.0001,0.000097,15769.04600000
34,1641088800.0,47369.5,47416,47280,47381,648.478,30709394.358,2022-01-02 02:00:00,0.0001,0.000076,15721.54900000
35,1641092400.0,47381,47450.5,47294.5,47331,673.935,31921058.6295,2022-01-02 03:00:00,0.0001,0.000123,15770.59100000
36,1641096000.0,47331,47393,46791.5,46911.5,2646.439,124507387.30400001,2022-01-02 04:00:00,0.0001,0.000038,15919.51100000
37,1641099600.0,46911.5,47080,46860,47080,1425.681,66956002.84,2022-01-02 05:00:00,0.0001,-0.000206,15615.39100000
38,1641103200.0,47080,47226,47035.5,47145,1019.592,48053645.339,2022-01-02 06:00:00,0.0001,0.000373,15773.00100000
39,1641106800.0,47145,47274,47096,47171,798.706,37679650.454,2022-01-02 07:00:00,0.0001,0,15773.50600000
40,1641110400.0,47171,47211,46990,47197.5,1124.881,53004460.851,2022-01-02 08:00:00,0.0001,-0.000417,15883.91100000
41,1641114000.0,47197.5,47552,47135.5,47267.5,1849.272,87538696.757,2022-01-02 09:00:00,0.0001,-0.000105,15949.52900000
42,1641117600.0,47267.5,47310,47105.5,47175.5,713.031,33685114.1955,2022-01-02 10:00:00,0.0001,-0.000258,15741.77000000
43,1641121200.0,47175.5,47373,47152,47218.5,916.095,43294502.514,2022-01-02 11:00:00,0.0001,-0.00034,15762.71100000
44,1641124800.0,47218.5,47436.5,46990,47260.5,2338.661,110367870.6795,2022-01-02 12:00:00,0.0001,-0.0008,15906.02200000
45,1641128400.0,47260.5,47261,47062,47137,1960.197,92453792.2735,2022-01-02 13:00:00,0.0001,-0.000196,16032.52600000
46,1641132000.0,47137,47183.5,47002,47102.5,1191.757,56133002.8855,2022-01-02 14:00:00,0.0001,-0.000271,15931.31800000
47,1641135600.0,47102.5,47379,47070.5,47312.5,1604.548,75775809.9615,2022-01-02 15:00:00,0.0001,-0.00077,15929.79200000
48,1641139200.0,47312.5,47861,47261.5,47758,2942.67,139919200.10499999,2022-01-02 16:00:00,0.0001,-0.000783,15962.60300000
49,1641142800.0,47758,48000,47319.5,47380,3539.379,168571691.64300001,2022-01-02 17:00:00,0.0001,-0.000159,15949.57200000
50,1641146400.0,47380,47380.5,46600,47058,4179.189,196341730.597,2022-01-02 18:00:00,0.0001,-0.000211,15817.14300000
51,1641150000.0,47058,47205.5,46839.5,46906.5,1491.578,70133634.858,2022-01-02 19:00:00,0.0001,-0.000046,15494.29800000
52,1641153600.0,46906.5,47072,46845,47025,694.031,32598098.9315,2022-01-02 20:00:00,0.0001,0.000398,15501.48700000
53,1641157200.0,47025,47160,46943.5,47014.5,672.109,31632888.3935,2022-01-02 21:00:00,0.0001,0,15376.72200000
54,1641160800.0,47014.5,47457.5,47014.5,47250.5,1175.403,55536429.319,2022-01-02 22:00:00,0.0001,0.000013,15391.56300000
55,1641164400.0,47250.5,47477.5,47250,47305,976.298,46240174.5895,2022-01-02 23:00:00,0.0001,0.000269,15286.92400000
56,1641168000.0,47305,47305.5,47075.5,47083,1133.729,53494251.9385,2022-01-03 00:00:00,0.0001,0.000464,15370.18400000
57,1641171600.0,47083,47126,46971,47115.5,1065.539,50134201.5935,2022-01-03 01:00:00,0.0001,0.000193,15361.98000000
58,1641175200.0,47115.5,47115.5,46900,46994.5,1198.858,56315052.5685,2022-01-03 02:00:00,0.0001,0.000349,15588.96000000
59,1641178800.0,46994.5,47087.5,46710,46821.5,1352.512,63399801.6575,2022-01-03 03:00:00,0.0001,0.000451,15944.72900000
60,1641182400.0,46821.5,46950,46780,46850.5,824.943,38665422.4585,2022-01-03 04:00:00,0.0001,0.000904,16152.86400000
61,1641186000.0,46850.5,47199,46811.5,47064.5,1468.973,69058397.7295,2022-01-03 05:00:00,0.0001,0.000025,16380.76800000
62,1641189600.0,47064.5,47093,46895,46920.5,819.92,38538834.4455,2022-01-03 06:00:00,0.0001,0.000015,16234.95000000
63,1641193200.0,46920.5,47061,46890,47050,682.305,32047269.619,2022-01-03 07:00:00,0.0001,-0.000213,16291.97100000
64,1641196800.0,47050,47128,46918.5,46975.5,738.8,34737626.7105,2022-01-03 08:00:00,0.0001,-0.000244,16297.41300000
65,1641200400.0,46975.5,47072.5,46810,46999.5,1747.871,82017932.0405,2022-01-03 09:00:00,0.0001,0.000537,16329.06600000
66,1641204000.0,46999.5,47239,46999,47103,1960.423,92405660.46349999,2022-01-03 10:00:00,0.0001,-0.000159,16386.18500000
67,1641207600.0,47103,47422,47102.5,47367,1784.778,84400599.0255,2022-01-03 11:00:00,0.0001,-0.0001,16162.54100000
68,1641211200.0,47367,47576.5,47169,47183,2538.142,120245451.54350001,2022-01-03 12:00:00,0.0001,-0.000264,15962.22900000
69,1641214800.0,47183,47327,47125,47148.5,1236.972,58432024.308,2022-01-03 13:00:00,0.0001,-0.000307,15923.54900000
70,1641218400.0,47148.5,47265,46806,46888.5,3634.01,170834081.266,2022-01-03 14:00:00,0.0001,0.000277,16153.64400000
71,1641222000.0,46888.5,47009,46535,46697,3089.081,144622620.82800001,2022-01-03 15:00:00,0.0001,0.000204,16372.65200000
72,1641225600.0,46697,46780,46286,46500,4294.116,199590725.14449999,2022-01-03 16:00:00,0.0001,0.000375,16541.24700000
73,1641229200.0,46500,46883.5,46430,46596,2293.428,106950255.462,2022-01-03 17:00:00,0.0001,0.000008,16958.83500000
74,1641232800.0,46596,46726.5,46411.5,46474,1170.962,54522423.2515,2022-01-03 18:00:00,0.0001,0.000308,16903.64500000
75,1641236400.0,46474,46655.5,46360,46400.5,1272.94,59218249.7315,2022-01-03 19:00:00,0.0001,0.000567,16881.98300000
76,1641240000.0,46400.5,46413.5,45700,45947,5203.107,239291834.38499999,2022-01-03 20:00:00,0.0001,0.000643,16803.08600000
77,1641243600.0,45947,46277,45813,45980,1887.8,86968343.44750001,2022-01-03 21:00:00,0.0001,0.000332,17406.92099999
78,1641247200.0,45980,46458,45980,46252,2044.386,94505059.383,2022-01-03 22:00:00,0.0001,0.000687,17237.94900000
79,1641250800.0,46252,46581,46210,46462,1377.601,63965989.4325,2022-01-03 23:00:00,0.0001,0.000412,17289.39800000
80,1641254400.0,46462,46608,46201,46277.5,2150.839,99732264.267,2022-01-04 00:00:00,0.0001,0.000586,17275.28700000
81,1641258000.0,46277.5,46423.5,46083,46116.5,1478.317,68343207.86399999,2022-01-04 01:00:00,0.0001,0.001029,17281.15800000
82,1641261600.0,46116.5,46296,45950,46120,1669.186,76957930.553,2022-01-04 02:00:00,0.0001,0.000367,17456.65900000
83,1641265200.0,46120,46374,46050,46332.5,1199.776,55458059.635,2022-01-04 03:00:00,0.0001,0.000006,17500.95599999
84,1641268800.0,46332.5,46422,46069.5,46134,1459.706,67478147.704,2022-01-04 04:00:00,0.0001,0.000624,17490.51099999
85,1641272400.0,46134,46325.5,46065.5,46179.5,1029.456,47527943.9755,2022-01-04 05:00:00,0.0001,0.000608,17505.30800000
86,1641276000.0,46179.5,46375.5,46119.5,46368.5,1120.862,51860970.262,2022-01-04 06:00:00,0.0001,-0.000026,17505.74600000
87,1641279600.0,46368.5,46537,46338,46512,1532.6,71176516.094,2022-01-04 07:00:00,0.0001,-0.000023,17486.42099999
