index,start_at,open,high,low,close,volume,turnover,date
1672459200.0,1672459200.0,16573,16580,16553.5,16573,3765.202,62371571.8859999999,2022-12-31 04:00:00
1672473600.0,1672473600.0,16573,16595,16558.5,16588,4970.853,82418864.9329999983,2022-12-31 08:00:00
1672488000.0,1672488000.0,16588,16650.5,16563.5,16595.5,11894.523,197564457.6999999881,2022-12-31 12:00:00
1672502400.0,1672502400.0,16595.5,16618,16583.5,16583.5,3741.147,62093635.5104999989,2022-12-31 16:00:00
1672516800.0,1672516800.0,16583.5,16585.5,16480.5,16549.5,9751.247,161319528.5609999895,2022-12-31 20:00:00
1672531200.0,1672531200.0,16549.5,16577.5,16524,16553,3395.495,56201500.9640000015,2023-01-01 00:00:00
1672545600.0,1672545600.0,16553,16560,16511,16537.5,3838.745,63479197.7004999965,2023-01-01 04:00:00
1672560000.0,1672560000.0,16537.5,16569,16519,16568.5,3559.729,58892494.4965000004,2023-01-01 08:00:00
1672574400.0,1672574400.0,16568.5,16582,16550.5,16574,3960.76,65616962.1040000021,2023-01-01 12:00:00
1672588800.0,1672588800.0,16574,16631,16569.5,16608,6533.613,108447405.9409999996,2023-01-01 16:00:00
1672603200.0,1672603200.0,16608,16630.5,16587,16622.5,3654.674,60706480.688500002,2023-01-01 20:00:00
1672617600.0,1672617600.0,16622.5,16709.5,16552,16664.5,11394.485,189390364.7159999907,2023-01-02 00:00:00
1672632000.0,1672632000.0,16664.5,16774,16623,16717.5,14688.795,245262495.5715000033,2023-01-02 04:00:00
1672646400.0,1672646400.0,16717.5,16768.5,16702,16731,10569.497,176829293.2994999886,2023-01-02 08:00:00
1672660800.0,1672660800.0,16731,16749.5,16666,16731.5,10661.942,178162443.5029999912,2023-01-02 12:00:00
1672675200.0,1672675200.0,16731.5,16736.5,16700.5,16734.5,4891.669,81791815.7129999995,2023-01-02 16:00:00
1672689600.0,1672689600.0,16734.5,16799,16651,16668,12638.519,211324615.2175000012,2023-01-02 20:00:00
1672704000.0,1672704000.0,16668,16703.5,16644.5,16691,8022.639,133769449.3795000017,2023-01-03 00:00:00
1672718400.0,1672718400.0,16691,16774,16684,16726,11144.22,186392663.1105000079,2023-01-03 04:00:00
1672732800.0,1672732800.0,16726,16750,16693,16715.5,6898.938,115360502.8704999983,2023-01-03 08:00:00
1672747200.0,1672747200.0,16715.5,16770,16616,16679.5,21845.285,364497138.3594999909,2023-01-03 12:00:00
1672761600.0,1672761600.0,16679.5,16686,16605,16645,11299.306,188005369.6144999862,2023-01-03 16:00:00
1672776000.0,1672776000.0,16645,16693.5,16642,16670,6104.55,101726603.7680000067,2023-01-03 20:00:00
1672790400.0,1672790400.0,16670,16869.5,16652,16853.5,22299.042,374044081.8234999776,2023-01-04 00:00:00
1672804800.0,1672804800.0,16853.5,16898.5,16832.5,16864.5,12985.067,218969329.2515000105,2023-01-04 04:00:00
1672819200.0,1672819200.0,16864.5,16903,16826.5,16832,10546.052,177751879.7389999926,2023-01-04 08:00:00
1672833600.0,1672833600.0,16832,16850,16760.5,16850,18329.372,308224775.9254999757,2023-01-04 12:00:00
1672848000.0,1672848000.0,16850,16988,16776.5,16835,33778.57,570310512.2185000181,2023-01-04 16:00:00
1672862400.0,1672862400.0,16835,16861.5,16767.5,16847.5,9118.481,153358370.0909999907,2023-01-04 20:00:00
1672876800.0,1672876800.0,16847.5,16873.5,16801.5,16815,4922.097,82848050.7409999967,2023-01-05 00:00:00
