index,start_at,open,high,low,close,volume,turnover,date
1711900800.0,1711900800.0,3618.69,3635.75,3618.37,3622.92,136536.14,495241368.2995,2024-03-31 16:00:00
1711904400.0,1711904400.0,3622.92,3631.64,3622.04,3628.19,65116.29,236139671.2692,2024-03-31 17:00:00
1711908000.0,1711908000.0,3628.19,3658.21,3625.26,3633.52,167213.36,609215621.514,2024-03-31 18:00:00
1711911600.0,1711911600.0,3633.52,3646.72,3615.27,3641.99,211294.25,768312484.8886,2024-03-31 19:00:00
1711915200.0,1711915200.0,3641.99,3647.5,3632.58,3636.51,128582.7,468083457.0859,2024-03-31 20:00:00
1711918800.0,1711918800.0,3636.51,3643.01,3620.52,3626.79,96915.03,352021210.5429,2024-03-31 21:00:00
1711922400.0,1711922400.0,3626.79,3641.8,3625.64,3631.42,140961.93,512311027.2601,2024-03-31 22:00:00
1711926000.0,1711926000.0,3631.42,3652.71,3630.93,3646.44,152312.61,555309845.6268,2024-03-31 23:00:00
1711929600.0,1711929600.0,3646.44,3648.16,3617.78,3628.4,190615.56,692627205.0733,2024-04-01 00:00:00
1711933200.0,1711933200.0,3628.4,3629.55,3609.09,3612.94,167101.03,604499706.9052,2024-04-01 01:00:00
1711936800.0,1711936800.0,3612.94,3618.15,3608.73,3616,99258.75,358621891.8464,2024-04-01 02:00:00
1711940400.0,1711940400.0,3616,3622.05,3603.59,3613.92,137219.83,495617764.8349,2024-04-01 03:00:00
1711944000.0,1711944000.0,3613.92,3616,3602.64,3602.64,120882.35,436390423.5753,2024-04-01 04:00:00
1711947600.0,1711947600.0,3602.64,3607.93,3502.02,3509.23,386100.04,1375425151.3183,2024-04-01 05:00:00
1711951200.0,1711951200.0,3509.23,3547.6,3504.2,3542.31,426977.81,1508038318.8358,2024-04-01 06:00:00
1711954800.0,1711954800.0,3542.31,3555.05,3538.41,3546.21,228098.41,809167748.9098,2024-04-01 07:00:00
1711958400.0,1711958400.0,3546.21,3546.65,3521.61,3535.53,300219.77,1061350315.3519,2024-04-01 08:00:00
1711962000.0,1711962000.0,3535.53,3551.35,3535.53,3541.79,163732.73,580413317.1903,2024-04-01 09:00:00
1711965600.0,1711965600.0,3541.79,3548.5,3531.68,3548.47,157057.28,556078692.6178,2024-04-01 10:00:00
1711969200.0,1711969200.0,3548.47,3561.74,3537.73,3541.13,182715.52,648318573.4285,2024-04-01 11:00:00
1711972800.0,1711972800.0,3541.13,3560.98,3537.33,3559.36,181582.05,644971406.2229,2024-04-01 12:00:00
1711976400.0,1711976400.0,3559.36,3572.24,3548.59,3556.41,286942.69,1021576422.4717,2024-04-01 13:00:00
1711980000.0,1711980000.0,3556.41,3559.25,3494,3509.82,434692.77,1534075603.8768,2024-04-01 14:00:00
1711983600.0,1711983600.0,3509.82,3514.41,3440.9,3444.22,532085.72,1850632389.6603,2024-04-01 15:00:00
1711987200.0,1711987200.0,3444.22,3625.2,3436.77,3446.39,397775.85,1374150790.0387,2024-04-01 16:00:00
1711990800.0,1711990800.0,3446.39,3450.79,3421.08,3442.28,385072.24,1323846082.0458,2024-04-01 17:00:00
1711994400.0,1711994400.0,3442.28,3449.5,3419.3,3447.5,292797.69,1005816062.7243,2024-04-01 18:00:00
1711998000.0,1711998000.0,3447.5,3489.37,3442.99,3486.32,266407.91,924142021.1788,2024-04-01 19:00:00
1712001600.0,1712001600.0,3486.32,3497.73,3471.51,3497,207426.68,722415311.7723,2024-04-01 20:00:00
1712005200.0,1712005200.0,3497,3505.57,3486.04,3493.83,179910.18,628873256.4998,2024-04-01 21:00:00
1712008800.0,1712008800.0,3493.83,3515,3491.38,3505.28,206395.35,722763458.7884,2024-04-01 22:00:00
1712012400.0,1712012400.0,3505.28,3515.54,3503.52,3504.62,138330.91,485556743.5992,2024-04-01 23:00:00
1712016000.0,1712016000.0,3504.62,3506.82,3472.36,3487.36,307440.2,1073079803.3045,2024-04-02 00:00:00
1712019600.0,1712019600.0,3487.36,3505,3483.83,3494.21,212472.33,742512229.4456,2024-04-02 01:00:00
1712023200.0,1712023200.0,3494.21,3494.42,3332.99,3367.66,489166.56,1667045772.652,2024-04-02 02:00:00
1712026800.0,1712026800.0,3367.66,3381.25,3357.56,3366.83,519127.81,1747639803.9583,2024-04-02 03:00:00
1712030400.0,1712030400.0,3366.83,3382.23,3348,3365.78,358610.49,1206665509.0481,2024-04-02 04:00:00
1712034000.0,1712034000.0,3365.78,3371.47,3341.38,3369.53,352292.24,1182233814.4891,2024-04-02 05:00:00
1712037600.0,1712037600.0,3369.53,3388.53,3367.39,3381.12,243237.92,821203070.7537,2024-04-02 06:00:00
1712041200.0,1712041200.0,3381.12,3387.75,3362.31,3363.76,234203.64,790745976.4189,2024-04-02 07:00:00
1712044800.0,1712044800.0,3363.76,3370.65,3329.79,3337.93,375574.06,1260075418.6376,2024-04-02 08:00:00
1712048400.0,1712048400.0,3337.93,3354.29,3317.12,3346.02,525705.3,1755349760.0801,2024-04-02 09:00:00
1712052000.0,1712052000.0,3346.02,3350.02,3315.38,3329.45,440805.65,1469229847.673,2024-04-02 10:00:00
1712055600.0,1712055600.0,3329.45,3333.21,3280.49,3310.94,584709.73,1931232987.8413,2024-04-02 11:00:00
1712059200.0,1712059200.0,3310.94,3327.42,3289.78,3297.62,392935.08,1301437343.5385,2024-04-02 12:00:00
1712062800.0,1712062800.0,3297.62,3307.19,3242.21,3271.98,626286.17,2049098732.8917,2024-04-02 13:00:00
1712066400.0,1712066400.0,3271.98,3318.43,3270.48,3291.95,549081.49,1811116358.1229,2024-04-02 14:00:00
1712070000.0,1712070000.0,3291.95,3311.4,3234.61,3240.74,494310.56,1621418798.3085,2024-04-02 15:00:00
1712073600.0,1712073600.0,3240.74,3269.21,3213.17,3260.96,596315.19,1935761662.7435,2024-04-02 16:00:00
1712077200.0,1712077200.0,3260.96,3270.28,3245.53,3270.2,408135.31,1329400988.2903,2024-04-02 17:00:00
1712080800.0,1712080800.0,3270.2,3284.01,3257.36,3274.12,354193.36,1158045038.3692,2024-04-02 18:00:00
1712084400.0,1712084400.0,3274.12,3284.24,3265.26,3280.9,338824.7,1109884709.4908,2024-04-02 19:00:00
1712088000.0,1712088000.0,3280.9,3295.51,3261.63,3272.33,337587.93,1107138150.433,2024-04-02 20:00:00
1712091600.0,1712091600.0,3272.33,3274.57,3245.79,3266,238635.41,778497909.9382,2024-04-02 21:00:00
1712095200.0,1712095200.0,3266,3303.52,3259.15,3298.51,225661.99,740209118.2724,2024-04-02 22:00:00
1712098800.0,1712098800.0,3298.51,3305.38,3271.4,3278.89,286077.06,940163393.1961,2024-04-02 23:00:00
1712102400.0,1712102400.0,3278.89,3290.51,3203.49,3277.42,566622.56,1846298534.3529,2024-04-03 00:00:00
1712106000.0,1712106000.0,3277.42,3303.36,3257.6,3298.24,495335.96,1624622652.7032,2024-04-03 01:00:00
1712109600.0,1712109600.0,3298.24,3312.07,3294.71,3308.17,369353.32,1220293060.3246,2024-04-03 02:00:00
1712113200.0,1712113200.0,3308.17,3321.92,3295.6,3316.04,320488.49,1060939539.2116,2024-04-03 03:00:00
1712116800.0,1712116800.0,3316.04,3324.12,3308.95,3316.63,301867.06,1001040454.9203,2024-04-03 04:00:00
1712120400.0,1712120400.0,3316.63,3316.63,3279.99,3293.35,302858.32,1000328923.6936,2024-04-03 05:00:00
1712124000.0,1712124000.0,3293.35,3313.24,3290.35,3310.5,272059.63,899245310.6124,2024-04-03 06:00:00
1712127600.0,1712127600.0,3310.5,3318.51,3300.8,3304.12,235895.33,780727847.0173,2024-04-03 07:00:00
1712131200.0,1712131200.0,3304.12,3356.69,3290.4,3344.73,362921.09,1206920729.6371,2024-04-03 08:00:00
1712134800.0,1712134800.0,3344.73,3354.73,3330.8,3347.81,275562.82,920703404.5459,2024-04-03 09:00:00
1712138400.0,1712138400.0,3347.81,3347.83,3309.11,3319.27,292297.21,972694958.0988,2024-04-03 10:00:00
1712142000.0,1712142000.0,3319.27,3327.37,3295.01,3319.23,350970.14,1161179439.4753,2024-04-03 11:00:00
1712145600.0,1712145600.0,3319.23,3328.55,3301.77,3310.58,361371.91,1197545672.0615,2024-04-03 12:00:00
1712149200.0,1712149200.0,3310.58,3319.43,3293.64,3311.57,372700.46,1233056262.0577,2024-04-03 13:00:00
1712152800.0,1712152800.0,3311.57,3363.3,3311.57,3358.19,524274.77,1756857275.2831,2024-04-03 14:00:00
1712156400.0,1712156400.0,3358.19,3358.23,3313.86,3328.61,416538.32,1389230321.7692,2024-04-03 15:00:00
1712160000.0,1712160000.0,3328.61,3367.63,3326.35,3349.77,456553.58,1529627584.0766,2024-04-03 16:00:00
1712163600.0,1712163600.0,3349.77,3357,3309.81,3325.97,372814.21,1242091720.8866,2024-04-03 17:00:00
1712167200.0,1712167200.0,3325.97,3335,3283.43,3335,342583.4,1133037085.9539,2024-04-03 18:00:00
1712170800.0,1712170800.0,3335,3339.89,3312.37,3316.09,304442.36,1010929756.44,2024-04-03 19:00:00
1712174400.0,1712174400.0,3316.09,3316.79,3295.4,3307.22,287911.29,951289600.23,2024-04-03 20:00:00
1712178000.0,1712178000.0,3307.22,3318.24,3289.75,3317.41,210834.1,695861472.9797,2024-04-03 21:00:00
1712181600.0,1712181600.0,3317.41,3322.32,3310.48,3319.35,213550.26,708305535.4504,2024-04-03 22:00:00
1712185200.0,1712185200.0,3319.35,3325.86,3311.03,3311.92,131235.66,435589237.3511,2024-04-03 23:00:00
1712188800.0,1712188800.0,3311.92,3333.44,3304,3327.99,240262.06,798215909.6851,2024-04-04 00:00:00
1712192400.0,1712192400.0,3327.99,3333.93,3312.87,3320.74,206593.37,686747118.7123,2024-04-04 01:00:00
1712196000.0,1712196000.0,3320.74,3321.81,3266.38,3276.36,386150.7,1270229546.5251,2024-04-04 02:00:00
1712199600.0,1712199600.0,3276.36,3285.7,3262.97,3274.44,319570,1047045706.5327,2024-04-04 03:00:00
1712203200.0,1712203200.0,3274.44,3292.91,3251.67,3287.74,388473.28,1270942098.2209,2024-04-04 04:00:00
1712206800.0,1712206800.0,3287.74,3303.5,3281.73,3297,239449.56,787864713.9395,2024-04-04 05:00:00
1712210400.0,1712210400.0,3297,3313.33,3294.69,3312.09,192182.74,635463021.2539,2024-04-04 06:00:00
1712214000.0,1712214000.0,3312.09,3334.43,3302.76,3323.62,265830.59,883882307.7623,2024-04-04 07:00:00
1712217600.0,1712217600.0,3323.62,3336.81,3320.15,3333.14,209180.12,696607611.6717,2024-04-04 08:00:00
1712221200.0,1712221200.0,3333.14,3346.35,3328.99,3338.28,162018.67,540462313.6303,2024-04-04 09:00:00
1712224800.0,1712224800.0,3338.28,3356.53,3331.14,3341.4,216632.29,724307286.3194,2024-04-04 10:00:00
1712228400.0,1712228400.0,3341.4,3351.49,3334.77,3340.37,175371.16,586080528.8072,2024-04-04 11:00:00
1712232000.0,1712232000.0,3340.37,3354.45,3339.41,3347.3,202302.9,677166593.2994,2024-04-04 12:00:00
1712235600.0,1712235600.0,3347.3,3380.59,3347.05,3366.58,404166.47,1360340476.0171,2024-04-04 13:00:00
1712239200.0,1712239200.0,3366.58,3395.06,3360.18,3381.89,399431.67,1349044753.8797,2024-04-04 14:00:00
1712242800.0,1712242800.0,3381.89,3383.31,3359.56,3363.19,244050.45,823628608.4368,2024-04-04 15:00:00
1712246400.0,1712246400.0,3363.19,3393.72,3360.58,3375.21,273889.99,924823458.2988,2024-04-04 16:00:00
1712250000.0,1712250000.0,3375.21,3415.29,3371.08,3411,299119.63,1013824233.0147,2024-04-04 17:00:00
1712253600.0,1712253600.0,3411,3442.74,3377.36,3380.01,485945.79,1655405702.305,2024-04-04 18:00:00
1712257200.0,1712257200.0,3380.01,3385.83,3361.4,3362.92,350015.75,1180896376.3937,2024-04-04 19:00:00
1712260800.0,1712260800.0,3362.92,3369.61,3280.76,3327.07,550231.99,1823052060.081,2024-04-04 20:00:00
1712264400.0,1712264400.0,3327.07,3338.88,3302.03,3321.16,236855.58,787745361.3711,2024-04-04 21:00:00
1712268000.0,1712268000.0,3321.16,3330.88,3309.2,3313.76,281443.62,934617475.3999,2024-04-04 22:00:00
1712271600.0,1712271600.0,3313.76,3336.83,3310.7,3328.56,239804,797298883.709,2024-04-04 23:00:00
