,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi
0,1704038400.0,42494.1,42754.8,42470.3,42640.9,2472.503,105438881.2704,2023-12-31 16:00:00,0.00044151,0.00080464,
1,1704042000.0,42640.9,42704.3,42512.4,42658.8,1351.399,57584411.8248,2023-12-31 17:00:00,0.00044151,0.00092204,
2,1704045600.0,42658.8,42776.3,42579,42708,1449.269,61867016.6839,2023-12-31 18:00:00,0.00044151,0.00106135,
3,1704049200.0,42708,42740,42636.9,42660.5,1308.498,55854724.4573,2023-12-31 19:00:00,0.00044151,0.00099011,
4,1704052800.0,42660.5,42724.7,42545.4,42599.9,1716.785,73194887.6714,2023-12-31 20:00:00,0.00044151,0.00088516,
5,1704056400.0,42599.9,42718.3,42561,42561.1,2101.384,89602162.8931,2023-12-31 21:00:00,0.00044151,0.00078297,
6,1704060000.0,42561.1,42638,42096,42300.7,4222.691,178991788.4638,2023-12-31 22:00:00,0.00044151,0.00098778,
7,1704063600.0,42300.7,42399.4,42103.1,42324.8,3934.293,166234042.6863,2023-12-31 23:00:00,0.00044151,0.00096695,
8,1704067200.0,42324.8,42610.9,42300.2,42517.4,3038.207,129022621.2567,2024-01-01 00:00:00,0.00043294,0.00096122,
9,1704070800.0,42517.4,42842.9,42475.1,42661.3,3308.231,141296220.3691,2024-01-01 01:00:00,0.00043294,0.00111379,
10,1704074400.0,42661.3,42691.9,42550.8,42631.8,1651.447,70384296.4473,2024-01-01 02:00:00,0.00043294,0.00121851,
11,1704078000.0,42631.8,42641.4,42271.5,42384.1,3499.277,148488084.347,2024-01-01 03:00:00,0.00043294,0.00103499,
12,1704081600.0,42384.1,42448,42250.5,42446.3,1800.157,76253111.4863,2024-01-01 04:00:00,0.00043294,0.00114017,
13,1704085200.0,42446.3,42450,42211.2,42280.9,1749.233,74039208.443,2024-01-01 05:00:00,0.00043294,0.00097543,
14,1704088800.0,42280.9,42467.8,42248.5,42431.7,1117.49,47356241.4482,2024-01-01 06:00:00,0.00043294,0.00067947,
15,1704092400.0,42431.7,42533,42431.6,42531.7,1373.99,58396205.205,2024-01-01 07:00:00,0.00043294,0.00070757,
16,1704096000.0,42531.7,42599.6,42492.7,42596.1,1274.532,54228928.2511,2024-01-01 08:00:00,0.00049955,0.00085885,
17,1704099600.0,42596.1,42739.8,42574.1,42696.9,2249.746,95997895.499,2024-01-01 09:00:00,0.00049955,0.00093735,
18,1704103200.0,42696.9,42796.1,42656.9,42731.4,2127.375,90888986.4814,2024-01-01 10:00:00,0.00049955,0.00086545,
19,1704106800.0,42731.4,42809.6,42645.6,42735.1,1903.864,81346593.1397,2024-01-01 11:00:00,0.00049955,0.00080699,
20,1704110400.0,42735.1,42820,42657.1,42690.6,2067.997,88409418.4198,2024-01-01 12:00:00,0.00049955,0.00090903,
21,1704114000.0,42690.6,42787.5,42651.1,42760.3,1117.358,47739190.7195,2024-01-01 13:00:00,0.00049955,0.00073733,
22,1704117600.0,42760.3,42760.3,42605.4,42651,1814.759,77427380.815,2024-01-01 14:00:00,0.00049955,0.00081284,
23,1704121200.0,42651,42890,42617.6,42825.1,2622.198,112181028.926,2024-01-01 15:00:00,0.00049955,0.00082295,
24,1704124800.0,42825.1,42909.1,42707.1,42774.3,1950.463,83510478.5986,2024-01-01 16:00:00,0.00037274,0.00101910,
25,1704128400.0,42774.3,42868,42750,42852.4,1114.03,47686461.3384,2024-01-01 17:00:00,0.00037274,0.00081517,
26,1704132000.0,42852.4,43279,42852.3,43153.8,7712.586,332495893.6479,2024-01-01 18:00:00,0.00037274,0.00097177,
27,1704135600.0,43153.8,43604,43140.7,43570.1,6668.097,289415040.1985,2024-01-01 19:00:00,0.00037274,0.00125013,
28,1704139200.0,43570.1,43909.5,43566.6,43753.4,9272.61,405617567.9288,2024-01-01 20:00:00,0.00037274,0.00130369,
