index,start_at,open,high,low,close,volume,turnover,date
1640966400.0,1640966400.0,3783.7,3787.95,3620.25,3625.9,24149.13,89338375.995,2021-12-31 16:00:00
1640980800.0,1640980800.0,3625.9,3713.95,3622.8,3677.45,14733.01,54104067.7915,2021-12-31 20:00:00
1640995200.0,1640995200.0,3677.45,3745.4,3677.4,3724.2,8243.17,30656518.9215,2022-01-01 00:00:00
1641009600.0,1641009600.0,3724.2,3765.95,3703.45,3718,10149.65,37821447.5015,2022-01-01 04:00:00
1641024000.0,1641024000.0,3718,3733.45,3672.15,3693.3,9780.98,36250872.3395,2022-01-01 08:00:00
1641038400.0,1641038400.0,3693.3,3744.05,3693,3724.95,8651.67,32164906.2605,2022-01-01 12:00:00
1641052800.0,1641052800.0,3724.95,3763,3718.75,3744.75,12217.82,45748769.019,2022-01-01 16:00:00
1641067200.0,1641067200.0,3744.75,3774.95,3738.45,3763.4,8900.3,33444402.337,2022-01-01 20:00:00
1641081600.0,1641081600.0,3763.4,3768.55,3741.1,3756.95,5636.79,21158166.596,2022-01-02 00:00:00
1641096000.0,1641096000.0,3756.95,3761.3,3715,3745.65,10109.75,37782544.2315,2022-01-02 04:00:00
1641110400.0,1641110400.0,3745.65,3771.85,3733.25,3742.15,5817.98,21817871.307,2022-01-02 08:00:00
1641124800.0,1641124800.0,3742.15,3788,3730.35,3775.85,10221.78,38401628.542,2022-01-02 12:00:00
1641139200.0,1641139200.0,3775.85,3860,3771.7,3797.35,25776.45,98279112.47849999,2022-01-02 16:00:00
1641153600.0,1641153600.0,3797.35,3842,3794.4,3826.2,8240.06,31463944.5965,2022-01-02 20:00:00
1641168000.0,1641168000.0,3826.2,3826.2,3773.5,3786,11378.53,43222502.627,2022-01-03 00:00:00
1641182400.0,1641182400.0,3786,3821.55,3782.2,3808.4,8044.7,30611462.1445,2022-01-03 04:00:00
1641196800.0,1641196800.0,3808.4,3861.9,3787.6,3834.25,14917.58,57011996.7815,2022-01-03 08:00:00
1641211200.0,1641211200.0,3834.25,3849.95,3775,3785.9,16536.79,63045787.9535,2022-01-03 12:00:00
1641225600.0,1641225600.0,3785.9,3792.65,3733.4,3739.05,17211.79,64643658.2795,2022-01-03 16:00:00
1641240000.0,1641240000.0,3739.05,3775.8,3681.35,3761.95,19750.1,73513763.0235,2022-01-03 20:00:00
1641254400.0,1641254400.0,3761.95,3771,3713.75,3743.45,11567.78,43264030.083,2022-01-04 00:00:00
1641268800.0,1641268800.0,3743.45,3761,3727.55,3760.95,7483.77,28035125.674,2022-01-04 04:00:00
1641283200.0,1641283200.0,3760.95,3844.3,3758.1,3837.8,19330.45,73455845.5615,2022-01-04 08:00:00
1641297600.0,1641297600.0,3837.8,3893.85,3816.5,3846.75,24210.23,93392913.2375,2022-01-04 12:00:00
1641312000.0,1641312000.0,3846.75,3863.25,3756.4,3809.9,27187.04,103845952.70299999,2022-01-04 16:00:00
1641326400.0,1641326400.0,3809.9,3832.55,3784.55,3786,9542.38,36378707.8515,2022-01-04 20:00:00
1641340800.0,1641340800.0,3786,3824.5,3765.05,3807.55,8141.44,30931431.3875,2022-01-05 00:00:00
1641355200.0,1641355200.0,3807.55,3819.85,3797,3815.05,3967.93,15113717.384,2022-01-05 04:00:00
1641369600.0,1641369600.0,3815.05,3845.3,3780.8,3791.05,9732.73,37124228.191,2022-01-05 08:00:00
1641384000.0,1641384000.0,3791.05,3830.7,3760.3,3819.15,15718.29,59749265.9365,2022-01-05 12:00:00
1641398400.0,1641398400.0,3819.15,3819.95,3640.5,3653,38243.75,142269676.87450001,2022-01-05 16:00:00
1641412800.0,1641412800.0,3653,3663.2,3399,3538.2,77522.78,275200694.99699998,2022-01-05 20:00:00
1641427200.0,1641427200.0,3538.2,3549.95,3446.2,3447.05,33070.77,116249652.34199999,2022-01-06 00:00:00
1641441600.0,1641441600.0,3447.05,3478.3,3408,3453.1,29272.38,100913380.09649999,2022-01-06 04:00:00
1641456000.0,1641456000.0,3453.1,3454,3295.4,3347.5,49692.95,166883108.5555,2022-01-06 08:00:00
1641470400.0,1641470400.0,3347.5,3422.55,3318.05,3396.1,30504.7,103084160.99349999,2022-01-06 12:00:00
1641484800.0,1641484800.0,3396.1,3459,3382.3,3444.35,20639.42,70626003.104,2022-01-06 16:00:00
1641499200.0,1641499200.0,3444.35,3453.85,3406.5,3407.2,11525.82,39474754.788,2022-01-06 20:00:00
1641513600.0,1641513600.0,3407.2,3415.8,3218.35,3237,47686.4,157648814.8075,2022-01-07 00:00:00
1641528000.0,1641528000.0,3237,3249.4,3098.45,3202.4,65334.58,207917228.053,2022-01-07 04:00:00
1641542400.0,1641542400.0,3202.4,3293,3173.8,3225.8,37019.16,119903364.8325,2022-01-07 08:00:00
1641556800.0,1641556800.0,3225.8,3268.35,3038.5,3131.55,72502.66,229889280.44299999,2022-01-07 12:00:00
1641571200.0,1641571200.0,3131.55,3223,3088.2,3193.85,41848.8,132453755.8275,2022-01-07 16:00:00
1641585600.0,1641585600.0,3193.85,3221.25,3162.8,3195.05,15814.35,50567243.1715,2022-01-07 20:00:00
1641600000.0,1641600000.0,3195.05,3268.6,3176.2,3202.55,24730.55,79537987.62899999,2022-01-08 00:00:00
1641614400.0,1641614400.0,3202.55,3227.2,3191.55,3215.45,13426.69,43113449.9125,2022-01-08 04:00:00
1641628800.0,1641628800.0,3215.45,3245,3207.8,3217.85,14707.58,47404124.333,2022-01-08 08:00:00
1641643200.0,1641643200.0,3217.85,3226.1,3125.05,3159.5,27402.12,87101204.07799999,2022-01-08 12:00:00
