,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi
0,1672470000.0,16556.5,16573.5,16554.5,16573,744,12321609.8285,2022-12-31 07:00:00,,0.000323,73590.01100000
1,1672473600.0,16573,16595,16567,16567.5,2084.582,34565409.1625,2022-12-31 08:00:00,0.0003689,0.001022,73640.38000000
2,1672477200.0,16567.5,16569,16558.5,16566.5,710.221,11764868.3285,2022-12-31 09:00:00,0.0003689,0.001261,73350.53500000
3,1672480800.0,16566.5,16588,16566,16585,1069.348,17728128.8355,2022-12-31 10:00:00,0.0003689,0.001146,73459.62100000
4,1672484400.0,16585,16594,16584.5,16588,1106.702,18360458.6065,2022-12-31 11:00:00,0.0003689,0.001137,73523.25100000
5,1672488000.0,16588,16594,16563.5,16593.5,1800.357,29851403.301,2022-12-31 12:00:00,0.0003689,0.001091,73442.88300000
6,1672491600.0,16593.5,16617.5,16588,16611,2824.904,46900285.189,2022-12-31 13:00:00,0.0003689,0.000649,73443.29500000
7,1672495200.0,16611,16650.5,16589,16595,5305.002,88184405.72149999,2022-12-31 14:00:00,0.0003689,0.000457,73227.67100000
8,1672498800.0,16595,16633,16590.5,16595.5,1964.26,32628363.4885,2022-12-31 15:00:00,0.0003689,0.000127,72912.30700000
9,1672502400.0,16595.5,16618,16594,16611.5,1043.657,17332406.1395,2022-12-31 16:00:00,0.00035736,0.000621,73015.10200000
10,1672506000.0,16611.5,16612,16585,16595,1302.398,21614778.1985,2022-12-31 17:00:00,0.00035736,0.000783,72938.74900000
11,1672509600.0,16595,16599.5,16585.5,16590,553.436,9182530.261,2022-12-31 18:00:00,0.00035736,0.000729,72906.65200000
12,1672513200.0,16590,16601.5,16583.5,16583.5,841.656,13963920.9115,2022-12-31 19:00:00,0.00035736,0.000769,72791.39000000
13,1672516800.0,16583.5,16585.5,16579.5,16581,870.458,14434342.4325,2022-12-31 20:00:00,0.00035736,0.000781,72730.36100000
14,1672520400.0,16581,16584.5,16554.5,16560,1125.922,18657102.2525,2022-12-31 21:00:00,0.00035736,0.000717,72676.27099999
15,1672524000.0,16560,16583.5,16480.5,16535.5,5442.037,89984982.17299999,2022-12-31 22:00:00,0.00035736,0.001189,72662.70800000
16,1672527600.0,16535.5,16564,16504.5,16549.5,2312.83,38243101.703,2022-12-31 23:00:00,0.00035736,0.000623,71356.24700000
17,1672531200.0,16549.5,16556,16524,16545,1202.025,19880815.8705,2023-01-01 00:00:00,0.00024639,0.000854,71621.18799999
18,1672534800.0,16545,16570,16544,16570,620.348,10271418.0355,2023-01-01 01:00:00,0.00024639,0.001015,71895.33400000
19,1672538400.0,16570,16577.5,16562,16563.5,774.636,12834955.961,2023-01-01 02:00:00,0.00024639,0.001,71993.55300000
20,1672542000.0,16563.5,16564,16540.5,16553,798.486,13214311.097,2023-01-01 03:00:00,0.00024639,0.001098,71842.77099999
21,1672545600.0,16553,16553,16529,16534.5,704.972,11659182.8155,2023-01-01 04:00:00,0.00024639,0.000922,71760.69100000
22,1672549200.0,16534.5,16547,16527.5,16547,584.254,9660401.335,2023-01-01 05:00:00,0.00024639,0.00089,71836.38499999
23,1672552800.0,16547,16560,16546.5,16553.5,583.434,9658127.115,2023-01-01 06:00:00,0.00024639,0.000805,71870.62699999
24,1672556400.0,16553.5,16554.5,16511,16537.5,1966.085,32501486.435,2023-01-01 07:00:00,0.00024639,0.000501,72019.46799999
25,1672560000.0,16537.5,16539,16520,16522,900.463,14883786.2855,2023-01-01 08:00:00,0.0003643,0.000624,72006.81299999
26,1672563600.0,16522,16553.5,16519,16553.5,996.254,16471811.1285,2023-01-01 09:00:00,0.0003643,0.000704,72136.08000000
27,1672567200.0,16553.5,16560,16549.5,16559.5,742.65,12294321.6885,2023-01-01 10:00:00,0.0003643,0.000659,72281.52200000
28,1672570800.0,16559.5,16569,16555.5,16568.5,920.362,15242575.394,2023-01-01 11:00:00,0.0003643,0.000646,72409.91300000
29,1672574400.0,16568.5,16582,16563.5,16575,1399.989,23202369.935,2023-01-01 12:00:00,0.0003643,0.000788,72522.48000000
30,1672578000.0,16575,16580,16554,16554.5,1196.817,19825109.2555,2023-01-01 13:00:00,0.0003643,0.00034,72649.94600000
31,1672581600.0,16554.5,16569,16554,16560.5,726.342,12030296.9835,2023-01-01 14:00:00,0.0003643,0.001067,72610.43200000
32,1672585200.0,16560.5,16575,16550.5,16574,637.612,10559185.93,2023-01-01 15:00:00,0.0003643,0.000817,72572.88900000
33,1672588800.0,16574,16592.5,16569.5,16575.5,1581.48,26222666.2135,2023-01-01 16:00:00,0.00019145,0.000687,72530.27600000
34,1672592400.0,16575.5,16609.5,16575,16589.5,1940.653,32200912.159,2023-01-01 17:00:00,0.00019145,0.000607,72737.11199999
35,1672596000.0,16589.5,16609,16589,16595.5,1127.995,18725906.8655,2023-01-01 18:00:00,0.00019145,0.000279,72557.73000000
36,1672599600.0,16595.5,16631,16595.5,16608,1883.485,31297920.703,2023-01-01 19:00:00,0.00019145,0.000342,72814.62200000
37,1672603200.0,16608,16630.5,16607.5,16608,896.422,14897152.901,2023-01-01 20:00:00,0.00019145,0.000347,72939.98000000
38,1672606800.0,16608,16611,16600,16611,616.115,10231501.2,2023-01-01 21:00:00,0.00019145,0.00028,73122.15700000
39,1672610400.0,16611,16614.5,16587,16603.5,983.302,16322947.382,2023-01-01 22:00:00,0.00019145,0.000033,73169.03999999
40,1672614000.0,16603.5,16625.5,16603,16622.5,1158.835,19254879.2055,2023-01-01 23:00:00,0.00019145,0.000082,72951.66300000
41,1672617600.0,16622.5,16627,16587,16591.5,1676.436,27833308.0415,2023-01-02 00:00:00,0.0001,0.000209,73182.09600000
42,1672621200.0,16591.5,16592,16552,16573,2835.862,46984331.8485,2023-01-02 01:00:00,0.0001,0.000384,73446.71900000
43,1672624800.0,16573,16595,16562.5,16593,803.758,13326726.7855,2023-01-02 02:00:00,0.0001,0.000246,73070.47000000
44,1672628400.0,16593,16709.5,16588,16664.5,6078.429,101245998.0405,2023-01-02 03:00:00,0.0001,0.000128,73261.41600000
45,1672632000.0,16664.5,16676.5,16629.5,16643.5,3282.012,54654316.674,2023-01-02 04:00:00,0.0001,0.000511,71650.83700000
46,1672635600.0,16643.5,16661,16623,16646,1424.537,23704785.029,2023-01-02 05:00:00,0.0001,-0.000101,72324.69500000
47,1672639200.0,16646,16659.5,16633.5,16639,795.653,13244048.2455,2023-01-02 06:00:00,0.0001,-0.000085,72898.01900000
