start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2020-04-01 23:00:00,6511.5,6687.0,6492.5,6642.0,1362.759,9051445.278,2020-04-01 23:00:00,6615.87,75.86,6430.2,6221.87,6326.04,6534.36,6117.71,6638.52,6013.55,6.58,18.57,-22.34,40.92,40.63,15.35,31.11,27.42,865.4895,66.1,-289.8299999999999,174.78,16.15,6303.99,6466.41,-81.51000000000022,-498.15999999999985,-149.46000000000004,-311.8800000000001,5.859999999999999,162.42000000000007,-162.42000000000007,0.0,0.0,45.86,25.28,40.91,416.64999999999964,50.0,2021.23,73.26,5.25,87.19,0.0,EntryPreparationState,upper,6642.0,6839.5,0.0,859.05058717254,1,0.0,None,2625.0849141824765,-477.89611562782375,None,0
2020-04-04 10:00:00,6832.5,6887.0,6806.0,6874.0,379.93,2611638.82,2020-04-04 10:00:00,6860.25,62.21,6802.79,6725.45,6764.12,6841.46,6686.78,6880.13,6648.11,2.28,3.92,-7.34,11.27,29.07,17.04,15.56,20.05,225.6392857142857,-3.28,-96.13000000000011,31.22,7.02,6746.09,6806.02,-18.789999999999964,-173.47000000000025,-54.22999999999956,-114.15999999999985,-7.789999999999999,59.93000000000029,-59.93000000000029,0.0,0.0,32.21,12.030000000000001,11.26,154.6800000000003,50.0,6298.38,58.28,2.11,77.53,0.0,EntryPreparationState,upper,6874.0,6698.0,0.0,-801.111725341867,1,0.0,None,76.10677916787972,-1028.0538260110552,None,0
2020-04-06 01:00:00,6866.0,6884.5,6828.0,6840.0,435.997,2982219.48,2020-04-06 01:00:00,6848.12,61.97,6815.9,6769.98,6792.94,6838.85,6747.03,6861.81,6724.07,1.35,7.11,1.13,5.98,22.0,18.67,15.31,15.59,665.1854999999999,-12.53,-55.18000000000029,38.18,7.48,6792.3,6820.9,-9.269999999999527,-101.09000000000015,-27.220000000000255,-55.81999999999971,-8.030000000000001,28.599999999999454,-28.599999999999454,0.0,0.0,31.97,3.3299999999999983,5.98,91.82000000000062,57.14,5825.15,61.78,0.99,60.29,0.0,EntryPreparationState,upper,6840.0,7278.0,0.0,1888.0526315789466,1,0.0,None,2679.7192982456145,-186.50877192982443,None,0
2020-04-12 13:00:00,6905.0,6920.0,6883.0,6909.5,488.469,3375076.5555,2020-04-12 13:00:00,6905.5,61.88,6879.79,6817.22,6848.51,6911.08,6785.94,6942.37,6754.65,1.82,-0.22,-12.24,12.02,27.63,18.56,24.05,29.18,369.4271428571428,13.38,-56.98999999999978,23.51,5.78,6846.37,6878.62,5.579999999999927,-119.5600000000004,-26.88000000000011,-59.13000000000011,-8.119999999999997,32.25,-32.25,0.0,0.0,31.880000000000003,9.07,12.02,125.14000000000033,57.14,11020.8,53.02,0.51,39.67,0.0,EntryPreparationState,upper,6909.5,6901.0,0.0,-69.90570953035785,1,0.0,None,1098.0514509009336,-148.05897677111352,None,0
2020-04-14 16:00:00,6902.0,6947.0,6874.0,6938.0,579.657,4021660.266,2020-04-14 16:00:00,6924.25,64.47,6879.05,6814.31,6846.68,6911.42,6781.94,6943.79,6749.58,1.89,22.86,14.87,7.98,26.52,14.8,17.23,19.1,645.7310714285713,6.59,-77.56999999999971,14.25,-0.21,6851.84,6895.56,-12.829999999999927,-142.3100000000004,-28.6899999999996,-72.40999999999985,-5.530000000000001,43.720000000000255,-43.720000000000255,0.0,0.0,34.47,11.719999999999999,7.99,129.48000000000047,57.14,10465.05,66.46,1.09,62.35,0.0,EntryPreparationState,upper,6938.0,6856.5,0.0,-385.4070337273006,1,0.0,None,92.39636782934394,-506.47938887287455,None,0
2020-04-16 09:00:00,7040.5,7089.0,7015.5,7022.0,830.475,5831595.45,2020-04-16 09:00:00,7037.12,74.69,6886.25,6641.61,6763.93,7008.58,6519.28,7130.9,6396.96,7.23,22.78,-24.66,47.44,43.2,15.54,35.04,28.96,1646.0770714285713,30.47,-273.1899999999996,190.67,3.7,6744.28,6922.72,-28.539999999999964,-517.8400000000001,-114.39999999999964,-292.84000000000015,4.689999999999998,178.4400000000005,-178.4400000000005,0.0,0.0,44.69,27.660000000000004,47.44,489.3000000000002,57.14,12109.24,81.37,4.59,88.48,0.0,EntryPreparationState,upper,7022.0,7023.0,0.0,-28.72771290230594,1,0.0,None,676.1996582170323,-537.1298775277683,None,0
2020-04-18 13:00:00,7125.0,7257.5,7119.5,7230.0,1633.355,11809156.65,2020-04-18 13:00:00,7209.25,77.69,7125.36,7052.31,7088.83,7161.89,7015.78,7198.42,6979.25,2.06,25.71,18.15,7.55,40.01,10.26,30.02,23.24,332.7010714285714,35.17,-120.42000000000007,66.32,15.13,7104.02,7143.25,-47.35999999999967,-193.47000000000025,-66.0,-105.22999999999956,7.689999999999998,39.22999999999956,-39.22999999999956,0.0,0.0,47.69,29.75,7.560000000000002,146.11000000000058,92.85,13879.91,74.55,2.27,48.42,0.0,EntryPreparationState,upper,7230.0,7117.5,0.0,-499.80497925311283,1,0.0,None,211.81327800829604,-566.1950207468908,None,0
2020-04-22 14:00:00,7055.5,7129.0,7045.0,7084.5,1180.034,8359950.873,2020-04-22 14:00:00,7085.75,78.14,6992.76,6866.28,6929.52,7056.0,6803.04,7119.25,6739.8,3.65,34.92,13.79,21.13,40.94,11.13,27.5,27.61,458.3465714285714,62.86,-156.22999999999956,95.01,15.83,6963.66,7020.93,-29.75,-282.71000000000004,-64.81999999999971,-122.09000000000015,8.14,57.27000000000044,-57.27000000000044,0.0,0.0,48.14,29.809999999999995,21.130000000000003,252.96000000000004,92.85,11892.11,93.58,3.69,50.83,0.0,EntryPreparationState,upper,7084.5,7036.0,0.0,-238.37793775142927,1,0.0,None,371.40398052085584,-327.3044674994708,None,0
2020-04-23 12:00:00,7128.0,7174.5,7105.0,7164.0,947.927,6790949.028,2020-04-23 12:00:00,7151.87,66.27,7108.79,7051.9,7080.35,7137.24,7023.46,7165.68,6995.02,1.6,29.27,34.43,-5.15,30.25,13.19,35.18,37.74,490.5454285714286,42.0,-71.51999999999953,13.43,8.09,7088.34,7113.69,-14.63000000000011,-128.40999999999985,-38.18000000000029,-63.529999999999745,-3.730000000000004,25.349999999999454,-25.349999999999454,0.0,0.0,36.269999999999996,17.060000000000002,-5.16,113.77999999999975,-28.57,12486.47,61.57,0.73,48.49,0.0,EntryPreparationState,upper,7164.0,7481.0,0.0,1294.4706867671703,1,0.0,None,2393.7169179229495,-120.9396984924606,None,0
2020-04-25 06:00:00,7561.5,7585.0,7533.0,7578.0,379.597,2876586.066,2020-04-25 06:00:00,7568.5,66.14,7531.07,7485.11,7508.09,7554.05,7462.12,7577.03,7439.14,1.22,21.39,22.14,-0.74,27.19,18.53,21.29,30.42,196.3902142857143,16.58,-60.409999999999854,10.9,8.14,7507.45,7540.52,-14.449999999999818,-106.38000000000011,-27.979999999999563,-61.05000000000018,-3.8599999999999994,33.07000000000062,-33.07000000000062,0.0,0.0,36.14,8.66,-0.75,91.93000000000029,42.85,18849.27,69.3,0.83,46.68,0.0,EntryPreparationState,upper,7578.0,7528.5,0.0,-228.96199524940675,1,0.0,None,459.8741092636592,-294.2826603325411,None,0
