start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
2020-03-28 00:00:00,6354.0,6354.0,6196.0,6234.5,158.172,986123.334,2020-03-28 00:00:00,16.22,6692.0,6476.43,6584.22,6799.78,6368.65,6907.56,6260.87,-52.86,-17.58,-35.28,7.44,51.74,24.78,27.74,90.0932142857143,4.54,349.72000000000025,227.0,-3.93,6574.5,6411.61,565.2799999999997,134.14999999999964,177.10999999999967,340.0,-53.78,-13.780000000000001,-44.300000000000004,-35.28,431.1300000000001,0.0,EntryPreparationState,lower,6234.5,6259.0,0.0,24.5,0,0.0,None,0
2020-03-28 17:30:00,6186.5,6189.5,6010.0,6010.5,246.217,1479887.2785,2020-03-28 17:30:00,23.01,6260.76,6158.14,6209.45,6312.07,6106.83,6363.38,6055.52,-41.42,-35.36,-6.06,14.25,46.99,32.14,36.67,96.1557142857143,10.73,198.94999999999982,111.96,-19.84,6196.77,6129.03,301.5699999999997,96.32999999999993,118.52999999999975,186.27000000000044,-46.989999999999995,-6.989999999999998,-32.74,-6.060000000000002,205.23999999999978,0.0,EntryPreparationState,lower,6010.5,6212.5,0.0,202.0,0,0.0,None,0
2020-03-29 06:00:00,6141.0,6156.0,6129.5,6154.5,141.305,869661.6225,2020-03-29 06:00:00,41.74,6212.14,6169.17,6190.66,6233.63,6147.68,6255.11,6126.2,-14.61,-10.71,-3.89,13.39,27.78,22.86,25.95,74.93421428571428,6.46,36.159999999999854,-0.3,-2.68,6183.16,6162.97,79.13000000000011,-6.819999999999709,8.470000000000255,28.659999999999854,-28.259999999999998,11.740000000000002,-14.39,-3.8999999999999986,85.94999999999982,0.0,EntryPreparationState,lower,6154.5,6177.0,0.0,22.5,0,0.0,None,0
2020-03-29 20:00:00,5897.0,5936.0,5858.0,5887.0,274.345,1615069.015,2020-03-29 20:00:00,19.82,6134.53,5993.73,6064.13,6204.92,5923.34,6275.32,5852.94,-48.44,-29.14,-19.3,6.27,44.57,36.47,31.53,159.06264285714286,14.02,177.1300000000001,95.64,-0.4,6034.61,5954.05,317.9200000000001,36.340000000000146,67.05000000000018,147.60999999999967,-50.18,-10.18,-38.3,-19.299999999999997,281.5799999999999,0.0,EntryPreparationState,lower,5887.0,6004.5,0.0,117.5,0,0.0,None,0
2020-03-31 11:30:00,6364.0,6394.0,6363.5,6386.5,292.207,1866180.0055,2020-03-31 11:30:00,44.76,6457.75,6396.2,6426.97,6488.52,6365.42,6519.29,6334.65,-0.1,11.63,-11.73,17.72,28.12,20.21,27.48,292.6005,-6.66,40.470000000000255,-7.34,-2.16,6431.94,6398.12,102.02000000000044,-21.079999999999927,11.61999999999989,45.4399999999996,-25.240000000000002,14.759999999999998,-10.400000000000002,-11.73,123.10000000000036,0.0,EntryPreparationState,lower,6386.5,6437.5,0.0,51.0,0,0.0,None,0
2020-04-01 00:30:00,6265.5,6320.0,6243.5,6302.5,420.674,2651297.885,2020-04-01 00:30:00,33.98,6456.25,6356.63,6406.44,6506.06,6306.82,6555.87,6257.01,-22.11,-4.69,-17.42,10.93,37.47,16.8,13.94,349.89385714285714,9.03,103.9399999999996,62.52,-3.85,6398.22,6334.64,203.5600000000004,4.319999999999709,32.14000000000033,95.72000000000025,-36.02,3.979999999999997,-26.54,-17.419999999999998,199.2400000000007,0.0,EntryPreparationState,lower,6302.5,6253.0,0.0,-49.5,0,0.0,None,0
2020-04-04 03:00:00,6676.0,6699.0,6665.0,6684.5,90.844,607246.718,2020-04-04 03:00:00,39.72,6767.43,6712.85,6740.14,6794.71,6685.56,6822.0,6658.28,-22.43,-21.06,-1.37,18.9,28.67,16.07,19.15,124.93514285714285,-7.9,55.64000000000033,10.26,-3.11,6730.83,6704.4,110.21000000000004,1.0600000000004002,19.899999999999636,46.32999999999993,-30.28,9.719999999999999,-9.770000000000003,-1.370000000000001,109.14999999999964,0.0,EntryPreparationState,lower,6684.5,6754.0,0.0,69.5,0,0.0,None,0
2020-04-05 17:30:00,6710.0,6848.0,6703.5,6792.0,1758.404,11943079.968,2020-04-05 17:30:00,51.5,6800.56,6761.44,6781.0,6820.12,6741.88,6839.68,6722.32,-6.34,-4.84,-1.5,22.91,27.15,9.92,10.4,284.2802857142857,119.76,-11.0,9.92,11.43,6778.77,6769.94,28.11999999999989,-50.11999999999989,-22.0600000000004,-13.229999999999563,-18.5,21.5,-4.239999999999998,-1.5,78.23999999999978,0.0,EntryPreparationState,lower,6792.0,6793.5,0.0,1.5,0,0.0,None,0
2020-04-07 20:30:00,7155.0,7160.0,7104.5,7121.0,371.627,2646355.867,2020-04-07 20:30:00,29.97,7358.31,7223.77,7291.04,7425.58,7156.51,7492.85,7089.24,-27.44,-3.2,-24.24,14.01,38.21,20.32,23.99,334.4730714285714,-0.03,170.03999999999996,66.98,-3.28,7281.22,7195.02,304.5799999999999,35.51000000000022,74.02000000000044,160.22000000000025,-40.03,-0.030000000000001137,-24.200000000000003,-24.240000000000002,269.0699999999997,0.0,EntryPreparationState,lower,7121.0,7261.0,0.0,140.0,0,0.0,None,0
2020-04-09 12:00:00,7186.5,7249.0,7123.0,7240.5,2556.097,18507420.3285,2020-04-09 12:00:00,40.61,7321.94,7258.9,7290.42,7353.46,7227.37,7384.98,7195.85,-14.28,-5.27,-9.0,9.55,38.21,21.5,18.87,852.8204285714286,170.4,49.92000000000007,25.14,-1.34,7287.0,7249.35,112.96000000000004,-13.13000000000011,8.850000000000364,46.5,-29.39,10.61,-28.66,-9.01,126.09000000000015,0.0,EntryPreparationState,lower,7240.5,7300.0,0.0,59.5,0,0.0,None,0
2020-04-10 04:00:00,7175.5,7175.5,7083.0,7114.5,1096.79,7803112.455,2020-04-10 04:00:00,22.7,7289.21,7203.19,7246.2,7332.23,7160.18,7375.24,7117.17,-26.18,-11.96,-14.21,7.93,47.02,30.35,26.04,167.6513571428572,72.27,131.69999999999982,67.41,-10.7,7232.22,7176.2,217.72999999999956,45.68000000000029,61.69999999999982,117.72000000000025,-47.3,-7.300000000000001,-39.09,-14.219999999999999,172.04999999999927,0.0,EntryPreparationState,lower,7114.5,6910.5,0.0,-204.0,0,0.0,None,0
2020-04-11 18:00:00,6781.5,6804.0,6775.0,6799.0,112.952,767960.648,2020-04-11 18:00:00,37.32,6863.4,6810.32,6836.86,6889.94,6783.78,6916.47,6757.24,-22.25,-17.67,-4.57,10.11,29.53,31.6,27.98,169.17800000000008,-6.63,37.85999999999967,1.02,-0.19,6815.72,6801.94,90.9399999999996,-15.220000000000255,2.9399999999996,16.720000000000255,-32.68,7.32,-19.42,-4.579999999999998,106.15999999999985,0.0,EntryPreparationState,lower,6799.0,6855.5,0.0,56.5,0,0.0,None,0
2020-04-13 00:30:00,6699.5,6737.0,6557.0,6711.5,3442.123,23101808.5145,2020-04-13 00:30:00,27.74,7082.8,6836.48,6959.64,7205.96,6713.32,7329.12,6590.16,-27.43,23.18,-50.61,12.14,50.78,41.63,42.91,610.9697857142858,216.54,248.14000000000033,117.93,-11.63,6954.38,6801.49,494.46000000000004,1.819999999999709,89.98999999999978,242.8800000000001,-42.260000000000005,-2.2600000000000016,-38.64,-50.61,492.6400000000003,0.0,EntryPreparationState,lower,6711.5,6774.5,0.0,63.0,0,0.0,None,0
2020-04-13 12:30:00,6681.0,6692.5,6672.0,6687.0,412.778,2760246.486,2020-04-13 12:30:00,41.42,6747.73,6702.95,6725.34,6770.12,6680.56,6792.5,6658.17,-34.24,-44.91,10.66,25.44,31.29,39.31,44.96,474.43821428571437,15.21,38.340000000000146,-4.53,-5.23,6702.83,6702.38,83.11999999999989,-6.4399999999996,15.38000000000011,15.829999999999927,-28.58,11.420000000000002,-5.849999999999998,10.669999999999995,89.55999999999949,0.0,EntryPreparationState,lower,6687.0,6724.0,0.0,37.0,0,0.0,None,0
2020-04-14 08:30:00,6771.0,6795.0,6768.0,6776.0,165.557,1121814.232,2020-04-14 08:30:00,40.65,6867.24,6799.41,6833.33,6901.15,6765.5,6935.06,6731.59,5.19,19.09,-13.89,21.52,30.29,27.65,28.35,299.65107142857147,-21.18,57.32999999999993,19.02,-2.62,6846.11,6802.22,125.14999999999964,-10.5,26.220000000000255,70.10999999999967,-29.35,10.649999999999999,-8.77,-13.899999999999999,135.64999999999964,0.0,EntryPreparationState,lower,6776.0,6840.0,0.0,64.0,0,0.0,None,0
2020-04-15 11:00:00,6782.5,6785.0,6743.0,6772.5,1026.666,6953095.485,2020-04-15 11:00:00,32.49,6884.39,6815.22,6849.8,6918.97,6780.64,6953.56,6746.05,-17.45,-6.86,-10.59,12.23,35.2,19.59,16.36,266.4697857142858,59.67,77.30000000000018,30.82,-4.75,6835.77,6802.93,146.47000000000025,8.140000000000327,30.43000000000029,63.27000000000044,-37.51,2.490000000000002,-22.970000000000002,-10.59,138.32999999999993,0.0,EntryPreparationState,lower,6772.5,6668.0,0.0,-104.5,0,0.0,None,0
