start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_type,entry_volume
2023-01-01 11:00:00,1197.85,1198.5,1196.4,1196.95,6656.86,7971579.723,2023-01-01 11:00:00,49.26,1200.0,1194.09,1197.05,1202.96,1191.14,1205.91,1188.19,-0.47,-0.45,-0.02,20.5,20.57,13.92,16.68,11433.979285714264,-9.76,0.09999999999990905,-1.16,2.12,1195.84,1196.86,6.009999999999991,-5.809999999999945,-0.09000000000014552,-1.1100000000001273,-20.740000000000002,19.259999999999998,-0.07000000000000028,-0.019999999999999962,11.819999999999936,None,None,1201.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,15107.72
2023-01-01 12:00:00,1196.95,1199.05,1196.65,1197.7,12834.97,15374419.711,2023-01-01 12:00:00,51.41,1199.79,1194.43,1197.11,1202.48,1191.74,1205.16,1189.06,-0.36,-0.43,0.07,20.64,19.39,13.15,15.86,10306.041428571409,-1127.93,-0.5900000000001455,-1.46,1.24,1196.17,1197.19,4.779999999999973,-5.960000000000036,-0.5099999999999909,-1.5299999999999727,-18.590000000000003,21.409999999999997,1.25,0.07,10.740000000000009,None,None,1201.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,15107.72
2023-01-01 13:00:00,1197.7,1197.75,1194.25,1195.75,13690.66,16372434.1335,2023-01-01 13:00:00,45.96,1199.55,1194.41,1196.98,1202.12,1191.85,1204.68,1189.28,-0.42,-0.43,0.0,18.94,23.44,12.97,15.51,9960.115714285694,-345.92,1.2300000000000182,-0.95,-5.61,1196.37,1196.61,6.369999999999891,-3.900000000000091,0.8599999999999,0.6199999999998909,-24.04,15.96,-4.5,0.010000000000000009,10.269999999999982,None,None,1201.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,15107.72
2023-01-01 14:00:00,1195.75,1196.0,1194.95,1195.0,6276.98,7504678.561,2023-01-01 14:00:00,44.02,1199.31,1194.27,1196.79,1201.83,1191.75,1204.35,1189.24,-0.52,-0.45,-0.07,18.44,22.83,12.8,15.19,9041.81357142855,-918.3,1.7899999999999636,-0.55,-1.58,1196.33,1195.97,6.829999999999927,-3.25,0.9700000000000273,1.3299999999999272,-25.979999999999997,14.020000000000003,-4.389999999999997,-0.07,10.079999999999927,None,None,1201.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,15107.72
2023-01-01 15:00:00,1195.0,1197.1,1194.8,1197.05,8801.37,10525898.045,2023-01-01 15:00:00,50.19,1198.9,1194.73,1196.82,1200.98,1192.65,1203.06,1190.57,-0.43,-0.44,0.01,20.14,21.52,12.13,14.57,8987.561428571407,-54.25,-0.2300000000000182,-2.03,2.5,1196.48,1196.4,3.9300000000000637,-4.399999999999864,-0.6499999999998636,-0.5699999999999363,-19.810000000000002,20.189999999999998,-1.379999999999999,0.010000000000000009,8.329999999999927,None,None,1201.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,15107.72
2023-01-01 16:00:00,1197.05,1198.45,1196.0,1197.45,14414.72,17259381.8765,2023-01-01 16:00:00,51.32,1198.34,1195.41,1196.88,1199.8,1193.95,1201.26,1192.49,-0.33,-0.42,0.09,22.31,20.18,11.62,14.41,9616.942142857122,629.38,-0.5699999999999363,-3.32,5.2,1196.66,1196.82,2.349999999999909,-3.5,-0.6300000000001091,-0.7899999999999636,-18.68,21.32,2.129999999999999,0.08999999999999997,5.849999999999909,None,None,1201.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,15107.72
2023-01-01 17:00:00,1197.45,1204.1,1197.45,1201.15,40760.15,48962407.98,2023-01-01 17:00:00,60.27,1198.83,1195.73,1197.28,1200.39,1194.18,1201.94,1192.63,0.04,-0.33,0.38,31.93,17.08,12.95,15.23,11252.46499999998,1635.52,-3.8700000000001182,-0.81,14.89,1197.35,1198.55,-0.7599999999999909,-6.970000000000027,-2.6000000000001364,-3.800000000000182,-9.729999999999997,30.270000000000003,14.850000000000001,0.37,6.210000000000036,EntryPreparationState,upper,1201.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,15107.72
2023-01-01 18:00:00,1201.15,1203.0,1201.1,1201.45,9691.71,11648831.1475,2023-01-01 18:00:00,60.9,1199.58,1195.78,1197.68,1201.48,1193.87,1203.39,1191.97,0.37,-0.19,0.56,30.49,16.31,14.19,15.87,10997.886428571408,-254.57,-3.769999999999982,1.99,8.94,1197.81,1199.71,0.029999999999972715,-7.580000000000155,-1.740000000000009,-3.6400000000001,-9.100000000000001,30.9,14.18,0.56,7.610000000000127,PositionState,upper,1201.45,1198.45,0.0,-3.0,1.1499999999998636,-3.0,-0.3642857142857728,0,0.30999999999994543,None,15107.72
2023-01-02 01:00:00,1198.45,1198.5,1193.25,1195.35,30911.11,36951620.57,2023-01-02 01:00:00,41.3,1201.28,1196.2,1198.74,1203.82,1193.67,1206.36,1191.13,0.47,0.62,-0.15,19.82,25.75,18.17,15.66,15198.050714285693,1732.44,3.3900000000001,-0.42,-11.47,1200.45,1198.15,8.470000000000027,-1.6799999999998363,2.800000000000182,5.100000000000136,-28.700000000000003,11.299999999999997,-5.93,-0.15000000000000002,10.149999999999864,None,None,1215.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,28609.27
2023-01-02 02:00:00,1195.35,1197.3,1194.6,1196.75,8373.89,10016778.444,2023-01-02 02:00:00,45.46,1201.05,1196.06,1198.55,1203.54,1193.57,1206.03,1191.07,0.25,0.54,-0.29,18.62,24.2,17.81,15.39,14879.40214285712,-318.64,1.7999999999999545,-0.53,-2.23,1199.96,1197.59,6.789999999999964,-3.1800000000000637,0.8399999999999181,3.2100000000000364,-24.54,15.46,-5.579999999999998,-0.29000000000000004,9.970000000000027,None,None,1215.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,28609.27
2023-01-02 03:00:00,1196.75,1203.6,1196.6,1201.7,24407.28,29310828.626,2023-01-02 03:00:00,57.06,1201.38,1196.32,1198.85,1203.91,1193.79,1206.44,1191.26,0.47,0.53,-0.05,28.91,20.71,17.71,15.26,15644.874999999976,765.47,-2.8500000000001364,-0.12,12.57,1199.99,1199.23,2.2100000000000364,-7.910000000000082,-2.4700000000000273,-1.7100000000000364,-12.939999999999998,27.060000000000002,8.2,-0.06000000000000005,10.120000000000118,None,None,1215.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,28609.27
2023-01-02 04:00:00,1201.7,1202.5,1200.05,1201.85,13764.61,16533409.516,2023-01-02 04:00:00,57.36,1201.61,1196.66,1199.14,1204.09,1194.19,1206.56,1191.71,0.65,0.55,0.09,27.42,19.64,17.63,14.88,16179.705714285694,534.83,-2.709999999999809,0.14,9.87,1199.97,1200.28,2.240000000000009,-7.6599999999998545,-1.5699999999999363,-1.8799999999998818,-12.64,27.36,7.780000000000001,0.09999999999999998,9.899999999999864,None,None,1215.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,28609.27
2023-01-02 05:00:00,1201.85,1202.75,1200.25,1202.25,9255.94,11122714.1505,2023-01-02 05:00:00,58.18,1201.97,1196.89,1199.43,1204.51,1194.35,1207.06,1191.81,0.82,0.61,0.2,26.49,18.59,17.62,14.62,16212.17499999998,32.46,-2.8199999999999363,0.44,-1.37,1200.06,1201.06,2.259999999999991,-7.900000000000091,-1.1900000000000546,-2.1900000000000546,-11.82,28.18,7.899999999999999,0.20999999999999996,10.160000000000082,None,None,1215.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,28609.27
2023-01-02 06:00:00,1202.25,1204.0,1200.5,1201.5,13497.91,16230420.3795,2023-01-02 06:00:00,55.99,1202.2,1197.06,1199.63,1204.76,1194.5,1207.33,1191.93,0.88,0.66,0.21,27.18,17.2,17.97,15.46,16146.68857142855,-65.48,-1.8699999999998909,0.51,1.14,1199.94,1201.24,3.259999999999991,-7.0,-0.2599999999999909,-1.5599999999999454,-14.009999999999998,25.990000000000002,9.98,0.21999999999999997,10.259999999999991,None,None,1215.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,28609.27
2023-01-02 07:00:00,1201.5,1221.0,1201.2,1213.05,119734.86,145265151.644,2023-01-02 07:00:00,72.92,1204.77,1197.04,1200.91,1208.64,1193.17,1212.51,1189.31,1.84,0.9,0.94,45.54,11.81,20.88,17.54,21787.739285714262,5641.05,-12.139999999999873,5.46,24.44,1201.27,1205.96,-4.4099999999998545,-19.87999999999988,-7.089999999999918,-11.779999999999973,2.9200000000000017,42.92,33.73,0.9400000000000001,15.470000000000027,EntryPreparationState,upper,1215.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,28609.27
2023-01-02 08:00:00,1213.05,1217.0,1212.5,1215.3,23769.9,28876339.637,2023-01-02 08:00:00,74.94,1207.3,1197.25,1202.28,1212.33,1192.23,1217.35,1187.2,2.75,1.27,1.47,42.3,10.97,23.59,19.68,22793.32428571427,1005.58,-13.019999999999982,8.5,15.96,1202.91,1209.69,-2.9700000000000273,-23.069999999999936,-5.6099999999999,-12.389999999999873,4.939999999999998,44.94,31.33,1.48,20.09999999999991,PositionState,upper,1215.3,1213.5,0.0,-1.7999999999999545,4.150000000000091,-1.7999999999999545,0.8047619047619741,0,4.629999999999882,None,28609.27
