start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2020-04-04 05:00:00,6715.0,6764.5,6708.5,6727.5,113.091,760819.7025,2020-04-04 05:00:00,6732.0,47.4,6841.46,6660.14,6750.8,6932.12,6569.47,7022.79,6478.81,5.37,-16.9,-7.94,-8.95,21.06,21.13,16.66,24.53,284.7257142857143,-64.62,18.800000000000182,-37.62,4.23,6726.12,6719.94,200.1199999999999,-162.52999999999975,-12.0600000000004,-5.880000000000109,-22.6,-6.180000000000291,6.180000000000291,0.0,0.0,17.4,-0.07000000000000028,-8.959999999999997,362.64999999999964,-7.14,5493.36,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-04 06:00:00,6727.5,6730.0,6690.5,6726.5,100.683,677244.1995,2020-04-04 06:00:00,6718.37,45.81,6823.35,6672.07,6747.71,6898.98,6596.44,6974.62,6520.8,4.48,-17.05,-9.76,-7.28,20.33,21.98,15.75,23.14,237.86992857142857,-46.85,29.340000000000146,-75.71,0.66,6726.34,6719.31,180.60999999999967,-121.93000000000029,0.9400000000005093,7.970000000000255,-24.189999999999998,-7.029999999999745,7.029999999999745,0.0,0.0,15.810000000000002,-1.6500000000000021,-7.290000000000001,302.53999999999996,28.57,5576.2,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-04 07:00:00,6726.5,6734.5,6718.5,6728.0,54.14,364253.92,2020-04-04 07:00:00,6727.25,47.05,6799.25,6692.27,6745.76,6852.74,6638.78,6906.23,6585.29,3.17,-16.26,-11.06,-5.19,20.44,21.65,14.83,21.82,215.9065,-21.96,18.51000000000022,-121.72,-0.28,6724.06,6722.48,125.48999999999978,-88.47000000000025,-4.770000000000437,-3.1899999999996,-22.950000000000003,-1.5800000000008367,1.5800000000008367,0.0,0.0,17.049999999999997,-1.2099999999999973,-5.200000000000001,213.96000000000004,-50.0,5586.35,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-04 08:00:00,6728.0,6775.0,6728.0,6775.0,216.633,1467688.575,2020-04-04 08:00:00,6763.25,51.88,6782.91,6711.94,6747.43,6818.4,6676.45,6853.89,6640.96,2.1,-12.58,-11.37,-1.21,23.42,20.67,14.21,20.5,215.02514285714287,-0.88,-15.819999999999709,-118.25,4.07,6726.97,6738.79,55.149999999999636,-86.80000000000018,-24.460000000000036,-36.279999999999745,-18.119999999999997,11.819999999999709,-11.819999999999709,0.0,0.0,21.880000000000003,2.75,-1.2100000000000009,141.94999999999982,-50.0,5802.98,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-04 09:00:00,6775.0,6859.5,6741.5,6832.5,437.741,2990865.3825,2020-04-04 09:00:00,6816.5,57.98,6783.54,6724.47,6754.0,6813.07,6694.94,6842.6,6665.4,1.74,-5.31,-10.16,4.84,28.68,18.41,14.75,20.15,228.925,13.89,-62.5,-58.15,10.5,6735.29,6769.87,-3.430000000000291,-121.5600000000004,-46.63000000000011,-81.21000000000004,-12.020000000000003,34.57999999999993,-34.57999999999993,0.0,0.0,27.979999999999997,10.27,4.8500000000000005,118.13000000000011,42.85,6040.4,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-04 10:00:00,6832.5,6887.0,6806.0,6874.0,379.93,2611638.82,2020-04-04 10:00:00,6860.25,62.21,6802.79,6725.45,6764.12,6841.46,6686.78,6880.13,6648.11,2.28,3.92,-7.34,11.27,29.07,17.04,15.56,20.05,225.6392857142857,-3.28,-96.13000000000011,31.22,7.02,6746.09,6806.02,-18.789999999999964,-173.47000000000025,-54.22999999999956,-114.15999999999985,-7.789999999999999,59.93000000000029,-59.93000000000029,0.0,0.0,32.21,12.030000000000001,11.26,154.6800000000003,50.0,6298.38,0.0,EntryPreparationState,upper,6874.0,6698.0,0.0,-80.11117253418688,1,0.0,None,7.61067791678779,-102.80538260110579,None,0
2020-04-05 18:00:00,6792.0,6814.0,6775.0,6792.0,268.267,1822069.464,2020-04-05 18:00:00,6793.25,51.94,6814.72,6757.53,6786.12,6843.32,6728.93,6871.92,6700.33,1.68,0.05,1.56,-1.51,18.95,22.75,15.58,16.48,359.5394285714286,4.58,-7.130000000000109,-10.86,-4.61,6781.76,6785.57,50.06999999999971,-64.31999999999971,-7.680000000000291,-11.489999999999782,-18.060000000000002,3.8099999999994907,-3.8099999999994907,0.0,0.0,21.939999999999998,-3.8000000000000007,-1.51,114.38999999999942,0.0,4125.82,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-05 19:00:00,6792.0,6809.5,6783.0,6789.5,91.987,624545.7365,2020-04-05 19:00:00,6792.87,51.85,6812.14,6761.39,6786.77,6837.51,6736.02,6862.88,6710.65,1.49,0.64,1.38,-0.73,18.33,22.0,15.12,15.99,353.67214285714283,-5.86,-6.099999999999454,-15.14,-0.79,6785.47,6788.49,44.64000000000033,-56.849999999999454,-4.380000000000109,-7.399999999999636,-18.15,3.019999999999527,-3.019999999999527,0.0,0.0,21.85,-3.6700000000000017,-0.7399999999999999,101.48999999999978,0.0,4078.95,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-05 20:00:00,6789.5,6790.0,6726.5,6752.5,207.386,1400373.965,2020-04-05 20:00:00,6755.37,43.48,6805.41,6762.14,6783.78,6827.05,6740.5,6848.69,6718.86,1.27,-1.88,0.72,-2.61,16.89,27.23,15.71,16.05,358.48550000000006,4.81,28.409999999999854,-20.74,-7.28,6782.63,6775.24,71.68000000000029,-14.86999999999989,19.86999999999989,27.26000000000022,-26.520000000000003,-7.390000000000327,7.390000000000327,0.0,0.0,13.479999999999997,-10.34,-2.5999999999999996,86.55000000000018,0.0,4041.4,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-05 21:00:00,6752.5,6790.0,6720.0,6755.5,114.831,775740.8205,2020-04-05 21:00:00,6755.25,43.45,6798.08,6764.03,6781.06,6815.11,6747.01,6832.13,6729.99,1.0,-3.86,-0.18,-3.67,15.46,25.71,16.37,16.21,360.40921428571426,1.92,25.8100000000004,-28.91,-1.34,6779.54,6767.24,59.85999999999967,-8.239999999999782,11.989999999999782,24.289999999999964,-26.549999999999997,-12.300000000000182,12.300000000000182,0.0,0.0,13.450000000000003,-10.25,-3.6799999999999997,68.09999999999945,0.0,4043.04,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-05 22:00:00,6755.5,6807.0,6755.0,6794.0,3864.803,26257471.582,2020-04-05 22:00:00,6787.5,51.29,6794.66,6768.68,6781.67,6807.66,6755.69,6820.65,6742.69,0.76,-2.79,-0.7,-2.08,16.55,24.08,16.52,16.31,629.5691428571428,269.15,-5.829999999999927,-28.06,1.29,6778.42,6775.34,20.159999999999854,-31.8100000000004,-12.159999999999854,-9.079999999999927,-18.71,-3.0799999999999272,3.0799999999999272,0.0,0.0,21.29,-7.529999999999998,-2.09,51.970000000000255,0.0,5975.44,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-05 23:00:00,6794.0,6802.0,6769.0,6771.0,413.954,2802882.534,2020-04-05 23:00:00,6778.25,49.18,6793.03,6769.66,6781.35,6804.71,6757.98,6816.4,6746.29,0.68,-2.65,-1.09,-1.56,15.86,23.07,16.66,16.16,647.0892142857143,17.52,3.100000000000364,-12.68,1.4,6778.17,6776.5,26.460000000000036,-20.270000000000437,-1.75,-0.07999999999992724,-20.82,-1.6700000000000728,1.6700000000000728,0.0,0.0,19.18,-7.210000000000001,-1.5599999999999998,46.73000000000047,0.0,5611.66,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-06 00:00:00,6771.0,6874.5,6762.0,6866.0,546.935,3755255.71,2020-04-06 00:00:00,6842.12,61.07,6805.16,6769.1,6787.13,6823.2,6751.07,6841.23,6733.04,1.06,2.56,-0.36,2.93,22.31,20.01,15.86,15.81,677.7205,30.63,-54.98999999999978,22.44,8.81,6784.69,6802.75,-18.920000000000073,-91.05000000000018,-39.36999999999989,-57.43000000000029,-8.93,18.0600000000004,-18.0600000000004,0.0,0.0,31.07,2.299999999999997,2.92,72.13000000000011,50.0,6075.95,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-06 01:00:00,6866.0,6884.5,6828.0,6840.0,435.997,2982219.48,2020-04-06 01:00:00,6848.12,61.97,6815.9,6769.98,6792.94,6838.85,6747.03,6861.81,6724.07,1.35,7.11,1.13,5.98,22.0,18.67,15.31,15.59,665.1854999999999,-12.53,-55.18000000000029,38.18,7.48,6792.3,6820.9,-9.269999999999527,-101.09000000000015,-27.220000000000255,-55.81999999999971,-8.030000000000001,28.599999999999454,-28.599999999999454,0.0,0.0,31.97,3.3299999999999983,5.98,91.82000000000062,57.14,5825.15,0.0,EntryPreparationState,upper,6840.0,7278.0,0.0,188.80526315789456,1,0.0,None,267.9719298245611,-18.650877192982808,None,0
2020-04-12 06:00:00,6828.0,6833.0,6810.5,6819.0,265.588,1811044.572,2020-04-12 06:00:00,6820.37,43.26,6866.11,6810.02,6838.07,6894.15,6781.98,6922.19,6753.94,1.64,-19.96,-23.9,3.94,17.53,27.61,30.5,35.27,390.38107142857143,-10.17,17.699999999999818,-2.59,3.13,6837.24,6821.23,73.77999999999975,-38.39000000000033,0.8599999999996726,16.86999999999989,-26.740000000000002,-16.01000000000022,16.01000000000022,0.0,0.0,13.259999999999998,-10.079999999999998,3.9399999999999977,112.17000000000007,28.57,10341.63,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-12 07:00:00,6819.0,6827.0,6808.5,6826.0,172.772,1179341.672,2020-04-12 07:00:00,6821.87,43.64,6863.26,6809.78,6836.52,6890.0,6783.04,6916.75,6756.3,1.56,-19.03,-22.93,3.89,16.97,27.08,29.96,35.27,364.3165714285714,-26.06,14.650000000000546,-7.17,-0.69,6833.26,6821.49,68.13000000000011,-38.82999999999993,-0.38000000000010914,11.390000000000327,-26.36,-11.770000000000437,11.770000000000437,0.0,0.0,13.64,-10.11,3.8999999999999986,106.96000000000004,28.57,10495.72,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-12 08:00:00,6826.0,6834.5,6824.5,6828.5,121.307,828344.8495,2020-04-12 08:00:00,6829.0,45.48,6860.8,6810.81,6835.81,6885.8,6785.81,6910.8,6760.81,1.46,-17.51,-21.85,4.33,18.02,26.59,29.19,35.14,355.2403571428572,-9.07,6.8100000000004,-11.11,0.97,6828.67,6824.49,56.80000000000018,-43.1899999999996,-4.510000000000218,-0.32999999999992724,-24.520000000000003,-4.180000000000291,4.180000000000291,0.0,0.0,15.479999999999997,-8.57,4.34,99.98999999999978,28.57,10471.46,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-12 09:00:00,6828.5,6853.5,6827.0,6842.0,281.22,1924107.24,2020-04-12 09:00:00,6841.12,48.56,6860.66,6811.96,6836.31,6885.01,6787.62,6909.35,6763.27,1.42,-15.16,-20.51,5.34,20.67,25.28,27.82,34.88,353.7905,-1.44,-4.809999999999491,-6.79,5.01,6824.81,6831.14,43.89000000000033,-53.5,-9.979999999999563,-16.30999999999949,-21.439999999999998,6.329999999999927,-6.329999999999927,0.0,0.0,18.560000000000002,-4.609999999999999,5.350000000000001,97.39000000000033,28.57,10508.6,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-12 10:00:00,6842.0,6843.5,6824.5,6828.5,208.255,1422069.2675,2020-04-12 10:00:00,6831.25,46.27,6860.19,6811.47,6835.83,6884.54,6787.11,6908.9,6762.75,1.42,-13.93,-19.19,5.26,19.91,24.83,26.62,33.5,342.393,-11.39,4.579999999999927,-0.75,2.34,6822.53,6831.18,53.289999999999964,-44.14000000000033,-0.06999999999970896,-8.720000000000255,-23.729999999999997,8.650000000000546,-8.650000000000546,0.0,0.0,16.270000000000003,-4.919999999999998,5.260000000000002,97.43000000000029,28.57,10388.03,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-12 11:00:00,6828.5,6868.5,6828.5,6848.0,288.079,1972764.992,2020-04-12 11:00:00,6848.25,50.59,6861.84,6812.19,6837.01,6886.66,6787.36,6911.49,6762.54,1.45,-11.45,-17.65,6.19,23.18,22.93,24.76,31.7,329.1095714285714,-13.28,-11.239999999999782,1.39,4.4,6825.95,6838.01,38.409999999999854,-60.89000000000033,-10.239999999999782,-22.300000000000182,-19.409999999999997,12.0600000000004,-12.0600000000004,0.0,0.0,20.590000000000003,0.25,6.199999999999999,99.30000000000018,21.42,10380.83,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-12 12:00:00,6848.0,6921.5,6847.5,6905.0,773.813,5343178.765,2020-04-12 12:00:00,6894.75,60.06,6871.25,6813.77,6842.51,6899.99,6785.03,6928.73,6756.29,1.68,-5.67,-15.25,9.57,29.6,19.89,24.39,30.56,356.0425714285714,26.93,-52.23999999999978,17.77,12.73,6835.37,6860.7,5.239999999999782,-109.72000000000025,-34.05000000000018,-59.38000000000011,-9.939999999999998,25.329999999999927,-25.329999999999927,0.0,0.0,30.060000000000002,9.71,9.58,114.96000000000004,57.14,10809.57,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-12 13:00:00,6905.0,6920.0,6883.0,6909.5,488.469,3375076.5555,2020-04-12 13:00:00,6905.5,61.88,6879.79,6817.22,6848.51,6911.08,6785.94,6942.37,6754.65,1.82,-0.22,-12.24,12.02,27.63,18.56,24.05,29.18,369.4271428571428,13.38,-56.98999999999978,23.51,5.78,6846.37,6878.62,5.579999999999927,-119.5600000000004,-26.88000000000011,-59.13000000000011,-8.119999999999997,32.25,-32.25,0.0,0.0,31.880000000000003,9.07,12.02,125.14000000000033,57.14,11020.8,0.0,EntryPreparationState,upper,6909.5,6901.0,0.0,-6.990570953035604,1,0.0,None,109.80514509009318,-14.80589767711108,None,0
2020-04-14 09:00:00,6776.0,6845.0,6763.0,6840.0,694.063,4747390.92,2020-04-14 09:00:00,6822.0,50.74,6870.89,6768.41,6819.65,6922.13,6717.18,6973.36,6665.94,3.0,11.64,10.84,0.8,20.66,21.54,18.63,20.66,639.2495,16.76,-2.350000000000364,-61.31,1.95,6846.37,6823.56,100.13000000000011,-104.81999999999971,1.5600000000004002,24.36999999999989,-19.259999999999998,-22.80999999999949,22.80999999999949,0.0,0.0,20.740000000000002,-0.879999999999999,0.8000000000000007,204.94999999999982,64.28,10309.14,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-14 10:00:00,6840.0,6869.5,6816.0,6817.0,550.161,3750447.537,2020-04-14 10:00:00,6829.87,51.85,6864.27,6776.98,6820.62,6907.92,6733.33,6951.57,6689.68,2.55,10.88,10.85,0.03,22.21,20.21,17.64,19.93,648.0114285714286,8.76,-9.25,-55.06,4.19,6845.84,6826.08,78.05000000000018,-96.53999999999996,-3.7899999999999636,15.970000000000255,-18.15,-19.76000000000022,19.76000000000022,0.0,0.0,21.85,2.0,0.030000000000001137,174.59000000000015,-28.57,9779.54,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-14 11:00:00,6817.0,6862.5,6807.5,6823.0,358.322,2444831.006,2020-04-14 11:00:00,6829.0,51.71,6862.41,6780.44,6821.42,6903.39,6739.45,6944.38,6698.46,2.4,10.09,10.69,-0.6,20.79,19.91,16.53,19.22,573.8542142857143,-74.15,-7.579999999999927,-24.85,0.42,6843.6,6827.25,74.39000000000033,-89.55000000000018,-1.75,14.600000000000364,-18.29,-16.350000000000364,16.350000000000364,0.0,0.0,21.71,0.879999999999999,-0.5999999999999996,163.9400000000005,-28.57,9623.18,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-14 12:00:00,6823.0,6836.0,6793.0,6834.0,343.775,2349358.35,2020-04-14 12:00:00,6824.25,50.91,6859.32,6784.06,6821.69,6896.95,6746.43,6934.58,6708.8,2.2,8.97,10.35,-1.37,19.73,20.61,15.51,18.57,562.1645,-11.68,-2.5600000000004,-17.95,-3.18,6838.59,6826.05,72.69999999999982,-77.81999999999971,1.800000000000182,14.340000000000146,-19.090000000000003,-12.539999999999964,12.539999999999964,0.0,0.0,20.909999999999997,-0.879999999999999,-1.379999999999999,150.51999999999953,-28.57,9934.98,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-14 13:00:00,6834.0,6884.0,6832.5,6880.0,463.451,3188542.88,2020-04-14 13:00:00,6869.12,57.55,6860.6,6791.81,6826.21,6894.99,6757.42,6929.39,6723.03,2.01,11.58,10.59,0.98,24.27,19.34,15.21,18.25,562.548,0.38,-42.909999999999854,-19.39,4.75,6836.81,6843.27,25.86999999999989,-111.69999999999982,-25.849999999999454,-32.30999999999949,-12.450000000000003,6.460000000000036,-6.460000000000036,0.0,0.0,27.549999999999997,4.93,0.9900000000000002,137.5699999999997,-28.57,10326.44,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-14 14:00:00,6880.0,6939.0,6848.5,6883.5,1806.3,12433666.05,2020-04-14 14:00:00,6888.62,60.08,6863.34,6800.96,6832.15,6894.53,6769.77,6925.72,6738.58,1.82,15.04,11.48,3.55,28.08,17.32,15.81,18.31,653.2640714285715,90.71,-56.470000000000255,-14.77,10.36,6837.94,6861.41,5.9099999999998545,-118.84999999999945,-27.210000000000036,-50.68000000000029,-9.920000000000002,23.470000000000255,-23.470000000000255,0.0,0.0,30.08,10.759999999999998,3.5599999999999987,124.75999999999931,42.85,9917.28,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-14 15:00:00,6883.5,6925.0,6867.0,6902.0,536.733,3704531.166,2020-04-14 15:00:00,6899.0,61.39,6868.13,6808.91,6838.52,6897.73,6779.3,6927.34,6749.69,1.73,18.41,12.87,5.54,26.19,16.15,16.38,18.5,639.1371428571429,-14.12,-60.47999999999956,-6.78,3.09,6841.66,6876.44,-1.2700000000004366,-119.69999999999982,-22.5600000000004,-57.340000000000146,-8.61,34.779999999999745,-34.779999999999745,0.0,0.0,31.39,10.040000000000003,5.540000000000001,118.42999999999938,42.85,10028.33,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-14 16:00:00,6902.0,6947.0,6874.0,6938.0,579.657,4021660.266,2020-04-14 16:00:00,6924.25,64.47,6879.05,6814.31,6846.68,6911.42,6781.94,6943.79,6749.58,1.89,22.86,14.87,7.98,26.52,14.8,17.23,19.1,645.7310714285713,6.59,-77.56999999999971,14.25,-0.21,6851.84,6895.56,-12.829999999999927,-142.3100000000004,-28.6899999999996,-72.40999999999985,-5.530000000000001,43.720000000000255,-43.720000000000255,0.0,0.0,34.47,11.719999999999999,7.99,129.48000000000047,57.14,10465.05,0.0,EntryPreparationState,upper,6938.0,6856.5,0.0,-38.540703372729965,1,0.0,None,9.239636782934394,-50.64793888728745,None,0
