,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_type
20,2020-08-27 00:00:00,11461.0,11478.0,11372.0,11392.0,621.936,7085094.912,2020-08-27 00:00:00,0.0001,0.000227,4762.11399999,38.81,11677.33,11342.08,11509.71,11844.95,11174.46,12012.57,11006.84,-78.16,-74.06,-4.1,10.54,31.04,35.67,27.65,1198.734642857143,16.38,117.70999999999913,3.26,-3.22,11392.27,11425.3,452.9500000000007,-217.54000000000087,33.29999999999927,0.27000000000043656,-31.189999999999998,8.810000000000002,-20.5,-4.099999999999994,670.4900000000016,PositionState,lower,11305.5,11472.0,-86.5,0.0,0.0,0.0,0.0,0,0.0,None
21,2020-08-27 04:00:00,11392.0,11416.0,11340.5,11406.0,679.717,7752852.102,2020-08-27 04:00:00,0.0001,0.000526,4793.978,40.03,11668.45,11331.21,11499.83,11837.06,11162.59,12005.68,10993.98,-76.83,-74.61,-2.22,10.08,31.5,36.81,27.91,1231.8227142857143,33.08,93.82999999999993,-4.38,-1.58,11403.44,11417.58,431.0599999999995,-243.40999999999985,11.579999999999927,-2.5599999999994907,-29.97,10.030000000000001,-21.42,-2.219999999999999,674.4699999999993,PositionState,lower,11305.5,11472.0,-100.5,0.0,0.0,0.0,0.0,0,0.0,None
22,2020-08-27 08:00:00,11406.0,11453.5,11309.0,11326.0,900.457,10198575.982,2020-08-27 08:00:00,0.0001,0.001238,4836.992,35.63,11654.96,11311.59,11483.27,11826.65,11139.9,11998.34,10968.21,-81.3,-75.95,-5.35,11.38,28.91,37.28,28.35,1260.258928571429,28.43,157.27000000000044,4.38,3.43,11403.55,11380.95,500.64999999999964,-186.10000000000036,54.95000000000073,77.54999999999927,-34.37,5.630000000000003,-17.53,-5.349999999999994,686.75,PositionState,lower,11305.5,11472.0,-20.5,0.0,0.0,0.0,0.0,0,0.0,None
23,2020-08-27 12:00:00,11326.0,11585.0,11270.0,11329.5,3461.479,39216826.3305,2020-08-27 12:00:00,0.0001,0.000447,4856.752,35.96,11635.87,11301.39,11468.63,11803.1,11134.15,11970.34,10966.91,-83.6,-77.48,-6.11,16.29,24.24,36.02,28.03,1459.3152857142857,199.05,139.1299999999992,-28.2,10.88,11400.0,11360.37,473.60000000000036,-195.35000000000036,30.8700000000008,70.5,-34.04,5.960000000000001,-7.949999999999999,-6.11999999999999,668.9500000000007,PositionState,lower,11305.5,11472.0,-24.0,0.0,0.0,0.0,0.0,0,0.0,None
24,2020-08-27 16:00:00,11329.5,11366.5,11144.0,11250.0,2263.732,25466985.0,2020-08-27 16:00:00,0.0001,0.000105,4720.688,31.93,11608.96,11286.66,11447.81,11770.11,11125.51,11931.26,10964.36,-90.79,-80.14,-10.64,14.51,27.78,35.69,28.75,1541.8695000000002,82.55,197.8099999999995,-47.89,-0.41,11388.55,11316.22,520.1100000000006,-124.48999999999978,66.21999999999935,138.54999999999927,-38.07,1.9299999999999997,-13.270000000000001,-10.650000000000006,644.6000000000004,PositionState,lower,11305.5,11472.0,55.5,0.0,0.0,0.0,0.0,0,0.0,None
25,2020-08-27 20:00:00,11250.0,11334.0,11232.0,11329.5,479.098,5427940.791,2020-08-27 20:00:00,0.0001,0.000211,4814.162,39.26,11585.46,11287.61,11436.54,11734.39,11138.69,11883.32,10989.76,-89.04,-81.92,-7.12,13.76,26.36,35.38,29.88,1302.4016428571429,-239.46,107.04000000000087,-81.89,-1.1,11382.38,11321.53,404.8899999999994,-190.8099999999995,-7.969999999999345,52.8799999999992,-30.740000000000002,9.259999999999998,-12.6,-7.1200000000000045,595.6999999999989,PositionState,lower,11305.5,11472.0,-24.0,0.0,0.0,0.0,0.0,0,0.0,None
26,2020-08-28 00:00:00,11329.5,11393.0,11292.0,11380.5,850.484,9678933.162,2020-08-28 00:00:00,0.00010457,0.000105,4769.296,43.46,11563.67,11298.73,11431.2,11696.15,11166.25,11828.62,11033.78,-82.59,-82.06,-0.53,16.08,24.99,34.4,30.58,1092.5504285714285,-209.85,50.70000000000073,-101.52,2.93,11371.27,11345.12,315.64999999999964,-214.25,-35.3799999999992,-9.229999999999563,-26.54,13.46,-8.91,-0.5300000000000011,529.8999999999996,PositionState,lower,11305.5,11472.0,-75.0,0.0,0.0,0.0,0.0,0,0.0,None
27,2020-08-28 04:00:00,11380.5,11440.0,11367.0,11376.0,448.011,5096573.136,2020-08-28 04:00:00,0.00010457,0.000259,4828.93999999,43.18,11534.47,11317.42,11425.94,11642.99,11208.89,11751.52,11100.37,-76.96,-81.04,4.07,17.95,24.02,32.98,30.91,1055.4545714285714,-37.09,49.94000000000051,-134.03,5.15,11361.16,11357.47,266.9899999999998,-167.11000000000058,-18.530000000000655,-14.840000000000146,-26.82,13.18,-6.07,4.0800000000000125,434.10000000000036,PositionState,lower,11305.5,11472.0,-70.5,0.0,0.0,0.0,0.0,0,0.0,None
28,2020-08-28 08:00:00,11376.0,11472.0,11364.0,11472.0,540.316,6198505.152,2020-08-28 08:00:00,0.0001,0.000352,4756.95,50.6,11522.46,11338.19,11430.33,11614.6,11246.06,11706.74,11153.92,-64.0,-77.63,13.62,18.63,22.62,31.32,31.04,1057.9050714285713,2.45,-41.67000000000007,-118.71,3.94,11362.38,11403.28,142.60000000000036,-225.9400000000005,-68.71999999999935,-109.6200000000008,-19.4,20.6,-3.990000000000002,13.629999999999995,368.5400000000009,None,lower,11305.5,11472.0,-166.5,0.0,0.0,0.0,0.0,0,0.0,None
29,2020-08-28 12:00:00,11472.0,11522.0,11409.5,11522.0,1004.728,11576476.016,2020-08-28 12:00:00,0.0001,-0.000452,4793.238,53.97,11524.4,11353.72,11439.06,11609.74,11268.38,11695.08,11183.04,-49.14,-71.93,22.79,20.21,21.24,29.25,30.52,1091.5394285714285,33.63,-82.94000000000051,-55.56,3.64,11376.83,11450.76,87.73999999999978,-253.6200000000008,-71.23999999999978,-145.17000000000007,-16.03,23.97,-1.0299999999999976,22.790000000000006,341.3600000000006,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
30,2020-08-28 16:00:00,11522.0,11533.5,11468.5,11503.0,519.253,5972967.259,2020-08-28 16:00:00,0.0001,0.0001,4834.086,52.5,11517.04,11373.26,11445.15,11588.93,11301.37,11660.82,11229.48,-38.45,-65.23,26.78,20.12,20.46,27.22,30.18,1083.265357142857,-8.27,-57.850000000000364,-58.66,2.26,11387.61,11471.66,85.93000000000029,-201.6299999999992,-31.340000000000146,-115.38999999999942,-17.5,22.5,-0.33999999999999986,26.78,287.5599999999995,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
31,2020-08-28 20:00:00,11503.0,11532.0,11469.0,11522.0,395.679,4559013.438,2020-08-28 20:00:00,0.0001,7.2e-05,4810.424,53.85,11529.13,11375.8,11452.47,11605.8,11299.13,11682.47,11222.47,-28.12,-57.81,29.69,19.38,19.7,25.34,29.62,959.4491428571429,-123.81,-69.53000000000065,-1.69,-0.07,11409.38,11491.79,83.79999999999927,-222.8700000000008,-30.209999999999127,-112.6200000000008,-16.15,23.85,-0.3200000000000003,29.69,306.6700000000001,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
32,2020-08-29 00:00:00,11522.0,11542.0,11469.0,11500.0,236.035,2714402.5,2020-08-29 00:00:00,0.0001,-4.7e-05,4866.91,52.01,11533.73,11380.26,11456.99,11610.46,11303.52,11687.2,11226.79,-21.46,-50.54,29.08,19.13,18.83,23.58,29.11,923.0943571428571,-36.35,-43.01000000000022,17.13,-0.12,11428.33,11495.07,110.45999999999913,-196.47999999999956,-4.930000000000291,-71.67000000000007,-17.990000000000002,22.009999999999998,0.3000000000000007,29.08,306.9399999999987,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
33,2020-08-29 04:00:00,11500.0,11575.0,11487.0,11559.0,565.427,6535770.693,2020-08-29 04:00:00,0.0001,0.000351,4919.384,56.33,11547.75,11385.66,11466.71,11628.8,11304.61,11709.85,11223.57,-11.29,-42.69,31.39,20.12,17.81,22.33,29.0,926.168,3.07,-92.29000000000087,21.9,1.76,11462.66,11520.64,69.79999999999927,-254.38999999999942,-38.36000000000058,-96.34000000000015,-13.670000000000002,26.33,2.3100000000000023,31.4,324.1899999999987,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
34,2020-08-29 08:00:00,11559.0,11564.5,11426.0,11456.0,852.042,9760993.152,2020-08-29 08:00:00,0.0001,0.000704,4942.682,48.18,11546.01,11385.37,11465.69,11626.33,11305.04,11706.65,11224.72,-11.41,-36.44,25.02,18.43,20.02,21.03,28.92,942.6041428571427,16.43,9.69000000000051,15.44,-2.91,11476.72,11494.78,170.32999999999993,-150.95999999999913,38.780000000000655,20.719999999999345,-21.82,18.18,-1.5899999999999999,25.029999999999998,321.28999999999905,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
35,2020-08-29 12:00:00,11456.0,11516.5,11440.0,11493.5,515.756,5927841.586,2020-08-29 12:00:00,0.0001,0.000311,5035.55199999,50.96,11548.33,11388.34,11468.34,11628.32,11308.35,11708.31,11228.36,-8.39,-30.83,22.43,17.55,19.06,19.82,28.55,930.8926428571428,-11.71,-25.159999999999854,-3.78,-1.6,11489.27,11494.27,134.8199999999997,-185.14999999999964,0.7700000000004366,-4.229999999999563,-19.04,20.96,-1.509999999999998,22.439999999999998,319.96999999999935,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
36,2020-08-29 16:00:00,11493.5,11543.0,11484.0,11520.5,200.033,2304480.1765,2020-08-29 16:00:00,0.0001,-8.9e-05,5001.10999999,52.92,11554.87,11391.73,11473.3,11636.45,11310.16,11718.02,11228.59,-3.77,-25.42,21.64,18.59,18.34,18.46,27.24,880.8623571428571,-50.03,-47.20000000000073,8.31,0.87,11505.33,11504.76,115.95000000000073,-210.34000000000015,-15.739999999999782,-15.170000000000073,-17.08,22.92,0.25,21.650000000000002,326.2900000000009,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
37,2020-08-29 20:00:00,11520.5,11527.0,11463.5,11472.0,356.138,4085615.136,2020-08-29 20:00:00,0.0001,0.000345,5028.786,49.12,11554.55,11391.81,11473.18,11635.91,11310.44,11717.28,11229.08,-3.97,-21.13,17.15,17.81,18.93,17.36,26.52,659.0522857142857,-221.81,1.180000000000291,7.3,-0.33,11505.33,11491.65,163.90999999999985,-161.5599999999995,19.649999999999636,33.32999999999993,-20.880000000000003,19.119999999999997,-1.120000000000001,17.16,325.46999999999935,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
38,2020-08-30 00:00:00,11472.0,11630.0,11467.0,11612.5,954.234,11081042.325,2020-08-30 00:00:00,0.0001,1.9e-05,5119.654,58.42,11576.25,11396.64,11486.45,11666.05,11306.84,11755.85,11217.04,7.11,-15.48,22.59,22.55,16.95,17.13,26.26,565.5167142857143,-93.53,-126.04999999999927,33.19,5.94,11515.38,11539.99,53.54999999999927,-305.65999999999985,-72.51000000000022,-97.1200000000008,-11.579999999999998,28.42,5.600000000000001,22.59,359.2099999999991,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
39,2020-08-30 04:00:00,11612.5,11623.5,11576.0,11596.0,609.076,7062845.296,2020-08-30 04:00:00,0.0001,0.000343,4996.53799999,57.1,11592.58,11401.18,11496.88,11688.27,11305.49,11783.97,11209.79,14.4,-9.5,23.91,21.83,16.41,16.92,25.66,574.8008571428571,9.28,-99.1200000000008,53.71,4.55,11525.72,11562.39,92.27000000000044,-290.5100000000002,-33.61000000000058,-70.28000000000065,-12.899999999999999,27.1,5.419999999999998,23.9,382.78000000000065,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
40,2020-08-30 08:00:00,11596.0,11611.0,11561.0,11602.5,585.108,6788715.57,2020-08-30 08:00:00,0.0001,-0.000148,4872.56,57.51,11607.05,11406.83,11506.94,11707.16,11306.71,11807.28,11206.6,20.47,-3.5,23.98,21.07,16.88,16.5,24.74,555.8454285714286,-18.95,-95.55999999999949,39.89,-1.94,11534.66,11578.43,104.65999999999985,-295.7900000000009,-24.06999999999971,-67.84000000000015,-12.490000000000002,27.509999999999998,4.190000000000001,23.97,400.4500000000007,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
41,2020-08-30 12:00:00,11602.5,11657.0,11572.5,11616.5,828.129,9619960.5285,2020-08-30 12:00:00,0.0001,0.000283,4997.512,58.43,11622.07,11412.68,11517.37,11726.76,11307.99,11831.45,11203.29,26.11,2.41,23.69,23.06,15.88,16.63,23.98,582.9967142857142,27.15,-99.1299999999992,37.2,2.22,11547.61,11593.66,110.26000000000022,-308.5100000000002,-22.840000000000146,-68.88999999999942,-11.57,28.43,7.179999999999998,23.7,418.77000000000044,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
42,2020-08-30 16:00:00,11616.5,11680.0,11591.0,11643.0,447.169,5206388.667,2020-08-30 16:00:00,0.0001,0.000212,4919.964,60.18,11634.73,11423.95,11529.34,11740.12,11318.56,11845.51,11213.16,32.34,8.4,23.94,23.23,14.87,17.01,23.13,576.3433571428571,-6.65,-113.65999999999985,22.39,3.17,11556.94,11613.39,97.1200000000008,-324.4400000000005,-29.610000000000582,-86.05999999999949,-9.82,30.18,8.360000000000001,23.940000000000005,421.5600000000013,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None
