start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason
2023-09-04 00:00:00,25959.9,26089.0,25866.0,25972.8,6967.095,180929560.6124,2023-09-04 00:00:00,45.3,26129.7,25925.67,26027.68,26231.71,25823.66,26333.72,25721.64,1.56,-135.93,-169.21,33.28,18.14,22.87,26.88,28.91,7354.768285714285,-3926.98,54.88000000000102,-334.06,0.83,25910.19,25954.47,258.90999999999985,-149.13999999999942,-18.32999999999811,-62.61000000000058,-24.700000000000003,15.299999999999997,-4.73,33.28,408.0499999999993,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-04 04:00:00,25972.8,26005.7,25897.7,25952.4,5127.407,133125153.3971,2023-09-04 04:00:00,44.59,26123.27,25917.75,26020.51,26226.04,25814.99,26328.8,25712.23,1.57,-125.52,-160.47,34.95,17.53,22.11,25.78,28.7,6673.1167857142855,-681.65,68.10999999999694,-31.29,-1.12,25924.64,25953.64,273.6399999999994,-137.40999999999985,1.2399999999979627,-27.760000000002037,-25.409999999999997,14.590000000000003,-4.579999999999998,34.95,411.0499999999993,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-04 08:00:00,25952.4,25998.9,25856.7,25881.0,7314.63,189562388.5132,2023-09-04 08:00:00,42.09,26100.97,25913.48,26007.23,26194.72,25819.73,26288.47,25725.98,1.44,-121.63,-152.71,31.07,16.74,22.41,24.97,28.59,6931.512785714286,258.39,126.22999999999956,-41.72,-1.7,25927.23,25924.58,313.72000000000116,-61.27000000000044,43.580000000001746,46.22999999999956,-27.909999999999997,12.090000000000003,-5.670000000000002,31.080000000000013,374.9900000000016,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-04 12:00:00,25881.0,25953.1,25713.8,25803.9,22240.318,574189350.3259,2023-09-04 12:00:00,39.51,26079.92,25895.8,25987.86,26171.99,25803.74,26264.05,25711.67,1.41,-123.35,-146.83,23.48,15.47,25.23,24.9,28.8,8231.768,1300.25,183.95999999999913,-38.06,-4.88,25922.16,25876.31,368.09000000000015,-0.15999999999985448,72.40999999999985,118.2599999999984,-30.490000000000002,9.509999999999998,-9.76,23.480000000000018,368.25,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-04 16:00:00,25803.9,25936.6,25796.3,25878.0,7468.468,193211174.5811,2023-09-04 16:00:00,43.12,26061.5,25893.3,25977.4,26145.6,25809.2,26229.69,25725.1,1.29,-117.37,-140.94,23.56,14.77,24.08,24.83,28.69,8338.952142857142,107.18,99.40000000000146,-54.58,-0.81,25915.18,25876.98,267.59999999999854,-68.79999999999927,-1.0200000000004366,37.18000000000029,-26.880000000000003,13.119999999999997,-9.309999999999999,23.569999999999993,336.3999999999978,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-04 20:00:00,25878.0,25908.0,25616.3,25811.9,16507.513,424970574.3416,2023-09-04 20:00:00,40.78,26045.22,25878.05,25961.64,26128.8,25794.47,26212.38,25710.89,1.28,-116.63,-136.08,19.44,13.4,27.57,25.53,28.99,8839.424142857142,500.47,149.73999999999796,-28.46,-5.56,25902.06,25850.95,316.8999999999978,-17.43000000000029,39.04999999999927,90.15999999999985,-29.22,10.780000000000001,-14.17,19.450000000000017,334.3299999999981,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-05 00:00:00,25811.9,25829.3,25542.0,25677.9,10550.007,270791184.136,2023-09-05 00:00:00,36.47,26012.86,25856.37,25934.61,26091.1,25778.13,26169.34,25699.88,1.2,-125.41,-133.95,8.53,12.2,27.42,26.45,29.42,9058.340785714287,218.91,256.7099999999991,-38.15,-2.42,25881.87,25781.73,413.1999999999971,100.22999999999956,103.82999999999811,203.96999999999753,-33.53,6.469999999999999,-15.220000000000002,8.539999999999992,312.9699999999975,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-05 04:00:00,25677.9,25740.0,25663.3,25722.8,6184.116,158918141.5289,2023-09-05 04:00:00,38.8,25997.18,25831.7,25914.44,26079.92,25748.96,26162.65,25666.22,1.27,-127.27,-132.61,5.33,11.89,26.73,27.3,29.81,9281.629285714285,223.28,191.63999999999942,-19.7,-0.81,25851.17,25758.15,357.119999999999,26.159999999999854,35.35000000000218,128.36999999999898,-31.200000000000003,8.799999999999997,-14.84,5.340000000000018,330.9599999999991,0.0,EntryPreparationState,lower,25722.8,25822.1,0.0,8.28116534747387,1,0.0,LONG,35.1406052218269,-47.66531015286027,normal
2023-09-05 08:00:00,25722.8,25794.1,25636.1,25768.2,8955.477,230404403.1153,2023-09-05 08:00:00,41.16,25984.22,25816.81,25900.51,26067.92,25733.1,26151.63,25649.39,1.29,-123.66,-130.82,7.15,13.07,25.32,27.63,29.8,9778.959571428572,497.33,132.30999999999767,-7.31,2.28,25829.87,25762.17,299.7199999999975,-35.10000000000218,-6.030000000002474,61.669999999998254,-28.840000000000003,11.159999999999997,-12.25,7.159999999999997,334.8199999999997,2.011799999999948,PositionState,lower,25722.8,25822.1,0.0,0.0,0,0.0,None,5.015579952415646,-13.41165191969758,None
2023-09-05 12:00:00,25768.2,25900.0,25604.2,25746.6,23862.554,614392964.3972,2023-09-05 12:00:00,40.36,25971.42,25800.29,25885.85,26056.99,25714.72,26142.55,25629.15,1.32,-121.15,-128.89,7.73,15.25,22.89,27.09,29.37,11231.86507142857,1452.9,139.25,-4.54,5.78,25804.74,25755.94,310.39000000000306,-31.87999999999738,9.340000000000146,58.140000000003056,-29.64,10.36,-7.640000000000001,7.739999999999981,342.27000000000044,-0.5154000000005001,PositionState,lower,25722.8,25822.1,0.0,0.0,0,0.0,None,17.366490428724955,-17.132086709067426,None
2023-09-05 16:00:00,25746.6,25837.7,25666.0,25666.0,7412.431,190832377.2595,2023-09-05 16:00:00,37.45,25959.43,25770.39,25864.91,26053.95,25675.87,26148.47,25581.36,1.46,-124.23,-127.96,3.72,14.39,21.59,26.58,28.56,11510.643,278.77,198.90999999999985,24.88,2.62,25772.92,25719.96,387.9500000000007,9.869999999998981,53.95999999999913,106.91999999999825,-32.55,7.450000000000003,-7.199999999999999,3.7299999999999898,378.08000000000175,-9.945600000000287,PositionState,lower,25722.8,25822.1,0.0,0.0,0,0.0,None,10.100562924720816,-9.924473229974684,None
2023-09-05 20:00:00,25666.0,25793.2,25657.4,25781.9,3878.251,99759449.4861,2023-09-05 20:00:00,43.73,25952.33,25761.68,25857.01,26047.66,25666.36,26142.98,25571.03,1.47,-115.98,-125.56,9.58,13.73,20.89,26.16,27.87,10608.204428571427,-902.43,75.10999999999694,0.17,-0.82,25761.91,25744.74,265.7599999999984,-115.54000000000087,-37.159999999999854,-19.9900000000016,-26.270000000000003,13.729999999999997,-7.16,9.579999999999998,381.2999999999993,3.6146999999998113,PositionState,lower,25722.8,25822.1,0.0,0.0,0,0.0,None,4.910614707574677,-10.927474458456619,None
2023-09-06 00:00:00,25781.9,25856.9,25759.8,25768.9,4290.539,110705855.1518,2023-09-06 00:00:00,43.21,25945.25,25751.98,25848.62,26041.89,25655.34,26138.53,25558.7,1.49,-109.23,-122.29,13.06,15.5,20.17,25.22,26.64,10097.755928571429,-510.44,79.71999999999753,-1.04,1.82,25758.02,25754.4,272.98999999999796,-113.56000000000131,-14.5,-10.880000000001019,-26.79,13.21,-4.670000000000002,13.060000000000002,386.5499999999993,2.0937000000000805,PositionState,lower,25722.8,25822.1,0.0,0.0,0,0.0,None,12.339821481332091,1.015237843469731,None
2023-09-06 04:00:00,25768.9,25779.5,25710.1,25710.7,3262.889,84019667.5658,2023-09-06 04:00:00,40.85,25936.11,25734.85,25835.48,26036.74,25634.22,26137.37,25533.59,1.55,-107.34,-119.3,11.96,15.1,21.49,24.67,25.77,9572.978214285715,-524.77,124.77999999999884,10.2,0.05,25739.43,25736.92,326.0400000000009,-76.47999999999956,26.219999999997526,28.729999999999563,-29.15,10.850000000000001,-6.389999999999999,11.959999999999994,402.52000000000044,-4.715700000000016,PositionState,lower,25722.8,25822.1,0.0,0.0,0,0.0,None,3.312810424992858,-4.781176232758572,None
2023-09-06 08:00:00,25710.7,25763.4,25702.2,25722.9,5068.528,130424652.8259,2023-09-06 08:00:00,41.57,25928.16,25721.35,25824.76,26031.57,25617.95,26134.98,25514.54,1.6,-103.67,-116.18,12.51,14.74,21.29,24.2,24.99,9437.366285714286,-135.61,101.85999999999694,5.95,-0.56,25729.54,25731.31,308.66999999999825,-104.95000000000073,8.409999999999854,6.639999999999418,-28.43,11.57,-6.549999999999999,12.510000000000005,413.619999999999,-3.2882999999999813,PositionState,lower,25722.8,25822.1,0.0,0.0,0,0.0,None,1.4350988228345156,-5.702537826364097,None
2023-09-06 12:00:00,25722.9,25777.2,25518.4,25574.0,20228.402,518643623.4053,2023-09-06 12:00:00,35.83,25914.62,25687.13,25800.88,26028.36,25573.39,26142.1,25459.65,1.76,-111.48,-115.24,3.75,13.3,26.15,24.8,24.89,10516.008785714284,1078.64,226.88000000000102,36.18,-6.65,25717.99,25668.38,454.3600000000006,-0.6100000000005821,94.38000000000102,143.9900000000016,-34.17,5.829999999999998,-12.849999999999998,3.759999999999991,454.97000000000116,-20.709599999999956,PositionState,lower,25722.8,25822.1,0.0,0.0,0,0.0,None,3.0445659103986142,-27.13877338392358,None
2023-09-06 16:00:00,25574.0,26052.4,25342.4,25675.0,53957.756,1385686952.6615,2023-09-06 16:00:00,41.71,25902.69,25675.08,25788.89,26016.5,25561.28,26130.3,25447.47,1.76,-108.28,-113.85,5.56,19.01,20.29,23.26,24.08,13847.660642857143,3331.65,113.88999999999942,-2.95,10.13,25712.68,25671.03,341.5,-113.72000000000116,-3.970000000001164,37.68000000000029,-28.29,11.71,-1.2799999999999976,5.569999999999993,455.22000000000116,-8.892599999999948,PositionState,lower,25722.8,25822.1,0.0,0.0,0,0.0,None,35.1406052218269,-47.66531015286027,None
2023-09-06 20:00:00,25675.0,25777.7,25643.5,25749.5,6685.135,171945655.5845,2023-09-06 20:00:00,45.66,25898.42,25671.85,25785.14,26011.71,25558.56,26125.0,25445.27,1.75,-98.59,-110.79,12.2,18.18,19.4,21.83,23.33,12736.576142857142,-1111.08,35.63999999999942,-13.93,5.77,25710.61,25702.41,262.2099999999991,-190.9399999999987,-47.090000000000146,-38.88999999999942,-24.340000000000003,15.659999999999997,-1.2199999999999989,12.200000000000003,453.1499999999978,-0.17609999999995152,PositionState,lower,25722.8,25822.1,0.0,0.0,0,0.0,None,3.1028799353104657,-12.548604351003906,None
2023-09-07 00:00:00,25749.5,25827.2,25711.6,25822.1,4148.296,106886329.2593,2023-09-07 00:00:00,49.27,25891.82,25685.49,25788.66,25994.98,25582.33,26098.14,25479.17,1.6,-84.09,-105.45,21.36,19.14,18.65,20.36,22.95,12499.421,-237.15,-33.43999999999869,-45.29,0.87,25718.99,25750.29,172.88000000000102,-239.7699999999968,-71.80999999999767,-103.10999999999694,-20.729999999999997,19.270000000000003,0.490000000000002,21.36,412.6499999999978,8.28116534747387,PositionState,lower,25722.8,25822.1,0.0,0.0,0,0.0,None,8.875968401573754,-4.606234158023472,normal
2023-09-07 04:00:00,25822.1,25833.5,25735.7,25751.1,4710.056,121430492.5581,2023-09-07 04:00:00,46.05,25879.97,25690.18,25785.08,25974.87,25595.29,26069.77,25500.39,1.47,-77.43,-99.85,22.41,18.7,18.01,19.04,22.75,11656.7455,-842.67,33.9800000000032,-49.79,1.15,25728.45,25750.61,223.77000000000044,-155.80999999999767,-0.48999999999796273,-22.649999999997817,-23.950000000000003,16.049999999999997,0.6899999999999977,22.419999999999987,379.5799999999981,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-07 08:00:00,25751.1,25751.2,25673.5,25697.1,5683.402,146154817.2813,2023-09-07 08:00:00,43.71,25860.82,25692.58,25776.7,25944.94,25608.46,26029.06,25524.34,1.3,-75.64,-95.01,19.36,18.17,19.77,17.98,22.64,11309.130857142858,-347.61,79.60000000000218,-63.2,-2.72,25719.03,25729.2,247.84000000000015,-88.63999999999942,32.10000000000218,21.93000000000029,-26.29,13.71,-1.5999999999999979,19.370000000000005,336.47999999999956,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-07 12:00:00,25697.1,25821.5,25601.7,25768.7,16877.107,433883588.8545,2023-09-07 12:00:00,47.52,25847.42,25704.45,25775.94,25918.9,25632.97,25990.39,25561.49,1.1,-67.66,-89.54,21.87,16.72,20.8,17.48,22.55,12072.915928571429,763.78,7.239999999997963,-80.47,-3.01,25719.01,25745.0,150.20000000000073,-135.72999999999956,-23.700000000000728,-49.69000000000233,-22.479999999999997,17.520000000000003,-4.080000000000002,21.88000000000001,285.9300000000003,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-07 16:00:00,25768.7,25971.8,25762.3,25870.5,19145.301,495294082.4217,2023-09-07 16:00:00,52.44,25855.49,25714.4,25784.94,25926.03,25643.85,25996.57,25573.31,1.09,-52.52,-82.13,29.61,20.88,19.23,16.52,21.8,12800.7605,727.84,-85.56000000000131,-29.78,4.27,25736.76,25795.2,55.529999999998836,-226.65000000000146,-75.29999999999927,-133.7400000000016,-17.560000000000002,22.439999999999998,1.6499999999999986,29.609999999999992,282.1800000000003,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-07 20:00:00,25870.5,26450.0,25847.8,26245.2,48635.814,1274524022.1512,2023-09-07 20:00:00,65.34,25957.91,25699.64,25828.78,26087.05,25570.5,26216.19,25441.36,1.99,-10.16,-67.74,57.57,31.99,15.58,17.81,22.19,14570.27907142857,1769.51,-416.4200000000019,241.49,18.91,25794.79,25975.2,-158.15000000000146,-674.7000000000007,-270.0,-450.40999999999985,-4.659999999999997,35.34,16.409999999999997,57.58,516.5499999999993,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2023-09-08 00:00:00,26245.2,26436.3,26178.2,26240.0,12839.108,337445625.76,2023-09-08 00:00:00,65.08,26031.63,25704.25,25867.94,26195.32,25540.56,26359.01,25376.87,2.53,22.71,-49.65,72.36,29.41,14.32,19.0,22.58,14957.898857142858,387.61,-372.0600000000013,299.22,9.79,25868.79,26081.12,-44.68000000000029,-699.4399999999987,-158.88000000000102,-371.2099999999991,-4.920000000000002,35.08,15.09,72.36,654.7599999999984,0.0,EntryPreparationState,upper,26240.0,25825.2,0.0,44.12378048780484,0,0.0,SHORT,66.22362804878021,-18.3,normal
2023-09-08 04:00:00,26240.0,26371.2,26176.0,26242.3,11978.481,314732306.3394,2023-09-08 04:00:00,65.15,26094.9,25712.28,25903.59,26286.21,25520.98,26477.52,25329.67,2.95,48.4,-30.04,78.44,27.6,13.51,20.09,22.66,15536.486714285715,578.58,-338.7099999999991,218.74,-3.57,25931.83,26145.59,43.909999999999854,-721.3199999999997,-96.70999999999913,-310.4699999999975,-4.849999999999994,35.150000000000006,14.090000000000002,78.44,765.2299999999996,-3.562200000000121,PositionState,upper,26240.0,25825.2,0.0,0.0,0,0.0,None,4.017073170731418,-18.3,None
2023-09-08 08:00:00,26242.3,26254.2,25631.9,25825.2,39948.722,1034343015.5752,2023-09-08 08:00:00,47.38,26085.02,25707.23,25896.13,26273.92,25518.33,26462.82,25329.43,2.91,34.7,-17.09,51.79,22.79,26.41,19.18,21.92,18083.499785714284,2547.01,70.93000000000029,81.24,-19.52,25940.24,26017.43,448.7199999999975,-306.869999999999,192.22999999999956,115.04000000000087,-22.619999999999997,17.380000000000003,-3.620000000000001,51.790000000000006,755.5899999999965,44.12378048780484,PositionState,upper,26240.0,25825.2,0.0,0.0,0,0.0,None,66.22362804878021,-4.923475609756498,normal
2023-09-08 12:00:00,25825.2,25947.9,25770.3,25831.1,11908.351,308052533.2795,2023-09-08 12:00:00,47.6,26077.59,25702.28,25889.93,26265.24,25514.62,26452.9,25326.97,2.89,24.04,-8.86,32.91,21.63,25.06,18.34,21.27,18701.032785714287,617.53,58.830000000001746,-17.25,-4.62,25941.24,25942.9,434.14000000000306,-316.47999999999956,111.80000000000291,110.14000000000306,-22.4,17.6,-3.4299999999999997,32.9,750.6200000000026,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
