start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2020-03-28 00:00:00,6354.0,6354.0,6196.0,6297.0,305.349,1922782.653,2020-03-28 00:00:00,6286.0,18.19,6694.2,6502.99,6598.59,6789.8,6407.39,6885.4,6311.79,5.79,-49.66,-18.62,-31.04,9.72,46.19,21.05,18.93,195.22485714285713,7.51,312.59000000000015,140.43,-5.38,6581.27,6447.46,503.8000000000002,121.39000000000033,161.46000000000004,295.27000000000044,-51.81,-133.8100000000004,133.8100000000004,0.0,0.0,-11.809999999999999,-36.47,-31.039999999999996,382.40999999999985,-92.85,37.9,46.81,-5.29,84.4,0.0,EntryPreparationState,lower,6297.0,6023.5,0.0,-1336.0014292520245,1,0.0,None,-18.70747975226186,-2203.0809909480704,None,0
2020-04-01 01:00:00,6302.5,6317.0,6280.5,6282.0,536.143,3368050.326,2020-04-01 01:00:00,6290.37,34.92,6447.46,6358.04,6402.75,6492.17,6313.33,6536.88,6268.62,2.79,-0.61,21.25,-21.86,15.99,28.69,26.81,31.63,708.8129285714286,-10.02,112.38000000000011,57.33,-3.11,6409.63,6345.73,201.80000000000018,22.960000000000036,55.35999999999967,119.26000000000022,-35.08,-63.900000000000546,63.900000000000546,0.0,0.0,4.920000000000002,-12.700000000000001,-21.86,178.84000000000015,-64.28,-49.64,50.54,-1.46,66.89,0.0,EntryPreparationState,lower,6282.0,6330.0,0.0,196.22636103152036,1,0.0,None,403.962750716335,-687.2502387774584,None,0
2020-04-07 21:00:00,7121.0,7214.5,7081.0,7166.0,889.951,6377388.866,2020-04-07 21:00:00,7156.87,38.53,7341.18,7212.29,7276.74,7405.62,7147.85,7470.06,7083.41,3.54,14.04,47.33,-33.29,14.52,28.09,30.47,36.42,767.2208571428572,2.6,119.86999999999989,55.88,-1.98,7285.2,7212.66,248.75,-9.019999999999527,55.789999999999964,128.32999999999993,-31.47,-72.53999999999996,72.53999999999996,0.0,0.0,8.530000000000001,-13.57,-33.29,257.7699999999995,-57.14,10254.8,24.95,-2.71,88.14,0.0,EntryPreparationState,lower,7166.0,7261.0,0.0,364.7114150153502,1,0.0,None,431.69439017583136,-198.3642199274327,None,0
2020-04-09 12:00:00,7186.5,7300.5,7123.0,7300.0,2839.477,20728182.1,2020-04-09 12:00:00,7255.87,44.44,7324.24,7259.78,7292.01,7356.47,7227.55,7388.7,7195.32,1.76,-5.56,3.75,-9.32,11.23,28.51,14.92,14.11,1059.301642857143,171.9,36.14000000000033,16.72,-2.16,7287.03,7262.2,100.60000000000036,-28.31999999999971,6.329999999999927,31.159999999999854,-25.560000000000002,-24.829999999999927,24.829999999999927,0.0,0.0,14.439999999999998,-17.28,-9.309999999999999,128.92000000000007,-92.85,10179.46,30.29,-1.25,70.84,0.0,EntryPreparationState,lower,7300.0,7326.0,0.0,73.8493150684917,1,0.0,None,123.16438356164508,-137.79452054794456,None,0
2020-04-10 04:00:00,7175.5,7175.5,7083.0,7136.5,1420.505,10137433.9325,2020-04-10 04:00:00,7132.87,28.95,7302.0,7214.26,7258.13,7345.87,7170.39,7389.74,7126.52,2.41,-23.05,-9.72,-13.32,9.88,37.01,27.77,22.95,260.2660714285714,71.05,125.26000000000022,42.98,-8.38,7251.14,7192.73,213.0,37.52000000000044,59.85999999999967,118.27000000000044,-41.05,-58.410000000000764,58.410000000000764,0.0,0.0,-1.0500000000000007,-27.129999999999995,-13.33,175.47999999999956,-100.0,10694.11,18.67,-2.49,57.83,0.0,EntryPreparationState,lower,7136.5,6855.5,0.0,-1214.2513136691668,1,0.0,None,-30.898129335109843,-1693.4778252644865,None,0
2020-04-15 11:00:00,6782.5,6791.0,6743.0,6774.0,1483.637,10050157.038,2020-04-15 11:00:00,6770.5,33.65,6888.61,6812.55,6850.58,6926.64,6774.52,6964.67,6736.49,2.22,-8.16,4.86,-13.03,14.88,27.06,14.5,15.58,474.07550000000003,69.38,80.07999999999993,31.19,-3.9,6853.91,6807.06,156.14000000000033,4.020000000000437,36.5600000000004,83.40999999999985,-36.35,-46.849999999999454,46.849999999999454,0.0,0.0,3.6499999999999986,-12.179999999999998,-13.02,152.1199999999999,-50.0,9824.73,28.04,-1.14,51.69,0.0,EntryPreparationState,lower,6774.0,6885.0,0.0,458.5854738706839,1,0.0,None,830.5961027457925,-1399.2533215234726,None,0
2020-04-20 11:00:00,7070.5,7077.0,6948.5,6965.5,1492.34,10394894.27,2020-04-20 11:00:00,6989.12,24.99,7173.36,7089.97,7131.67,7215.05,7048.28,7256.75,7006.58,2.33,-16.34,-2.76,-13.58,12.73,37.74,17.28,18.34,521.6682142857143,81.03,142.55000000000018,60.15,-11.47,7132.98,7068.89,225.9300000000003,59.159999999999854,79.77000000000044,143.85999999999967,-45.010000000000005,-64.08999999999924,64.08999999999924,0.0,0.0,-5.010000000000002,-25.01,-13.58,166.77000000000044,-50.0,13956.08,32.65,-2.56,51.55,0.0,EntryPreparationState,lower,6965.5,6889.5,0.0,-360.32754288995784,1,0.0,None,518.2884932883499,-961.1458617471799,None,0
2020-05-03 15:00:00,8771.0,8840.0,8725.0,8811.0,1335.954,11771090.694,2020-05-03 15:00:00,8796.75,34.91,9062.71,8864.52,8963.61,9161.8,8765.43,9260.89,8666.33,4.42,-5.65,31.25,-36.91,14.84,29.58,21.63,21.09,1023.1169999999998,18.14,166.86000000000058,21.1,-2.97,8967.23,8863.72,365.0499999999993,-31.31999999999971,66.96999999999935,170.47999999999956,-35.09,-103.51000000000022,103.51000000000022,0.0,0.0,4.909999999999997,-14.739999999999998,-36.9,396.369999999999,-100.0,21881.73,8.85,-3.6,101.63,0.0,EntryPreparationState,lower,8811.0,8830.0,0.0,31.691862444669823,1,0.0,None,462.40347293156447,-1006.7827715355816,None,0
2020-05-09 07:00:00,9704.5,9740.0,9573.0,9603.0,1560.143,14982053.229,2020-05-09 07:00:00,9629.75,32.79,9915.78,9746.25,9831.01,10000.54,9661.48,10085.31,9576.72,3.44,-11.91,25.99,-37.9,12.3,34.5,24.8,25.94,768.0060714285713,76.71,201.26000000000022,93.29,-6.75,9806.33,9728.0,370.7900000000009,31.729999999999563,98.25,176.57999999999993,-37.21,-78.32999999999993,78.32999999999993,0.0,0.0,2.789999999999999,-22.2,-37.9,339.0600000000013,-64.28,32837.5,15.48,-3.33,101.1,0.0,EntryPreparationState,lower,9603.0,9759.0,0.0,454.34770384254807,1,0.0,None,493.3980006248057,-275.1118400499836,None,0
2020-05-10 00:00:00,9546.0,9569.0,8153.0,8705.5,49286.41,429062842.255,2020-05-10 00:00:00,8783.25,12.74,9819.43,9408.58,9614.01,10024.85,9203.16,10230.28,8997.74,8.54,-112.01,-49.35,-62.65,5.23,66.3,36.65,33.74,4102.058928571429,3460.71,830.7600000000002,524.42,-42.97,9584.3,9282.62,1241.6000000000004,419.90999999999985,499.3700000000008,801.0499999999993,-57.26,-301.6799999999985,301.6799999999985,0.0,0.0,-17.259999999999998,-61.06999999999999,-62.660000000000004,821.6900000000005,-50.0,23918.63,5.91,-8.81,187.84,0.0,EntryPreparationState,lower,8705.5,8776.0,0.0,209.9498592843629,1,0.0,None,632.0967778990307,-1566.5132961920608,None,0
