start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2020-04-02 00:00:00,6642.0,6739.5,6543.5,6562.5,1699.385,11152214.0625,2020-04-02 00:00:00,6602.0,68.86,6467.27,6240.03,6353.65,6580.89,6126.41,6694.51,6012.79,7.15,23.6,1.38,22.22,34.99,14.93,26.93,29.21,1463.3270714285713,24.77,-248.35000000000036,101.35,13.93,6322.05,6471.45,-21.109999999999673,-475.59000000000015,-130.55000000000018,-279.9499999999998,-1.1400000000000006,149.39999999999964,-149.39999999999964,0.0,0.0,38.86,20.060000000000002,22.220000000000002,454.4800000000005,28.57,756.33,45.31,2.45,122.38,0.0,EntryPreparationState,upper,6562.5,6710.0,0.0,64.12857142857156,1,0.0,None,302.0714285714286,-4.214285714285598,None,0
2020-04-06 06:00:00,6986.0,7098.5,6959.5,7026.0,2059.386,14469246.036,2020-04-06 06:00:00,7027.5,71.89,6891.26,6757.37,6824.32,6958.2,6690.43,7025.14,6623.49,3.92,42.88,24.75,18.13,36.48,14.26,23.91,27.13,1118.7016428571428,122.45,-203.1800000000003,106.67,14.32,6836.34,6931.42,-69.30000000000018,-337.0699999999997,-96.07999999999993,-191.15999999999985,1.8900000000000006,95.07999999999993,-95.07999999999993,0.0,0.0,41.89,22.22,18.130000000000003,267.7699999999995,50.0,5294.88,72.86,3.24,97.98,0.0,EntryPreparationState,upper,7026.0,7166.0,0.0,56.477967549103326,1,0.0,None,181.37122117847974,-8.210333048676421,None,0
2020-04-08 06:00:00,7403.5,7417.0,7282.5,7313.5,1395.612,10206808.362,2020-04-08 06:00:00,7331.62,59.98,7314.21,7174.03,7244.12,7384.3,7103.95,7454.38,7033.86,3.87,76.52,92.11,-15.58,27.56,21.04,29.8,34.61,1541.3854285714285,-23.82,-87.5,-34.15,-3.41,7278.41,7314.29,52.68000000000029,-227.67000000000007,-17.329999999999927,-53.210000000000036,-10.020000000000003,35.88000000000011,-35.88000000000011,0.0,0.0,29.979999999999997,6.52,-15.590000000000003,280.35000000000036,-28.57,11983.97,48.5,0.2,112.22,0.0,EntryPreparationState,upper,7313.5,7219.0,0.0,-42.063929719013046,1,0.0,None,6.955007862172533,-51.49853695221172,None,0
2020-04-12 16:00:00,7008.5,7170.0,7007.0,7093.5,2501.417,17743801.4895,2020-04-12 16:00:00,7091.0,68.05,6971.72,6837.43,6904.58,7038.86,6770.29,7106.01,6703.15,3.88,-11.48,-47.24,35.75,35.69,17.42,41.49,45.53,989.0130714285715,145.14,-186.42000000000007,123.49,20.76,6886.29,6983.43,-52.14000000000033,-320.71000000000004,-107.56999999999971,-204.71000000000004,-1.9500000000000028,97.14000000000033,-97.14000000000033,0.0,0.0,38.05,18.269999999999996,35.760000000000005,268.5699999999997,71.42,9251.82,73.86,3.4,77.39,0.0,EntryPreparationState,upper,7093.5,6901.0,0.0,-84.71256079509412,1,0.0,None,17.846119687037298,-92.32516388242747,None,0
2020-04-16 10:00:00,7022.0,7055.0,6904.0,7017.0,3122.989,21914013.813,2020-04-16 10:00:00,6998.25,64.67,6916.3,6680.52,6798.41,7034.2,6562.63,7152.09,6444.74,6.93,3.61,-25.76,29.37,32.21,19.66,25.42,18.47,2583.2428571428572,185.72,-199.84000000000015,68.8,5.01,6756.33,6902.38,35.94999999999982,-435.6199999999999,-95.86999999999989,-241.92000000000007,-5.329999999999998,146.05000000000018,-146.05000000000018,0.0,0.0,34.67,12.55,29.37,471.5699999999997,28.57,9065.68,54.43,1.85,117.83,0.0,EntryPreparationState,upper,7017.0,7117.5,0.0,39.66707994869621,1,0.0,None,112.98901239846073,-40.92291577597261,None,0
2020-04-22 14:00:00,7055.5,7129.0,7045.0,7105.0,1642.711,11671461.655,2020-04-22 14:00:00,7096.0,68.16,7004.39,6864.31,6934.35,7074.43,6794.27,7144.47,6724.23,4.04,3.98,-29.11,33.1,30.96,14.9,25.68,30.46,977.2843571428573,39.27,-161.64999999999964,112.57,11.83,6929.76,7018.41,-21.56999999999971,-301.72999999999956,-77.59000000000015,-166.23999999999978,-1.8400000000000034,88.64999999999964,-88.64999999999964,0.0,0.0,38.16,16.060000000000002,33.089999999999996,280.15999999999985,100.0,7917.06,80.09,4.4,77.85,0.0,EntryPreparationState,upper,7105.0,7549.5,0.0,184.3847290640394,1,0.0,None,266.29887403237143,-41.30140745953558,None,0
2020-04-26 20:00:00,7649.5,7656.5,7613.0,7626.0,359.055,2738153.43,2020-04-26 20:00:00,7630.37,61.93,7606.5,7526.53,7566.52,7646.49,7486.54,7686.48,7446.56,2.11,45.47,47.98,-2.5,29.88,18.41,30.07,33.11,746.7935714285715,-87.67,-63.849999999999454,18.64,4.08,7595.62,7615.62,16.11999999999989,-143.82999999999993,-14.75,-34.75,-8.07,20.0,-20.0,0.0,0.0,31.93,11.469999999999999,-2.509999999999998,159.94999999999982,71.42,8031.26,53.3,1.38,72.72,0.0,EntryPreparationState,upper,7626.0,8557.0,0.0,362.94704956726963,1,0.0,None,717.3923682140046,-20.805900865460263,None,0
2020-05-02 18:00:00,8973.5,8973.5,8816.5,8878.5,2185.758,19406252.403,2020-05-02 18:00:00,8886.75,57.53,8891.18,8757.61,8824.39,8957.97,8690.82,9024.76,8624.03,3.02,76.58,81.9,-5.32,26.02,17.74,28.06,30.55,1029.6800714285714,29.41,-62.36000000000058,-4.28,-5.96,8864.99,8906.1,71.21999999999935,-195.9300000000003,19.350000000000364,-21.76000000000022,-12.469999999999999,41.11000000000058,-41.11000000000058,0.0,0.0,27.53,8.280000000000001,-5.320000000000007,267.14999999999964,85.71,27893.82,62.74,1.44,130.71,0.0,EntryPreparationState,upper,8878.5,8927.5,0.0,13.256850819395094,1,0.0,None,102.29216083797947,-18.167376245987544,None,0
2020-05-06 10:00:00,9088.0,9348.0,9066.5,9319.5,5625.917,52430733.4815,2020-05-06 10:00:00,9263.37,73.18,9069.55,8879.58,8974.56,9164.53,8784.59,9259.52,8689.61,4.23,66.6,40.36,26.23,32.1,10.57,17.72,18.09,1567.6308571428574,325.61,-288.8100000000013,116.68,14.92,9020.56,9122.28,-98.84000000000015,-478.78000000000065,-141.09000000000015,-242.8100000000013,3.180000000000007,101.72000000000116,-101.72000000000116,0.0,0.0,43.18000000000001,21.53,26.239999999999995,379.9400000000005,85.71,33295.15,71.46,2.74,126.03,0.0,EntryPreparationState,upper,9319.5,9603.0,0.0,87.96026074360243,1,0.0,None,234.91020441010795,-93.91644938033123,None,0
2020-05-13 22:00:00,9347.0,9360.0,9262.0,9301.5,515.835,4798039.2525,2020-05-13 22:00:00,9306.25,71.74,9165.13,8830.02,8997.58,9332.68,8662.47,9500.23,8494.92,7.44,107.28,56.71,50.57,30.05,13.8,20.38,23.45,1004.2702142857142,-25.9,-308.6700000000001,127.17,7.53,9090.99,9229.5,26.43000000000029,-643.7800000000007,-76.75,-215.26000000000022,1.7399999999999949,138.51000000000022,-138.51000000000022,0.0,0.0,41.739999999999995,16.25,50.57,670.210000000001,85.71,52216.27,73.01,5.56,152.35,0.0,EntryPreparationState,upper,9301.5,9474.0,0.0,52.33618771165921,1,0.0,None,202.63452668924373,-17.168730849862914,None,0
2020-05-17 14:00:00,9739.5,9886.0,9724.0,9817.5,1944.555,19090668.7125,2020-05-17 14:00:00,9811.25,71.13,9626.04,9394.54,9510.29,9741.79,9278.78,9857.55,9163.03,4.86,60.03,25.04,34.99,33.13,13.86,16.72,17.85,960.3044285714285,98.18,-300.9599999999991,178.67,14.17,9547.77,9673.39,-69.45999999999913,-532.4699999999993,-137.86000000000058,-263.47999999999956,1.1299999999999955,125.61999999999898,-125.61999999999898,0.0,0.0,41.129999999999995,19.270000000000003,34.99,463.0100000000002,71.42,58396.88,70.77,4.25,140.02,0.0,EntryPreparationState,upper,9817.5,9579.0,0.0,-76.1800611153556,1,0.0,None,39.48074866310135,-106.73773873185637,None,0
