,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_type
3001,2022-01-05 20:00:00,44665.5,44843.5,42444.0,43437.0,29996.17,1309808595.2565,2022-01-05 20:00:00,0.0001,0.000121,16076.486,26.69,47039.01,45290.61,46164.81,47913.22,44416.41,48787.42,43542.21,-588.39,-369.54,-218.84,12.26,35.99,15.83,14.51,11600.710714285713,1392.71,2727.8099999999977,1302.73,-13.56,45847.66,44809.28,4476.220000000001,979.4100000000035,1372.2799999999988,2410.6600000000035,-43.31,-3.3099999999999987,-23.730000000000004,-218.84999999999997,3496.8099999999977,PositionState,lower,43437.0,42683.0,0.0,754.0,2565.5,0.0,1275.1458333333333,0,2708.510000000002,None
3030,2022-01-10 16:00:00,40986.0,42121.5,40559.5,41272.0,26777.868,1108320870.2095,2022-01-10 16:00:00,0.0001,-7e-05,18894.231,39.88,42372.58,41612.98,41992.78,42752.38,41233.18,43132.18,40853.38,-593.69,-692.13,98.43,15.84,32.02,31.9,33.37,12222.570857142855,1470.15,720.7799999999988,-53.8,3.9,41755.55,41401.95,1480.3799999999974,-38.81999999999971,129.9499999999971,483.5500000000029,-30.119999999999997,9.880000000000003,-16.180000000000003,98.43999999999994,1519.199999999997,PositionState,lower,41272.0,42234.0,0.0,-962.0,0.0,-962.0,-499.6666666666667,0,-430.51000000000204,None
3093,2022-01-21 04:00:00,38469.5,39150.0,38434.5,39099.0,12967.489,503058237.019,2022-01-21 04:00:00,0.0001,-0.000745,19410.594,32.37,42601.17,40436.75,41518.96,43683.39,39354.54,44765.6,38272.33,-576.35,-287.98,-288.37,15.39,40.4,22.1,22.83,14270.941,289.66,2419.959999999999,1114.45,-3.18,41360.5,39950.31,4584.389999999999,255.54000000000087,851.3099999999977,2261.5,-37.63,2.3699999999999974,-25.009999999999998,-288.37,4328.8499999999985,PositionState,lower,39099.0,36070.0,0.0,3029.0,5395.5,0.0,3216.431818181818,0,4850.93,None
3259,2022-02-17 20:00:00,41203.0,41203.0,40009.5,40515.0,17038.65,691599734.319,2022-02-17 20:00:00,0.0001,-0.000209,21334.745,30.07,44016.59,41849.67,42933.13,45100.05,40766.21,46183.52,39682.74,-299.6,85.35,-384.95,11.11,35.72,23.33,21.87,12049.024928571429,423.95,2418.1299999999974,761.77,-5.43,42887.66,41547.13,4585.050000000003,251.20999999999913,1032.1299999999974,2372.6600000000035,-39.93,0.07000000000000028,-24.61,-384.95000000000005,4333.840000000004,PositionState,lower,40515.0,38759.0,0.0,1756.0,3945.0,-155.5,1598.5735294117646,0,3275.159999999996,None
3297,2022-02-24 04:00:00,34902.0,35575.0,34242.5,35264.0,35237.327,1226642928.4855,2022-02-24 04:00:00,-0.00016121,-0.001116,19786.176,32.01,38740.46,36538.83,37639.65,39841.28,35438.02,40942.09,34337.2,-864.74,-724.11,-140.62,11.68,36.24,37.03,43.45,18971.94114285714,633.99,2375.6500000000015,728.17,-3.36,37369.88,36065.95,4577.279999999999,174.0199999999968,801.9499999999971,2105.8799999999974,-37.99,2.009999999999998,-24.560000000000002,-140.63,4403.260000000002,PositionState,lower,35264.0,38318.0,0.0,-3054.0,0.0,-3054.0,-1172.1,0,-1111.3199999999997,None
3367,2022-03-07 20:00:00,37284.5,38517.5,37139.0,37976.0,21230.031,804951018.6185,2022-03-07 20:00:00,0.0001,-0.000411,19264.165,39.27,39616.05,38359.12,38987.59,40244.52,37730.66,40872.98,37102.19,-821.44,-797.34,-24.09,14.4,24.55,25.48,26.22,15216.838142857143,948.26,1011.5899999999965,-848.53,-2.59,38254.83,38019.05,2268.519999999997,-245.3399999999965,43.05000000000291,278.83000000000175,-30.729999999999997,9.270000000000003,-10.15,-24.100000000000023,2513.8599999999933,PositionState,lower,37976.0,38957.0,0.0,-981.0,0.0,-981.0,-552.25,0,-587.1699999999983,None
3404,2022-03-14 00:00:00,37756.0,38380.0,37527.0,38139.0,10067.891,382387846.941,2022-03-14 00:00:00,0.0001,-0.000453,20291.97399999,40.2,39349.86,38507.49,38928.68,39771.04,38086.31,40192.22,37665.13,-335.06,-251.89,-83.17,13.12,30.25,14.9,14.84,8140.568357142857,-320.99,789.6800000000003,214.34,-0.75,38716.38,38319.9,1632.0400000000009,-52.69000000000233,180.90000000000146,577.3799999999974,-29.799999999999997,10.200000000000003,-17.130000000000003,-83.17000000000002,1684.7300000000032,PositionState,lower,38139.0,39059.0,0.0,-920.0,0.0,-920.0,-460.0,0,-295.6399999999994,None
3511,2022-03-31 20:00:00,45590.5,45854.0,45110.0,45511.0,9912.465,451244124.3045,2022-03-31 20:00:00,0.0001,0.0,24962.478,36.09,47233.03,46020.96,46627.0,47839.07,45414.93,48445.1,44808.89,134.18,464.25,-330.06,17.03,25.94,41.92,52.44,12633.6355,-436.6,1116.0,718.58,-5.28,46683.05,46017.92,2328.0699999999997,-96.06999999999971,506.91999999999825,1172.050000000003,-33.91,6.090000000000003,-8.91,-330.07,2424.1399999999994,PositionState,lower,45511.0,46500.0,0.0,-989.0,931.0,-989.0,183.2,0,310.58000000000175,None
3543,2022-04-06 04:00:00,45202.0,45495.0,45110.0,45258.5,5135.537,232844904.9115,2022-04-06 04:00:00,0.0001,-0.000256,23253.909,39.11,46444.28,45559.83,46002.05,46886.5,45117.61,47328.72,44675.38,-177.79,-59.51,-118.28,15.18,29.6,17.81,18.91,12345.692071428572,-1149.64,743.5500000000029,177.82,-1.39,46039.27,45473.68,1628.0,-140.88999999999942,215.1800000000003,780.7699999999968,-30.89,9.11,-14.420000000000002,-118.28,1768.8899999999994,PositionState,lower,45258.5,43200.5,0.0,2058.0,3033.5,0.0,2058.464285714286,0,2587.0,None
3575,2022-04-11 12:00:00,41060.0,41240.0,40550.0,40575.0,26385.034,1079749595.454,2022-04-11 12:00:00,-3.598e-05,-0.000137,25027.328,25.72,43134.77,41803.83,42469.3,43800.24,41138.36,44465.72,40472.89,-673.17,-581.47,-91.69,9.81,35.86,39.92,41.4,11644.915214285717,1547.71,1894.300000000003,352.65,-4.38,42155.05,41331.9,3225.239999999998,563.3600000000006,756.9000000000015,1580.050000000003,-44.28,-4.280000000000001,-26.049999999999997,-91.69999999999993,2661.8799999999974,PositionState,lower,40575.0,41140.0,0.0,-565.0,1289.5,-565.0,520.3846153846154,0,939.7200000000012,None
3614,2022-04-18 00:00:00,39662.0,39854.0,39556.5,39785.5,5352.781,212637061.3895,2022-04-18 00:00:00,-5.359e-05,-0.000681,25691.76,39.46,40483.48,40045.53,40264.51,40702.46,39826.55,40921.44,39607.58,-199.33,-193.49,-5.83,13.86,22.89,16.27,20.92,6728.028,-238.3,479.01000000000204,-20.08,-1.72,40188.05,39962.34,916.9599999999991,41.05000000000291,176.8399999999965,402.5500000000029,-30.54,9.46,-9.030000000000001,-5.840000000000003,875.9099999999962,PositionState,lower,39785.5,40664.5,0.0,-879.0,882.5,-879.0,271.9,0,125.7699999999968,None
3642,2022-04-22 16:00:00,39416.5,39756.5,39007.0,39478.5,19564.632,771002001.33,2022-04-22 16:00:00,-0.00025078,-0.0007,26425.078,36.03,41523.48,39986.16,40754.82,42292.13,39217.51,43060.79,38448.85,-181.54,84.4,-265.94,18.01,32.51,26.3,26.71,17665.922214285714,75.1,1276.3199999999997,454.23,-4.58,40759.16,39907.08,2813.6299999999974,-260.98999999999796,428.58000000000175,1280.6600000000035,-33.97,6.030000000000001,-14.499999999999996,-265.94,3074.6199999999953,PositionState,lower,39478.5,40211.0,0.0,-732.5,1030.5,-732.5,-4.105263157894737,0,447.47000000000116,None
3666,2022-04-26 16:00:00,38545.0,38871.5,37777.5,38251.0,44432.383,1705141188.5945,2022-04-26 16:00:00,0.0001,-0.0006,26477.299,35.02,40312.21,38966.2,39639.2,40985.22,38293.19,41658.23,37620.18,-226.44,-190.4,-36.04,15.4,38.19,25.89,25.54,21212.382785714286,2889.4,1388.199999999997,256.07,-9.39,39636.22,39079.93,2734.220000000001,42.19000000000233,828.9300000000003,1385.2200000000012,-34.98,5.020000000000003,-22.79,-36.03999999999999,2692.029999999999,PositionState,lower,38251.0,39327.0,0.0,-1076.0,147.5,-1076.0,-539.4444444444445,0,-57.080000000001746,None
3692,2022-05-01 00:00:00,37611.5,38059.0,37351.0,38022.0,15488.452,584671645.217,2022-05-01 00:00:00,0.0001,-0.000428,25602.502,39.07,39338.48,38106.45,38722.47,39954.5,37490.44,40570.52,36874.42,-354.53,-254.4,-100.12,8.0,30.5,33.19,26.13,12470.628857142858,-678.67,700.4700000000012,203.66,-1.57,38361.33,38100.31,1932.5,-531.5599999999977,78.30999999999767,339.33000000000175,-30.93,9.07,-22.5,-100.12999999999997,2464.0599999999977,PositionState,lower,38022.0,38649.5,0.0,-627.5,224.0,-627.5,-155.42857142857142,0,-276.6800000000003,None
3709,2022-05-03 20:00:00,37713.0,38042.0,37540.5,37733.5,10149.869,383238325.3465,2022-05-03 20:00:00,0.0001,0.00032,29702.327,37.97,38748.46,38009.9,38379.18,39117.74,37640.62,39487.03,37271.33,-192.21,-154.28,-37.92,8.67,23.53,31.06,33.1,14432.853285714285,-102.1,645.6800000000003,62.6,-0.14,38348.83,37988.91,1384.239999999998,-92.87999999999738,255.4100000000035,615.3300000000017,-32.03,7.969999999999999,-14.860000000000001,-37.93000000000001,1477.1199999999953,PositionState,lower,37733.5,38659.0,0.0,-925.5,0.0,-925.5,-395.1666666666667,0,-269.1399999999994,None
3721,2022-05-05 20:00:00,36287.0,36590.0,36098.0,36526.0,13697.765,498255136.79,2022-05-05 20:00:00,0.0001,-0.000687,26369.77,32.54,39329.59,37317.6,38323.59,40335.58,36311.61,41341.58,35305.61,-284.28,-21.53,-262.74,12.47,38.32,30.47,30.18,23959.920714285716,-140.36,1797.5899999999965,504.35,-1.24,38556.22,37168.15,3809.5800000000017,-214.38999999999942,642.1500000000015,2030.2200000000012,-37.46,2.539999999999999,-25.85,-262.75,4023.970000000001,PositionState,lower,36526.0,30547.0,0.0,5979.0,8446.5,0.0,3781.0227272727275,0,7644.5300000000025,None
3798,2022-05-18 16:00:00,28964.5,29536.5,28715.0,29257.5,32515.468,946270962.9485,2022-05-18 16:00:00,6.097e-05,-0.000692,26922.427,42.63,30352.11,29372.18,29862.14,30842.08,28882.21,31332.05,28392.24,-177.61,-102.51,-75.1,13.57,24.17,14.17,16.81,22362.592857142856,766.86,604.6399999999994,150.41,-1.72,29854.88,29428.79,1584.5800000000017,-375.2900000000009,171.29000000000087,597.380000000001,-27.369999999999997,12.630000000000003,-10.600000000000001,-75.10000000000001,1959.8700000000026,PositionState,lower,29257.5,30378.0,0.0,-1120.5,563.5,-1120.5,-101.25,0,-293.98999999999796,None
3937,2022-06-10 20:00:00,28973.5,29420.0,28970.0,29080.5,12187.654,355537578.006,2022-06-10 20:00:00,0.0001,-0.000129,33633.085,35.18,30467.79,29436.11,29951.95,30983.63,28920.28,31499.47,28404.44,-253.47,-113.83,-139.63,14.24,28.47,18.47,19.61,22011.77807142857,-2065.71,871.4500000000007,232.04,-0.45,29782.55,29318.35,1903.130000000001,-160.22000000000116,237.84999999999854,702.0499999999993,-34.82,5.18,-14.229999999999999,-139.64,2063.350000000002,PositionState,lower,29080.5,20113.5,0.0,8967.0,11021.0,-225.5,6216.527777777777,0,9683.98,None
4055,2022-06-30 12:00:00,19088.5,19312.0,18701.5,19126.5,74506.832,1419871281.403,2022-06-30 12:00:00,-1.677e-05,-0.000884,40951.894,25.66,20727.27,19578.6,20152.93,21301.6,19004.26,21875.93,18429.93,-411.78,-278.0,-133.77,10.85,35.48,25.8,20.02,40651.3135,3940.82,1026.4300000000003,94.06,-2.24,19808.44,19373.72,2175.0999999999985,-122.2400000000016,247.22000000000116,681.9399999999987,-44.34,-4.34,-24.629999999999995,-133.77999999999997,2297.34,PositionState,lower,19126.5,19480.0,0.0,-353.5,202.0,-799.0,-148.975,0,119.65999999999985,None
4208,2022-07-26 00:00:00,21301.0,21336.0,20836.0,21126.5,38541.954,812802574.605,2022-07-26 00:00:00,0.0001,-0.0005458,41353.061,30.96,22630.5,21675.22,22152.86,23108.14,21197.58,23585.78,20719.94,-301.75,-156.08,-145.66,11.54,30.16,20.18,19.66,27911.337285714286,611.91,1026.3600000000006,230.08,-6.71,21911.61,21465.45,1981.6399999999994,71.08000000000175,338.9500000000007,785.1100000000006,-39.04,0.9600000000000009,-18.62,-145.67,1910.5599999999977,PositionState,lower,21126.5,22762.5,0.0,-1636.0,393.0,-1636.0,-146.77272727272728,0,-427.7599999999984,None
4267,2022-08-04 20:00:00,22440.0,22653.5,22435.0,22602.5,12686.996,286039988.196,2022-08-04 20:00:00,0.0001,-0.00085132,40454.97,41.47,23229.12,22752.14,22990.63,23467.61,22513.65,23706.11,22275.16,-142.35,-90.42,-51.93,16.27,19.22,17.33,21.32,26669.292214285717,-2679.22,388.130000000001,19.01,-1.78,22937.55,22686.88,865.1100000000006,-88.84999999999854,84.38000000000102,335.0499999999993,-28.53,11.469999999999999,-2.9499999999999993,-51.92999999999999,953.9599999999991,PositionState,lower,22602.5,23158.5,0.0,-556.0,0.0,-556.0,-278.0,0,-188.63999999999942,None
4353,2022-08-19 04:00:00,22762.0,22824.0,21101.0,21891.0,79392.483,1747366165.3255,2022-08-19 04:00:00,0.0001,-0.00078883,52118.153,20.07,23896.38,22890.68,23393.53,24399.23,22387.83,24902.08,21884.98,-359.61,-229.07,-130.53,10.58,44.48,15.49,15.86,28555.00985714286,5053.52,1502.5299999999988,611.88,-24.33,23143.05,22614.06,2508.2299999999996,496.83000000000175,723.0600000000013,1252.0499999999993,-49.93,-9.93,-33.9,-130.54000000000002,2011.3999999999978,PositionState,lower,21891.0,21508.0,0.0,383.0,1072.0,0.0,576.9821428571429,0,1177.3700000000026,None
4397,2022-08-26 12:00:00,21182.5,21869.0,20607.5,20769.0,145575.201,3102991391.473,2022-08-26 12:00:00,0.0001,-0.00049043,48346.638,32.35,21630.4,21207.58,21418.99,21841.82,20996.16,22053.23,20784.75,-104.64,-65.27,-39.36,11.17,29.93,20.72,24.8,30830.547714285716,8881.68,649.9900000000016,232.06,-8.04,21453.94,21136.57,1072.8199999999997,227.15999999999985,367.5699999999997,684.9399999999987,-37.65,2.3500000000000014,-18.759999999999998,-39.370000000000005,845.6599999999999,PositionState,lower,20769.0,20249.0,0.0,520.0,1221.0,0.0,682.2105263157895,0,1136.0099999999984,None
4422,2022-08-30 16:00:00,19752.0,20079.0,19530.0,19939.0,55853.124,1104715782.6745,2022-08-30 16:00:00,7.029e-05,-0.0004005,53259.331,42.17,20393.05,19971.78,20182.41,20603.68,19761.15,20814.31,19550.51,-177.96,-232.04,54.07,14.51,29.29,35.68,40.11,30618.456214285714,3176.0,243.40999999999985,-46.07,-3.45,20133.55,20033.65,664.6800000000003,-177.84999999999854,94.65000000000146,194.54999999999927,-27.83,12.170000000000002,-14.78,54.079999999999984,842.5299999999988,PositionState,lower,19939.0,20391.5,0.0,-452.5,135.5,-452.5,-105.66666666666667,0,-87.89999999999782,None
4465,2022-09-06 20:00:00,18816.5,19070.0,18617.0,18782.5,34146.546,644274210.1235,2022-09-06 20:00:00,6.524e-05,-0.00041311,56992.398,26.88,19964.89,19341.04,19652.97,20276.81,19029.12,20588.73,18717.2,-180.54,-94.26,-86.28,12.89,31.75,19.86,20.29,30628.1385,384.04,870.4700000000012,526.65,-4.78,19591.33,19171.03,1494.3100000000013,246.61999999999898,388.52999999999884,808.8300000000017,-43.120000000000005,-3.120000000000001,-18.86,-86.27999999999999,1247.6900000000023,PositionState,lower,18782.5,19339.0,0.0,-556.5,52.5,-556.5,-252.70833333333334,0,-93.93000000000029,None
4507,2022-09-13 20:00:00,20274.0,20398.0,19835.0,20164.0,37306.262,751931189.377,2022-09-13 20:00:00,0.0001,-0.00041069,45623.614,33.79,22074.32,20789.69,21432.01,22716.64,20147.37,23358.96,19505.05,81.63,364.34,-282.7,15.86,31.52,46.24,45.68,45292.91871428572,1269.03,1268.0099999999984,438.0,-3.8,21686.27,20760.73,2552.6399999999994,-16.63000000000102,596.7299999999996,1522.2700000000004,-36.21,3.789999999999999,-15.66,-282.71,2569.2700000000004,PositionState,lower,20164.0,20106.0,0.0,58.0,556.0,-145.5,214.2,0,767.7599999999984,None
4538,2022-09-19 00:00:00,19408.5,19509.5,18630.0,18768.0,53921.161,1022661374.167,2022-09-19 00:00:00,0.0001,-0.00062195,49654.714,24.21,20088.34,19531.24,19809.79,20366.9,19252.69,20645.45,18974.14,-252.93,-205.48,-47.44,9.97,36.09,31.15,36.69,20571.59307142857,1126.2,1041.7900000000009,478.52,-12.62,19750.27,19303.99,1598.9000000000015,484.6899999999987,535.9900000000016,982.2700000000004,-45.79,-5.789999999999999,-26.120000000000005,-47.45000000000002,1114.2100000000028,PositionState,lower,18768.0,19222.5,0.0,-454.5,321.5,-759.5,-257.8095238095238,0,320.130000000001,None
4650,2022-10-07 16:00:00,19574.0,19601.0,19318.0,19456.0,43049.638,836233223.973,2022-10-07 16:00:00,0.0001,-0.00040992,65718.801,37.07,20099.56,19668.05,19883.8,20315.31,19452.29,20531.07,19236.53,16.62,111.03,-94.4,14.2,28.44,20.21,21.36,40065.2965,764.23,427.7999999999993,220.63,-5.4,19900.5,19672.2,859.3100000000013,-3.709999999999127,216.20000000000073,444.5,-32.93,7.07,-14.240000000000002,-94.41,863.0200000000004,PositionState,lower,19456.0,19357.5,0.0,98.5,712.5,-72.0,199.3783783783784,0,564.2999999999993,None
4807,2022-11-02 20:00:00,20240.0,20271.0,20051.5,20143.5,24138.22,486068936.78,2022-11-02 20:00:00,5.665e-05,-0.00030571,57155.945,35.84,20565.22,20311.58,20438.4,20692.04,20184.76,20818.86,20057.94,-53.91,-9.31,-44.59,21.37,11.4,20.6,24.71,21093.412714285714,-2027.01,294.90000000000146,40.96,5.02,20387.55,20268.66,548.5400000000009,41.2599999999984,125.15999999999985,244.04999999999927,-34.16,5.840000000000003,9.97,-44.599999999999994,507.2800000000025,PositionState,lower,20143.5,20596.5,0.0,-453.0,24.0,-453.0,-128.72222222222223,0,-124.36000000000058,None
4839,2022-11-08 04:00:00,20144.0,20237.0,19336.0,19788.5,95064.997,1873561081.917,2022-11-08 04:00:00,8.265e-05,-0.00069236,59158.783,25.33,21145.86,20290.7,20718.28,21573.44,19863.12,22001.02,19435.54,-129.38,20.22,-149.6,10.86,40.52,31.46,35.59,25559.423142857144,6240.53,929.7799999999988,457.55,-16.97,20585.27,20207.99,1784.9399999999987,74.61999999999898,419.4900000000016,796.7700000000004,-44.67,-4.670000000000002,-29.660000000000004,-149.6,1710.3199999999997,PositionState,lower,19788.5,16798.0,0.0,2990.5,3897.0,0.0,2614.2023809523807,0,3576.0600000000013,None
4916,2022-11-21 00:00:00,16273.5,16282.5,15888.0,16073.5,38694.801,622191463.3555,2022-11-21 00:00:00,0.0001,-7.099e-05,49730.956,30.08,16724.35,16392.77,16558.56,16890.14,16226.98,17055.93,16061.19,-101.48,-57.59,-43.89,10.71,34.47,17.88,17.4,13330.247642857143,1517.79,485.0600000000013,253.76,-9.5,16523.05,16308.03,816.6399999999994,153.47999999999956,234.53000000000065,449.5499999999993,-39.92,0.0799999999999983,-23.759999999999998,-43.89,663.1599999999999,PositionState,lower,16073.5,16219.5,0.0,-146.0,358.5,-146.0,138.1,0,345.3600000000006,None
4959,2022-11-28 04:00:00,16173.0,16237.0,16132.5,16228.0,13387.441,216724933.0545,2022-11-28 04:00:00,-9.912e-05,1.293e-05,52374.59,36.97,16555.71,16346.02,16450.87,16660.56,16241.18,16765.4,16136.33,-29.81,9.79,-39.61,13.3,29.57,16.31,16.81,12070.51557142857,101.96,222.86999999999898,114.36,-2.18,16443.88,16311.36,432.5600000000013,13.180000000000291,83.36000000000058,215.88000000000102,-33.03,6.969999999999999,-16.27,-39.599999999999994,419.380000000001,PositionState,lower,16228.0,16455.0,0.0,-227.0,92.0,-227.0,-17.642857142857142,0,-13.209999999999127,None
5043,2022-12-12 04:00:00,16910.0,16940.0,16901.0,16920.0,6019.353,101860905.5805,2022-12-12 04:00:00,1.826e-05,-0.00026529,60438.112,37.31,17160.69,17001.3,17080.99,17240.39,16921.6,17320.08,16841.91,-2.57,29.86,-32.43,21.18,31.12,11.66,13.75,7433.931428571429,-157.52,160.9900000000016,91.99,-3.26,17089.88,16991.43,320.3899999999994,1.5999999999985448,71.43000000000029,169.88000000000102,-32.69,7.310000000000002,-9.940000000000001,-32.43,318.7900000000009,PositionState,lower,16920.0,17194.0,0.0,-274.0,0.0,-274.0,-104.9,0,-91.22000000000116,None
5089,2022-12-19 20:00:00,16553.0,16644.5,16203.0,16432.5,31785.82,522345696.602,2022-12-19 20:00:00,3.085e-05,-0.00055745,65466.828,27.27,16848.49,16681.46,16764.97,16932.0,16597.94,17015.52,16514.43,-161.61,-159.87,-1.74,13.03,37.42,27.23,28.93,12280.08957142857,1369.95,332.47000000000116,-44.75,-11.97,16655.83,16555.12,499.5,165.4399999999987,122.61999999999898,223.33000000000175,-42.730000000000004,-2.7300000000000004,-24.39,-1.740000000000009,334.0600000000013,PositionState,lower,16432.5,16794.0,0.0,-361.5,0.0,-361.5,-216.33333333333334,0,-135.12000000000262,None
5137,2022-12-27 20:00:00,16689.5,16724.5,16652.5,16709.0,8887.639,148333310.164,2022-12-27 20:00:00,0.0001,0.00010089,67923.97199999,39.23,16859.63,16758.74,16809.18,16910.07,16708.3,16960.51,16657.86,-15.63,-0.2,-15.42,13.8,29.39,15.27,14.44,9173.912857142857,-506.09,100.18000000000029,40.83,-1.77,16810.83,16746.31,201.0699999999997,-0.7000000000007276,37.31000000000131,101.83000000000175,-30.770000000000003,9.229999999999997,-15.59,-15.430000000000001,201.77000000000044,PositionState,lower,16709.0,16620.5,0.0,88.5,223.0,0.0,114.92105263157895,0,173.28000000000247,None
