,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
588,1690729200.0,29370.3,29444.9,29291.0,29331.4,6906.215,202905538.2478,2023-07-30 15:00:00,3.28e-05,-0.000509,66251.50599999,54.65,29332.88,29277.53,29305.21,29360.56,29249.86,29388.24,29222.18,3.64,-0.89,4.53,28.41,17.86,14.53,13.7,1660.9866428571434,456.14,-26.19000000000233,16.0,14.1,29299.22,29324.6,29.159999999999854,-81.54000000000087,-6.80000000000291,-32.18000000000029,-15.350000000000001,24.65,10.55,4.53,110.70000000000073,PositionState,upper,29331.4,29192.2,0.0,-139.20000000000073,52.69999999999709,-139.20000000000073,-8.96000000000131,0,-37.30999999999767
645,1690934400.0,29700.1,29838.9,29675.4,29810.0,13707.226,407830337.2772,2023-08-02 00:00:00,0.0001,-0.000208,66221.261,78.56,29474.56,28930.62,29202.59,29746.53,28658.65,30018.5,28386.68,111.45,12.3,99.14,41.02,17.35,29.19,29.13,8543.23842857143,832.93,-607.4099999999999,399.61,19.99,29288.86,29569.27,-63.470000000001164,-1151.3499999999985,-240.72999999999956,-521.1399999999994,8.560000000000002,48.56,23.67,99.15,1087.8799999999974,PositionState,upper,29810.0,29444.0,0.0,-366.0,29.0,-366.0,-199.16923076923084,0,-72.95999999999913
684,1691074800.0,29380.7,29420.8,29171.9,29246.1,8233.93,241120717.2023,2023-08-03 15:00:00,0.0001,-0.000389,69281.003,52.37,29263.73,29124.3,29194.01,29333.44,29054.58,29403.16,28984.87,-12.16,-36.77,24.6,23.08,18.86,24.69,25.32,3787.4765,449.1,-52.090000000000146,79.69,7.84,29166.55,29242.34,87.34000000000015,-191.5199999999968,-3.7599999999983993,-79.54999999999927,-17.630000000000003,22.369999999999997,4.219999999999999,24.610000000000003,278.85999999999694,PositionState,upper,29246.1,29219.6,0.0,-26.5,47.900000000001455,-34.69999999999709,7.537500000001273,0,0.4900000000016007
762,1691355600.0,29125.0,29195.0,29012.8,29074.6,4045.951,117848773.3533,2023-08-06 21:00:00,0.0001,-0.000375,68322.40399999,51.24,29095.06,29037.76,29066.41,29123.72,29009.11,29152.37,28980.46,4.79,-1.04,5.84,19.54,20.7,18.53,18.75,1294.5496428571435,214.46,-8.18999999999869,9.61,0.48,29061.84,29085.49,49.12000000000262,-65.48999999999796,10.890000000003056,-12.7599999999984,-18.759999999999998,21.240000000000002,-1.1600000000000001,5.83,114.61000000000058,PositionState,upper,29074.6,29043.9,0.0,-30.69999999999709,15.100000000002183,-30.69999999999709,-3.624999999998181,0,-18.38000000000102
768,1691377200.0,29184.9,29197.7,29133.1,29146.6,982.046,28637971.6815,2023-08-07 03:00:00,0.0001,-0.000529,68335.571,57.62,29133.41,29045.86,29089.63,29177.18,29002.08,29220.96,28958.31,18.36,7.96,10.4,21.94,15.26,16.46,18.38,1424.431928571429,-16.72,-56.969999999997526,39.8,-0.4,29105.62,29136.36,30.580000000001746,-144.5199999999968,-10.239999999997963,-40.97999999999956,-12.380000000000003,27.619999999999997,6.6800000000000015,10.399999999999999,175.09999999999854,PositionState,upper,29146.6,29035.1,0.0,-111.5,23.0,-111.5,-30.424999999999272,0,-41.22999999999956
801,1691496000.0,29425.6,29584.9,29347.8,29559.9,17048.528,502513556.5841,2023-08-08 12:00:00,2.398e-05,-0.000498,71091.599,75.29,29343.41,29109.83,29226.62,29460.2,28993.04,29576.99,28876.24,76.37,44.2,32.17,42.4,11.23,24.18,21.42,3450.551285714286,1113.04,-333.2800000000025,76.56,11.74,29272.28,29407.22,-99.70000000000073,-566.8600000000006,-152.6800000000003,-287.6200000000026,5.290000000000006,45.290000000000006,31.169999999999998,32.17,467.15999999999985,PositionState,upper,29559.9,29750.0,0.0,190.09999999999854,502.3999999999978,-215.10000000000218,193.933333333332,0,434.4300000000003
902,1691859600.0,29450.6,29450.7,29415.3,29418.0,858.615,25274752.3852,2023-08-12 17:00:00,0.0001,-0.000438,70841.86199999,50.17,29433.01,29398.52,29415.77,29450.26,29381.27,29467.51,29364.03,2.38,-2.18,4.57,21.08,17.54,12.28,14.6,652.3217857142863,2.45,-2.2299999999995634,7.86,1.78,29421.85,29426.76,32.2599999999984,-36.72999999999956,8.7599999999984,3.849999999998545,-19.83,20.17,3.539999999999999,4.5600000000000005,68.98999999999796,PositionState,upper,29418.0,29401.6,0.0,-16.400000000001455,2.0,-16.400000000001455,-4.800000000000485,0,-11.68999999999869
949,1692028800.0,29587.4,29680.0,29587.3,29639.4,4920.478,145833397.5196,2023-08-14 16:00:00,0.0001,-0.000464,72397.267,75.09,29530.88,29343.39,29437.13,29624.62,29249.65,29718.36,29155.91,41.63,15.06,26.57,32.58,18.55,26.47,27.87,3376.563928571429,-420.47,-202.27000000000044,117.3,2.42,29460.55,29555.58,-14.780000000002474,-389.75,-83.81999999999971,-178.85000000000218,5.090000000000003,45.09,14.029999999999998,26.57,374.9699999999975,PositionState,upper,29639.4,29320.5,0.0,-318.90000000000146,0.0,-318.90000000000146,-160.03333333333407,0,-112.61000000000058
1098,1692565200.0,26219.1,26229.9,26125.5,26163.4,3215.703,84140453.4176,2023-08-20 21:00:00,1.83e-05,-0.000529,57456.957,53.9,26159.0,26069.46,26114.23,26203.77,26024.69,26248.54,25979.92,11.27,1.34,9.92,25.24,15.85,15.59,17.77,2802.4977857142867,177.98,-49.17000000000189,24.0,10.05,26113.07,26155.5,40.36999999999898,-138.71000000000276,-7.900000000001455,-50.330000000001746,-16.1,23.9,9.389999999999999,9.93,179.08000000000175,PositionState,upper,26163.4,26125.8,0.0,-37.60000000000218,28.69999999999709,-37.60000000000218,1.049999999998363,0,-1.569999999999709
1123,1692655200.0,26186.8,26186.9,26120.4,26120.5,1176.234,30758880.0615,2023-08-21 22:00:00,1.392e-05,-0.000374,58250.414,53.42,26131.9,26008.04,26069.97,26193.84,25946.11,26255.77,25884.18,4.77,-11.68,16.45,25.04,17.5,11.53,11.18,4448.926642857144,-105.01,-50.529999999998836,31.34,5.03,26063.45,26116.71,73.34000000000015,-174.38999999999942,-3.790000000000873,-57.04999999999927,-16.58,23.42,7.539999999999999,16.45,247.72999999999956,PositionState,upper,26120.5,26033.2,0.0,-87.29999999999927,0.0,-87.29999999999927,-32.599999999999454,0,-41.56999999999971
1166,1692810000.0,26384.6,26602.8,26354.5,26527.5,13252.114,351381603.8338,2023-08-23 17:00:00,1.921e-05,-0.000525,58609.417,72.66,26235.27,25921.01,26078.14,26392.4,25763.88,26549.53,25606.74,74.17,20.57,53.59,34.02,15.45,22.75,24.95,6389.175857142858,804.31,-449.3600000000006,170.22,14.17,26091.09,26318.95,-135.09999999999854,-763.619999999999,-208.54999999999927,-436.40999999999985,2.6599999999999966,42.66,18.570000000000004,53.6,628.5200000000004,PositionState,upper,26527.5,26375.7,0.0,-151.79999999999927,86.5,-220.29999999999927,-82.31000000000003,0,99.15999999999985
1255,1693130400.0,26069.9,26085.0,26059.9,26069.4,1440.782,37565158.4122,2023-08-27 10:00:00,-2.401e-05,-0.000455,58068.58,60.09,26052.19,26007.09,26029.64,26074.74,25984.54,26097.29,25961.99,4.8,-3.25,8.05,23.43,18.6,15.76,13.6,2612.3445714285726,62.01,-39.76000000000204,16.71,5.21,26030.29,26055.57,5.3400000000001455,-84.86000000000058,-13.830000000001746,-39.11000000000058,-9.909999999999997,30.090000000000003,4.829999999999998,8.05,90.20000000000073,PositionState,upper,26069.4,26051.9,0.0,-17.5,80.59999999999854,-18.400000000001455,17.51249999999891,0,36.38000000000102
1308,1693321200.0,27481.7,27545.6,27256.8,27408.9,21133.068,579150043.5855,2023-08-29 15:00:00,-1.24e-05,-0.000365,63085.817,85.87,26709.07,25851.7,26280.39,27137.76,25423.01,27566.44,24994.33,191.39,49.18,142.2,62.53,6.9,22.4,20.59,12407.562214285716,1326.02,-1128.510000000002,1096.73,38.98,26312.76,26924.57,-271.14000000000306,-1985.890000000003,-484.33000000000175,-1096.140000000003,15.870000000000005,55.870000000000005,55.63,142.20999999999998,1714.75,PositionState,upper,27408.9,27100.0,0.0,-308.90000000000146,574.3999999999978,-308.90000000000146,117.18333333333173,0,335.84999999999854
1421,1693728000.0,25940.8,25941.6,25866.0,25873.1,1226.245,31750864.514,2023-09-03 08:00:00,3.091e-05,-0.000353,58042.442,51.53,25892.09,25827.42,25859.75,25924.43,25795.08,25956.76,25762.75,10.37,-0.49,10.86,26.45,18.71,17.42,21.19,758.7251428571439,-135.84,-13.349999999998545,10.96,-4.94,25874.37,25892.11,51.330000000001746,-78.0199999999968,19.010000000002037,1.2700000000004366,-18.47,21.53,7.739999999999998,10.86,129.34999999999854,PositionState,upper,25873.1,25859.6,0.0,-13.5,56.900000000001455,-13.5,19.637500000001182,0,-8.889999999999418
1433,1693771200.0,25999.1,26133.0,25954.6,26037.2,6208.856,161756242.0543,2023-09-03 20:00:00,3.99e-06,-0.00032,58498.134,66.17,25953.23,25853.25,25903.24,26003.23,25803.26,26053.22,25753.26,26.44,13.36,13.07,35.94,13.72,21.37,19.41,2775.090000000001,354.79,-133.95999999999913,73.4,5.93,25910.92,25975.28,-33.970000000001164,-233.94000000000233,-61.92000000000189,-126.28000000000247,-3.8299999999999983,36.17,22.22,13.080000000000002,199.97000000000116,PositionState,upper,26037.2,25899.7,0.0,-137.5,0.0,-137.5,-79.9199999999997,0,-41.5
1527,1694109600.0,25917.2,25969.0,25839.0,25889.4,3218.313,83361148.4071,2023-09-07 18:00:00,2.06e-05,-0.000507,58393.636,62.1,25831.05,25697.92,25764.48,25897.61,25631.36,25964.17,25564.8,27.46,8.54,18.92,24.46,9.22,30.59,32.32,3062.233071428573,99.55,-124.92000000000189,71.38,-3.79,25762.18,25850.77,8.209999999999127,-258.0400000000009,-38.63000000000102,-127.22000000000116,-7.899999999999999,32.1,15.24,18.92,266.25,PositionState,upper,25889.4,26033.4,0.0,144.0,455.6999999999971,-18.900000000001455,281.6999999999982,0,292.9300000000003
1663,1694599200.0,26135.7,26220.0,26081.3,26140.6,5728.821,149754681.7628,2023-09-13 10:00:00,-3.967e-05,-0.000463,59273.961,60.72,26054.59,25844.46,25949.53,26159.65,25739.4,26264.71,25634.34,60.07,57.5,2.57,34.63,12.46,36.68,40.97,4483.873214285716,305.13,-191.0699999999997,7.65,6.09,25952.84,26057.04,19.05000000000291,-401.1999999999971,-83.55999999999767,-187.7599999999984,-9.280000000000001,30.72,22.17,2.5700000000000003,420.25,PositionState,upper,26140.6,26468.7,0.0,328.1000000000022,575.5,-65.5,205.37435897436043,0,460.3600000000006
1724,1694818800.0,26761.3,26890.9,26575.7,26588.9,8770.992,234559933.9571,2023-09-15 23:00:00,7.45e-05,-0.000476,60343.708,56.03,26611.62,26327.8,26469.71,26753.54,26185.89,26895.45,26043.97,14.57,-7.46,22.03,34.05,11.85,27.46,37.21,5242.691785714286,420.93,-119.19000000000233,55.64,12.45,26434.44,26563.27,164.63999999999942,-403.01000000000204,-25.63000000000102,-154.46000000000276,-13.969999999999999,26.03,22.199999999999996,22.03,567.6500000000015,PositionState,upper,26588.9,26523.7,0.0,-65.20000000000073,72.5,-65.20000000000073,7.799999999999272,0,-0.8100000000013097
1776,1695006000.0,26650.3,26673.1,26569.7,26647.1,2632.95,70106723.8892,2023-09-18 03:00:00,1.53e-06,-0.000308,58436.683,62.74,26581.9,26462.46,26522.18,26641.62,26402.74,26701.34,26343.01,9.71,-4.9,14.61,28.33,17.67,19.76,15.65,2398.560500000001,97.98,-124.91999999999825,63.52,17.73,26509.05,26582.58,-5.479999999999563,-244.35999999999694,-64.5199999999968,-138.04999999999927,-7.259999999999998,32.74,10.659999999999997,14.610000000000001,238.87999999999738,PositionState,upper,26647.1,26748.9,0.0,101.80000000000291,718.0,-32.0,298.05333333333476,0,455.619999999999
1935,1695578400.0,26657.1,26724.9,26406.0,26578.0,11039.75,293211831.5178,2023-09-24 18:00:00,6.269e-05,-0.000398,58971.366,50.2,26601.42,26554.13,26577.78,26625.07,26530.49,26648.71,26506.85,5.83,1.75,4.07,24.36,26.27,16.17,16.8,1490.9596428571433,768.27,-0.22000000000116415,27.04,-9.04,26584.24,26593.23,47.06999999999971,-47.5099999999984,15.229999999999563,6.240000000001601,-19.799999999999997,20.200000000000003,-1.9100000000000001,4.08,94.57999999999811,PositionState,upper,26578.0,26438.5,0.0,-139.5,0.0,-139.5,-69.75,0,-61.88999999999942
1999,1695808800.0,26383.6,26479.7,26328.5,26427.3,10190.823,269150049.0898,2023-09-27 10:00:00,2.315e-05,-0.00064,62336.981,67.75,26333.01,26185.41,26259.21,26406.81,26111.61,26480.61,26037.81,26.76,3.59,23.17,32.51,10.72,18.13,15.3,2280.7240000000006,422.68,-168.09000000000015,106.48,16.57,26277.64,26350.2,-20.489999999997963,-315.6899999999987,-77.09999999999854,-149.65999999999985,-2.25,37.75,21.79,23.17,295.2000000000007,PositionState,upper,26427.3,26182.9,0.0,-244.39999999999782,318.5,-244.39999999999782,106.60000000000073,0,80.11000000000058
2028,1695913200.0,26777.3,27069.5,26768.2,27006.1,20540.235,552554228.2788,2023-09-28 15:00:00,-9.43e-06,-0.000502,60337.102,76.46,26675.64,26341.97,26508.8,26842.47,26175.14,27009.3,26008.3,107.15,58.26,48.88,42.26,8.21,30.72,24.09,5881.030285714287,1194.01,-497.2999999999993,283.85,15.4,26565.24,26771.46,-163.62999999999738,-830.9599999999991,-234.63999999999942,-440.85999999999694,6.459999999999994,46.459999999999994,34.05,48.89000000000001,667.3300000000017,PositionState,upper,27006.1,26878.5,0.0,-127.59999999999854,158.90000000000146,-127.59999999999854,3.3043478260882218,0,176.0
2092,1696143600.0,27117.1,27149.0,27080.8,27093.4,2166.661,58752823.4159,2023-10-01 07:00:00,0.0001,-0.000573,61012.761,63.64,27061.22,26968.95,27015.08,27107.35,26922.82,27153.48,26876.69,37.66,29.43,8.23,30.42,11.69,22.83,20.67,1096.0278571428576,85.39,-78.31999999999971,29.63,7.22,27033.15,27079.46,13.94999999999709,-170.58000000000175,-13.940000000002328,-60.25,-6.359999999999999,33.64,18.730000000000004,8.229999999999997,184.52999999999884,PositionState,upper,27093.4,27058.2,0.0,-35.20000000000073,115.59999999999854,-35.20000000000073,48.27272727272628,0,19.090000000000146
2108,1696201200.0,27980.4,28017.1,27849.1,27979.0,8423.529,235266409.2541,2023-10-01 23:00:00,5.051e-05,-0.000555,56654.737,87.17,27519.66,26996.75,27258.2,27781.11,26735.29,28042.57,26473.84,146.94,67.83,79.1,56.96,7.86,28.84,28.71,5483.558714285716,278.39,-720.7999999999993,629.48,39.69,27298.66,27670.66,-197.88999999999942,-1243.7099999999991,-308.34000000000015,-680.3400000000001,17.17,57.17,49.1,79.11,1045.8199999999997,PositionState,upper,27979.0,27988.1,0.0,9.099999999998545,571.4000000000015,-76.20000000000073,156.47222222222203,0,452.7099999999991
2167,1696413600.0,27618.6,27631.9,27505.3,27518.0,3908.407,107730066.4681,2023-10-04 10:00:00,7.308e-05,-0.000436,64119.709,52.94,27535.82,27372.81,27454.31,27617.32,27291.3,27698.82,27209.8,-8.98,-43.49,34.5,23.26,20.48,26.53,31.19,3333.3565000000003,-379.71,-63.68999999999869,55.86,0.58,27453.09,27518.04,99.31999999999971,-226.70000000000073,0.040000000000873115,-64.90999999999985,-17.060000000000002,22.939999999999998,2.780000000000001,34.510000000000005,326.02000000000044,PositionState,upper,27518.0,27406.5,0.0,-111.5,43.400000000001455,-111.5,-7.449999999999818,0,-29.19000000000233
2195,1696514400.0,27975.3,28115.0,27909.9,27946.8,11595.211,324645286.9177,2023-10-05 14:00:00,7.741e-05,-0.000571,67048.037,68.54,27803.33,27606.03,27704.68,27901.97,27507.38,28000.62,27408.73,77.27,53.93,23.34,34.05,10.85,26.32,25.46,4561.7475,403.54,-242.11999999999898,132.79,13.18,27736.52,27865.16,-44.82999999999811,-439.41999999999825,-81.63999999999942,-210.27999999999884,-1.4599999999999937,38.540000000000006,23.199999999999996,23.339999999999996,394.59000000000015,PositionState,upper,27946.8,27537.3,0.0,-409.5,0.0,-409.5,-204.75,0,-131.15000000000146
2221,1696608000.0,27931.0,28014.4,27787.4,27864.2,11023.43,307459487.9526,2023-10-06 16:00:00,4.57e-06,-0.000598,62380.432,58.87,27776.05,27458.43,27617.24,27934.85,27299.63,28093.66,27140.82,46.09,8.46,37.62,21.71,19.72,16.78,17.14,8640.487642857144,562.94,-246.95999999999913,153.41,10.11,27652.57,27772.27,70.64999999999782,-564.5699999999997,-91.93000000000029,-211.63000000000102,-11.130000000000003,28.869999999999997,1.990000000000002,37.63,635.2199999999975,PositionState,upper,27864.2,27871.6,0.0,7.399999999997817,159.39999999999782,-5.600000000002183,54.15925925925843,0,129.11000000000058
2255,1696730400.0,28000.7,28077.7,27968.6,27998.3,2990.289,83806033.0829,2023-10-08 02:00:00,-8.017e-05,-0.000471,64566.536,61.71,27962.42,27886.18,27924.3,28000.53,27848.06,28038.65,27809.94,35.38,33.8,1.58,27.09,12.23,18.27,18.76,1463.3007857142863,136.75,-74.0,22.62,7.39,27930.96,27977.13,2.2299999999995634,-150.23999999999796,-21.169999999998254,-67.34000000000015,-8.29,31.71,14.86,1.5800000000000054,152.46999999999753,PositionState,upper,27998.3,27915.8,0.0,-82.5,47.5,-82.5,-11.666666666666666,0,-8.049999999999272
2394,1697230800.0,26971.7,27120.1,26836.0,27000.1,13650.192,368451186.5211,2023-10-13 21:00:00,0.0001,-0.000556,69035.492,62.52,26891.21,26739.34,26815.28,26967.14,26663.41,27043.07,26587.48,22.59,1.67,20.91,32.2,11.11,24.6,22.53,4713.982142857143,597.27,-184.8199999999997,102.81,13.26,26812.73,26907.06,-32.95999999999913,-336.6899999999987,-93.03999999999724,-187.36999999999898,-7.479999999999997,32.52,21.090000000000003,20.92,303.72999999999956,PositionState,upper,27000.1,26859.4,0.0,-140.6999999999971,0.0,-178.89999999999782,-115.96363636363475,0,-27.020000000000437
2439,1697392800.0,26970.0,27046.7,26938.0,27045.0,3005.687,81172544.9104,2023-10-15 18:00:00,8.953e-05,-0.00041387,67946.37,73.96,26942.03,26845.96,26893.99,26990.07,26797.92,27038.1,26749.89,23.8,8.08,15.72,37.66,13.49,21.32,19.54,1602.9245714285719,185.64,-151.0099999999984,90.81,10.13,26896.96,26968.94,-54.93000000000029,-247.08000000000175,-76.06000000000131,-148.04000000000087,3.9599999999999937,43.959999999999994,24.169999999999995,15.72,192.15000000000146,PositionState,upper,27045.0,28204.2,0.0,1159.2000000000007,1488.7000000000007,-12.099999999998545,873.4348837209305,0,1364.8600000000006
2486,1697562000.0,28567.9,28596.8,28336.5,28412.0,5916.846,168195039.6905,2023-10-17 17:00:00,5.1e-05,-0.00062289,60932.271,56.59,28442.34,28215.4,28328.87,28555.81,28101.93,28669.28,27988.46,129.21,150.89,-21.68,31.13,16.24,51.65,60.13,6163.191142857145,245.06,-83.13000000000102,45.58,-5.21,28410.14,28444.16,143.8100000000013,-310.0699999999997,32.159999999999854,-1.860000000000582,-13.409999999999997,26.590000000000003,14.89,-21.67999999999998,453.880000000001,PositionState,upper,28412.0,28364.0,0.0,-48.0,89.5,-79.70000000000073,-0.28749999999990905,0,-51.849999999998545
2498,1697605200.0,28714.4,28848.8,28615.0,28680.0,12070.867,346551165.0504,2023-10-18 05:00:00,-1.695e-05,-0.00052687,58264.699,63.51,28560.77,28325.43,28443.1,28678.44,28207.76,28796.11,28090.09,99.06,90.3,8.76,33.78,11.41,37.45,45.33,4737.17592857143,337.9,-236.90000000000146,131.18,10.42,28479.28,28603.12,-1.5600000000013097,-472.2400000000016,-76.88000000000102,-200.72000000000116,-6.490000000000002,33.51,22.37,8.760000000000005,470.6800000000003,PositionState,upper,28680.0,28246.0,0.0,-434.0,0.0,-434.0,-158.65999999999985,0,-169.59999999999854
2528,1697713200.0,28461.7,28486.2,28394.3,28440.9,2335.321,66392652.0703,2023-10-19 11:00:00,-2.73e-06,-0.00048934,60955.434,57.86,28402.05,28264.66,28333.35,28470.74,28195.96,28539.44,28127.27,14.05,-9.14,23.2,22.56,16.79,12.85,14.82,2933.6405714285734,73.94,-107.55000000000291,53.71,4.26,28332.93,28407.05,29.840000000000146,-244.94000000000233,-33.85000000000218,-107.97000000000116,-12.14,27.86,5.77,23.19,274.7800000000025,PositionState,upper,28440.9,29850.0,0.0,1409.0999999999985,1753.5,0.0,981.5453124999988,0,1495.9400000000023
