,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_volume
20,238,370,1618538400000.0,63160.0,63255.0,62860.0,62925.0,329.26,20718685.5,2021-04-16 02:00:00,0.00104972,0.002511,6243.331,47.65,63416.68,62722.51,63069.6,63763.76,62375.43,64110.84,62028.35,80.0,52.31,27.69,21.78,19.2,15.82,17.75,416.7094285714285,-16.79,144.59999999999854,11.34,-2.91,63256.22,63100.57,838.760000000002,-549.5699999999997,175.5699999999997,331.2200000000012,-22.35,17.65,2.580000000000002,27.69,1388.3300000000015,IdleState,upper,61951.5,62925.0,-504.0,0.0,0.0,0.0,0.0,0,0.0,1073.366
21,239,371,1618542000000.0,62925.0,63243.5,62925.0,63034.5,610.309,38470522.6605,2021-04-16 03:00:00,0.00104972,0.002369,6229.731,49.84,63413.07,62719.43,63066.25,63759.9,62372.61,64106.72,62025.79,66.74,55.2,11.54,20.7,18.24,15.14,16.88,428.2577857142857,11.54,31.75,-16.19,-1.51,63282.94,63067.53,725.4000000000015,-661.8899999999994,33.02999999999884,248.44000000000236,-20.16,19.840000000000003,2.460000000000001,11.539999999999992,1387.2900000000009,0,0,61951.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1073.366
22,240,372,1618545600000.0,63034.5,63057.0,61730.5,61809.0,1181.134,73004711.406,2021-04-16 04:00:00,0.00104972,0.003008,6241.759,33.14,63371.38,62521.65,62946.51,63796.25,62096.78,64221.11,61671.92,-42.16,35.72,-77.89,16.93,31.33,16.19,17.12,484.6342142857142,56.37,1137.510000000002,308.31,-17.94,63101.66,62438.26,1987.25,287.77999999999884,629.260000000002,1292.6600000000035,-36.86,3.140000000000001,-14.4,-77.88,1699.4700000000012,EnterPreparationState,lower,61951.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1073.366
23,241,373,1618549200000.0,61809.0,62286.0,61570.0,61951.5,819.961,50797813.8915,2021-04-16 05:00:00,0.00104972,0.004125,6481.251,35.83,63324.2,62379.29,62851.75,63796.66,61906.84,64269.11,61434.38,-115.64,5.45,-121.09,15.3,30.47,17.4,17.14,506.7312142857142,22.09,900.25,226.7,-4.53,62937.5,62194.88,1845.1600000000035,-44.66000000000349,243.37999999999735,986.0,-34.17,5.829999999999998,-15.169999999999998,-121.09,1889.820000000007,PositionState,lower,61951.5,61799.0,0.0,152.5,1433.5,0.0,630.75,0,520.5099999999948,1073.366
24,265,397,1618635600000.0,62250.0,62300.0,62078.0,62190.0,446.783,27785434.77,2021-04-17 05:00:00,0.00316833,0.001891,5994.147,54.9,62364.81,61373.05,61868.93,62860.69,60877.17,63356.57,60381.29,7.77,-131.4,139.17,18.69,22.27,26.9,29.58,341.3898571428571,-10.97,-321.0699999999997,85.38,-1.79,61869.16,62192.68,670.6900000000023,-1312.8300000000015,2.680000000000291,-320.8399999999965,-15.1,24.9,-3.5799999999999983,139.17000000000002,1983.520000000004,0,0,61176.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,652.637
25,266,398,1618639200000.0,62190.0,62219.0,61972.5,62056.0,244.868,15195528.608,2021-04-17 06:00:00,0.00316833,0.001889,5905.417,52.43,62328.94,61444.55,61886.74,62771.14,61002.35,63213.34,60560.15,18.76,-101.36,120.13,17.94,23.1,25.88,28.93,313.6502142857143,-27.73,-169.26000000000204,-189.59,-2.26,61906.11,62124.34,715.1399999999994,-1053.6500000000017,68.33999999999651,-149.88999999999942,-17.57,22.43,-5.16,120.12,1768.7900000000009,0,0,61176.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,652.637
26,267,399,1618642800000.0,62056.0,62300.0,62026.0,62127.5,319.793,19867939.6075,2021-04-17 07:00:00,0.00316833,0.001321,5830.359,53.63,62335.77,61483.57,61909.67,62761.88,61057.47,63187.98,60631.37,32.87,-74.51,107.38,18.47,22.03,24.65,28.54,320.8443571428571,7.19,-217.83000000000172,-153.93,0.84,61973.94,62125.92,634.3799999999974,-1070.0299999999988,-1.5800000000017462,-153.55999999999767,-16.369999999999997,23.630000000000003,-3.5600000000000023,107.38,1704.4099999999962,0,0,61176.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,652.637
27,268,400,1618646400000.0,62127.5,62433.5,62127.0,62433.5,253.529,15828702.8215,2021-04-17 08:00:00,0.00094958,0.000672,5787.913,58.46,62370.17,61548.96,61959.56,62780.77,61138.35,63191.37,60727.75,67.95,-46.02,113.97,19.79,20.87,23.08,27.84,318.96450000000004,-1.87,-473.9400000000023,-71.25,3.0,62098.44,62279.71,347.2699999999968,-1295.1500000000017,-153.79000000000087,-335.0599999999977,-11.54,28.46,-1.0800000000000018,113.97,1642.4199999999985,0,0,61176.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,652.637
28,269,401,1618650000000.0,62433.5,62490.0,61636.0,61814.5,578.606,35766240.587,2021-04-17 09:00:00,0.00094958,0.001502,5701.651,47.64,62273.11,61618.39,61945.75,62600.46,61291.03,62927.82,60963.67,45.28,-27.76,73.04,17.09,25.87,22.89,27.65,345.58264285714284,26.61,131.25,-314.09,-6.37,62141.61,62047.1,785.9599999999991,-523.4700000000012,232.59999999999852,327.1100000000006,-22.36,17.64,-8.780000000000001,73.04,1309.4300000000003,0,0,61176.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,652.637
29,270,402,1618653600000.0,61814.5,61959.0,61396.0,61461.0,467.748,28748259.828,2021-04-17 10:00:00,0.00094958,0.001761,5785.423,42.78,62220.81,61578.35,61899.58,62542.04,61257.12,62863.27,60935.88,-1.18,-22.44,21.26,15.58,27.35,23.21,27.69,367.1177142857142,21.53,438.58000000000175,-204.81,-5.69,62097.83,61754.05,1081.0400000000009,-203.87999999999735,293.0500000000029,636.8300000000017,-27.22,12.78,-11.77,21.26,1284.9199999999985,0,0,61176.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,652.637
