start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2021-03-15 04:05:00,1892.5,1892.5,1889.0,1891.1,218.41,413035.151,2021-03-15 04:05:00,58.8,1890.21,1886.48,1888.34,1892.07,1884.61,1893.94,1882.75,0.39,1.56,1.9,-0.34,33.09,18.66,25.38,33.28,160.115,-4.91,-2.759999999999991,1.18,8.02,1888.47,1890.03,0.9700000000000273,-6.490000000000009,-1.0699999999999363,-2.6299999999998818,-11.200000000000003,28.799999999999997,14.430000000000003,-0.33999999999999986,7.460000000000036,0.0,EntryPreparationState,upper,1891.1,1887.7,0.0,-8.693686214372338,1,0.0,None,-1.317027127069014,-8.693686214372338,None,0
2021-03-15 20:20:00,1794.3,1794.55,1790.2,1790.2,175.6,314359.12,2021-03-15 20:20:00,57.32,1789.77,1782.34,1786.06,1793.49,1778.62,1797.21,1774.91,0.83,2.91,2.99,-0.08,30.2,22.97,12.28,14.31,154.83642857142857,0.64,-4.1400000000001,-0.06,7.07,1787.88,1789.69,3.2899999999999636,-11.580000000000155,-0.5099999999999909,-2.3199999999999363,-12.68,27.32,7.23,-0.08000000000000007,14.870000000000118,0.0,EntryPreparationState,upper,1790.2,1790.15,0.0,-3.3837895207237128,1,0.0,None,24.93706848396796,-10.00316165791519,None,0
2021-03-16 06:35:00,1771.4,1791.1,1771.4,1785.2,1199.35,2141079.62,2021-03-16 06:35:00,70.73,1765.36,1745.81,1755.58,1775.14,1736.03,1784.92,1726.25,2.22,3.1,0.24,2.85,53.26,21.28,18.1,15.57,309.7814285714286,84.07,-29.62000000000012,18.71,31.15,1756.4,1768.53,-10.059999999999945,-49.17000000000007,-16.670000000000073,-28.799999999999955,0.730000000000004,40.730000000000004,31.979999999999997,2.8600000000000003,39.11000000000013,0.0,EntryPreparationState,upper,1785.2,1806.15,0.0,31.906139368137882,1,0.0,None,53.50035850324885,-11.786444095899515,None,0
2021-03-16 16:10:00,1812.05,1814.65,1810.15,1810.15,574.78,1040438.017,2021-03-16 16:10:00,63.86,1804.49,1793.11,1798.8,1810.19,1787.42,1815.88,1781.73,1.26,4.62,3.41,1.2,29.71,11.81,30.27,25.05,280.79714285714283,18.93,-11.350000000000136,3.82,0.16,1801.74,1807.2,0.03999999999996362,-22.730000000000018,-2.9500000000000455,-8.410000000000082,-6.140000000000001,33.86,17.9,1.21,22.769999999999982,0.0,EntryPreparationState,upper,1810.15,1797.65,0.0,-24.016515205922406,1,0.0,None,-1.0626163577606351,-25.922434604867068,None,0
2021-03-16 20:05:00,1798.55,1798.6,1795.55,1797.85,191.13,343623.0705,2021-03-16 20:05:00,67.28,1791.57,1779.08,1785.32,1797.82,1772.83,1804.07,1766.58,1.39,2.43,0.08,2.34,37.02,20.09,22.2,24.67,118.72642857142857,12.94,-12.529999999999973,9.23,12.43,1787.53,1793.55,-0.029999999999972715,-25.019999999999982,-4.2999999999999545,-10.319999999999936,-2.719999999999999,37.28,16.930000000000003,2.35,24.99000000000001,0.0,EntryPreparationState,upper,1797.85,1794.25,0.0,-9.307175237088632,1,0.0,None,3.541505131128997,-15.981814389409283,None,0
2021-03-17 00:00:00,1806.5,1814.4,1806.5,1807.5,342.27,618653.025,2021-03-17 00:00:00,65.1,1802.51,1792.71,1797.61,1807.41,1787.81,1812.31,1782.91,1.09,2.15,0.79,1.35,41.19,24.43,18.16,18.71,205.2507142857143,19.9,-9.8900000000001,5.5,15.73,1798.79,1803.74,-0.08999999999991815,-19.690000000000055,-3.759999999999991,-8.710000000000036,-4.900000000000006,35.099999999999994,16.759999999999998,1.3599999999999999,19.600000000000136,0.0,EntryPreparationState,upper,1807.5,1793.4,0.0,-26.702489626555508,1,0.0,None,-0.478423236514391,-26.868464730290544,None,0
2021-03-17 05:50:00,1781.8,1781.8,1778.2,1778.2,97.98,174228.036,2021-03-17 05:50:00,56.03,1776.78,1769.98,1773.38,1780.18,1766.58,1783.58,1763.18,0.76,0.84,-0.28,1.13,30.28,17.94,19.25,25.24,199.14714285714285,-2.73,-4.819999999999936,3.65,7.46,1773.88,1777.11,1.9800000000000182,-11.620000000000118,-1.0900000000001455,-4.319999999999936,-13.969999999999999,26.03,12.34,1.12,13.600000000000136,0.0,EntryPreparationState,upper,1778.2,1781.8,0.0,2.773557530086418,1,0.0,None,25.043268473737225,-9.373557530086874,None,0
2021-03-17 08:25:00,1785.6,1793.65,1785.55,1789.8,436.69,781587.762,2021-03-17 08:25:00,64.18,1785.24,1781.27,1783.26,1787.22,1779.29,1789.2,1777.31,0.44,1.68,1.57,0.1,41.73,13.54,27.72,26.83,185.47214285714287,9.79,-6.539999999999964,2.35,12.24,1784.38,1786.07,-2.5799999999999272,-10.509999999999991,-3.730000000000018,-5.419999999999845,-5.819999999999993,34.18000000000001,28.189999999999998,0.10999999999999988,7.930000000000064,0.0,EntryPreparationState,upper,1789.8,1781.7,0.0,-16.876935970499563,1,0.0,None,-3.3000000000000003,-16.960744217230786,None,0
2021-03-17 14:40:00,1773.0,1774.5,1772.35,1774.45,222.02,393963.389,2021-03-17 14:40:00,61.1,1771.16,1765.23,1768.19,1774.12,1762.26,1777.08,1759.3,0.67,1.36,0.85,0.51,27.46,17.81,14.15,17.33,206.60142857142858,5.29,-6.259999999999991,2.04,-0.86,1768.07,1771.63,-0.3300000000001546,-12.190000000000055,-2.8199999999999363,-6.380000000000109,-8.899999999999999,31.1,9.650000000000002,0.5100000000000001,11.8599999999999,0.0,EntryPreparationState,upper,1774.45,1761.0,0.0,-26.03944038997979,1,0.0,None,-0.17227028093229846,-27.81463833864,None,0
2021-03-17 16:10:00,1779.95,1779.95,1778.0,1778.95,62.76,111646.902,2021-03-17 16:10:00,60.83,1776.57,1768.88,1772.73,1780.41,1765.04,1784.26,1761.2,0.86,2.14,1.5,0.64,28.93,27.0,10.66,12.38,169.8757142857143,-92.02,-6.220000000000027,2.03,7.64,1773.4,1777.07,1.4600000000000364,-13.910000000000082,-1.8800000000001091,-5.5499999999999545,-9.170000000000002,30.83,1.9299999999999997,0.6400000000000001,15.370000000000118,0.0,EntryPreparationState,upper,1778.95,1827.5,0.0,78.5741392394386,1,0.0,None,100.75014193765965,-6.588456673880774,None,0
