start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2020-05-21 12:00:00,9382.0,9391.0,8813.0,9067.0,15363.515,139300990.505,2020-05-21 12:00:00,9084.5,43.25,9720.31,9111.22,9415.77,10024.85,8806.68,10329.39,8502.14,12.93,126.07,191.9,-65.83,18.31,24.24,21.53,26.29,7985.595714285714,241.14,331.27000000000044,-215.32,-9.15,9582.17,9358.1,940.3500000000004,-277.8199999999997,273.60000000000036,497.6700000000001,-26.75,-224.0699999999997,224.0699999999997,0.0,0.0,13.25,-5.93,-65.83000000000001,1218.17,-50.0,81707.5,28.06,-6.79,397.5,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-05-22 00:00:00,9067.0,9194.5,8933.5,9170.5,5929.199,54373719.4295,2020-05-22 00:00:00,9117.25,44.25,9658.46,9116.21,9387.33,9929.58,8845.09,10200.7,8573.97,11.55,88.51,171.22,-82.71,17.43,23.08,20.99,25.11,7569.952357142857,-415.64,270.0799999999999,-250.76,-1.84,9518.63,9261.76,812.3299999999999,-272.15999999999985,144.51000000000022,401.3799999999992,-25.75,-256.869999999999,256.869999999999,0.0,0.0,14.25,-5.649999999999999,-82.71,1084.4899999999998,-50.0,86546.28,35.07,-4.74,387.75,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-05-22 12:00:00,9170.5,9264.5,9087.0,9168.0,3564.013,32674871.184,2020-05-22 12:00:00,9171.87,45.95,9605.4,9128.23,9366.81,9843.99,8889.64,10082.57,8651.05,10.18,62.43,149.47,-87.03,18.18,22.29,20.22,23.87,7092.590785714286,-477.36,194.9399999999987,-225.4,0.66,9462.88,9225.8,672.119999999999,-282.2300000000014,53.92999999999847,291.0099999999984,-24.049999999999997,-237.07999999999993,237.07999999999993,0.0,0.0,15.950000000000003,-4.109999999999999,-87.03999999999999,954.3500000000004,-50.0,86235.05,40.9,-1.85,372.73,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-05-23 00:00:00,9168.0,9308.5,9100.0,9170.0,3724.041,34149455.97,2020-05-23 00:00:00,9187.12,46.44,9570.4,9129.0,9349.7,9791.11,8908.29,10011.81,8687.59,9.44,42.51,128.07,-85.56,18.3,21.37,19.33,22.64,6986.5335,-106.05,162.57999999999993,-157.12,1.78,9406.96,9210.33,603.9899999999998,-278.8299999999999,23.209999999999127,219.83999999999833,-23.560000000000002,-196.6299999999992,196.6299999999992,0.0,0.0,16.439999999999998,-3.0700000000000003,-85.56,882.8199999999997,-50.0,85011.57,39.96,-2.33,361.0,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-05-23 12:00:00,9170.0,9243.0,9082.0,9172.5,3999.872,36688825.92,2020-05-23 12:00:00,9167.5,45.86,9557.94,9106.75,9332.35,9783.53,8881.16,10009.12,8655.57,9.66,24.85,107.43,-82.58,17.69,21.03,18.56,21.6,6934.943857142856,-51.58,164.85000000000036,-33.32,-0.14,9346.08,9193.19,616.0300000000007,-286.34000000000015,25.69000000000051,178.57999999999993,-24.14,-152.88999999999942,152.88999999999942,0.0,0.0,15.86,-3.34,-82.58000000000001,902.3700000000008,-50.0,85508.44,40.29,-2.33,346.71,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-05-24 00:00:00,9172.5,9295.0,9091.5,9119.0,4528.137,41292081.303,2020-05-24 00:00:00,9156.12,45.51,9547.86,9083.27,9315.56,9780.15,8850.97,10012.45,8618.68,9.97,9.82,87.91,-78.08,18.03,20.13,17.63,20.93,6950.175071428572,15.23,159.4399999999987,19.22,0.63,9283.46,9178.36,624.0299999999988,-305.15000000000146,22.23999999999978,127.33999999999833,-24.490000000000002,-105.09999999999854,105.09999999999854,0.0,0.0,15.509999999999998,-2.099999999999998,-78.09,929.1800000000003,-50.0,82204.13,40.33,-3.46,336.48,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-05-24 12:00:00,9119.0,9179.5,8690.0,8710.0,12521.921,109065931.91,2020-05-24 12:00:00,8822.37,36.58,9527.52,9009.67,9268.59,9786.44,8750.74,10045.36,8491.82,11.17,-28.68,64.59,-93.27,16.21,26.35,18.07,21.05,7289.654785714286,339.47,446.21999999999935,103.13,-7.7,9181.71,9035.96,964.0699999999997,-71.63000000000102,213.58999999999833,359.3399999999983,-33.42,-145.75,145.75,0.0,0.0,6.579999999999998,-10.14,-93.27000000000001,1035.7000000000007,-92.85,70705.45,30.94,-8.94,347.41,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-05-25 00:00:00,8710.0,8876.5,8640.5,8748.0,6213.278,54353755.944,2020-05-25 00:00:00,8753.25,35.05,9511.14,8927.88,9219.51,9802.77,8636.25,10094.4,8344.63,12.65,-64.04,38.86,-102.9,15.41,26.09,18.62,21.24,6999.381714285714,-290.27,466.2600000000002,137.11,-2.35,9094.78,8922.88,1049.5200000000004,-117.0,169.6299999999992,341.53000000000065,-34.95,-171.90000000000146,171.90000000000146,0.0,0.0,5.049999999999997,-10.68,-102.9,1166.5200000000004,-100.0,70152.57,32.47,-9.51,339.45,0.0,EntryPreparationState,lower,8748.0,9145.5,0.0,133.01687242798351,1,0.0,None,141.41879286694092,-25.41934156378584,None,0
2020-06-08 12:00:00,9739.5,9799.0,9654.5,9776.5,2583.054,25253227.431,2020-06-08 12:00:00,9751.62,57.22,9779.77,9463.08,9621.43,9938.12,9304.74,10096.46,9146.4,6.58,90.68,101.95,-11.27,19.61,20.95,12.48,17.1,4254.657428571429,-824.07,-130.1900000000005,-34.53,-0.82,9688.34,9710.35,186.5,-446.880000000001,-41.27000000000044,-63.280000000000655,-12.780000000000001,22.01000000000022,-22.01000000000022,0.0,0.0,27.22,-1.3399999999999999,-11.269999999999996,633.380000000001,-14.28,105225.61,42.93,-3.08,263.6,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-06-09 00:00:00,9776.5,9873.5,9569.5,9718.5,4824.746,46889294.001,2020-06-09 00:00:00,9720.0,55.78,9784.62,9477.01,9630.82,9938.42,9323.21,10092.23,9169.4,6.38,87.79,99.12,-11.33,18.01,21.52,12.22,16.33,4342.9945,88.33,-89.18000000000029,-22.12,-2.95,9683.37,9714.21,218.42000000000007,-396.7900000000009,-5.790000000000873,-36.6299999999992,-14.219999999999999,30.839999999998327,-30.839999999998327,0.0,0.0,25.78,-3.509999999999998,-11.329999999999998,615.210000000001,-7.14,105130.38,35.98,-4.02,266.49,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-06-09 12:00:00,9718.5,9832.0,9673.0,9769.5,3072.787,30019592.5965,2020-06-09 12:00:00,9761.0,57.28,9797.22,9489.21,9643.21,9951.22,9335.2,10105.23,9181.2,6.38,87.8,96.86,-9.05,17.22,20.57,11.98,15.62,3388.767,-954.22,-117.79000000000087,1.1,-1.44,9688.94,9732.92,190.21999999999935,-425.7999999999993,-28.079999999999927,-72.05999999999949,-12.719999999999999,43.97999999999956,-43.97999999999956,0.0,0.0,27.28,-3.3500000000000014,-9.060000000000002,616.0199999999986,0.0,105787.46,52.61,1.35,258.81,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
