start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
2023-01-01 17:30:00,1201.2,1202.0,1200.55,1201.15,6625.76,7958557.7265,2023-01-01 17:30:00,65.28,1199.12,1195.85,1197.49,1200.76,1194.22,1202.39,1192.58,0.65,0.1,0.55,35.13,15.69,21.24,23.97,7388.265,172.83,-3.660000000000082,2.24,13.52,1197.48,1199.72,-0.39000000000010004,-6.930000000000064,-1.4300000000000637,-3.6700000000000728,-4.719999999999999,35.28,19.440000000000005,0.55,6.539999999999964,0.0,EntryPreparationState,upper,1201.15,1198.25,0.0,-2.900000000000091,0,0.0,None,0
2023-01-02 07:30:00,1213.2,1216.5,1212.5,1213.05,20270.2,24613008.2995,2023-01-02 07:30:00,76.33,1207.15,1197.9,1202.52,1211.78,1193.27,1216.41,1188.64,2.34,0.95,1.39,52.22,11.48,31.29,30.28,15710.4,996.28,-10.529999999999973,7.43,22.47,1204.24,1208.99,-1.2699999999999818,-19.779999999999973,-4.059999999999945,-8.809999999999945,6.329999999999998,46.33,40.739999999999995,1.39,18.50999999999999,0.0,EntryPreparationState,upper,1213.05,1214.55,0.0,1.5,0,0.0,None,0
2023-01-04 01:30:00,1225.5,1228.15,1223.1,1223.85,18857.93,23111291.317,2023-01-04 01:30:00,70.97,1219.03,1209.55,1214.29,1223.76,1204.81,1228.5,1200.08,1.79,0.14,1.64,39.25,10.38,24.34,24.57,13082.212142857143,903.45,-9.559999999999945,8.25,20.11,1215.33,1220.45,-0.08999999999991815,-19.039999999999964,-3.3999999999998636,-8.519999999999982,0.9699999999999989,40.97,28.869999999999997,1.65,18.950000000000045,0.0,EntryPreparationState,upper,1223.85,1252.55,0.0,28.700000000000045,0,0.0,None,0
2023-01-06 16:00:00,1262.55,1268.5,1259.35,1259.7,36864.59,46538887.089,2023-01-06 16:00:00,64.05,1254.96,1244.39,1249.67,1260.25,1239.1,1265.54,1233.81,1.49,-0.34,1.83,31.78,16.07,27.71,23.51,32958.43357142857,1898.79,-10.029999999999973,7.57,15.71,1249.41,1256.29,0.5499999999999545,-20.600000000000136,-3.410000000000082,-10.289999999999964,-5.950000000000003,34.05,15.71,1.83,21.15000000000009,0.0,EntryPreparationState,upper,1259.7,1263.9,0.0,4.2000000000000455,0,0.0,None,0
2023-01-08 15:00:00,1265.2,1268.7,1263.15,1265.75,21274.95,26924603.2935,2023-01-08 15:00:00,64.88,1264.02,1261.58,1262.8,1265.24,1260.37,1266.45,1259.15,0.41,0.05,0.36,37.16,14.73,17.47,17.25,5201.955,1355.12,-2.9500000000000455,1.51,19.49,1262.6,1264.39,-0.5099999999999909,-5.380000000000109,-1.3599999999999,-3.150000000000091,-5.1200000000000045,34.879999999999995,22.429999999999996,0.36,4.870000000000118,0.0,EntryPreparationState,upper,1265.75,1262.75,0.0,-3.0,0,0.0,None,0
2023-01-08 23:30:00,1283.75,1295.3,1280.65,1289.0,42042.28,54135781.849,2023-01-08 23:30:00,79.85,1276.5,1263.14,1269.82,1283.18,1256.47,1289.85,1249.79,4.06,1.97,2.08,44.61,2.68,53.82,41.02,19706.353571428568,1105.62,-19.180000000000064,12.92,14.81,1272.17,1280.35,-5.819999999999936,-32.52999999999997,-8.650000000000091,-16.829999999999927,9.849999999999994,49.849999999999994,41.93,2.09,26.710000000000036,0.0,EntryPreparationState,upper,1289.0,1324.25,0.0,35.25,0,0.0,None,0
2023-01-10 10:30:00,1333.0,1334.75,1330.95,1333.05,10562.8,14077256.019,2023-01-10 10:30:00,62.97,1330.33,1323.23,1326.78,1333.88,1319.68,1337.43,1316.13,2.16,1.3,0.86,25.87,11.7,20.1,21.03,9493.747857142856,349.49,-6.269999999999982,3.52,1.76,1327.77,1331.33,0.8300000000001546,-13.36999999999989,-1.7200000000000273,-5.279999999999973,-7.030000000000001,32.97,14.170000000000002,0.8600000000000001,14.200000000000045,0.0,EntryPreparationState,upper,1333.05,1326.35,0.0,-6.7000000000000455,0,0.0,None,0
2023-01-10 19:00:00,1340.25,1343.5,1337.1,1339.45,29166.85,39083531.433,2023-01-10 19:00:00,66.08,1335.46,1327.84,1331.65,1339.28,1324.02,1343.09,1320.21,2.75,1.96,0.79,28.57,14.24,15.69,17.06,24940.477142857144,856.12,-7.7999999999999545,4.39,5.78,1333.62,1337.06,-0.17000000000007276,-15.430000000000064,-2.3900000000001,-5.830000000000155,-3.9200000000000017,36.08,14.33,0.79,15.259999999999991,0.0,EntryPreparationState,upper,1339.45,1332.7,0.0,-6.75,0,0.0,None,0
2023-01-11 23:30:00,1366.55,1406.0,1366.5,1388.7,193230.07,268238403.474,2023-01-11 23:30:00,86.94,1360.16,1329.95,1345.05,1375.27,1314.84,1390.38,1299.73,8.46,3.74,4.72,50.89,4.45,35.55,25.86,50678.83928571428,12973.77,-43.65000000000009,28.17,17.54,1350.59,1367.63,-13.430000000000064,-73.86000000000013,-21.069999999999936,-38.11000000000013,16.939999999999998,56.94,46.44,4.720000000000001,60.430000000000064,0.0,EntryPreparationState,upper,1388.7,1376.5,0.0,-12.200000000000045,0,0.0,None,0
2023-01-12 18:00:00,1427.9,1431.9,1413.15,1413.7,69477.64,98849779.3115,2023-01-12 18:00:00,59.41,1407.61,1384.57,1396.09,1419.14,1373.04,1430.66,1361.52,4.99,3.14,1.85,25.28,16.9,44.39,49.77,77483.29714285715,4368.66,-17.610000000000127,12.68,10.93,1394.48,1408.99,5.440000000000055,-40.66000000000008,-4.710000000000036,-19.220000000000027,-10.590000000000003,29.409999999999997,8.380000000000003,1.85,46.100000000000136,0.0,EntryPreparationState,upper,1413.7,1405.3,0.0,-8.400000000000091,0,0.0,None,0
2023-01-13 15:30:00,1422.55,1422.65,1416.65,1420.75,31906.36,45287582.141,2023-01-13 15:30:00,62.13,1415.49,1405.9,1410.69,1420.28,1401.1,1425.08,1396.31,1.41,0.24,1.17,24.13,15.94,17.3,14.95,24618.468571428577,1828.29,-10.059999999999945,6.79,5.54,1409.83,1416.21,-0.4700000000000273,-19.65000000000009,-4.539999999999964,-10.920000000000073,-7.869999999999997,32.13,8.19,1.17,19.180000000000064,0.0,EntryPreparationState,upper,1420.75,1410.5,0.0,-10.25,0,0.0,None,0
2023-01-13 22:00:00,1454.4,1467.55,1454.1,1460.1,60024.3,87598572.3425,2023-01-13 22:00:00,79.27,1438.67,1409.66,1424.17,1453.18,1395.16,1467.68,1380.66,8.76,4.31,4.44,41.74,8.27,26.55,21.92,40728.005000000005,-653.33,-35.929999999999836,24.04,12.72,1428.79,1446.2,-6.919999999999845,-64.93999999999983,-13.899999999999864,-31.309999999999945,9.269999999999996,49.269999999999996,33.47,4.45,58.01999999999998,0.0,EntryPreparationState,upper,1460.1,1523.7,0.0,63.600000000000136,0,0.0,None,0
2023-01-14 23:00:00,1551.9,1554.5,1545.25,1552.95,14078.09,21833814.0305,2023-01-14 23:00:00,66.7,1543.8,1528.72,1536.26,1551.34,1521.19,1558.88,1513.65,5.44,3.96,1.48,30.02,14.09,17.98,21.67,11304.256428571432,-521.34,-16.690000000000055,10.68,8.52,1538.66,1546.98,-1.6100000000001273,-31.75999999999999,-5.970000000000027,-14.289999999999964,-3.299999999999997,36.7,15.93,1.4800000000000004,30.149999999999864,0.0,EntryPreparationState,upper,1552.95,1528.2,0.0,-24.75,0,0.0,None,0
2023-01-15 15:30:00,1543.95,1561.0,1541.75,1556.85,35895.88,55769630.8955,2023-01-15 15:30:00,72.42,1542.89,1527.8,1535.34,1550.43,1520.26,1557.97,1512.72,3.8,1.47,2.33,38.89,10.75,20.09,19.26,11931.79571428572,1753.14,-21.50999999999999,12.71,9.8,1537.62,1546.04,-6.419999999999845,-36.58999999999992,-10.809999999999945,-19.230000000000018,2.4200000000000017,42.42,28.14,2.33,30.170000000000073,0.0,EntryPreparationState,upper,1556.85,1545.8,0.0,-11.049999999999955,0,0.0,None,0
2023-01-16 01:30:00,1567.35,1571.15,1562.05,1568.35,11727.74,18387531.29,2023-01-16 01:30:00,63.35,1558.63,1545.59,1552.11,1565.15,1539.07,1571.67,1532.55,5.82,4.73,1.09,27.69,12.62,30.98,31.55,16909.220000000005,-376.94,-16.24000000000001,7.76,6.54,1555.35,1562.5,-3.199999999999818,-29.279999999999973,-5.849999999999909,-13.0,-6.649999999999999,33.35,15.070000000000002,1.0899999999999999,26.080000000000155,0.0,EntryPreparationState,upper,1568.35,1540.0,0.0,-28.34999999999991,0,0.0,None,0
2023-01-16 18:00:00,1561.25,1562.6,1557.1,1558.85,8533.62,13307326.8575,2023-01-16 18:00:00,57.87,1556.84,1544.95,1550.9,1562.79,1539.0,1568.74,1533.05,0.2,-1.84,2.05,19.65,23.95,28.23,29.57,18907.57142857143,-259.7,-7.949999999999818,1.97,0.57,1550.45,1556.15,3.9400000000000546,-19.84999999999991,-2.699999999999818,-8.399999999999864,-12.130000000000003,27.869999999999997,-4.300000000000001,2.04,23.789999999999964,0.0,EntryPreparationState,upper,1558.85,1566.0,0.0,7.150000000000091,0,0.0,None,0
2023-01-17 14:30:00,1585.1,1589.9,1562.27,1580.0,77412.39,122005623.7864,2023-01-17 14:30:00,60.49,1575.76,1563.2,1569.48,1582.04,1556.92,1588.32,1550.63,3.0,1.19,1.8,35.11,13.69,18.04,16.23,25869.813571428578,4879.5,-10.519999999999982,8.21,9.52,1571.26,1577.35,2.0399999999999636,-23.079999999999927,-2.650000000000091,-8.740000000000009,-9.509999999999998,30.490000000000002,21.42,1.81,25.11999999999989,0.0,EntryPreparationState,upper,1580.0,1569.68,0.0,-10.319999999999936,0,0.0,None,0
