start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_type,entry_volume
2024-01-01 18:00:00,2315.86,2334.84,2315.85,2328.96,31419.23,73150896.5901,2024-01-01 18:00:00,65.24,2318.17,2290.03,2304.1,2332.25,2275.95,2346.32,2261.88,6.2,2.59,3.6,28.74,14.94,17.51,20.57,13545.775714285699,1171.62,-24.860000000000127,6.4,5.73,2310.95,2319.16,3.2899999999999636,-53.01000000000022,-9.800000000000182,-18.01000000000022,-4.760000000000005,35.239999999999995,13.799999999999999,3.6100000000000003,56.30000000000018,None,None,2381.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,22309.08
2024-01-01 19:00:00,2328.96,2343.34,2324.28,2339.66,19075.76,44536180.7421,2024-01-01 19:00:00,69.04,2323.67,2291.31,2307.49,2339.85,2275.13,2356.03,2258.95,8.21,3.72,4.49,30.31,13.46,19.01,21.56,14271.848571428553,726.07,-32.17000000000007,12.88,8.67,2314.86,2327.36,0.19000000000005457,-64.52999999999975,-12.299999999999727,-24.799999999999727,-0.9599999999999937,39.040000000000006,16.849999999999998,4.49,64.7199999999998,None,None,2381.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,22309.08
2024-01-01 20:00:00,2339.66,2350.74,2336.76,2343.0,29663.98,69534776.3136,2024-01-01 20:00:00,70.13,2329.33,2292.4,2310.87,2347.8,2273.94,2366.26,2255.48,9.96,4.97,4.99,31.95,12.48,20.78,22.44,15780.613571428554,1508.76,-32.13000000000011,16.74,4.19,2318.85,2333.61,4.800000000000182,-69.05999999999995,-9.389999999999873,-24.15000000000009,0.12999999999999545,40.129999999999995,19.47,4.990000000000001,73.86000000000013,None,None,2381.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,22309.08
2024-01-01 21:00:00,2343.0,2348.92,2334.44,2340.59,16541.46,38723519.5513,2024-01-01 21:00:00,68.25,2333.81,2293.58,2313.7,2353.93,2273.47,2374.04,2253.35,11.02,6.18,4.84,29.56,12.75,22.13,23.13,16476.87928571427,696.26,-26.890000000000327,14.55,-1.01,2323.12,2336.4,13.33999999999969,-67.12000000000035,-4.190000000000055,-17.470000000000255,-1.75,38.25,16.81,4.84,80.46000000000004,None,None,2381.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,22309.08
2024-01-01 22:00:00,2340.59,2341.79,2325.52,2336.41,14800.87,34534377.1608,2024-01-01 22:00:00,65.01,2336.88,2294.84,2315.86,2357.91,2273.81,2378.93,2252.79,11.4,7.22,4.17,27.1,16.24,22.34,22.61,17079.864285714266,602.98,-20.549999999999727,9.76,-8.33,2326.41,2336.4,21.5,-62.59999999999991,-0.009999999999763531,-10.0,-4.989999999999995,35.010000000000005,10.860000000000003,4.180000000000001,84.09999999999991,None,None,2381.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,22309.08
2024-01-01 23:00:00,2336.41,2354.5,2336.3,2354.5,25696.35,60317110.6382,2024-01-01 23:00:00,71.36,2341.55,2297.53,2319.54,2363.56,2275.52,2385.58,2253.5,13.0,8.38,4.62,30.99,14.76,23.28,22.36,18087.78285714284,1007.91,-34.960000000000036,7.92,2.9,2332.1,2343.64,9.059999999999945,-78.98000000000002,-10.860000000000127,-22.40000000000009,1.3599999999999994,41.36,16.229999999999997,4.619999999999999,88.03999999999996,None,None,2381.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,22309.08
2024-01-02 00:00:00,2354.5,2396.37,2349.77,2392.33,86463.28,205338165.1688,2024-01-02 00:00:00,79.67,2353.54,2299.41,2326.47,2380.6,2272.34,2407.67,2245.27,17.13,10.13,7.0,42.79,11.8,25.67,22.81,23315.122142857123,5227.33,-65.86000000000013,25.86,18.64,2340.43,2363.11,-11.730000000000018,-119.98999999999978,-29.2199999999998,-51.90000000000009,9.670000000000002,49.67,30.99,6.999999999999998,108.25999999999976,EntryPreparationState,upper,2381.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,22309.08
2024-01-02 01:00:00,2392.33,2401.95,2374.0,2381.7,41691.37,99620243.1241,2024-01-02 01:00:00,73.24,2360.63,2302.83,2331.73,2389.54,2273.93,2418.44,2245.02,19.32,11.97,7.35,40.17,10.45,28.03,23.35,25645.62499999998,2330.5,-49.9699999999998,24.39,10.53,2348.11,2370.55,7.8400000000001455,-107.76999999999998,-11.149999999999636,-33.58999999999969,3.239999999999995,43.239999999999995,29.720000000000002,7.35,115.61000000000013,PositionState,upper,2381.7,2369.39,0.0,-12.309999999999945,47.83000000000038,-12.309999999999945,10.48142857142875,0,16.269999999999982,None,22309.08
2024-01-04 08:00:00,2222.6,2227.79,2212.0,2217.33,22688.22,50346543.4111,2024-01-04 08:00:00,38.26,2255.11,2227.52,2241.31,2268.9,2213.73,2282.69,2199.93,-22.47,-28.16,5.68,13.48,38.32,47.96,44.64,18919.834999999992,-2193.54,23.980000000000018,-25.51,-2.77,2226.54,2225.19,51.570000000000164,-3.599999999999909,7.860000000000127,9.210000000000036,-31.740000000000002,8.259999999999998,-24.84,5.690000000000001,55.17000000000007,PositionState,lower,2278.47,2239.41,32.40000000000009,0.0,0.0,0.0,0.0,0,0.0,None,33934.52
2024-01-04 09:00:00,2217.33,2231.57,2216.0,2224.65,14657.02,32606238.567,2024-01-04 09:00:00,41.06,2253.52,2225.93,2239.72,2267.32,2212.13,2281.11,2198.34,-21.18,-26.76,5.58,13.98,36.54,47.73,45.53,16752.933571428563,-2166.9,15.069999999999709,-5.07,1.62,2228.0,2224.97,42.67000000000007,-12.519999999999982,0.31999999999970896,3.349999999999909,-28.939999999999998,11.060000000000002,-22.56,5.580000000000002,55.190000000000055,PositionState,lower,2278.47,2239.41,25.079999999999927,0.0,0.0,0.0,0.0,0,0.0,None,33934.52
2024-01-04 10:00:00,2224.65,2227.57,2206.0,2223.62,24041.25,53299537.7981,2024-01-04 10:00:00,40.78,2250.55,2225.83,2238.19,2262.9,2213.48,2275.26,2201.12,-20.0,-25.41,5.4,13.08,37.18,47.74,46.37,17517.79571428571,764.86,14.570000000000164,-7.34,-1.04,2229.85,2224.43,39.2800000000002,-10.139999999999873,0.8099999999999454,6.230000000000018,-29.22,10.780000000000001,-24.1,5.41,49.42000000000007,PositionState,lower,2278.47,2239.41,26.110000000000127,0.0,0.0,0.0,0.0,0,0.0,None,33934.52
2024-01-04 11:00:00,2223.62,2232.27,2216.23,2229.27,13820.09,30768106.4855,2024-01-04 11:00:00,43.08,2249.04,2225.64,2237.34,2260.73,2213.95,2272.43,2202.25,-18.4,-24.01,5.6,13.88,35.34,47.45,47.06,17455.520714285707,-62.27,8.070000000000164,-7.05,1.73,2229.45,2226.36,31.460000000000036,-15.320000000000164,-2.9099999999998545,0.1799999999998363,-26.92,13.079999999999998,-21.46,5.610000000000003,46.7800000000002,PositionState,lower,2278.47,2239.41,20.460000000000036,0.0,0.0,0.0,0.0,0,0.0,None,33934.52
2024-01-04 12:00:00,2229.27,2243.86,2224.1,2237.0,28263.31,63188797.7228,2024-01-04 12:00:00,46.16,2249.27,2225.34,2237.31,2261.23,2213.38,2273.2,2201.42,-16.32,-22.47,6.14,16.63,33.17,46.43,47.35,18129.115714285705,673.59,0.30999999999994543,-1.1,5.72,2230.03,2230.62,24.230000000000018,-23.61999999999989,-6.380000000000109,-6.9699999999998,-23.840000000000003,16.159999999999997,-16.540000000000003,6.149999999999999,47.84999999999991,PositionState,lower,2278.47,2239.41,12.730000000000018,0.0,0.0,0.0,0.0,0,0.0,None,33934.52
2024-01-04 13:00:00,2237.0,2249.1,2232.52,2239.41,22061.41,49421421.2367,2024-01-04 13:00:00,47.12,2250.03,2224.98,2237.51,2262.56,2212.46,2275.08,2199.93,-14.32,-20.84,6.52,17.41,31.43,45.16,47.21,18282.56785714285,153.45,-1.8999999999996362,2.75,5.27,2230.07,2234.13,23.15000000000009,-26.949999999999818,-5.279999999999745,-9.33999999999969,-22.880000000000003,17.119999999999997,-14.02,6.52,50.09999999999991,None,lower,2278.47,2239.41,10.320000000000164,0.0,0.0,0.0,0.0,0,0.0,None,33934.52
2024-01-04 14:00:00,2239.41,2275.95,2231.18,2274.88,60856.14,137122594.5392,2024-01-04 14:00:00,58.78,2256.79,2225.34,2241.07,2272.51,2209.62,2288.23,2193.9,-9.75,-18.62,8.87,23.06,27.26,42.53,46.38,21514.09142857142,3231.52,-33.809999999999945,14.12,10.59,2234.28,2250.43,-2.369999999999891,-65.26000000000022,-24.450000000000273,-40.59999999999991,-11.219999999999999,28.78,-4.200000000000003,8.870000000000001,62.89000000000033,EntryPreparationState,upper,2278.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,33934.52
2024-01-04 15:00:00,2274.88,2287.49,2262.79,2278.47,59216.55,134750259.2943,2024-01-04 15:00:00,59.75,2263.27,2225.98,2244.63,2281.92,2207.34,2300.56,2188.69,-5.78,-16.05,10.27,24.79,25.27,39.56,44.86,24790.73428571428,3276.64,-33.83999999999969,21.63,9.37,2238.58,2261.64,3.450000000000273,-71.12999999999965,-16.829999999999927,-39.88999999999987,-10.25,29.75,-0.4800000000000004,10.27,74.57999999999993,PositionState,upper,2278.47,2238.82,0.0,-39.649999999999636,0.0,-39.649999999999636,-8.436363636363446,0,-4.059999999999945,None,33934.52
2024-01-08 12:00:00,2240.9,2270.13,2239.9,2265.0,86680.16,195579771.5842,2024-01-08 12:00:00,64.14,2246.45,2202.95,2224.7,2268.2,2181.2,2289.95,2159.45,0.47,-5.71,6.18,29.06,20.43,22.31,18.29,32507.334285714278,3652.25,-40.30000000000018,12.94,13.18,2221.66,2242.6,3.199999999999818,-83.80000000000018,-22.40000000000009,-43.340000000000146,-5.859999999999999,34.14,8.629999999999999,6.18,87.0,None,None,2355.04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,33137.39
2024-01-08 13:00:00,2265.0,2274.98,2258.59,2265.54,37507.36,84999247.5415,2024-01-08 13:00:00,64.28,2252.15,2205.03,2228.59,2275.7,2181.48,2299.26,2157.92,3.58,-3.85,7.44,29.09,19.22,22.17,19.49,32816.02642857142,308.69,-36.94999999999982,16.36,8.8,2229.35,2251.78,10.159999999999854,-84.05999999999995,-13.759999999999764,-36.190000000000055,-5.719999999999999,34.28,9.870000000000001,7.43,94.2199999999998,None,None,2355.04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,33137.39
2024-01-08 14:00:00,2265.54,2273.0,2255.25,2260.85,24991.67,56554190.2009,2024-01-08 14:00:00,62.02,2256.22,2207.1,2231.66,2280.78,2182.55,2305.33,2157.99,5.61,-1.95,7.57,27.21,19.19,21.82,20.49,30876.504999999997,-1939.52,-29.190000000000055,11.51,-1.82,2236.53,2255.4,19.93000000000029,-78.29999999999973,-5.449999999999818,-24.31999999999971,-7.979999999999997,32.02,8.02,7.5600000000000005,98.23000000000002,None,None,2355.04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,33137.39
2024-01-08 15:00:00,2260.85,2284.59,2255.88,2270.14,35064.23,79619349.2115,2024-01-08 15:00:00,64.66,2261.44,2209.22,2235.33,2287.55,2183.1,2313.66,2156.99,7.87,0.0,7.86,28.54,17.24,22.03,22.07,31998.782142857137,1122.27,-34.809999999999945,11.3,1.4,2242.87,2261.3,17.41000000000031,-87.03999999999996,-8.83999999999969,-27.269999999999982,-5.340000000000003,34.66,11.3,7.87,104.45000000000027,None,None,2355.04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,33137.39
2024-01-08 16:00:00,2270.14,2282.8,2259.07,2263.22,22587.15,51264885.8022,2024-01-08 16:00:00,61.25,2265.3,2210.66,2237.98,2292.63,2183.34,2319.95,2156.02,9.0,1.8,7.19,26.18,15.82,22.21,23.6,30458.785714285706,-1539.99,-25.23999999999978,11.6,0.38,2247.23,2262.06,29.41000000000031,-79.87999999999965,-1.1599999999998545,-15.989999999999782,-8.75,31.25,10.36,7.2,109.28999999999996,None,None,2355.04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,33137.39
2024-01-08 17:00:00,2263.22,2308.92,2261.22,2307.46,58661.53,134187755.2159,2024-01-08 17:00:00,71.58,2277.22,2211.98,2244.6,2309.83,2179.36,2342.45,2146.75,13.31,4.1,9.2,30.52,13.41,23.41,25.15,31592.22571428571,1133.44,-62.86000000000013,26.25,4.39,2256.74,2280.22,2.369999999999891,-128.0999999999999,-27.240000000000236,-50.720000000000255,1.5799999999999983,41.58,17.11,9.21,130.4699999999998,None,None,2355.04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,33137.39
2024-01-08 18:00:00,2307.46,2344.0,2305.33,2336.21,93062.45,216335344.7534,2024-01-08 18:00:00,76.05,2293.32,2213.33,2253.32,2333.31,2173.34,2373.3,2133.34,18.83,7.05,11.78,37.57,11.84,25.45,27.06,36923.99571428571,5331.77,-82.88999999999987,46.69,12.96,2270.65,2302.61,-2.900000000000091,-162.8699999999999,-33.59999999999991,-65.55999999999995,6.049999999999997,46.05,25.73,11.779999999999998,159.9699999999998,EntryPreparationState,upper,2355.04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,33137.39
2024-01-08 19:00:00,2336.21,2359.88,2323.19,2355.04,63725.19,149468201.714,2024-01-08 19:00:00,78.44,2310.67,2215.35,2263.01,2358.33,2167.68,2406.0,2120.02,24.45,10.53,13.91,38.18,10.58,27.68,27.79,40809.51071428571,3885.51,-92.02999999999975,54.16,8.92,2284.92,2323.58,3.2899999999999636,-187.36000000000013,-31.460000000000036,-70.11999999999989,8.439999999999998,48.44,27.6,13.92,190.6500000000001,PositionState,upper,2355.04,2290.89,0.0,-64.15000000000009,0.0,-64.15000000000009,-36.78642857142855,0,-23.259999999999764,None,33137.39
2024-01-09 16:00:00,2257.21,2266.6,2243.2,2264.78,48980.66,110413662.6064,2024-01-09 16:00:00,44.09,2307.76,2258.19,2282.98,2332.55,2233.41,2357.33,2208.63,-3.77,4.31,-8.09,9.49,28.66,27.11,28.04,34322.22357142856,2623.23,18.199999999999818,-4.44,0.46,2275.84,2263.82,67.76999999999998,-31.370000000000346,-0.9600000000000364,11.059999999999945,-25.909999999999997,14.090000000000003,-19.17,-8.08,99.14000000000033,None,None,2345.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,98709.03
