,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,entry_volume
40,437,569,1687597200000.0,30598.1,30634.9,30571.1,30612.9,1473.517,45094896.2004,2023-06-24 09:00:00,0.0001,-0.000282,66461.41899999,52.77,30834.67,30366.44,30600.56,31068.79,30132.32,31302.91,29898.2,91.47,133.42,-41.94,18.9,20.66,13.04,19.52,3661.827142857143,-870.03,-12.340000000000146,-227.94,-0.61,30658.67,30613.33,455.8899999999994,-480.58000000000175,0.430000000000291,45.7699999999968,-17.229999999999997,22.770000000000003,-1.7600000000000016,-41.94999999999999,936.4700000000012,,,30504.1,0.0,0.0,0.0,0.0,0.0,0.0,0,5268.018
41,438,570,1687600800000.0,30612.9,30730.0,30599.4,30730.0,3308.217,101505993.074,2023-06-24 10:00:00,0.0001,-0.000245,66575.293,56.71,30820.47,30405.3,30612.88,31028.05,30197.72,31235.63,29990.14,91.7,125.07,-33.37,21.33,19.72,12.39,18.7,3589.5701428571438,-72.25,-117.11999999999898,-187.79,2.94,30674.34,30671.66,298.0499999999993,-532.2799999999988,-58.34000000000015,-55.659999999999854,-13.29,26.71,1.6099999999999994,-33.36999999999999,830.3299999999981,,,30504.1,0.0,0.0,0.0,0.0,0.0,0.0,0,5268.018
42,439,571,1687604400000.0,30730.0,30730.0,30647.4,30681.5,1414.275,43389272.9431,2023-06-24 11:00:00,0.0001,-0.000171,66552.272,54.68,30798.44,30440.39,30619.42,30977.47,30261.37,31156.5,30082.34,86.97,117.45,-30.48,20.7,19.14,11.78,17.74,3228.0316428571427,-361.53,-62.08000000000175,-154.96,2.37,30667.52,30676.58,295.9700000000012,-420.130000000001,-4.919999999998254,-13.979999999999563,-15.32,24.68,1.5599999999999987,-30.480000000000004,716.1000000000022,,,30504.1,0.0,0.0,0.0,0.0,0.0,0.0,0,5268.018
43,440,572,1687608000000.0,30681.5,30797.9,30643.9,30686.8,3629.917,111566125.014,2023-06-24 12:00:00,0.0001,-0.000209,66609.3,54.87,30785.96,30465.71,30625.83,30946.08,30305.59,31106.2,30145.47,82.69,110.5,-27.8,22.02,18.06,11.65,17.1,2973.580071428572,-254.45,-60.969999999997526,-126.18,1.77,30663.83,30681.69,259.2800000000025,-381.2099999999991,-5.110000000000582,-22.96999999999753,-15.130000000000004,24.87,3.960000000000001,-27.81,640.4900000000016,,,30504.1,0.0,0.0,0.0,0.0,0.0,0.0,0,5268.018
44,441,573,1687611600000.0,30686.8,30715.0,30568.0,30637.4,4177.377,127946138.0573,2023-06-24 13:00:00,0.0001,-8.6e-05,66174.137,52.65,30736.02,30517.86,30626.94,30845.1,30408.78,30954.18,30299.7,74.45,103.29,-28.83,20.81,19.9,10.97,16.09,2983.8813571428577,10.3,-10.460000000002765,-235.56,-1.73,30657.45,30659.54,207.6999999999971,-228.62000000000265,22.139999999999414,20.049999999999272,-17.35,22.65,0.91,-28.840000000000003,436.3199999999997,,,30504.1,0.0,0.0,0.0,0.0,0.0,0.0,0,5268.018
45,442,574,1687615200000.0,30637.4,30715.0,30592.0,30688.2,2738.641,83970161.8292,2023-06-24 14:00:00,0.0001,0.0,66419.285,54.68,30725.71,30539.83,30632.77,30818.66,30446.88,30911.6,30353.94,71.21,96.87,-25.66,19.83,18.96,10.35,15.07,2870.1407142857142,-113.74,-55.43000000000029,-165.52,-1.25,30653.94,30673.87,130.45999999999913,-241.3199999999997,-14.330000000001746,-34.26000000000204,-15.32,24.68,0.8699999999999974,-25.66000000000001,371.7799999999989,,,30504.1,0.0,0.0,0.0,0.0,0.0,0.0,0,5268.018
46,443,575,1687618800000.0,30688.2,30694.6,30295.1,30397.5,12922.333,393534438.7359,2023-06-24 15:00:00,0.0001,-0.000132,65577.168,43.24,30710.82,30509.9,30610.36,30811.28,30409.45,30911.74,30308.99,44.66,86.43,-41.76,17.03,26.79,11.2,15.07,3404.4279285714283,534.28,212.86000000000055,3.61,-11.6,30621.44,30535.68,413.7799999999989,11.950000000000728,138.1800000000003,223.9399999999987,-26.76,13.240000000000002,-9.759999999999998,-41.77000000000001,401.8299999999981,EnterPreparationState,lower,30504.1,0.0,0.0,0.0,0.0,0.0,0.0,0,5268.018
47,444,576,1687622400000.0,30397.5,30509.1,30248.1,30504.1,6959.561,211447157.1934,2023-06-24 16:00:00,0.0001,-0.00019,65319.684,47.57,30689.82,30510.66,30600.24,30779.4,30421.08,30868.98,30331.5,31.86,75.52,-43.65,15.48,25.99,12.21,15.19,3453.533214285714,49.1,96.14000000000306,-50.88,-3.54,30615.16,30519.89,275.3000000000029,-83.0199999999968,15.790000000000871,111.06000000000132,-22.43,17.57,-10.509999999999998,-43.66,358.3199999999997,PositionState,lower,30504.1,30629.6,0.0,-125.5,0.0,-125.5,-65.40000000000025,0,5268.018
48,471,603,1687719600000.0,30440.2,30440.3,30312.6,30426.1,2389.637,72595796.94969998,2023-06-25 19:00:00,0.0001,-0.000122,64786.306,38.77,30722.43,30468.12,30595.28,30849.59,30340.97,30976.75,30213.81,-33.35,0.86,-34.22,13.57,24.65,13.65,14.24,3751.8667142857134,-27.43,169.1800000000003,21.06,-1.27,30569.27,30460.79,423.4900000000016,-85.12999999999738,34.69000000000233,143.1700000000019,-31.23,8.770000000000003,-11.079999999999998,-34.21,508.619999999999,,,30216.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2074.172
49,472,604,1687723200000.0,30426.1,30524.0,30260.0,30364.3,5930.238,180336384.8808,2023-06-25 20:00:00,0.0001,-0.000109,64657.254,35.9,30711.8,30434.76,30573.28,30850.33,30296.23,30988.85,30157.71,-47.02,-8.7,-38.31,15.6,21.89,13.88,14.04,3763.2359285714288,11.36,208.9799999999996,41.77,3.96,30530.8,30412.54,486.0300000000025,-68.06999999999971,48.2400000000016,166.5,-34.1,5.899999999999999,-6.290000000000001,-38.32000000000001,554.1000000000022,,,30216.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2074.172
50,473,605,1687726800000.0,30364.3,30479.6,30352.4,30444.9,1802.02,54814340.4501,2023-06-25 21:00:00,0.0001,-3e-05,64115.253,41.93,30705.56,30416.55,30561.05,30850.06,30272.05,30994.56,30127.54,-50.76,-17.12,-33.64,14.74,20.69,14.08,13.86,3570.776785714286,-192.45,116.14999999999782,24.65,2.36,30506.2,30428.72,405.1599999999999,-172.85000000000218,-16.18000000000029,61.29999999999927,-28.07,11.93,-5.950000000000001,-33.64,578.010000000002,,,30216.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2074.172
51,474,606,1687730400000.0,30444.9,30564.7,30383.0,30490.1,2592.634,79052031.12749998,2023-06-25 22:00:00,0.0001,-0.000217,64434.002,45.06,30702.0,30406.59,30554.3,30849.71,30258.88,30997.41,30111.18,-49.51,-23.6,-25.91,17.24,19.08,13.44,13.11,3588.3200714285717,17.54,64.20000000000073,12.54,3.25,30486.47,30459.41,359.6100000000006,-231.21999999999755,-30.68999999999869,-3.6299999999973807,-24.94,15.060000000000002,-1.84,-25.91,590.8299999999981,,,30216.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2074.172
52,475,607,1687734000000.0,30490.1,30496.7,30420.6,30460.1,1518.716,46251812.0166,2023-06-25 23:00:00,0.0001,-6.8e-05,64144.036,43.39,30694.59,30396.05,30545.32,30843.86,30246.78,30993.13,30097.51,-50.36,-28.95,-21.41,16.66,18.43,12.84,12.45,3476.044571428571,-112.27,85.22000000000116,5.9,2.56,30477.44,30459.75,383.7600000000021,-213.3199999999997,-0.3499999999985448,17.340000000000146,-26.61,13.39,-1.7699999999999996,-21.41,597.0800000000017,,,30216.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2074.172
53,476,608,1687737600000.0,30460.1,30542.3,30377.0,30385.8,2555.631,77845754.9809,2023-06-26 00:00:00,0.0001,-7.7e-05,64243.254,39.49,30673.24,30387.02,30530.13,30816.35,30243.92,30959.45,30100.81,-56.38,-34.44,-21.94,17.46,17.08,12.0,11.61,3479.095142857143,3.05,144.33000000000175,-30.5,1.57,30456.64,30422.77,430.5499999999993,-141.88000000000102,36.97000000000117,70.84000000000015,-30.51,9.490000000000002,0.3800000000000025,-21.940000000000005,572.4300000000003,,,30216.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2074.172
54,477,609,1687741200000.0,30385.8,30399.0,29927.0,30165.7,19745.408,595408013.9384,2023-06-26 01:00:00,0.0001,-0.000451,64403.731,30.68,30652.54,30338.31,30495.42,30809.65,30181.19,30966.77,30024.07,-78.01,-43.15,-34.86,14.24,31.5,13.84,12.23,4727.690142857143,1248.59,329.7199999999975,28.52,-16.84,30410.23,30294.23,643.9500000000007,15.489999999997965,128.52999999999884,244.52999999999884,-39.32,0.6799999999999997,-17.259999999999998,-34.86000000000001,628.4600000000028,EnterPreparationState,lower,30216.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2074.172
55,478,610,1687744800000.0,30165.7,30228.7,30097.8,30216.4,3057.904,92241309.2652,2023-06-26 02:00:00,0.0001,-0.000231,62220.047,34.32,30625.3,30312.4,30468.85,30781.75,30155.95,30938.2,29999.5,-90.03,-52.53,-37.5,13.5,29.86,15.54,13.14,4772.423714285715,44.73,252.4499999999971,-9.36,-2.32,30377.06,30255.31,565.3499999999985,-60.45000000000073,38.909999999999854,160.65999999999983,-35.68,4.32,-16.36,-37.5,625.7999999999993,PositionState,lower,30216.4,30468.6,0.0,-252.1999999999971,6.600000000002183,-252.1999999999971,-65.93999999999869,0,2074.172
56,525,657,1687914000000.0,30605.0,30654.0,30460.0,30483.4,2595.207,79271509.75149998,2023-06-28 01:00:00,6.62e-05,-0.000334,66035.982,47.46,30705.2,30436.77,30570.99,30839.42,30302.56,30973.63,30168.34,52.63,71.21,-18.57,16.87,15.98,17.28,17.09,6397.167714285714,-391.91,87.59000000000015,-63.3,-1.91,30633.44,30556.03,356.0199999999968,-180.84000000000012,72.62999999999738,150.03999999999724,-22.54,17.46,0.8900000000000006,-18.57999999999999,536.859999999997,IdleState,upper,30271.5,30483.4,-237.0,0.0,0.0,0.0,0.0,0,2765.013
57,526,658,1687917600000.0,30483.4,30526.0,30300.6,30400.0,4935.02,150061094.2804,2023-06-28 02:00:00,6.62e-05,-0.000309,66234.47,44.39,30681.18,30428.22,30554.7,30807.67,30301.74,30934.15,30175.25,32.72,63.51,-30.78,15.47,20.54,17.05,17.38,6338.773071428572,-58.39,154.70000000000073,-64.5,-7.27,30598.6,30478.01,407.6699999999983,-98.2599999999984,78.0099999999984,198.59999999999852,-25.61,14.39,-5.069999999999999,-30.79,505.9299999999967,,,30271.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2765.013
58,527,659,1687921200000.0,30400.0,30459.9,30376.0,30438.9,1622.74,49373671.8116,2023-06-28 03:00:00,6.62e-05,-0.000521,65526.441,46.14,30667.07,30420.27,30543.67,30790.47,30296.87,30913.87,30173.47,19.85,54.78,-34.92,14.97,19.87,16.84,18.24,5996.392714285715,-342.38,104.7699999999968,-44.07,-1.23,30573.14,30458.45,351.5699999999997,-142.03000000000247,19.549999999999272,134.23999999999796,-23.86,16.14,-4.9,-34.93,493.6000000000022,,,30271.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2765.013
59,528,660,1687924800000.0,30438.9,30470.1,30372.3,30464.2,1930.218,58716950.1867,2023-06-28 04:00:00,6.62e-05,-0.000572,65422.1,47.3,30653.51,30418.7,30536.1,30770.92,30301.29,30888.32,30183.89,11.56,46.14,-34.57,14.79,19.1,16.54,18.2,4308.584285714285,-1687.8,71.89999999999782,-41.17,0.08,30554.4,30461.32,306.7199999999975,-162.90999999999983,-2.880000000001018,90.20000000000071,-22.700000000000003,17.299999999999997,-4.310000000000002,-34.58,469.6299999999974,,,30271.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2765.013
60,529,661,1687928400000.0,30464.2,30464.2,30356.8,30437.8,1505.326,45780994.8899,2023-06-28 05:00:00,6.62e-05,-0.000471,66087.753,46.18,30638.09,30415.39,30526.74,30749.43,30304.05,30860.78,30192.7,2.83,37.47,-34.64,14.14,18.89,16.39,18.22,3440.034,-868.55,88.94000000000233,-43.79,-0.61,30532.37,30449.56,311.630000000001,-133.75,11.760000000002035,94.56999999999972,-23.82,16.18,-4.75,-34.64,445.380000000001,,,30271.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2765.013
61,530,662,1687932000000.0,30437.8,30440.0,30333.6,30360.8,2777.941,84427066.275,2023-06-28 06:00:00,6.62e-05,-0.000394,65804.577,42.99,30633.72,30388.15,30510.94,30756.51,30265.37,30879.29,30142.58,-10.18,27.94,-38.13,13.5,19.02,16.43,18.41,3036.363642857142,-403.67,150.13999999999942,24.27,-1.41,30493.37,30405.18,395.7099999999991,-95.43000000000028,44.38000000000102,132.5699999999997,-27.01,12.990000000000002,-5.52,-38.120000000000005,491.1399999999994,,,30271.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2765.013
62,531,663,1687935600000.0,30360.8,30384.8,30136.0,30179.9,10376.727,313787735.2521,2023-06-28 07:00:00,6.62e-05,-0.000184,66207.263,36.6,30627.42,30331.4,30479.41,30775.42,30183.39,30923.43,30035.39,-34.69,15.41,-50.11,12.13,25.16,17.75,19.22,3475.922857142857,439.55,299.5099999999984,107.96,-8.15,30450.07,30292.54,595.5199999999968,3.4899999999979627,112.63999999999942,270.16999999999825,-33.4,6.600000000000001,-13.03,-50.1,592.0299999999988,EnterPreparationState,lower,30271.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2765.013
63,532,664,1687939200000.0,30179.9,30276.0,30121.2,30271.5,4514.229,136344173.0785,2023-06-28 08:00:00,8.981e-05,-0.000222,66084.776,41.35,30616.95,30302.26,30459.61,30774.3,30144.92,30931.64,29987.57,-46.2,3.09,-49.29,11.36,24.16,19.06,20.01,3606.8359285714287,130.91,188.11000000000055,56.26,-1.14,30404.61,30282.02,502.7999999999993,-126.58000000000176,10.520000000000437,133.11000000000058,-28.65,11.35,-12.8,-49.290000000000006,629.380000000001,PositionState,lower,30271.5,30403.4,0.0,-131.90000000000146,191.5,-131.90000000000146,2.324999999999364,0,2765.013
64,580,712,1688112000000.0,30742.8,30891.9,30695.4,30837.9,5247.901,161619753.3191,2023-06-30 08:00:00,0.0001,-0.000454,62738.908,63.74,30738.5,30434.19,30586.35,30890.66,30282.04,31042.81,30129.89,104.57,78.7,25.86,31.44,10.64,27.21,24.04,7153.777285714285,184.18,-251.5500000000029,81.32,1.57,30667.82,30779.34,52.7599999999984,-555.8600000000006,-58.56000000000131,-170.08000000000175,-6.259999999999998,33.74,20.8,25.86999999999999,608.619999999999,PositionState,upper,30051.6,30118.1,-31.299999999999272,0.0,0.0,0.0,0.0,0,16887.162
65,581,713,1688115600000.0,30837.9,30838.0,30729.3,30754.0,3395.172,104489634.2946,2023-06-30 09:00:00,0.0001,-0.000431,62680.522,59.09,30760.14,30444.49,30602.31,30917.97,30286.66,31075.8,30128.83,104.76,83.91,20.84,30.27,10.25,28.8,24.54,7190.221214285714,36.44,-151.6899999999987,75.55,-0.41,30704.33,30766.67,163.97000000000116,-467.34000000000015,12.669999999998254,-49.669999999998254,-10.909999999999997,29.090000000000003,20.02,20.85000000000001,631.3100000000013,PositionState,upper,30051.6,30118.1,-115.20000000000071,0.0,0.0,0.0,0.0,0,16887.162
66,582,714,1688119200000.0,30754.0,30849.9,30736.7,30788.2,2792.31,85974176.1332,2023-06-30 10:00:00,0.0001,-0.000528,62815.143,60.36,30781.31,30458.73,30620.02,30942.6,30297.44,31103.89,30136.15,106.44,88.42,18.02,29.48,9.84,30.31,25.02,6697.219214285715,-493.0,-168.1800000000003,41.15,-1.55,30750.51,30777.43,154.39999999999782,-490.7600000000021,-10.770000000000437,-37.69000000000233,-9.64,30.36,19.64,18.02,645.1599999999999,PositionState,upper,30051.6,30118.1,-81.0,0.0,0.0,0.0,0.0,0,16887.162
67,583,715,1688122800000.0,30788.2,30918.9,30752.0,30879.6,4435.164,136751338.5214,2023-06-30 11:00:00,0.0001,-0.00065,63302.191,63.61,30815.14,30474.34,30644.74,30985.53,30303.94,31155.93,30133.55,113.84,93.5,20.33,30.19,9.25,31.93,25.55,6868.404428571428,171.18,-234.85999999999692,61.05,0.51,30776.92,30828.51,105.93000000000028,-575.6599999999999,-51.09000000000015,-102.68000000000028,-6.390000000000001,33.61,20.94,20.340000000000003,681.5900000000001,PositionState,upper,30051.6,30118.1,10.399999999997815,0.0,0.0,0.0,0.0,0,16887.162
68,584,716,1688126400000.0,30879.6,31115.7,30864.8,30988.5,16189.314,501864652.6823,2023-06-30 12:00:00,0.0001,-0.000626,63603.399,67.08,30864.12,30490.83,30677.48,31050.77,30304.19,31237.41,30117.54,127.02,100.21,26.81,34.43,8.44,33.98,25.98,7960.434642857143,1092.03,-311.02000000000044,107.92,5.76,30805.31,30908.5,62.27000000000044,-684.3100000000013,-80.0,-183.1899999999987,-2.9200000000000017,37.08,25.99,26.81,746.5800000000017,PositionState,upper,30051.6,30118.1,119.29999999999929,0.0,0.0,0.0,0.0,0,16887.162
69,585,717,1688130000000.0,30988.5,31081.6,29412.8,30118.1,88325.065,2662864721.508,2023-06-30 13:00:00,0.0001,-0.000106,64805.818,36.86,30841.37,30407.03,30624.2,31058.55,30189.86,31275.72,29972.69,66.47,93.46,-26.98,21.12,38.82,33.66,25.28,14127.170499999998,6166.73,506.1000000000022,187.34,-39.45,30721.85,30513.3,940.4500000000008,71.76000000000204,395.2000000000007,603.75,-33.14,6.859999999999999,-17.7,-26.989999999999995,868.6899999999987,IdleState,upper,30051.6,30118.1,-751.1000000000022,0.0,0.0,0.0,0.0,0,16887.162
70,586,718,1688133600000.0,30118.1,30312.2,29915.3,30073.0,28243.403,851025946.5641,2023-06-30 14:00:00,0.0001,-0.000454,60685.794,35.96,30818.82,30324.59,30571.71,31065.94,30077.47,31313.06,29830.36,14.68,77.7,-63.02,19.21,35.32,33.37,24.84,15993.634285714286,1866.46,498.7099999999991,127.55,-11.72,30649.06,30293.15,992.9399999999988,4.470000000001164,220.15000000000143,576.0600000000013,-34.04,5.960000000000001,-16.11,-63.02,988.4699999999976,EnterPreparationState,lower,30051.6,0.0,0.0,0.0,0.0,0.0,0.0,0,16887.162
71,587,719,1688137200000.0,30073.0,30191.9,29982.3,30051.6,9116.966,274100385.8504,2023-06-30 15:00:00,0.0001,-0.000516,62582.365,35.51,30795.79,30248.55,30522.17,31069.42,29974.93,31343.04,29701.31,-27.77,56.61,-84.38,18.27,33.6,33.09,25.0,16465.243857142857,471.6,470.5699999999997,113.4,-1.13,30581.52,30172.37,1017.8199999999996,-76.66999999999825,120.77000000000044,529.9200000000019,-34.49,5.509999999999998,-15.330000000000002,-84.38,1094.489999999998,PositionState,lower,30051.6,30471.8,0.0,-420.2000000000007,0.0,-420.2000000000007,-295.1714285714302,0,16887.162
72,631,763,1688295600000.0,30500.9,30533.2,30496.0,30533.1,376.112,11477984.7486,2023-07-02 11:00:00,0.0001,-0.000367,60363.694,52.46,30557.73,30475.95,30516.84,30598.62,30435.06,30639.52,30394.16,-1.55,3.66,-5.21,17.59,14.89,10.12,12.58,1159.3382142857142,-8.88,-16.2599999999984,-4.65,-1.05,30498.74,30516.6,65.52000000000044,-98.03999999999724,-16.5,-34.359999999996944,-17.54,22.46,2.6999999999999997,-5.21,163.55999999999767,,,30519.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1200.13
73,632,764,1688299200000.0,30533.1,30564.8,30488.0,30511.0,1308.033,39941177.3145,2023-07-02 12:00:00,0.0001,-0.000353,60417.018,49.43,30557.09,30475.48,30516.28,30597.89,30434.68,30638.69,30393.87,-1.69,2.58,-4.28,19.26,13.84,10.57,12.69,1182.9384285714284,23.6,5.279999999998836,0.67,2.09,30499.74,30513.8,86.88999999999942,-76.31999999999971,2.7999999999992724,-11.2599999999984,-20.57,19.43,5.420000000000002,-4.27,163.20999999999913,,,30519.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1200.13
74,633,765,1688302800000.0,30511.0,30519.3,30482.7,30513.3,1362.324,41554386.5338,2023-07-02 13:00:00,0.0001,-9.8e-05,60687.565,49.75,30556.6,30475.39,30516.0,30597.21,30434.79,30637.82,30394.18,-1.59,1.75,-3.34,18.58,13.86,10.85,13.03,1245.9549285714286,63.01,2.700000000000728,-1.52,0.96,30498.65,30513.55,83.90999999999985,-78.5099999999984,0.25,-14.649999999997815,-20.25,19.75,4.719999999999999,-3.34,162.41999999999825,,,30519.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1200.13
75,634,766,1688306400000.0,30513.3,30626.0,30485.0,30583.8,3360.331,102691372.1322,2023-07-02 14:00:00,0.0001,-0.00024,60523.786,58.57,30561.85,30483.06,30522.46,30601.24,30443.67,30640.64,30404.27,4.12,2.22,1.89,25.82,12.11,12.66,14.12,1359.0549999999998,113.1,-61.34000000000015,-5.52,8.3,30511.51,30548.67,17.44000000000233,-140.13000000000102,-35.13000000000102,-72.29000000000087,-11.43,28.57,13.71,1.9,157.57000000000335,,,30519.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1200.13
76,635,767,1688310000000.0,30583.8,30604.0,30138.4,30488.2,15130.551,459303209.9591,2023-07-02 15:00:00,0.0001,-0.000166,60399.794,46.62,30556.15,30482.24,30519.19,30593.1,30445.29,30630.05,30408.33,0.93,1.96,-1.03,17.8,31.47,13.74,14.12,2386.8725,1027.81,30.989999999997963,-5.73,-20.13,30513.74,30518.43,104.89999999999782,-42.909999999999854,30.229999999999563,25.540000000000877,-23.380000000000003,16.619999999999997,-13.669999999999998,-1.0299999999999998,147.80999999999767,,,30519.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1200.13
77,636,768,1688313600000.0,30488.2,30699.8,30470.1,30550.0,6720.348,205553850.7596,2023-07-02 16:00:00,0.0001,-0.000426,59732.722,53.26,30558.0,30486.25,30522.13,30593.88,30450.37,30629.75,30414.5,3.34,2.24,1.1,21.18,27.01,13.62,13.56,2651.489857142857,264.61,-27.86999999999898,-12.43,-0.18,30519.17,30534.21,43.88000000000102,-99.63000000000102,-15.790000000000871,-30.830000000001743,-16.740000000000002,23.26,-5.830000000000002,1.0999999999999996,143.51000000000204,,,30601.9,0.0,0.0,0.0,0.0,0.0,0.0,0,2646.471
78,637,769,1688317200000.0,30550.0,30574.3,30408.0,30429.1,3279.146,99977764.4637,2023-07-02 17:00:00,0.0001,-0.00045,59636.481,42.2,30552.94,30473.59,30513.27,30592.61,30433.92,30632.29,30394.25,-4.43,0.9,-5.34,19.07,28.04,14.0,13.29,2788.2489285714287,136.75,84.17000000000189,15.96,0.24,30513.64,30481.65,163.51000000000204,4.819999999999709,52.55000000000291,84.54000000000087,-27.8,12.200000000000005,-8.969999999999999,-5.33,158.69000000000233,EnterPreparationState,lower,30601.9,0.0,0.0,0.0,0.0,0.0,0.0,0,2646.471
79,638,770,1688320800000.0,30429.1,30519.2,30350.2,30519.2,3267.786,99486740.3898,2023-07-02 18:00:00,0.0001,-0.000333,59147.438,50.45,30551.85,30475.81,30513.83,30589.87,30437.79,30627.88,30399.78,-3.3,0.06,-3.36,17.2,28.64,14.78,13.37,2942.2597142857144,154.01,-5.369999999998981,-7.88,-4.58,30514.28,30500.42,70.66999999999825,-81.40999999999985,-18.780000000002477,-4.920000000001892,-19.55,20.450000000000003,-11.44,-3.36,152.0799999999981,PositionState,lower,30601.9,30549.4,0.0,-30.200000000000728,0.0,-30.200000000000728,-15.100000000000364,0,2646.471
80,696,828,1688529600000.0,30856.0,30858.6,30807.2,30825.6,781.3,24086707.073,2023-07-05 04:00:00,0.0001,-0.000221,62311.511,46.11,30968.27,30754.12,30861.19,31075.35,30647.04,31182.43,30539.96,-38.96,-33.64,-5.32,11.61,21.0,26.66,21.01,3227.7406428571426,-68.17,35.590000000000146,1.6,-0.03,30798.02,30826.97,249.75,-178.55999999999767,1.3700000000026191,-27.57999999999811,-23.89,16.11,-9.39,-5.32,428.3099999999977,,,30390.2,0.0,0.0,0.0,0.0,0.0,0.0,0,8940.632
81,697,829,1688533200000.0,30825.6,30864.0,30783.2,30804.2,1415.582,43641469.6606,2023-07-05 05:00:00,0.0001,-0.000271,62454.414,44.54,30960.17,30751.36,30855.76,31064.58,30646.95,31168.98,30542.55,-38.35,-34.58,-3.76,11.04,21.44,27.04,21.45,3075.357571428572,-152.38,51.55999999999767,-13.32,-1.39,30799.98,30815.58,260.380000000001,-157.25,11.38000000000102,-4.220000000001164,-25.46,14.54,-10.400000000000002,-3.770000000000003,417.630000000001,,,30390.2,0.0,0.0,0.0,0.0,0.0,0.0,0,8940.632
82,698,830,1688536800000.0,30804.2,30824.3,30747.0,30797.1,1667.06,51317430.8845,2023-07-05 06:00:00,0.0001,-0.000425,62625.312,44.0,30950.03,30750.32,30850.18,31049.88,30650.47,31149.73,30550.62,-38.0,-35.26,-2.73,10.5,22.68,27.73,22.02,2392.3642857142854,-682.99,53.08000000000175,-28.98,-2.34,30800.21,30806.34,252.78000000000247,-146.62999999999738,9.2400000000016,3.110000000000582,-26.0,14.0,-12.18,-2.740000000000002,399.4099999999999,,,30390.2,0.0,0.0,0.0,0.0,0.0,0.0,0,8940.632
83,699,831,1688540400000.0,30797.1,30800.0,30748.2,30762.0,1172.344,36072684.7904,2023-07-05 07:00:00,0.0001,-0.000423,62659.162,41.34,30932.7,30750.86,30841.78,31023.62,30659.93,31114.55,30569.01,-40.09,-36.23,-3.86,10.14,21.91,28.37,22.68,2175.453785714285,-216.91,79.77999999999884,-50.42,-0.12,30795.41,30784.17,261.619999999999,-102.06999999999972,22.169999999998254,33.409999999999854,-28.66,11.340000000000003,-11.77,-3.860000000000007,363.6899999999987,,,30390.2,0.0,0.0,0.0,0.0,0.0,0.0,0,8940.632
84,700,832,1688544000000.0,30762.0,30793.2,30634.0,30752.6,5768.267,177135441.8287,2023-07-05 08:00:00,0.0001,-0.000389,62677.973,40.63,30915.43,30751.14,30833.29,30997.57,30669.0,31079.71,30586.86,-42.02,-37.39,-4.63,9.11,26.95,29.88,24.41,2397.0733571428573,221.61,80.69000000000233,-61.38,-6.43,30795.24,30768.38,244.9700000000012,-83.59999999999854,15.780000000002474,42.640000000003056,-29.37,10.630000000000004,-17.84,-4.630000000000003,328.5699999999997,,,30390.2,0.0,0.0,0.0,0.0,0.0,0.0,0,8940.632
85,701,833,1688547600000.0,30752.6,30762.0,30660.9,30664.0,2221.271,68215752.2092,2023-07-05 09:00:00,0.0001,-0.000496,62298.713,34.61,30898.68,30735.65,30817.16,30980.19,30654.13,31061.71,30572.62,-50.12,-39.93,-10.18,8.52,25.21,31.28,26.02,1665.865,-731.2,153.15999999999983,-28.56,0.11,30785.7,30716.19,316.1899999999987,-9.86999999999898,52.18999999999869,121.70000000000071,-35.39,4.609999999999999,-16.69,-10.189999999999998,326.0599999999977,,,30390.2,0.0,0.0,0.0,0.0,0.0,0.0,0,8940.632
