start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2020-04-10 08:00:00,6918.0,6966.0,6854.0,6897.5,2644.851,18242859.7725,2020-04-10 08:00:00,36.75,7291.44,7037.11,7164.27,7418.6,6909.95,7545.76,6782.78,7.09,12.06,75.28,-63.22,13.27,29.65,27.14,35.24,2795.8561428571425,-101.83,266.77000000000044,171.61,-2.05,7177.5,7023.12,521.1000000000004,12.449999999999818,125.61999999999989,280.0,-33.25,6.75,-16.38,-63.22,508.65000000000055,0.0,EntryPreparationState,lower,6897.5,7008.5,0.0,44.97836172526259,1,0.0,None,52.372345052555104,-71.15067053280181,None,0
2020-04-20 20:00:00,6770.5,6886.0,6750.0,6827.5,2219.239,15151854.2725,2020-04-20 20:00:00,39.34,7158.32,6917.67,7037.99,7278.64,6797.35,7398.96,6677.02,6.83,-16.3,30.41,-46.71,13.42,28.74,22.08,22.2,2286.4752857142857,-106.94,210.48999999999978,94.44,-2.54,7034.61,6902.48,451.1400000000003,-30.149999999999636,74.97999999999956,207.10999999999967,-30.659999999999997,9.340000000000003,-15.319999999999999,-46.71,481.28999999999996,0.0,EntryPreparationState,lower,6827.5,6943.0,0.0,47.45064079091908,1,0.0,None,58.43562797510067,-33.17916514097378,None,0
2020-05-10 04:00:00,8624.0,8829.5,8473.0,8811.0,5773.414,50869550.754,2020-05-10 04:00:00,36.15,9810.97,9075.46,9443.21,10178.72,8707.71,10546.48,8339.95,15.57,-0.71,142.72,-143.44,12.21,42.65,34.89,36.48,7461.486285714285,-52.99,632.2099999999991,173.34,-4.3,9481.33,9068.56,1367.7199999999993,-103.29000000000087,257.5599999999995,670.3299999999999,-33.85,6.149999999999999,-30.439999999999998,-143.43,1471.0100000000002,0.0,EntryPreparationState,lower,8811.0,8908.0,0.0,29.726898195437297,1,0.0,None,115.0180115764385,-217.46411304051782,None,0
2020-05-20 16:00:00,9414.0,9543.5,9360.0,9532.0,2927.506,27904987.192,2020-05-20 16:00:00,47.46,9731.0,9518.85,9624.93,9837.08,9412.77,9943.16,9306.69,4.4,30.82,63.65,-32.82,17.29,25.77,15.34,16.38,2418.9279285714288,-91.09,92.93000000000029,0.04,-2.98,9666.61,9574.75,305.0799999999999,-119.22999999999956,42.75,134.61000000000058,-22.54,17.46,-8.48,-32.83,424.3099999999995,0.0,EntryPreparationState,lower,9532.0,9253.0,0.0,-91.10948384389421,1,0.0,None,18.101594628619477,-229.5903902643725,None,0
2020-05-24 20:00:00,9020.0,9077.0,8690.0,8710.0,5246.951,45700943.21,2020-05-24 20:00:00,26.61,9279.44,9033.25,9156.34,9402.54,8910.15,9525.64,8787.05,5.37,-113.14,-88.15,-24.98,10.65,33.61,29.98,28.88,1912.9796428571428,263.62,446.34000000000015,137.59,-4.71,9100.22,8934.89,692.5400000000009,200.14999999999964,224.88999999999942,390.21999999999935,-43.39,-3.3900000000000006,-22.96,-24.989999999999995,492.39000000000124,0.0,EntryPreparationState,lower,8710.0,9145.5,0.0,146.70000000000044,1,0.0,None,155.1385763490245,-27.238002296210926,None,0
2020-06-11 00:00:00,9884.0,9968.0,9860.0,9890.5,1483.775,14675276.6375,2020-06-11 00:00:00,64.61,9819.27,9700.31,9759.79,9878.74,9640.83,9938.22,9581.36,2.43,44.03,27.47,16.56,28.51,14.48,14.28,12.88,1272.588857142857,57.11,-130.70999999999913,21.6,1.64,9789.72,9852.53,-11.760000000000218,-249.67000000000007,-37.969999999999345,-100.78000000000065,-5.390000000000001,34.61,14.030000000000001,16.560000000000002,237.90999999999985,0.0,EntryPreparationState,upper,9890.5,9527.0,0.0,-113.55731762802706,1,0.0,None,0.4915171123804609,-118.25879884737905,None,0
2020-06-11 20:00:00,9283.5,9372.0,9231.5,9275.5,1128.452,10466956.526,2020-06-11 20:00:00,26.65,9819.52,9498.06,9658.79,9980.26,9337.32,10140.99,9176.59,6.65,-54.19,3.48,-57.67,15.16,39.75,18.68,16.15,1744.6507142857142,9.64,383.2900000000009,187.52,-2.94,9673.11,9429.7,704.7600000000002,61.81999999999971,154.20000000000073,397.6100000000006,-43.35,-3.3500000000000014,-24.59,-57.669999999999995,642.9400000000005,0.0,EntryPreparationState,lower,9275.5,9411.5,0.0,40.686847070238585,1,0.0,None,85.48227588809205,-122.6466659479277,None,0
2020-06-27 20:00:00,8946.0,9090.0,8903.0,9012.5,1957.83599997,17644996.94972963,2020-06-27 20:00:00,34.88,9274.45,9099.38,9186.91,9361.98,9011.84,9449.52,8924.31,3.81,-89.16,-74.92,-14.23,9.24,32.91,33.62,32.33,1532.3719999942857,11.5,174.40999999999985,33.7,0.48,9118.5,9047.25,349.47999999999956,-0.6599999999998545,34.75,106.0,-35.12,4.880000000000003,-23.669999999999995,-14.239999999999995,350.1399999999994,0.0,EntryPreparationState,lower,9012.5,9156.0,0.0,44.46699029126212,1,0.0,None,49.127184466019756,-28.098890429958193,None,0
2020-07-16 08:00:00,9125.5,9136.0,9045.5,9084.0,3068.428,27873599.952,2020-07-16 08:00:00,31.98,9252.08,9152.73,9202.4,9301.76,9103.05,9351.44,9053.37,2.15,-26.83,-13.49,-13.34,11.93,32.84,19.44,16.69,1192.0053571428573,150.06,118.39999999999964,37.89,-4.91,9184.94,9135.94,217.76000000000022,19.049999999999272,51.94000000000051,100.94000000000051,-38.019999999999996,1.9800000000000004,-20.910000000000004,-13.339999999999998,198.71000000000095,0.0,EntryPreparationState,lower,9084.0,9163.5,0.0,22.95495376486151,1,0.0,None,39.63262879788654,-7.923513870541502,None,0
2020-08-11 20:00:00,11402.5,11426.5,11144.0,11394.0,7542.895,85943745.63,2020-08-11 20:00:00,37.99,11843.56,11511.79,11677.67,12009.45,11345.9,12175.33,11180.02,5.68,-25.15,34.07,-59.22,12.53,39.29,23.6,19.69,3508.3020714285713,390.13,283.6700000000001,86.58,-4.92,11700.0,11494.69,615.4500000000007,-48.100000000000364,100.69000000000051,306.0,-32.01,7.990000000000002,-26.759999999999998,-59.22,663.5500000000011,0.0,EntryPreparationState,lower,11394.0,11789.0,0.0,100.70210637177452,1,0.0,None,100.96540284360181,-64.38478146392872,None,0
