start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
2020-05-11 11:30:00,8840.0,8985.5,8799.5,8920.5,2625.192,23418025.236,2020-05-11 11:30:00,64.01,8795.13,8611.54,8703.33,8886.92,8519.75,8978.71,8427.96,22.34,-5.22,27.57,30.54,17.35,32.08,33.58,749.8774285714286,177.69,-217.17000000000007,100.52,6.5,8687.22,8815.88,-33.57999999999993,-400.75,-104.6200000000008,-233.28000000000065,-5.989999999999995,34.010000000000005,13.189999999999998,27.56,367.1700000000001,0.0,EntryPreparationState,upper,8920.5,8604.0,0.0,-316.5,0,0.0,None,0
2020-05-12 14:30:00,8906.5,8907.0,8838.0,8881.5,335.628,2980880.082,2020-05-12 14:30:00,62.21,8822.0,8696.79,8759.39,8884.61,8634.18,8947.21,8571.58,40.4,29.12,11.27,26.68,14.87,15.85,14.42,288.31964285714287,10.89,-122.11000000000058,69.88,9.77,8788.27,8838.17,3.110000000000582,-247.3199999999997,-43.32999999999993,-93.22999999999956,-7.789999999999999,32.21,11.81,11.279999999999998,250.4300000000003,0.0,EntryPreparationState,upper,8881.5,8784.5,0.0,-97.0,0,0.0,None,0
2020-05-13 11:00:00,8949.5,9003.0,8927.5,8951.5,374.196,3349615.494,2020-05-13 11:00:00,60.18,8925.82,8882.53,8904.17,8947.46,8860.89,8969.1,8839.25,19.13,17.66,1.46,26.28,15.56,10.54,13.02,101.30364285714286,20.08,-47.32999999999993,16.22,8.72,8909.27,8934.34,-4.040000000000873,-90.61000000000058,-17.159999999999854,-42.22999999999956,-9.82,30.18,10.72,1.4699999999999989,86.56999999999971,0.0,EntryPreparationState,upper,8951.5,9614.5,0.0,663.0,0,0.0,None,0
2020-05-14 20:30:00,9824.0,9873.5,9600.0,9655.0,2437.387,23532971.485,2020-05-14 20:30:00,51.86,9713.1,9603.92,9658.51,9767.69,9549.33,9822.28,9494.74,51.22,61.87,-10.64,24.56,12.59,39.19,44.72,462.6014285714286,152.98,3.5100000000002183,39.38,0.48,9677.44,9699.68,112.69000000000051,-105.67000000000007,44.68000000000029,22.44000000000051,-18.14,21.86,11.969999999999999,-10.649999999999999,218.36000000000058,0.0,EntryPreparationState,upper,9655.0,9654.0,0.0,-1.0,0,0.0,None,0
2020-05-17 12:30:00,9734.0,9774.0,9697.0,9772.0,555.237,5425775.964,2020-05-17 12:30:00,77.62,9619.75,9473.4,9546.58,9692.93,9400.23,9766.1,9327.05,50.8,30.33,20.47,39.39,12.7,14.85,14.46,253.91514285714285,25.33,-225.42000000000007,179.4,23.7,9562.66,9671.0,-79.06999999999971,-371.77000000000044,-101.0,-209.34000000000015,7.6200000000000045,47.620000000000005,26.69,20.47,292.7000000000007,0.0,EntryPreparationState,upper,9772.0,9655.0,0.0,-117.0,0,0.0,None,0
2020-05-18 01:30:00,9919.0,9957.5,9875.5,9900.5,685.14,6783228.57,2020-05-18 01:30:00,67.98,9815.5,9691.58,9753.54,9877.46,9629.61,9939.43,9567.65,45.71,35.95,9.75,38.47,16.51,24.47,27.01,359.4834285714286,39.08,-146.95999999999913,72.76,12.36,9758.05,9847.35,-23.040000000000873,-270.8899999999994,-53.149999999999636,-142.45000000000073,-2.019999999999996,37.980000000000004,21.959999999999997,9.759999999999998,247.84999999999854,0.0,EntryPreparationState,upper,9900.5,9810.0,0.0,-90.5,0,0.0,None,0
2020-05-19 09:00:00,9805.0,9818.5,9759.5,9782.0,388.861,3803838.302,2020-05-19 09:00:00,63.72,9734.04,9570.11,9652.08,9816.0,9488.15,9897.96,9406.19,15.42,-11.95,27.38,28.54,19.23,28.08,24.54,344.9028571428571,-27.82,-129.92000000000007,49.72,-2.78,9646.72,9742.64,34.0,-293.85000000000036,-39.36000000000058,-135.28000000000065,-6.280000000000001,33.72,9.309999999999999,27.369999999999997,327.85000000000036,0.0,EntryPreparationState,upper,9782.0,9669.5,0.0,-112.5,0,0.0,None,0
2020-05-19 23:00:00,9750.5,9768.0,9698.5,9731.5,231.266,2250565.079,2020-05-19 23:00:00,56.36,9719.6,9667.88,9693.74,9745.45,9642.03,9771.31,9616.17,8.77,3.14,5.62,22.35,19.62,13.41,14.63,134.46,8.66,-37.76000000000022,11.68,4.82,9690.38,9721.12,13.950000000000728,-89.46999999999935,-10.3799999999992,-41.1200000000008,-13.64,26.36,2.7300000000000004,5.629999999999999,103.42000000000007,0.0,EntryPreparationState,upper,9731.5,9721.5,0.0,-10.0,0,0.0,None,0
2020-05-20 06:30:00,9805.5,9848.5,9650.0,9723.0,1304.25,12681222.75,2020-05-20 06:30:00,49.33,9761.36,9707.53,9734.45,9788.27,9680.62,9815.18,9653.71,13.96,14.38,-0.41,19.3,24.34,9.53,11.49,180.30464285714285,83.21,11.450000000000728,-2.06,-4.95,9743.88,9748.57,65.27000000000044,-42.3799999999992,25.56999999999971,20.8799999999992,-20.67,19.33,-5.039999999999999,-0.41999999999999993,107.64999999999964,0.0,EntryPreparationState,upper,9723.0,9740.5,0.0,17.5,0,0.0,None,0
2020-05-22 10:30:00,9182.0,9194.5,9163.0,9168.0,153.793,1409974.224,2020-05-22 10:30:00,59.87,9141.23,9035.48,9088.36,9194.11,8982.6,9246.99,8929.72,7.67,-12.5,20.18,23.65,19.33,30.36,38.58,251.43392857142854,-15.01,-79.63999999999942,47.29,8.36,9102.16,9142.77,26.110000000000582,-185.39999999999964,-25.229999999999563,-65.84000000000015,-10.130000000000003,29.869999999999997,4.32,20.17,211.51000000000022,0.0,EntryPreparationState,upper,9168.0,9166.0,0.0,-2.0,0,0.0,None,0
