index,start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
164,2024-01-07 20:00:00,44249.9,44280.0,44120.0,44125.0,1263.594,55839111.7194,2024-01-07 20:00:00,52.82,44218.5,43931.31,44074.91,44362.1,43787.72,44505.7,43644.12,67.17,70.17,-2.99,19.02,20.7,9.8,9.02,3133.0903571428603,-56.61,-50.08999999999651,28.08,1.38,44164.91,44142.84,237.09999999999854,-337.27999999999884,17.839999999996508,39.91000000000349,-17.18,22.82,-1.6799999999999997,-3.0,574.3799999999974,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
165,2024-01-07 21:00:00,44125.0,44263.2,44112.4,44243.9,1867.4,82531422.6581,2024-01-07 21:00:00,56.38,44237.49,43944.51,44091.0,44383.99,43798.02,44530.48,43651.53,72.54,70.64,1.9,18.19,20.01,9.44,8.86,3166.3894285714314,33.29,-152.90000000000146,16.7,-0.82,44180.62,44183.26,140.0899999999965,-445.88000000000466,-60.63999999999942,-63.279999999998836,-13.619999999999997,26.380000000000003,-1.8200000000000003,1.9000000000000057,585.9700000000012,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
166,2024-01-07 22:00:00,44243.9,44243.9,43768.9,43863.2,5474.911,240616842.9342,2024-01-07 22:00:00,44.74,44220.47,43918.14,44069.31,44371.63,43766.98,44522.79,43615.82,45.56,65.62,-20.06,15.84,26.76,10.6,9.29,3416.9166428571457,250.52,206.11000000000058,40.56,-9.93,44118.01,44055.24,508.4300000000003,-96.21999999999389,192.04000000000087,254.81000000000495,-25.259999999999998,14.740000000000002,-10.920000000000002,-20.060000000000002,604.6499999999942,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
167,2024-01-07 23:00:00,43863.2,44028.7,43577.0,43936.2,7650.394,335034406.4017,2024-01-07 23:00:00,47.0,44208.18,43905.08,44056.63,44359.73,43753.53,44511.28,43601.97,29.72,58.44,-28.72,13.99,28.6,12.29,9.99,3797.6529285714314,380.73,120.43000000000029,-10.8,-6.04,44064.37,44007.62,423.5300000000061,-182.66999999999825,71.42000000000553,128.17000000000553,-23.0,17.0,-14.610000000000001,-28.72,606.2000000000044,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
168,2024-01-08 00:00:00,43936.2,43997.7,43630.2,43641.9,4709.897,206293669.9727,2024-01-08 00:00:00,39.91,44195.78,43838.48,44017.13,44374.43,43659.83,44553.08,43481.18,-6.5,45.45,-51.96,12.69,25.94,13.86,10.79,4064.2443571428603,266.59,375.2299999999959,96.5,-0.49,44017.81,43861.33,732.5299999999988,17.93000000000029,219.4300000000003,375.9099999999962,-30.090000000000003,9.909999999999997,-13.250000000000002,-51.95,714.5999999999985,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
169,2024-01-08 01:00:00,43641.9,43819.8,43610.8,43716.0,2339.577,102313934.0445,2024-01-08 01:00:00,42.27,44179.44,43797.46,43988.45,44370.44,43606.46,44561.43,43415.47,-28.89,30.58,-59.48,12.01,25.05,15.38,11.63,4107.581642857146,43.33,272.4499999999971,64.08,-1.08,43994.83,43803.2,654.4400000000023,-109.54000000000087,87.19999999999709,278.83000000000175,-27.729999999999997,12.270000000000003,-13.040000000000001,-59.47,763.9800000000032,0.0,EntryPreparationState,lower,43716.0,43920.3,0.0,204.3000000000029,0,0.0,None,0
222,2024-01-10 06:00:00,45997.5,46088.3,45883.3,46025.7,1873.153,86158817.5245,2024-01-10 06:00:00,47.16,46616.95,45793.68,46205.32,47028.59,45382.04,47440.23,44970.4,-63.82,16.22,-80.05,9.02,25.08,42.02,36.18,10064.928214285717,-175.04,179.62000000000262,12.25,1.01,46036.83,46018.22,1002.8899999999994,-643.6599999999962,-7.4799999999959255,11.130000000004657,-22.840000000000003,17.159999999999997,-16.06,-80.03999999999999,1646.5499999999956,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
223,2024-01-10 07:00:00,46025.7,46045.0,45738.5,45773.6,3280.453,150450729.228,2024-01-10 07:00:00,43.36,46586.9,45741.5,46164.2,47009.6,45318.8,47432.29,44896.1,-87.59,-4.53,-83.05,8.61,26.09,42.61,36.48,10017.140785714288,-47.78,390.59999999999854,36.04,-1.01,45982.83,45920.37,1236.0,-454.79999999999563,146.77000000000407,209.2300000000032,-26.64,13.36,-17.48,-83.06,1690.7999999999956,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
224,2024-01-10 08:00:00,45773.6,45877.9,45322.4,45340.8,7345.57,334889424.6651,2024-01-10 08:00:00,37.74,46556.58,45614.98,46085.78,47027.38,45144.18,47498.18,44673.38,-139.74,-31.57,-108.16,7.91,30.06,43.73,36.7,10203.394928571432,186.25,744.9799999999959,173.41,-5.07,45895.36,45688.54,1686.5799999999945,-196.62000000000262,347.73999999999796,554.5599999999977,-32.26,7.740000000000002,-22.15,-108.17000000000002,1883.199999999997,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
225,2024-01-10 09:00:00,45340.8,45728.8,45324.3,45680.1,5887.884,268232990.4754,2024-01-10 09:00:00,43.88,46512.43,45581.86,46047.14,46977.72,45116.57,47443.0,44651.28,-151.93,-55.65,-96.28,7.43,28.25,44.78,36.81,10394.021071428575,190.62,367.0400000000009,-4.26,0.62,45873.98,45685.16,1297.6200000000026,-563.5299999999988,5.060000000004948,193.88000000000466,-26.119999999999997,13.880000000000003,-20.82,-96.28,1861.1500000000015,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
