start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2020-03-29 18:00:00,6083.0,6083.5,5873.0,5897.0,778.918,4593279.446,2020-03-29 18:00:00,5937.62,26.81,6255.3,6112.24,6183.77,6326.83,6040.7,6398.36,5969.17,4.62,-106.12,-102.24,-3.87,9.92,37.71,39.83,36.08,489.5414285714286,34.91,246.15000000000055,64.31,-9.71,6110.08,6041.82,389.21000000000004,103.07999999999993,104.19999999999982,172.46000000000004,-43.19,-68.26000000000022,68.26000000000022,0.0,0.0,-3.1900000000000013,-27.79,-3.8800000000000097,286.1300000000001,-78.57,-1551.41,38.41,-4.57,106.24,0.0,EntryPreparationState,lower,5897.0,6196.0,0.0,148.81124300491746,1,0.0,None,171.195506189588,-31.534695607936374,None,0
2020-04-10 04:00:00,7175.5,7175.5,6915.5,6962.0,5233.659,36436733.958,2020-04-10 04:00:00,7003.75,29.43,7315.26,7174.31,7244.78,7385.73,7103.84,7456.2,7033.37,3.89,-17.57,10.32,-27.89,10.42,40.35,22.42,20.39,1554.4147857142857,305.27,241.02999999999975,142.01,-15.66,7238.42,7146.83,381.97999999999956,100.09000000000015,143.07999999999993,234.67000000000007,-40.57,-91.59000000000015,91.59000000000015,0.0,0.0,-0.5700000000000003,-29.93,-27.89,281.8899999999994,-100.0,6761.89,22.67,-4.28,99.79,0.0,EntryPreparationState,lower,6962.0,6909.5,0.0,-25.922809537489048,1,0.0,None,12.64369434070677,-98.31580005745472,None,0
2020-04-12 16:00:00,7008.5,7170.0,7007.0,7093.5,2501.417,17743801.4895,2020-04-12 16:00:00,7091.0,68.05,6971.72,6837.43,6904.58,7038.86,6770.29,7106.01,6703.15,3.88,-11.48,-47.24,35.75,35.69,17.42,41.49,45.53,989.0130714285715,145.14,-186.42000000000007,123.49,20.76,6886.29,6983.43,-52.14000000000033,-320.71000000000004,-107.56999999999971,-204.71000000000004,-1.9500000000000028,97.14000000000033,-97.14000000000033,0.0,0.0,38.05,18.269999999999996,35.760000000000005,268.5699999999997,71.42,9251.82,73.86,3.4,77.39,0.0,EntryPreparationState,upper,7093.5,6901.0,0.0,-84.71256079509412,1,0.0,None,17.846119687037298,-92.32516388242747,None,0
2020-04-13 02:00:00,6685.5,6718.0,6652.5,6669.5,1054.35,7031987.325,2020-04-13 02:00:00,6677.37,33.22,7012.1,6781.19,6896.65,7127.56,6665.73,7243.02,6550.27,6.69,-24.47,-16.88,-7.59,18.39,40.52,37.86,43.94,1442.472642857143,25.46,219.27999999999975,30.21,-4.67,6929.97,6807.2,450.1900000000005,-11.640000000000327,129.82999999999993,252.60000000000036,-36.78,-122.77000000000044,122.77000000000044,0.0,0.0,3.219999999999999,-22.130000000000003,-7.59,461.83000000000084,-28.57,6056.68,50.04,-2.77,104.46,0.0,EntryPreparationState,lower,6669.5,6822.5,0.0,65.52075118074818,1,0.0,None,89.13571482120115,-32.0877651997901,None,0
2020-04-15 12:00:00,6774.0,6774.0,6677.0,6725.5,3414.176,22962040.688,2020-04-15 12:00:00,6725.5,36.53,6882.34,6796.43,6839.38,6925.29,6753.47,6968.25,6710.52,2.51,-8.59,2.68,-11.27,15.46,30.33,13.76,17.43,1235.9677142857145,136.39,113.88000000000011,31.85,-6.92,6844.06,6790.77,199.78999999999996,27.970000000000255,65.27000000000044,118.5600000000004,-33.47,-53.289999999999964,53.289999999999964,0.0,0.0,6.530000000000001,-14.869999999999997,-11.27,171.8199999999997,-71.42,4375.33,39.27,-1.37,81.29,0.0,EntryPreparationState,lower,6725.5,6885.0,0.0,67.84712660768737,1,0.0,None,105.31645974277008,-119.27650732287547,None,0
2020-04-20 12:00:00,6965.5,7057.0,6909.0,7019.5,2311.341,16224458.1495,2020-04-20 12:00:00,7001.25,35.21,7178.96,7060.96,7119.96,7237.96,7001.97,7296.95,6942.97,3.31,-7.0,13.19,-20.2,14.3,32.05,17.0,20.62,1038.3680714285713,139.73,118.71000000000004,42.5,-5.09,7122.13,7058.03,236.71000000000004,0.7200000000002547,56.779999999999745,120.88000000000011,-34.79,-64.10000000000036,64.10000000000036,0.0,0.0,5.210000000000001,-17.749999999999996,-20.189999999999998,235.98999999999978,-28.57,10252.48,23.17,-2.19,79.49,0.0,EntryPreparationState,lower,7019.5,6932.0,0.0,-40.69582591352655,1,0.0,None,28.326184201154046,-118.47914381366199,None,0
2020-05-10 02:00:00,8713.0,8717.0,8371.0,8624.0,6463.854,55744276.896,2020-05-10 02:00:00,8584.0,17.78,9880.72,9177.83,9529.28,10232.16,8826.39,10583.6,8474.95,14.75,-135.6,-0.53,-135.07,7.58,52.56,35.15,38.7,5558.3084285714285,247.24,945.2800000000007,577.27,-1.49,9455.51,9015.39,1648.1599999999999,242.38999999999942,431.3899999999994,871.5100000000002,-52.22,-440.1200000000008,440.1200000000008,0.0,0.0,-12.219999999999999,-44.980000000000004,-135.07,1405.7700000000004,-92.85,40357.38,4.53,-12.83,236.95,0.0,EntryPreparationState,lower,8624.0,8920.5,0.0,99.84239332096486,1,0.0,None,122.4537105751394,-129.74944341372913,None,0
2020-05-11 18:00:00,8505.5,8768.5,8182.0,8739.5,11350.347,99196357.6065,2020-05-11 18:00:00,8607.37,39.04,8921.21,8696.4,8808.81,9033.62,8584.0,9146.03,8471.59,5.1,-154.56,-187.39,32.82,16.29,34.63,37.66,41.31,5051.9985,582.62,201.4399999999987,-28.28,-6.17,8707.99,8677.32,426.25,-23.3700000000008,69.94999999999891,100.61999999999898,-30.96,-30.670000000000073,30.670000000000073,0.0,0.0,9.04,-18.340000000000003,32.829999999999984,449.6200000000008,-21.42,48382.9,48.04,-0.66,272.71,0.0,EntryPreparationState,lower,8739.5,8784.5,0.0,12.14710795812125,1,0.0,None,27.937484981978468,-100.10187653755911,None,0
2020-05-20 16:00:00,9414.0,9543.5,9360.0,9536.0,2516.131,23993825.216,2020-05-20 16:00:00,9493.87,37.22,9764.87,9581.07,9672.97,9856.77,9489.17,9948.67,9397.27,3.8,-6.34,18.25,-24.6,14.53,31.06,14.28,14.87,1194.003142857143,31.67,179.09999999999854,44.95,-3.46,9694.46,9587.44,362.89999999999964,-4.700000000000728,93.56999999999971,200.58999999999833,-32.78,-107.01999999999862,107.01999999999862,0.0,0.0,7.219999999999999,-16.53,-24.59,367.60000000000036,-28.57,57845.44,34.22,-1.74,142.21,0.0,EntryPreparationState,lower,9536.0,9216.0,0.0,-103.97114093959753,1,0.0,None,16.834228187919233,-230.75385906040293,None,0
2020-05-24 12:00:00,9119.0,9179.5,9040.5,9091.5,1804.968,16409866.572,2020-05-24 12:00:00,9100.75,39.38,9236.62,9145.49,9191.05,9282.18,9099.92,9327.75,9054.36,1.98,-17.58,-19.77,2.18,14.34,27.45,23.91,28.53,782.4155,65.28,90.29999999999927,18.35,-5.29,9192.52,9161.92,181.4300000000003,-0.8299999999999272,61.17000000000007,91.77000000000044,-30.619999999999997,-30.600000000000364,30.600000000000364,0.0,0.0,9.380000000000003,-13.11,2.1900000000000013,182.26000000000022,-14.28,59003.6,34.15,-0.65,98.76,0.0,EntryPreparationState,lower,9091.5,8926.0,0.0,-57.91145025573341,1,0.0,None,-3.3000000000000003,-152.12032667876593,None,0
