start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_type,entry_volume
2023-01-03 08:00:00,1216.05,1216.7,1213.7,1215.5,20834.25,25311094.7595,2023-01-03 08:00:00,54.95,1216.39,1212.88,1214.63,1218.14,1211.13,1219.89,1209.38,1.89,2.51,-0.61,28.2,19.14,30.08,35.09,14843.630714285693,714.37,-0.8699999999998909,0.16,-4.32,1215.31,1215.78,2.6400000000001,-4.369999999999891,0.2799999999999727,-0.19000000000005457,-15.049999999999997,24.950000000000003,9.059999999999999,-0.6199999999999999,7.009999999999991,None,None,1211.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,32577.54
2023-01-03 09:00:00,1215.5,1218.0,1215.45,1216.7,13836.81,16834347.049,2023-01-03 09:00:00,57.44,1216.54,1213.12,1214.83,1218.26,1211.4,1219.97,1209.69,1.84,2.37,-0.53,29.3,18.21,29.6,35.1,15500.135714285692,656.5,-1.8700000000001182,-0.04,0.37,1215.45,1216.15,1.5599999999999454,-5.2999999999999545,-0.5499999999999545,-1.25,-12.560000000000002,27.439999999999998,11.09,-0.53,6.8599999999999,None,None,1211.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,32577.54
2023-01-03 10:00:00,1216.7,1217.7,1215.7,1215.7,11046.04,13439451.1205,2023-01-03 10:00:00,54.72,1216.63,1213.2,1214.91,1218.34,1211.48,1220.06,1209.76,1.7,2.24,-0.53,28.15,17.5,29.15,35.43,15740.244285714265,240.1,-0.7899999999999636,0.11,0.66,1215.64,1215.97,2.6399999999998727,-4.220000000000027,0.2699999999999818,-0.05999999999994543,-15.280000000000001,24.72,10.649999999999999,-0.5400000000000003,6.8599999999999,None,None,1211.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,32577.54
2023-01-03 11:00:00,1215.7,1216.95,1214.2,1214.65,11108.68,13502024.896,2023-01-03 11:00:00,51.94,1216.55,1213.22,1214.89,1218.21,1211.56,1219.88,1209.9,1.49,2.09,-0.59,26.6,19.54,28.16,34.2,15191.885714285692,-548.35,0.2400000000000091,-0.12,-4.73,1215.71,1215.44,3.5599999999999454,-3.0900000000001455,0.7899999999999636,1.0599999999999454,-18.060000000000002,21.939999999999998,7.060000000000002,-0.5999999999999999,6.650000000000091,None,None,1211.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,32577.54
2023-01-03 12:00:00,1214.65,1215.95,1214.45,1215.1,10338.3,12561946.8905,2023-01-03 12:00:00,53.04,1216.58,1213.23,1214.91,1218.25,1211.56,1219.93,1209.88,1.34,1.94,-0.59,25.76,18.92,27.24,33.06,13207.012857142836,-1984.87,-0.1899999999998272,-0.08,-1.76,1215.68,1215.3,3.150000000000091,-3.5399999999999636,0.20000000000004547,0.5800000000001546,-16.96,23.04,6.84,-0.5999999999999999,6.690000000000055,None,None,1211.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,32577.54
2023-01-03 13:00:00,1215.1,1217.45,1215.05,1216.3,12363.33,15034567.2235,2023-01-03 13:00:00,55.94,1216.71,1213.37,1215.04,1218.37,1211.7,1220.04,1210.04,1.31,1.82,-0.5,27.65,17.95,26.81,32.22,12961.031428571408,-245.98,-1.259999999999991,0.01,2.01,1215.99,1215.7,2.0699999999999363,-4.599999999999909,-0.599999999999909,-0.30999999999994543,-14.060000000000002,25.939999999999998,9.7,-0.51,6.669999999999845,None,None,1211.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,32577.54
2023-01-03 14:00:00,1216.3,1219.05,1206.05,1210.15,74974.31,90925096.254,2023-01-03 14:00:00,41.72,1216.6,1212.54,1214.57,1218.64,1210.51,1220.67,1208.48,0.78,1.61,-0.83,21.28,29.76,26.08,31.0,17276.435714285693,4315.4,4.419999999999845,1.58,-16.29,1215.16,1213.48,8.490000000000009,0.35999999999989996,3.3299999999999272,5.009999999999991,-28.28,11.719999999999999,-8.48,-0.8300000000000001,8.13000000000011,EntryPreparationState,lower,1211.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,32577.54
2023-01-03 15:00:00,1210.15,1211.9,1206.7,1211.8,52811.52,63864705.98,2023-01-03 15:00:00,45.71,1216.35,1212.27,1214.31,1218.39,1210.23,1220.43,1208.18,0.48,1.38,-0.9,19.36,27.07,25.41,29.86,19630.179999999982,2353.74,2.509999999999991,0.3,-5.59,1214.66,1212.8,6.5900000000001455,-1.5699999999999363,1.0,2.8600000000001273,-24.29,15.71,-7.710000000000001,-0.8999999999999999,8.160000000000082,PositionState,lower,1211.8,1214.05,0.0,-2.25,4.2999999999999545,-2.25,1.5499999999999545,0,0.6599999999998545,None,32577.54
2023-01-07 18:00:00,1261.55,1263.3,1261.55,1262.9,3733.06,4713662.4235,2023-01-07 18:00:00,52.23,1264.88,1260.67,1262.78,1266.99,1258.57,1269.09,1256.46,0.91,1.66,-0.74,19.98,18.9,15.07,21.64,8160.864285714264,-270.35,-0.12000000000011823,-0.63,1.67,1262.84,1262.54,4.089999999999918,-4.330000000000155,-0.36000000000012733,-0.060000000000172804,-17.770000000000003,22.229999999999997,1.0800000000000018,-0.7499999999999999,8.420000000000073,None,None,1261.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,5607.19
2023-01-07 19:00:00,1262.9,1265.0,1262.75,1264.45,8211.32,10378704.561,2023-01-07 19:00:00,55.75,1264.82,1261.06,1262.94,1266.69,1259.18,1268.57,1257.3,0.95,1.52,-0.56,22.74,17.96,14.83,21.07,8427.685714285693,266.82,-1.509999999999991,-1.26,5.04,1262.93,1263.3,2.240000000000009,-5.269999999999982,-1.150000000000091,-1.5199999999999818,-14.25,25.75,4.779999999999998,-0.5700000000000001,7.509999999999991,None,None,1261.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,5607.19
2023-01-07 20:00:00,1264.45,1264.9,1262.0,1263.1,6607.17,8347223.6635,2023-01-07 20:00:00,52.14,1264.42,1261.48,1262.95,1265.89,1260.01,1267.36,1258.54,0.87,1.39,-0.52,21.27,18.47,14.28,20.52,8117.00357142855,-310.68,-0.14999999999986358,-1.92,0.78,1262.92,1263.22,2.790000000000191,-3.089999999999918,0.12000000000011823,-0.1799999999998363,-17.86,22.14,2.8000000000000007,-0.5199999999999999,5.880000000000109,None,None,1261.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,5607.19
2023-01-07 21:00:00,1263.1,1266.0,1261.8,1263.4,14020.67,17720006.735,2023-01-07 21:00:00,52.87,1264.13,1261.86,1262.99,1265.27,1260.72,1266.41,1259.58,0.81,1.27,-0.45,21.72,16.78,14.17,20.03,8610.00857142855,493.0,-0.41000000000008185,-2.13,0.66,1262.97,1263.29,1.8699999999998909,-2.6800000000000637,-0.11000000000012733,-0.43000000000006366,-17.130000000000003,22.869999999999997,4.939999999999998,-0.45999999999999996,4.5499999999999545,None,None,1261.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,5607.19
2023-01-07 22:00:00,1263.4,1264.2,1260.85,1262.5,11533.21,14559610.253,2023-01-07 22:00:00,50.39,1263.99,1261.9,1262.95,1265.04,1260.86,1266.08,1259.81,0.69,1.15,-0.46,20.14,17.62,13.64,19.35,8651.00857142855,41.0,0.4500000000000455,-0.99,-1.96,1263.07,1262.97,2.5399999999999636,-1.6400000000001,0.4700000000000273,0.5699999999999363,-19.61,20.39,2.5199999999999996,-0.45999999999999996,4.180000000000064,None,None,1261.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,5607.19
