start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
2020-03-27 20:30:00,6641.0,6659.0,6641.0,6654.5,82.651,550001.0795,2020-03-27 20:30:00,51.09,6665.61,6624.8,6645.2,6686.01,6604.4,6706.41,6584.0,-5.67,-12.04,6.37,19.53,19.26,21.46,26.82,90.03364285714285,-1.18,-9.300000000000182,0.68,-0.11,6643.22,6650.66,31.51000000000022,-50.100000000000364,-3.8400000000001455,-11.279999999999745,-18.909999999999997,21.090000000000003,0.2699999999999996,6.369999999999999,81.61000000000058,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2020-03-27 21:00:00,6654.5,6676.0,6653.5,6673.0,67.035,447324.555,2020-03-27 21:00:00,54.76,6669.51,6626.19,6647.85,6691.17,6604.53,6712.84,6582.87,-2.87,-10.21,7.33,22.1,18.37,20.58,27.09,83.46457142857142,-6.56,-25.149999999999636,7.07,3.46,6647.05,6659.59,18.170000000000073,-68.47000000000025,-13.409999999999854,-25.949999999999818,-15.240000000000002,24.759999999999998,3.7300000000000004,7.340000000000001,86.64000000000033,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2020-03-27 21:30:00,6673.0,6674.5,6653.5,6670.0,60.865,405969.55,2020-03-27 21:30:00,54.05,6672.73,6627.19,6649.96,6695.51,6604.41,6718.28,6581.64,-0.89,-8.34,7.45,21.13,17.56,19.77,26.64,81.654,-1.81,-20.039999999999964,9.61,2.41,6653.05,6663.75,25.51000000000022,-65.59000000000015,-6.25,-16.949999999999818,-15.950000000000003,24.049999999999997,3.5700000000000003,7.45,91.10000000000036,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2020-03-27 22:00:00,6670.0,6671.5,6642.5,6654.5,60.145,400234.9025,2020-03-27 22:00:00,50.42,6673.19,6627.6,6650.39,6695.98,6604.8,6718.77,6582.01,-0.56,-6.79,6.22,19.82,18.82,18.54,25.98,79.72885714285714,-1.92,-4.109999999999673,4.41,-3.54,6655.55,6660.05,41.47999999999956,-49.69999999999982,5.550000000000182,1.050000000000182,-19.58,20.42,1.0,6.23,91.17999999999938,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2020-03-27 22:30:00,6654.5,6669.5,6643.0,6665.0,45.16,300991.4,2020-03-27 22:30:00,52.74,6675.42,6628.15,6651.78,6699.05,6604.51,6722.69,6580.88,0.53,-5.32,5.86,18.69,17.74,17.4,25.65,77.90414285714287,-1.82,-13.220000000000255,3.82,-1.35,6659.22,6662.03,34.05000000000018,-60.48999999999978,-2.9700000000002547,-5.779999999999745,-17.259999999999998,22.740000000000002,0.9500000000000028,5.8500000000000005,94.53999999999996,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2020-03-27 23:00:00,6665.0,6665.0,6619.5,6624.0,89.107,590244.768,2020-03-27 23:00:00,44.08,6671.58,6626.69,6649.14,6694.02,6604.25,6716.47,6581.8,-1.87,-4.63,2.76,16.9,20.98,16.93,24.84,75.65021428571428,-2.25,25.140000000000327,-1.69,-6.16,6657.0,6646.82,70.02000000000044,-19.75,22.81999999999971,33.0,-25.92,14.079999999999998,-4.080000000000002,2.76,89.77000000000044,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2020-03-27 23:30:00,6624.0,6626.5,6235.0,6354.0,271.774,1726851.996,2020-03-27 23:30:00,20.37,6686.59,6555.46,6621.03,6752.16,6489.9,6817.72,6424.33,-25.28,-8.76,-16.51,8.96,57.27,20.93,26.31,85.54485714285714,9.89,267.02999999999975,167.46,-46.02,6621.27,6529.69,398.15999999999985,135.89999999999964,175.6899999999996,267.27000000000044,-49.629999999999995,-9.629999999999999,-48.31,-16.520000000000003,262.2600000000002,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
2020-03-28 00:00:00,6354.0,6354.0,6196.0,6234.5,158.172,986123.334,2020-03-28 00:00:00,16.22,6692.0,6476.43,6584.22,6799.78,6368.65,6907.56,6260.87,-52.86,-17.58,-35.28,7.44,51.74,24.78,27.74,90.0932142857143,4.54,349.72000000000025,227.0,-3.93,6574.5,6411.61,565.2799999999997,134.14999999999964,177.10999999999967,340.0,-53.78,-13.780000000000001,-44.300000000000004,-35.28,431.1300000000001,0.0,EntryPreparationState,lower,6234.5,6259.0,0.0,24.5,0,0.0,None,0
2020-03-28 14:00:00,6217.5,6244.0,6217.5,6239.5,62.068,387273.286,2020-03-28 14:00:00,45.51,6281.71,6203.96,6242.83,6320.58,6165.08,6359.45,6126.21,-35.81,-50.37,14.56,19.37,31.92,35.41,44.96,103.17792857142857,-2.55,3.3299999999999272,-20.8,3.51,6232.0,6226.04,81.07999999999993,-74.42000000000007,-13.460000000000036,-7.5,-24.490000000000002,15.509999999999998,-12.55,14.559999999999995,155.5,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2020-03-28 14:30:00,6239.5,6239.5,6212.0,6231.5,62.301,388228.6815,2020-03-28 14:30:00,44.36,6279.51,6203.99,6241.75,6317.28,6166.23,6355.04,6128.46,-32.83,-46.86,14.03,18.55,31.42,34.72,43.66,101.68771428571428,-1.49,10.25,-9.81,2.66,6231.33,6228.22,85.77999999999975,-65.27000000000044,-3.2799999999997453,-0.17000000000007276,-25.64,14.36,-12.870000000000001,14.030000000000001,151.05000000000018,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
