index,start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
728,2020-04-26 10:00:00,7577.5,7655.0,7568.0,7639.5,991.029,7570966.0455,2020-04-26 10:00:00,70.03,7580.28,7531.27,7555.77,7604.79,7506.76,7629.3,7482.25,14.23,9.14,5.09,35.64,15.35,17.94,19.94,227.71585714285703,63.21,-83.72999999999956,37.71,17.34,7561.55,7590.82,-34.710000000000036,-132.73999999999978,-48.68000000000029,-77.94999999999982,0.030000000000001137,40.03,20.29,5.09,98.02999999999975,0.0,EntryPreparationState,upper,7639.5,7549.5,0.0,-90.0,0,0.0,None,0
743,2020-04-27 01:00:00,7742.5,7791.5,7653.0,7694.5,2080.805,16010754.0725,2020-04-27 01:00:00,60.22,7684.37,7573.37,7628.87,7739.87,7517.87,7795.37,7462.37,34.15,25.51,8.63,31.75,19.66,19.27,20.37,779.5006428571427,99.35,-65.63000000000011,23.71,0.66,7651.16,7689.75,45.36999999999989,-176.6300000000001,-4.75,-43.340000000000146,-9.780000000000001,30.22,12.09,8.639999999999997,222.0,0.0,EntryPreparationState,upper,7694.5,7657.0,0.0,-37.5,0,0.0,None,0
765,2020-04-27 23:00:00,7760.5,7777.5,7739.5,7772.5,241.144,1874291.74,2020-04-27 23:00:00,66.12,7729.01,7670.0,7699.51,7758.52,7640.49,7788.03,7610.99,23.64,18.82,4.81,25.88,15.45,13.48,14.49,200.2121428571427,0.94,-72.98999999999978,29.58,0.87,7705.22,7744.81,-13.979999999999563,-132.01000000000022,-27.6899999999996,-67.27999999999975,-3.8799999999999955,36.120000000000005,10.43,4.82,118.03000000000065,0.0,EntryPreparationState,upper,7772.5,7692.0,0.0,-80.5,0,0.0,None,0
793,2020-04-29 03:00:00,7785.0,7831.0,7783.5,7811.0,412.56,3222506.16,2020-04-29 03:00:00,67.0,7768.09,7712.42,7740.26,7795.93,7684.59,7823.76,7656.75,18.91,12.23,6.68,27.5,11.8,13.25,12.4,434.44257142857134,-0.85,-70.73999999999978,32.89,8.73,7749.33,7781.17,-15.069999999999709,-126.40999999999985,-29.829999999999927,-61.67000000000007,-3.0,37.0,15.7,6.68,111.34000000000015,0.0,EntryPreparationState,upper,7811.0,8642.5,0.0,831.5,0,0.0,None,0
878,2020-05-02 16:00:00,8940.0,9010.0,8923.0,8983.0,939.156,8436438.348,2020-05-02 16:00:00,67.43,8906.69,8804.45,8855.57,8957.8,8753.34,9008.92,8702.22,37.61,21.86,15.75,28.79,12.83,14.25,12.31,519.7404999999999,51.96,-127.43000000000029,32.4,2.82,8874.33,8938.29,-25.200000000000728,-229.65999999999985,-44.70999999999913,-108.67000000000007,-2.569999999999993,37.43000000000001,15.959999999999999,15.75,204.45999999999913,0.0,EntryPreparationState,upper,8983.0,8864.0,0.0,-119.0,0,0.0,None,0
887,2020-05-03 01:00:00,9126.5,9191.0,9070.0,9121.0,1081.965,9868602.765,2020-05-03 01:00:00,71.35,9026.9,8841.74,8934.32,9119.48,8749.16,9212.06,8656.58,61.19,41.28,19.9,37.03,13.0,18.44,13.55,732.575357142857,36.45,-186.6800000000003,105.58,11.23,8969.61,9058.58,-1.5200000000004366,-371.84000000000015,-62.42000000000007,-151.38999999999942,1.3499999999999943,41.349999999999994,24.03,19.909999999999997,370.3199999999997,0.0,EntryPreparationState,upper,9121.0,8991.0,0.0,-130.0,0,0.0,None,0
969,2020-05-06 11:00:00,9230.0,9348.0,9200.0,9319.5,1410.85,13148416.575,2020-05-06 11:00:00,80.38,9141.98,8927.3,9034.64,9249.31,8819.97,9356.65,8712.63,73.18,43.24,29.93,38.42,8.09,27.12,19.85,919.7854285714285,58.73,-284.8600000000006,154.44,13.78,9078.66,9200.67,-70.19000000000051,-499.53000000000065,-118.82999999999993,-240.84000000000015,10.379999999999995,50.379999999999995,30.330000000000002,29.940000000000005,429.34000000000015,0.0,EntryPreparationState,upper,9319.5,9149.5,0.0,-170.0,0,0.0,None,0
996,2020-05-07 14:00:00,9491.0,9535.0,9483.5,9500.5,621.814,5907543.907,2020-05-07 14:00:00,69.92,9392.77,9225.33,9309.05,9476.49,9141.61,9560.21,9057.89,72.76,59.94,12.82,35.85,10.94,30.18,30.65,848.8849285714284,-104.27,-191.45000000000073,108.17,9.93,9350.11,9435.35,-24.01000000000022,-358.8899999999994,-65.14999999999964,-150.38999999999942,-0.0799999999999983,39.92,24.910000000000004,12.820000000000007,334.8799999999992,0.0,EntryPreparationState,upper,9500.5,9872.5,0.0,372.0,0,0.0,None,0
1138,2020-05-13 12:00:00,9033.0,9103.0,8993.5,9091.0,875.017,7954779.547,2020-05-13 12:00:00,68.09,8985.5,8832.53,8909.01,9061.98,8756.04,9138.46,8679.56,59.1,46.17,12.93,25.42,12.71,12.42,13.43,312.8402142857143,32.61,-181.98999999999978,87.81,9.17,8944.72,9017.17,-29.020000000000437,-334.9599999999991,-73.82999999999993,-146.28000000000065,-1.9099999999999966,38.09,12.71,12.93,305.9399999999987,0.0,EntryPreparationState,upper,9091.0,9487.5,0.0,396.5,0,0.0,None,0
1235,2020-05-17 13:00:00,9772.0,9788.0,9684.0,9739.5,594.005,5785311.6975,2020-05-17 13:00:00,69.01,9642.1,9413.15,9527.62,9756.57,9298.68,9871.04,9184.21,58.71,30.87,27.83,32.09,10.56,21.13,20.01,484.11285714285714,30.85,-211.8799999999992,114.97,14.91,9568.55,9666.8,17.06999999999971,-440.8199999999997,-72.70000000000073,-170.95000000000073,-0.9899999999999949,39.010000000000005,21.53,27.84,457.8899999999994,0.0,EntryPreparationState,upper,9739.5,9589.5,0.0,-150.0,0,0.0,None,0
1397,2020-05-24 07:00:00,9270.0,9283.5,9240.5,9253.0,283.692,2625002.076,2020-05-24 07:00:00,58.39,9236.64,9172.41,9204.53,9268.75,9140.3,9300.87,9108.19,10.63,3.6,7.03,21.82,20.28,19.42,19.74,262.80264285714287,6.41,-48.469999999999345,25.94,8.49,9205.38,9236.42,15.75,-112.70000000000073,-16.579999999999927,-47.6200000000008,-11.61,28.39,1.5399999999999991,7.030000000000001,128.45000000000073,0.0,EntryPreparationState,upper,9253.0,9119.0,0.0,-134.0,0,0.0,None,0
1473,2020-05-27 11:00:00,9124.0,9150.5,9105.5,9145.5,460.176,4208539.608,2020-05-27 11:00:00,74.8,9002.17,8812.79,8907.48,9096.86,8718.1,9191.55,8623.41,45.82,12.22,33.6,41.74,12.38,19.69,19.91,443.891,11.28,-238.02000000000044,160.79,16.07,8927.33,9050.26,-48.63999999999942,-427.39999999999964,-95.23999999999978,-218.17000000000007,4.799999999999997,44.8,29.36,33.6,378.7600000000002,0.0,EntryPreparationState,upper,9145.5,9447.0,0.0,301.5,0,0.0,None,0
1539,2020-05-30 05:00:00,9515.0,9559.5,9509.5,9552.0,393.771,3761300.592,2020-05-30 05:00:00,66.46,9477.28,9389.5,9433.39,9521.17,9345.6,9565.07,9301.71,14.98,6.75,8.23,27.64,21.25,23.22,24.62,329.72935714285717,-34.52,-118.61000000000058,71.17,15.88,9426.5,9484.94,-30.829999999999927,-206.39999999999964,-67.05999999999949,-125.5,-3.5400000000000063,36.459999999999994,6.390000000000001,8.23,175.5699999999997,0.0,EntryPreparationState,upper,9552.0,9438.5,0.0,-113.5,0,0.0,None,0
1557,2020-05-30 23:00:00,9720.5,9735.0,9646.0,9693.0,816.497,7914305.421,2020-05-30 23:00:00,66.39,9598.85,9477.95,9538.4,9659.29,9417.51,9719.74,9357.06,40.54,29.06,11.47,33.06,20.68,15.94,17.52,621.33,10.65,-154.60000000000036,45.3,19.21,9554.33,9626.52,-33.70999999999913,-275.4899999999998,-66.47999999999956,-138.67000000000007,-3.6099999999999994,36.39,12.380000000000003,11.48,241.78000000000065,0.0,EntryPreparationState,upper,9693.0,9558.0,0.0,-135.0,0,0.0,None,0
1603,2020-06-01 21:00:00,9663.0,9694.0,9623.0,9646.5,333.699,3219027.4035,2020-06-01 21:00:00,64.96,9603.56,9529.91,9566.73,9640.38,9493.09,9677.2,9456.26,23.54,11.93,11.6,30.36,13.57,14.95,13.45,295.90171428571426,10.87,-79.77000000000044,54.73,5.98,9583.05,9622.49,-6.1200000000008,-153.40999999999985,-24.01000000000022,-63.45000000000073,-5.040000000000006,34.959999999999994,16.79,11.61,147.28999999999905,0.0,EntryPreparationState,upper,9646.5,9584.0,0.0,-62.5,0,0.0,None,0
1668,2020-06-04 14:00:00,9752.5,9782.0,9722.5,9745.0,414.211,4036486.195,2020-06-04 14:00:00,64.42,9690.19,9587.17,9638.68,9741.7,9535.65,9793.22,9484.14,20.74,8.59,12.15,27.97,16.0,19.75,22.71,407.0667857142857,12.56,-106.31999999999971,53.46,5.62,9644.33,9700.58,-3.2999999999992724,-209.35000000000036,-44.42000000000007,-100.67000000000007,-5.579999999999998,34.42,11.969999999999999,12.149999999999999,206.0500000000011,0.0,EntryPreparationState,upper,9745.0,9702.0,0.0,-43.0,0,0.0,None,0
1774,2020-06-09 00:00:00,9776.5,9873.5,9569.5,9707.0,2905.588,28204542.716,2020-06-09 00:00:00,50.68,9731.89,9684.09,9707.99,9755.79,9660.19,9779.69,9636.29,10.63,11.65,-1.01,19.04,25.23,13.16,17.99,401.17235714285715,198.76,0.9899999999997817,15.23,-8.7,9711.94,9721.3,48.79000000000087,-46.80999999999949,14.299999999999272,4.940000000000509,-19.32,20.68,-6.190000000000001,-1.0199999999999996,95.60000000000036,0.0,EntryPreparationState,upper,9707.0,9700.5,0.0,-6.5,0,0.0,None,0
1796,2020-06-09 22:00:00,9810.0,9832.0,9704.0,9771.5,657.311,6422914.4365,2020-06-09 22:00:00,60.91,9756.31,9687.73,9722.02,9790.6,9653.44,9824.89,9619.15,16.81,7.8,9.0,23.62,18.79,14.47,15.23,263.5078571428571,40.96,-49.47999999999956,45.34,-0.47,9731.66,9763.78,19.100000000000364,-118.05999999999949,-7.719999999999345,-39.840000000000146,-9.090000000000003,30.909999999999997,4.830000000000002,9.009999999999998,137.15999999999985,0.0,EntryPreparationState,upper,9771.5,9746.0,0.0,-25.5,0,0.0,None,0
1817,2020-06-10 19:00:00,9819.0,9925.0,9802.0,9855.5,676.065,6662958.6075,2020-06-10 19:00:00,70.11,9796.81,9735.63,9766.22,9827.4,9705.04,9857.99,9674.45,19.19,11.23,7.95,34.52,8.98,16.09,13.9,434.21142857142866,38.82,-89.28000000000065,47.52,16.25,9772.55,9813.78,-28.100000000000364,-150.45999999999913,-41.719999999999345,-82.95000000000073,0.10999999999999943,40.11,25.540000000000003,7.960000000000001,122.35999999999876,0.0,EntryPreparationState,upper,9855.5,9832.0,0.0,-23.5,0,0.0,None,0
1894,2020-06-14 00:00:00,9470.0,9477.5,9436.5,9449.5,100.504,949712.548,2020-06-14 00:00:00,53.06,9449.08,9416.31,9432.69,9465.47,9399.92,9481.85,9383.53,1.12,-3.11,4.24,18.89,20.39,16.54,20.86,158.833,-8.48,-16.80999999999949,9.63,4.31,9432.27,9445.62,15.969999999999345,-49.57999999999993,-3.8799999999991996,-17.229999999999563,-16.939999999999998,23.060000000000002,-1.5,4.23,65.54999999999927,0.0,EntryPreparationState,upper,9449.5,9429.0,0.0,-20.5,0,0.0,None,0
2054,2020-06-20 16:00:00,9260.0,9283.0,9241.0,9271.0,215.236,1995452.956,2020-06-20 16:00:00,40.14,9320.46,9282.74,9301.6,9339.32,9263.88,9358.18,9245.02,-16.54,-14.29,-2.25,7.49,35.13,34.5,27.61,281.58792857142856,0.59,30.600000000000364,6.21,1.23,9288.72,9276.17,68.31999999999971,-7.1200000000008,5.170000000000073,17.719999999999345,-29.86,10.14,-27.64,-2.25,75.44000000000051,0.0,EntryPreparationState,lower,9271.0,9310.0,0.0,39.0,0,0.0,None,0
2061,2020-06-20 23:00:00,9368.0,9372.0,9340.0,9351.0,475.924,4450365.324,2020-06-20 23:00:00,57.5,9340.18,9286.53,9313.35,9367.0,9259.71,9393.82,9232.88,2.48,-7.44,9.93,21.41,22.57,31.53,26.16,353.7880714285714,23.85,-37.649999999999636,21.6,5.51,9307.27,9341.16,16.0,-91.29000000000087,-9.840000000000146,-43.72999999999956,-12.5,27.5,-1.1600000000000001,9.92,107.29000000000087,0.0,EntryPreparationState,upper,9351.0,9342.0,0.0,-9.0,0,0.0,None,0
2091,2020-06-22 05:00:00,9410.0,9449.5,9407.5,9418.0,224.389,2113295.602,2020-06-22 05:00:00,63.07,9391.31,9329.26,9360.28,9422.33,9298.23,9453.35,9267.21,13.13,4.87,8.25,32.03,13.4,19.4,18.08,207.68328571428574,1.78,-57.719999999999345,27.05,8.71,9360.66,9398.29,4.329999999999927,-119.77000000000044,-19.709999999999127,-57.340000000000146,-6.93,33.07,18.630000000000003,8.260000000000002,124.10000000000036,0.0,EntryPreparationState,upper,9418.0,9588.5,0.0,170.5,0,0.0,None,0
2126,2020-06-23 16:00:00,9685.5,9687.5,9654.0,9659.5,364.108,3517101.226,2020-06-23 16:00:00,60.71,9647.14,9595.22,9621.18,9673.11,9569.25,9699.07,9543.29,34.85,40.15,-5.3,31.45,9.74,49.69,52.07,212.35549999999998,16.63,-38.31999999999971,0.23,-0.49,9632.94,9656.29,13.610000000000582,-90.25,-3.209999999999127,-26.55999999999949,-9.29,30.71,21.71,-5.299999999999997,103.86000000000058,0.0,EntryPreparationState,upper,9659.5,9610.5,0.0,-49.0,0,0.0,None,0
2268,2020-06-29 14:00:00,9047.5,9090.0,9047.0,9066.0,332.053,3010392.498,2020-06-29 14:00:00,44.07,9119.04,9074.89,9096.97,9141.11,9052.82,9163.19,9030.74,-3.43,3.89,-7.33,14.0,27.05,15.52,15.74,269.44235714142854,17.07,30.969999999999345,2.2,-1.21,9092.88,9075.63,75.11000000000058,-13.180000000000291,9.6299999999992,26.8799999999992,-25.93,14.07,-13.05,-7.32,88.29000000000087,0.0,EntryPreparationState,lower,9066.0,9128.0,0.0,62.0,0,0.0,None,0
2272,2020-06-29 18:00:00,9158.5,9179.0,9136.5,9143.5,151.035,1380988.5225,2020-06-29 18:00:00,56.14,9136.8,9084.95,9110.88,9162.73,9059.03,9188.65,9033.1,7.98,4.27,3.71,22.26,18.99,12.81,13.18,287.566642855,-6.09,-32.6200000000008,13.87,1.42,9108.83,9133.94,19.229999999999563,-84.46999999999935,-9.55999999999949,-34.67000000000007,-13.86,26.14,3.270000000000003,3.710000000000001,103.69999999999891,0.0,EntryPreparationState,upper,9143.5,9128.5,0.0,-15.0,0,0.0,None,0
2316,2020-07-01 14:00:00,9209.0,9246.0,9209.0,9219.5,507.789,4681560.6855,2020-07-01 14:00:00,66.9,9186.0,9137.28,9161.64,9210.36,9112.93,9234.72,9088.57,12.2,4.69,7.51,32.97,15.91,19.69,21.42,251.06564285071428,9.49,-57.86000000000058,38.1,13.77,9168.44,9195.52,-9.139999999999418,-106.56999999999971,-23.979999999999563,-51.05999999999949,-3.0999999999999943,36.900000000000006,17.06,7.509999999999999,97.43000000000029,0.0,EntryPreparationState,upper,9219.5,9209.0,0.0,-10.5,0,0.0,None,0
2392,2020-07-04 18:00:00,9166.0,9185.0,9121.5,9140.5,385.01499999,3519229.60740859,2020-07-04 18:00:00,63.11,9115.03,9063.37,9089.2,9140.85,9037.54,9166.68,9011.72,4.66,-4.54,9.21,34.43,16.56,28.53,25.1,186.85078571142859,21.84,-51.29999999999927,48.17,23.79,9085.88,9120.63,0.3500000000003638,-102.95999999999913,-19.8700000000008,-54.6200000000008,-6.890000000000001,33.11,17.87,9.2,103.30999999999949,0.0,EntryPreparationState,upper,9140.5,9076.0,0.0,-64.5,0,0.0,None,0
2429,2020-07-06 07:00:00,9223.0,9242.0,9178.0,9193.5,662.40499999,6089820.36740807,2020-07-06 07:00:00,70.21,9148.28,9040.61,9094.44,9202.11,8986.78,9255.94,8932.95,23.32,5.35,17.96,37.87,18.21,30.3,31.28,364.5134285707143,43.09,-99.05999999999949,81.72,19.48,9113.27,9164.28,8.610000000000582,-206.71999999999935,-29.219999999999345,-80.22999999999956,0.20999999999999375,40.209999999999994,19.659999999999997,17.97,215.32999999999993,0.0,EntryPreparationState,upper,9193.5,9256.5,0.0,63.0,0,0.0,None,0
2473,2020-07-08 03:00:00,9300.0,9319.5,9286.0,9306.0,292.341,2720525.346,2020-07-08 03:00:00,61.65,9283.25,9243.17,9263.21,9303.3,9223.13,9323.34,9203.09,8.5,5.19,3.3,26.73,17.86,15.02,18.01,202.69492857000003,3.83,-42.79000000000087,23.6,9.09,9258.88,9286.23,-2.7000000000007276,-82.8700000000008,-19.770000000000437,-47.1200000000008,-8.350000000000001,31.65,8.870000000000001,3.3099999999999996,80.17000000000007,0.0,EntryPreparationState,upper,9306.0,9261.0,0.0,-45.0,0,0.0,None,0
2484,2020-07-08 14:00:00,9434.0,9466.5,9406.0,9420.0,646.85099999,6093336.4199058,2020-07-08 14:00:00,71.68,9354.65,9250.18,9302.42,9406.89,9197.95,9459.12,9145.71,29.39,14.53,14.86,39.71,8.87,20.88,17.84,334.36785714,35.13,-117.57999999999993,95.55,14.13,9315.77,9377.11,-13.110000000000582,-222.04999999999927,-42.88999999999942,-104.22999999999956,1.6800000000000068,41.68000000000001,30.840000000000003,14.860000000000001,208.9399999999987,0.0,EntryPreparationState,upper,9420.0,9379.0,0.0,-41.0,0,0.0,None,0
2589,2020-07-12 23:00:00,9286.0,9295.0,9271.5,9295.0,131.027,1217895.965,2020-07-12 23:00:00,67.74,9267.88,9216.59,9242.24,9293.53,9190.95,9319.17,9165.31,5.96,-0.37,6.33,37.57,15.06,30.71,27.89,400.03928571428565,0.11,-52.76000000000022,17.63,6.25,9235.83,9270.42,-1.4699999999993452,-104.04999999999927,-24.579999999999927,-59.17000000000007,-2.260000000000005,37.739999999999995,22.509999999999998,6.33,102.57999999999993,0.0,EntryPreparationState,upper,9295.0,9231.0,0.0,-64.0,0,0.0,None,0
2699,2020-07-17 13:00:00,9159.5,9167.0,9148.5,9160.5,172.877,1583639.7585,2020-07-17 13:00:00,60.61,9142.76,9111.53,9127.14,9158.38,9095.91,9174.0,9080.29,-1.13,-8.95,7.81,29.09,21.4,31.98,35.69,189.68178571428572,5.22,-33.36000000000058,22.38,11.53,9123.55,9145.44,-2.1200000000008004,-64.59000000000015,-15.05999999999949,-36.95000000000073,-9.39,30.61,7.690000000000001,7.819999999999999,62.469999999999345,0.0,EntryPreparationState,upper,9160.5,9141.5,0.0,-19.0,0,0.0,None,0
2720,2020-07-18 10:00:00,9164.0,9173.0,9164.0,9167.0,44.076,404044.692,2020-07-18 10:00:00,63.25,9155.21,9137.02,9146.12,9164.31,9127.93,9173.4,9118.83,4.82,2.93,1.88,41.7,15.71,18.65,19.74,176.7167857142857,-8.2,-20.8799999999992,7.2,15.73,9145.88,9158.41,-2.6900000000005093,-39.06999999999971,-8.590000000000146,-21.1200000000008,-6.75,33.25,25.990000000000002,1.8900000000000001,36.3799999999992,0.0,EntryPreparationState,upper,9167.0,9158.0,0.0,-9.0,0,0.0,None,0
2758,2020-07-20 00:00:00,9203.0,9210.0,9183.5,9184.0,336.85,3093630.4,2020-07-20 00:00:00,61.08,9183.65,9139.98,9161.82,9205.49,9118.14,9227.33,9096.31,8.61,2.43,6.18,37.26,13.23,26.8,25.4,268.9594285714286,-12.14,-22.18000000000029,17.1,3.16,9170.77,9184.69,21.48999999999978,-65.86000000000058,0.6900000000005093,-13.229999999999563,-8.920000000000002,31.08,24.029999999999998,6.18,87.35000000000036,0.0,EntryPreparationState,upper,9184.0,9158.0,0.0,-26.0,0,0.0,None,0
2790,2020-07-21 08:00:00,9314.0,9327.0,9299.5,9303.5,390.976,3637445.216,2020-07-21 08:00:00,77.6,9239.63,9153.78,9196.7,9282.55,9110.86,9325.47,9067.94,21.9,7.7,14.19,54.68,8.76,22.49,21.6,354.0216428571429,18.12,-106.79999999999927,96.32,29.36,9205.66,9261.97,-20.950000000000728,-192.63999999999942,-41.530000000000655,-97.84000000000015,7.599999999999994,47.599999999999994,45.92,14.2,171.6899999999987,0.0,EntryPreparationState,upper,9303.5,9302.5,0.0,-1.0,0,0.0,None,0
2829,2020-07-22 23:00:00,9493.0,9524.5,9493.0,9515.5,449.342,4275713.801,2020-07-22 23:00:00,81.92,9425.37,9320.17,9372.77,9477.97,9267.56,9530.57,9214.96,32.44,17.3,15.13,49.38,12.37,26.05,30.17,417.2342857142857,25.17,-142.72999999999956,113.57,24.82,9386.66,9454.6,-37.530000000000655,-247.9400000000005,-60.899999999999636,-128.84000000000015,11.920000000000002,51.92,37.010000000000005,15.139999999999997,210.40999999999985,0.0,EntryPreparationState,upper,9515.5,9535.5,0.0,20.0,0,0.0,None,0
2896,2020-07-25 18:00:00,9685.0,9707.0,9638.0,9659.0,510.731,4933150.729,2020-07-25 18:00:00,65.53,9626.53,9558.64,9592.59,9660.47,9524.7,9694.41,9490.76,22.45,14.34,8.1,35.8,8.74,34.12,30.31,318.31857142857143,25.75,-66.40999999999985,44.85,5.44,9603.33,9641.24,1.4699999999993452,-134.29999999999927,-17.76000000000022,-55.67000000000007,-4.469999999999999,35.53,27.059999999999995,8.11,135.76999999999862,0.0,EntryPreparationState,upper,9659.0,10732.0,0.0,1073.0,0,0.0,None,0
