,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
0,130,1693965600000.0,25772.4,25853.2,25760.7,25837.3,1331.954,34388194.1003,2023-09-06 02:00:00,1.267e-05,-0.00034448,60250.095,58.44,25798.41,25717.97,25758.19,25838.63,25677.75,25878.85,25637.54,1.65,-13.84,15.49,21.17,15.78,12.67,17.3,2410.3270714285713,-227.64,-79.11000000000058,17.68,1.9,25751.43,25802.03,1.3300000000017462,-159.54999999999927,-35.27000000000044,-85.86999999999898,-11.560000000000002,28.439999999999998,5.390000000000002,15.49,160.88000000000102,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1,131,1693969200000.0,25837.3,25856.9,25763.2,25768.9,1180.195,30453980.4184,2023-09-06 03:00:00,1.267e-05,-0.00051495,59890.724,50.62,25799.43,25718.99,25759.21,25839.65,25678.77,25879.87,25638.56,1.98,-10.68,12.66,19.82,14.54,12.87,17.46,2276.190357142857,-134.13,-9.690000000002328,15.24,1.45,25755.86,25785.46,70.75,-90.13000000000102,16.55999999999767,-13.040000000000873,-19.380000000000003,20.619999999999997,5.280000000000001,12.66,160.88000000000102,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2,132,1693972800000.0,25768.9,25776.2,25741.0,25741.0,859.833,22148548.4945,2023-09-06 04:00:00,1.267e-05,-0.00057578,59774.613,47.8,25796.12,25718.84,25757.48,25834.76,25680.2,25873.4,25641.55,-0.0,-8.54,8.53,19.21,16.03,12.59,16.67,1947.4650714285713,-328.72,16.479999999999563,-5.3,-3.45,25764.19,25763.23,93.7599999999984,-60.79999999999927,22.229999999999563,23.18999999999869,-22.200000000000003,17.799999999999997,3.1799999999999997,8.54,154.55999999999767,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3,133,1693976400000.0,25741.0,25755.9,25727.7,25735.2,571.676,14713246.6684,2023-09-06 05:00:00,1.267e-05,-0.00046469,59791.724,47.22,25794.01,25716.7,25755.35,25832.66,25678.05,25871.32,25639.39,-2.03,-7.24,5.21,18.71,16.84,12.07,15.8,1215.195,-732.27,20.149999999997817,-4.84,-1.91,25768.04,25749.21,97.45999999999913,-57.150000000001455,14.0099999999984,32.840000000000146,-22.78,17.22,1.870000000000001,5.210000000000001,154.61000000000058,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
4,134,1693980000000.0,25735.2,25779.5,25725.0,25760.6,1038.521,26745088.7661,2023-09-06 06:00:00,1.267e-05,-0.00056401,59868.611,50.11,25794.53,25717.18,25755.85,25833.2,25678.5,25871.88,25639.83,-1.56,-6.1,4.54,19.97,15.98,12.0,15.12,1058.9927857142857,-156.2,-4.75,-2.0,1.61,25772.14,25754.9,72.60000000000218,-82.09999999999854,-5.69999999999709,11.540000000000873,-19.89,20.11,3.9899999999999984,4.539999999999999,154.70000000000073,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
5,135,1693983600000.0,25760.6,25772.9,25710.1,25710.7,792.859,20412783.6368,2023-09-06 07:00:00,1.267e-05,-0.00060441,60050.687,44.9,25790.91,25712.2,25751.55,25830.27,25672.84,25869.62,25633.48,-5.16,-5.91,0.75,18.78,16.44,11.62,14.34,979.4722142857144,-79.52,40.849999999998545,3.27,-0.39,25767.15,25732.8,119.56999999999971,-37.86000000000058,22.099999999998545,56.45000000000073,-25.1,14.899999999999999,2.34,0.75,157.4300000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6,136,1693987200000.0,25710.7,25747.0,25710.7,25737.4,896.856,23073901.9018,2023-09-06 08:00:00,6.42e-06,-0.00059846,59986.397,48.01,25786.72,25713.69,25750.2,25823.23,25677.18,25859.74,25640.67,-5.79,-5.89,0.09,18.1,15.85,11.26,13.8,963.7070714285716,-15.76,12.799999999999272,-14.31,-1.27,25762.21,25735.1,85.82999999999811,-60.220000000001164,-2.3000000000029104,24.80999999999767,-21.990000000000002,18.009999999999998,2.2500000000000018,0.09999999999999964,146.04999999999927,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
7,137,1693990800000.0,25737.4,25761.5,25702.2,25737.1,1194.548,30737052.3852,2023-09-06 09:00:00,6.42e-06,-0.00049623,59920.947,47.98,25785.2,25712.71,25748.96,25821.44,25676.47,25857.69,25640.22,-6.24,-5.96,-0.28,18.48,14.91,11.22,13.51,965.9345,2.22,11.860000000000582,-8.12,0.63,25755.62,25736.1,84.34000000000015,-60.62999999999738,-1.0,18.520000000000437,-22.020000000000003,17.979999999999997,3.5700000000000003,-0.28000000000000025,144.96999999999753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8,138,1693994400000.0,25737.1,25763.4,25703.2,25714.6,1560.577,40162032.246,2023-09-06 10:00:00,6.42e-06,-0.00048684,59931.383,45.47,25781.39,25709.98,25745.68,25817.1,25674.27,25852.81,25638.56,-8.32,-6.43,-1.88,17.55,14.0,11.22,13.04,960.3316428571428,-5.6,31.080000000001746,-3.93,0.35,25749.2,25725.35,102.5,-40.32999999999811,10.75,34.60000000000218,-24.53,15.469999999999999,3.5500000000000007,-1.8900000000000006,142.8299999999981,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,139,1693998000000.0,25714.6,25755.9,25709.0,25722.9,1416.547,36451666.2929,2023-09-06 11:00:00,6.42e-06,-0.00043496,60195.333,46.58,25779.53,25707.49,25743.51,25815.55,25671.47,25851.58,25635.45,-9.19,-6.98,-2.2,16.69,13.32,11.22,12.56,996.9869285714285,36.65,20.609999999996944,-3.09,-1.1,25736.48,25724.12,92.64999999999782,-51.43000000000029,1.2199999999975262,13.579999999998108,-23.42,16.58,3.370000000000001,-2.209999999999999,144.0799999999981,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
10,140,1694001600000.0,25722.9,25735.1,25680.0,25702.4,1916.509,49262628.046,2023-09-06 12:00:00,6.42e-06,-0.00042371,60139.474,44.19,25776.72,25702.47,25739.6,25813.85,25665.34,25850.98,25628.21,-11.4,-7.87,-3.53,15.73,15.6,10.45,11.87,1094.8737142857142,97.88,37.19999999999709,2.88,-4.09,25729.1,25713.26,111.44999999999709,-37.06000000000131,10.859999999996944,26.69999999999709,-25.810000000000002,14.189999999999998,0.13000000000000078,-3.5300000000000002,148.5099999999984,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,141,1694005200000.0,25702.4,25777.2,25676.5,25730.6,3457.623,88914999.0515,2023-09-06 13:00:00,6.42e-06,-0.00049768,60649.732,48.13,25775.94,25701.54,25738.74,25813.14,25664.34,25850.34,25627.13,-10.76,-8.45,-2.31,18.39,14.0,10.67,11.82,1285.434857142857,190.56,8.140000000003056,-1.4,3.29,25727.94,25721.93,82.54000000000087,-66.2599999999984,-8.669999999998254,-2.6599999999998545,-21.869999999999997,18.130000000000003,4.390000000000001,-2.3100000000000005,148.79999999999927,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,142,1694008800000.0,25730.6,25730.6,25518.4,25607.4,10997.331,281726308.2011,2023-09-06 14:00:00,6.42e-06,-0.00033842,61059.728,36.12,25773.5,25678.96,25726.23,25820.78,25631.68,25868.05,25584.41,-19.96,-10.75,-9.2,14.93,25.4,11.76,12.14,2001.2644999999998,715.82,118.82999999999811,39.59,-12.2,25713.74,25664.66,213.37999999999738,24.279999999998836,57.2599999999984,106.34000000000015,-33.88,6.119999999999997,-10.469999999999999,-9.21,189.09999999999854,EntryPreparationState,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
13,143,1694012400000.0,25607.4,25654.1,25532.5,25574.0,3856.939,98739688.1067,2023-09-06 15:00:00,6.42e-06,-0.00055158,61327.259,33.67,25768.94,25654.52,25711.73,25826.15,25597.31,25883.36,25540.1,-29.6,-14.52,-15.08,13.37,22.75,12.78,12.73,2219.4262857142853,218.16,137.72999999999956,47.38,-2.37,25693.01,25619.33,252.15000000000146,23.31000000000131,45.330000000001746,119.0099999999984,-36.33,3.6700000000000017,-9.38,-15.080000000000002,228.84000000000015,PositionState,lower,25574.0,25846.3,0.0,-272.2999999999993,0.0,-272.2999999999993,-95.09999999999975,0,-105.39999999999782
14,144,1694016000000.0,25574.0,25625.1,25542.3,25587.0,2741.955,70122765.0516,2023-09-06 16:00:00,6.336e-05,-0.00046546,61993.207,35.51,25764.86,25634.84,25699.85,25829.87,25569.84,25894.88,25504.83,-35.78,-18.77,-17.01,12.42,21.14,13.72,13.29,2320.1406428571427,100.71,112.84999999999854,36.56,-0.9,25679.26,25603.16,242.86999999999898,-17.159999999999854,16.159999999999854,92.2599999999984,-34.49,5.509999999999998,-8.72,-17.01,260.02999999999884,PositionState,lower,25574.0,25846.3,-13.0,0.0,0.0,0.0,0.0,0,0.0
15,145,1694019600000.0,25587.0,26052.4,25342.4,25846.3,33584.302,862028305.7473,2023-09-06 17:00:00,6.336e-05,-0.00063367,62313.778,59.55,25783.98,25643.62,25713.8,25854.17,25573.43,25924.35,25503.25,-19.53,-18.92,-0.6,31.33,12.77,15.74,14.17,4634.719714285714,2314.57,-132.5,24.42,26.33,25691.36,25724.73,7.869999999998981,-272.869999999999,-121.56999999999971,-154.9399999999987,-10.450000000000003,29.549999999999997,18.56,-0.6099999999999994,280.73999999999796,IdleState,lower,25574.0,25846.3,-272.2999999999993,0.0,0.0,0.0,0.0,0,0.0
16,146,1694023200000.0,25846.3,25949.5,25567.1,25614.3,13630.5,350899988.2796,2023-09-06 18:00:00,6.336e-05,-0.00064721,57657.631,43.81,25778.66,25629.98,25704.32,25853.0,25555.64,25927.34,25481.3,-25.09,-20.16,-4.93,25.48,10.38,17.62,14.85,5546.910214285715,912.19,90.02000000000044,40.92,15.45,25677.72,25669.51,238.70000000000073,-58.659999999999854,55.20999999999913,63.42000000000189,-26.189999999999998,13.810000000000002,15.1,-4.93,297.3600000000006,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
17,147,1694026800000.0,25614.3,25718.7,25576.3,25675.0,4000.999,102635893.583,2023-09-06 19:00:00,6.336e-05,-0.00047399,58038.17,47.7,25775.35,25627.71,25701.53,25849.17,25553.89,25922.99,25480.07,-24.31,-20.99,-3.32,23.7,9.66,19.37,15.68,5791.861857142857,244.95,26.529999999998836,-3.25,-6.9,25673.32,25672.25,174.16999999999825,-121.11000000000058,-2.75,-1.680000000000291,-22.299999999999997,17.700000000000003,14.04,-3.3200000000000003,295.27999999999884,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
18,148,1694030400000.0,25675.0,25710.2,25643.5,25670.7,1659.168,42605738.8834,2023-09-06 20:00:00,6.336e-05,-0.00057305,58132.068,47.45,25770.85,25626.33,25698.59,25843.11,25554.07,25915.38,25481.81,-23.77,-21.54,-2.22,22.9,9.33,20.99,16.3,5836.193785714286,44.33,27.889999999999418,-10.06,-2.25,25667.52,25671.47,172.40999999999985,-116.63000000000102,0.7700000000004366,-3.180000000000291,-22.549999999999997,17.450000000000003,13.569999999999999,-2.2300000000000004,289.0400000000009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
19,149,1694034000000.0,25670.7,25764.9,25659.6,25715.0,2024.643,52069424.06,2023-09-06 21:00:00,6.336e-05,-0.00046138,58434.364,50.35,25771.1,25629.21,25700.15,25842.04,25558.27,25912.99,25487.32,-19.54,-21.14,1.6,24.48,8.82,22.85,17.05,5924.178357142858,87.98,-14.849999999998545,-11.32,1.29,25668.92,25693.23,127.04000000000087,-156.72999999999956,-21.770000000000437,-46.080000000001746,-19.65,20.35,15.66,1.6000000000000014,283.77000000000044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20,150,1694037600000.0,25715.0,25771.8,25704.9,25736.8,1884.213,48500247.4875,2023-09-06 22:00:00,6.336e-05,-0.00049386,58105.166,51.76,25768.66,25638.62,25703.64,25833.69,25573.6,25898.71,25508.58,-14.26,-19.77,5.5,23.97,8.5,24.62,17.92,5994.7038571428575,70.52,-33.159999999999854,-24.75,1.39,25669.61,25715.01,96.88999999999942,-163.20000000000073,-21.790000000000873,-67.18999999999869,-18.240000000000002,21.759999999999998,15.469999999999999,5.51,260.09000000000015,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
21,151,1694041200000.0,25736.8,25777.7,25727.7,25749.5,1117.111,28770245.1536,2023-09-06 23:00:00,6.336e-05,-0.00037087,58162.749,52.6,25772.2,25643.82,25708.01,25836.39,25579.63,25900.58,25515.44,-8.95,-17.6,8.65,23.63,8.26,26.3,18.76,5989.172642857143,-5.53,-41.4900000000016,-11.68,-0.61,25685.4,25732.25,86.88999999999942,-169.86999999999898,-17.25,-64.09999999999854,-17.4,22.6,15.37,8.650000000000002,256.7599999999984,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
22,152,1694044800000.0,25749.5,25759.9,25720.1,25746.5,652.77,16804234.523,2023-09-07 00:00:00,3.892e-05,-0.00028697,57967.43,52.37,25776.04,25647.31,25711.68,25840.4,25582.95,25904.76,25518.59,-4.93,-15.07,10.13,23.07,8.52,27.71,19.46,5924.329285714286,-64.84,-34.81999999999971,3.39,-1.15,25704.56,25739.37,93.90000000000146,-163.54999999999927,-7.130000000001019,-41.93999999999869,-17.630000000000003,22.369999999999997,14.55,10.14,257.4500000000007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
23,153,1694048400000.0,25746.5,25764.3,25711.6,25732.4,766.499,19727244.4308,2023-09-07 01:00:00,3.892e-05,-0.00057049,58025.541,51.22,25777.95,25649.35,25713.65,25842.24,25585.06,25906.54,25520.76,-2.85,-12.62,9.77,22.32,8.77,28.84,19.65,5877.897285714286,-46.43,-18.75,3.74,-1.55,25720.72,25735.88,109.84000000000015,-147.34000000000015,3.4799999999995634,-11.680000000000291,-18.78,21.22,13.55,9.77,257.1800000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
24,154,1694052000000.0,25732.4,25773.9,25723.0,25736.7,897.76,23115537.3085,2023-09-07 02:00:00,3.892e-05,-0.00051713,58010.2,51.57,25779.29,25652.4,25715.84,25842.73,25588.96,25906.17,25525.52,-0.84,-10.27,9.42,22.21,8.48,29.98,20.32,5805.129500000001,-72.76,-20.860000000000582,-1.56,-0.57,25708.54,25736.29,106.02999999999884,-147.7400000000016,-0.4099999999998545,-28.159999999999854,-18.43,21.57,13.73,9.43,253.77000000000044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
25,155,1694055600000.0,25736.7,25827.2,25736.7,25822.1,1831.267,47239312.997,2023-09-07 03:00:00,3.892e-05,-0.00060686,58156.689,58.0,25794.57,25657.35,25725.96,25863.18,25588.75,25931.79,25520.14,7.55,-6.7,14.25,24.37,7.98,31.45,21.61,5688.961214285714,-116.16,-96.13999999999942,21.14,2.55,25731.63,25779.19,41.080000000001746,-233.34999999999854,-42.909999999999854,-90.46999999999753,-12.0,28.0,16.39,14.25,274.4300000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
