,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
459,589,1687669200000.0,30883.3,30931.0,30822.2,30848.8,2773.789,85624728.3512,2023-06-25 05:00:00,0.0001,-0.000542,64029.725,62.21,30759.11,30519.26,30639.18,30879.03,30399.34,30998.95,30279.42,52.2,24.72,27.47,28.97,17.47,14.7,13.46,3479.049071428572,-724.89,-209.61999999999898,118.13,7.87,30636.78,30810.85,30.229999999999563,-449.4599999999991,-37.95000000000073,-212.02000000000044,-7.789999999999999,32.21,11.5,27.480000000000004,479.6899999999987,PositionState,upper,30848.8,30612.0,0.0,-236.79999999999927,12.5,-236.79999999999927,-107.26666666666642,0,-147.5099999999984
492,622,1687788000000.0,30624.2,30649.6,30247.0,30385.8,12564.92,382470835.8594,2023-06-26 14:00:00,0.0001,-0.000313,63834.828,48.78,30507.23,30282.75,30394.99,30619.47,30170.52,30731.7,30058.28,-34.12,-59.22,25.1,24.91,20.33,13.47,13.66,5588.622928571429,714.94,9.190000000002328,40.25,3.51,30379.72,30428.53,233.6700000000019,-215.27999999999884,42.72999999999956,-6.079999999998108,-21.22,18.78,4.580000000000002,25.1,448.9500000000007,PositionState,upper,30385.8,30089.7,0.0,-296.09999999999854,20.700000000000728,-296.09999999999854,-91.79999999999927,0,-174.9300000000003
513,643,1687863600000.0,30645.0,30782.8,30532.4,30720.4,8082.004,247844475.4533,2023-06-27 11:00:00,0.0001,-0.000304,66382.46799999,65.99,30558.51,30235.51,30397.01,30720.01,30074.01,30881.52,29912.5,52.16,6.14,46.02,33.45,13.79,15.01,13.62,3497.874642857143,427.34,-323.39000000000306,181.77,11.7,30426.21,30613.86,-0.3900000000030559,-646.390000000003,-106.54000000000087,-294.1900000000023,-4.010000000000005,35.989999999999995,19.660000000000004,46.019999999999996,646.0,PositionState,upper,30720.4,30483.4,0.0,-237.0,73.39999999999782,-237.0,-73.80666666666802,0,-57.830000000001746
561,691,1688036400000.0,30685.0,30712.2,30563.0,30660.0,5241.71,160551150.3382,2023-06-29 11:00:00,6.167e-05,-0.000318,67418.38099999,67.58,30497.42,30143.52,30320.47,30674.37,29966.56,30851.32,29789.61,57.77,-12.35,70.13,27.48,13.08,24.49,25.26,3605.442642857143,152.44,-339.52999999999884,221.73,7.53,30358.14,30593.43,14.369999999998981,-693.4399999999987,-66.56999999999971,-301.8600000000006,-2.4200000000000017,37.58,14.4,70.12,707.8099999999977,PositionState,upper,30660.0,30385.1,0.0,-274.90000000000146,0.0,-274.90000000000146,-135.46000000000058,0,-126.15999999999985
578,708,1688097600000.0,30733.0,31291.9,30675.0,30869.2,24443.944,758536908.0205998,2023-06-30 04:00:00,0.0001,-0.000168,64980.016,69.62,30638.49,30375.61,30507.05,30769.93,30244.16,30901.38,30112.72,83.39,53.73,29.65,36.36,11.33,20.54,21.3,6028.006,1084.38,-362.15000000000146,123.84,12.93,30518.12,30747.95,-99.27000000000044,-625.0400000000009,-121.25,-351.08000000000175,-0.37999999999999545,39.620000000000005,25.03,29.660000000000004,525.7700000000004,PositionState,upper,30869.2,30118.1,0.0,-751.1000000000022,119.29999999999927,-751.1000000000022,-132.61000000000095,0,-234.65000000000146
611,741,1688216400000.0,30559.2,30640.4,30528.0,30549.4,2432.769,74377919.981,2023-07-01 13:00:00,0.0001,-0.000445,59776.471,56.39,30522.9,30411.62,30467.26,30578.54,30355.97,30634.18,30300.33,9.24,-9.51,18.76,24.84,18.42,12.38,16.03,1863.0577857142855,81.53,-82.14000000000306,49.68,0.0,30470.35,30534.22,29.139999999999418,-193.4300000000003,-15.180000000000291,-79.05000000000291,-13.61,26.39,6.419999999999998,18.75,222.5699999999997,PositionState,upper,30549.4,30530.0,0.0,-19.400000000001455,53.29999999999927,-19.400000000001455,20.67857142856987,0,12.069999999999709
645,775,1688338800000.0,30633.0,30640.7,30541.3,30601.9,3685.679,112731097.913,2023-07-02 23:00:00,0.0001,-0.00051,58904.229,55.81,30588.61,30493.18,30540.9,30636.33,30445.46,30684.05,30397.75,16.99,6.69,10.3,24.94,18.64,14.36,12.31,4073.659071428571,182.9,-61.0,40.31,5.5,30542.53,30595.25,34.43000000000029,-156.44000000000233,-6.650000000001455,-59.37000000000262,-14.189999999999998,25.810000000000002,6.300000000000001,10.299999999999997,190.87000000000262,PositionState,upper,30601.9,30598.0,0.0,-3.900000000001455,139.6999999999971,-3.900000000001455,52.79999999999828,0,25.360000000000582
662,792,1688400000000.0,31055.7,31124.9,30813.9,31023.2,11540.077,357290180.663,2023-07-03 16:00:00,9.481e-05,-0.000603,62709.821,73.82,30829.13,30575.63,30702.38,30955.88,30448.88,31082.63,30322.13,79.76,43.71,36.04,35.99,12.28,17.32,17.32,4257.4815,565.55,-320.8199999999997,239.15,13.15,30727.32,30944.51,-67.31999999999971,-574.3199999999997,-78.69000000000233,-295.880000000001,3.819999999999993,43.81999999999999,23.71,36.050000000000004,507.0,PositionState,upper,31023.2,30962.5,0.0,-60.70000000000073,251.29999999999927,-60.70000000000073,99.62857142857085,0,97.90000000000146
726,856,1688630400000.0,30788.5,31359.9,30773.4,31321.1,19208.935,597430290.993,2023-07-06 08:00:00,6.954e-05,-0.000165,61558.811,78.65,30830.75,30410.79,30620.77,31040.73,30200.81,31250.71,29990.83,52.19,-36.79,88.99,41.48,11.75,34.48,38.89,3969.535642857143,1082.16,-700.3299999999981,490.09,23.77,30623.57,31006.62,-280.369999999999,-1120.2899999999972,-314.47999999999956,-697.5299999999988,8.650000000000006,48.650000000000006,29.729999999999997,88.97999999999999,839.9199999999983,PositionState,upper,31321.1,30586.4,0.0,-734.6999999999971,0.0,-734.6999999999971,-320.67999999999813,0,-225.13999999999942
791,921,1688864400000.0,30321.1,30389.0,30280.3,30314.9,2409.79,73122033.70559998,2023-07-09 01:00:00,5.799e-05,-0.000532,59756.658,57.99,30280.86,30173.24,30227.05,30334.66,30119.44,30388.47,30065.63,6.29,-10.14,16.44,29.4,19.6,11.02,10.39,1529.224,40.97,-87.85000000000218,47.77,6.5,30217.18,30294.76,19.7599999999984,-195.46000000000276,-20.140000000003056,-97.72000000000116,-12.009999999999998,27.990000000000002,9.799999999999997,16.43,215.22000000000116,PositionState,upper,30314.9,30251.3,0.0,-63.60000000000218,4.899999999997817,-65.40000000000146,-41.89230769230898,0,-23.87999999999738
833,963,1689015600000.0,30514.7,30820.0,30474.3,30818.3,12624.458,387023767.8156,2023-07-10 19:00:00,7.674e-05,-0.00046,62918.501,77.2,30469.69,30112.17,30290.93,30648.45,29933.41,30827.21,29754.65,82.88,20.68,62.19,35.43,10.59,21.51,22.11,4125.754,800.28,-527.369999999999,352.25,19.05,30343.81,30609.08,-169.84999999999854,-884.8899999999994,-209.21999999999753,-474.48999999999796,7.200000000000003,47.2,24.84,62.199999999999996,715.0400000000009,PositionState,upper,30818.3,30288.1,0.0,-530.2000000000007,0.0,-530.2000000000007,-196.23333333333358,0,-122.81000000000131
902,1032,1689264000000.0,30905.8,30954.0,30703.0,30812.8,14876.042,458738753.8165,2023-07-13 16:00:00,-9.45e-06,-0.000342,63292.319,63.97,30712.33,30372.15,30542.24,30882.42,30202.06,31052.51,30031.97,66.48,11.38,55.1,34.48,10.82,22.57,20.75,6909.869071428571,1006.57,-270.5599999999977,200.91,12.52,30607.42,30774.73,69.61999999999898,-610.739999999998,-38.06999999999971,-205.38000000000102,-6.030000000000001,33.97,23.659999999999997,55.1,680.359999999997,PositionState,upper,30812.8,31088.0,0.0,275.2000000000007,787.2000000000007,0.0,491.8875000000007,0,434.0499999999993
973,1103,1689519600000.0,30387.8,30414.4,30359.0,30364.8,1171.595,35601036.1722,2023-07-16 15:00:00,0.0001,-0.000444,63013.764,56.63,30347.0,30243.56,30295.28,30398.73,30191.84,30450.45,30140.12,-7.44,-31.9,24.46,27.08,18.8,24.29,26.72,1976.6260714285722,31.6,-69.52000000000044,41.29,10.38,30301.55,30350.1,33.93000000000029,-172.95999999999913,-14.700000000000728,-63.25,-13.369999999999997,26.630000000000003,8.279999999999998,24.459999999999997,206.88999999999942,PositionState,upper,30364.8,30262.0,0.0,-102.79999999999927,4.400000000001455,-102.79999999999927,-28.424999999999272,0,-39.349999999998545
1060,1190,1689832800000.0,30120.4,30199.8,30075.0,30106.7,4169.99,125644336.2657,2023-07-20 06:00:00,6.37e-06,-0.000339,66396.00199999,58.55,30055.0,29904.85,29979.93,30130.08,29829.77,30205.16,29754.69,20.86,4.0,16.85,24.87,15.81,12.4,13.53,2610.5211428571433,152.22,-126.77000000000044,66.81,9.61,29976.61,30070.91,23.38000000000102,-276.9300000000003,-35.79000000000087,-130.09000000000015,-11.450000000000003,28.549999999999997,9.06,16.86,300.3100000000013,PositionState,upper,30106.7,29760.1,0.0,-346.6000000000022,207.5,-346.6000000000022,69.15555555555491,0,-78.56000000000131
1097,1227,1689966000000.0,29964.9,29965.0,29750.2,29861.1,4968.144,148304064.0421,2023-07-21 19:00:00,-9.73e-06,-0.000427,64617.063,50.29,29906.95,29792.68,29849.81,29964.08,29735.54,30021.21,29678.41,-2.33,-20.96,18.63,22.81,25.16,19.44,23.62,2465.314857142858,233.06,-11.289999999997235,30.18,-4.76,29851.81,29888.22,102.9800000000032,-125.55999999999767,27.12000000000262,-9.289999999997235,-19.71,20.29,-2.3500000000000014,18.630000000000003,228.54000000000087,PositionState,upper,29861.1,29870.0,0.0,8.900000000001455,111.40000000000146,0.0,36.12000000000116,0,0.2599999999983993
1144,1274,1690135200000.0,30101.6,30278.0,30056.4,30225.8,8530.351,257287027.1583,2023-07-23 18:00:00,4.184e-05,-0.000591,62617.085,78.34,30032.39,29831.96,29932.17,30132.61,29731.74,30232.82,29631.52,51.29,20.16,31.12,43.26,11.51,15.63,15.49,2111.259928571429,506.65,-293.630000000001,181.79,21.46,29951.91,30116.59,-93.18999999999869,-494.0599999999977,-109.20999999999913,-273.8899999999994,8.340000000000003,48.34,31.75,31.13,400.869999999999,PositionState,upper,30225.8,29934.2,0.0,-291.59999999999854,0.0,-291.59999999999854,-134.0749999999989,0,-93.18000000000029
1212,1342,1690380000000.0,29287.6,29341.6,29191.3,29256.5,4106.807,120182156.7171,2023-07-26 14:00:00,8.84e-05,-0.000448,66556.247,54.06,29249.19,29169.73,29209.46,29288.92,29130.0,29328.65,29090.27,4.7,-4.14,8.84,30.6,11.96,28.14,25.75,2259.973357142858,147.32,-47.04000000000087,14.21,4.73,29207.86,29248.28,32.419999999998254,-126.5,-8.220000000001164,-48.63999999999942,-15.939999999999998,24.060000000000002,18.64,8.84,158.91999999999825,PositionState,upper,29256.5,29330.3,0.0,73.79999999999927,303.5,-0.7999999999992724,146.45199999999997,0,144.8100000000013
1261,1391,1690556400000.0,29472.9,29545.8,29336.0,29373.6,9320.811,274364307.2144,2023-07-28 15:00:00,1.787e-05,-0.000395,68108.422,58.03,29345.97,29184.66,29265.32,29426.62,29104.01,29507.27,29023.36,11.86,-17.69,29.55,30.23,12.9,21.16,22.69,3377.751142857144,595.74,-108.27999999999884,96.73,11.79,29253.2,29369.77,53.02000000000044,-269.59000000000015,-3.8299999999981083,-120.39999999999782,-11.969999999999999,28.03,17.33,29.55,322.6100000000006,PositionState,upper,29373.6,29245.6,0.0,-128.0,0.0,-128.0,-54.39999999999903,0,-69.93000000000029
1309,1439,1690729200000.0,29370.3,29444.9,29291.0,29331.4,6906.215,202905538.2478,2023-07-30 15:00:00,3.28e-05,-0.000509,66251.50599999,54.65,29332.88,29277.53,29305.21,29360.56,29249.86,29388.24,29222.18,3.64,-0.89,4.53,28.41,17.86,14.53,13.7,1660.9866428571434,456.14,-26.19000000000233,16.0,14.1,29299.22,29329.75,29.159999999999854,-81.54000000000087,-1.6500000000014552,-32.18000000000029,-15.350000000000001,24.65,10.55,4.53,110.70000000000073,PositionState,upper,29331.4,29192.2,0.0,-139.20000000000073,52.69999999999709,-139.20000000000073,-8.96000000000131,0,-57.330000000001746
1366,1496,1690934400000.0,29700.1,29838.9,29675.4,29810.0,13707.226,407830337.2772,2023-08-02 00:00:00,0.0001,-0.000208,66221.261,78.56,29474.56,28930.62,29202.59,29746.53,28658.65,30018.5,28386.68,111.45,12.3,99.14,41.02,17.35,29.19,29.13,8543.23842857143,832.93,-607.4099999999999,399.61,19.99,29288.86,29637.22,-63.470000000001164,-1151.3499999999985,-172.77999999999884,-521.1399999999994,8.560000000000002,48.56,23.67,99.15,1087.8799999999974,PositionState,upper,29810.0,29444.0,0.0,-366.0,29.0,-366.0,-199.16923076923084,0,-149.5500000000029
1405,1535,1691074800000.0,29380.7,29420.8,29171.9,29246.1,8233.93,241120717.2023,2023-08-03 15:00:00,0.0001,-0.000389,69281.003,52.37,29263.73,29124.3,29194.01,29333.44,29054.58,29403.16,28984.87,-12.16,-36.77,24.6,23.08,18.86,24.69,25.32,3787.4765,449.1,-52.090000000000146,79.69,7.84,29166.55,29256.04,87.34000000000015,-191.5199999999968,9.940000000002328,-79.54999999999927,-17.630000000000003,22.369999999999997,4.219999999999999,24.610000000000003,278.85999999999694,PositionState,upper,29246.1,29219.6,0.0,-26.5,47.900000000001455,-34.69999999999709,7.537500000001273,0,-17.37000000000262
1483,1613,1691355600000.0,29125.0,29195.0,29012.8,29074.6,4045.951,117848773.3533,2023-08-06 21:00:00,0.0001,-0.000375,68322.40399999,51.24,29095.06,29037.76,29066.41,29123.72,29009.11,29152.37,28980.46,4.79,-1.04,5.84,19.54,20.7,18.53,18.75,1294.5496428571435,214.46,-8.18999999999869,9.61,0.48,29061.84,29087.25,49.12000000000262,-65.48999999999796,12.650000000001455,-12.7599999999984,-18.759999999999998,21.240000000000002,-1.1600000000000001,5.83,114.61000000000058,PositionState,upper,29074.6,29043.9,0.0,-30.69999999999709,15.100000000002183,-30.69999999999709,-3.624999999998181,0,-24.2599999999984
1489,1619,1691377200000.0,29184.9,29197.7,29133.1,29146.6,982.046,28637971.6815,2023-08-07 03:00:00,0.0001,-0.000529,68335.571,57.62,29133.41,29045.86,29089.63,29177.18,29002.08,29220.96,28958.31,18.36,7.96,10.4,21.94,15.26,16.46,18.38,1424.431928571429,-16.72,-56.969999999997526,39.8,-0.4,29105.62,29143.76,30.580000000001746,-144.5199999999968,-2.8400000000001455,-40.97999999999956,-12.380000000000003,27.619999999999997,6.6800000000000015,10.399999999999999,175.09999999999854,PositionState,upper,29146.6,29035.1,0.0,-111.5,23.0,-111.5,-30.424999999999272,0,-58.68999999999869
1522,1652,1691496000000.0,29425.6,29584.9,29347.8,29559.9,17048.528,502513556.5841,2023-08-08 12:00:00,2.398e-05,-0.000498,71091.599,75.29,29343.41,29109.83,29226.62,29460.2,28993.04,29576.99,28876.24,76.37,44.2,32.17,42.4,11.23,24.18,21.42,3450.551285714286,1113.04,-333.2800000000025,76.56,11.74,29272.28,29445.05,-99.70000000000073,-566.8600000000006,-114.85000000000218,-287.6200000000026,5.290000000000006,45.290000000000006,31.169999999999998,32.17,467.15999999999985,PositionState,upper,29559.9,29750.0,0.0,190.09999999999854,502.3999999999978,-215.10000000000218,193.933333333332,0,385.8199999999997
1623,1753,1691859600000.0,29450.6,29450.7,29415.3,29418.0,858.615,25274752.3852,2023-08-12 17:00:00,0.0001,-0.000438,70841.86199999,50.17,29433.01,29398.52,29415.77,29450.26,29381.27,29467.51,29364.03,2.38,-2.18,4.57,21.08,17.54,12.28,14.6,652.3217857142863,2.45,-2.2299999999995634,7.86,1.78,29421.85,29427.12,32.2599999999984,-36.72999999999956,9.119999999998981,3.849999999998545,-19.83,20.17,3.539999999999999,4.5600000000000005,68.98999999999796,PositionState,upper,29418.0,29401.6,0.0,-16.400000000001455,2.0,-16.400000000001455,-4.800000000000485,0,-14.539999999997235
1670,1800,1692028800000.0,29587.4,29680.0,29587.3,29639.4,4920.478,145833397.5196,2023-08-14 16:00:00,0.0001,-0.000464,72397.267,75.09,29530.88,29343.39,29437.13,29624.62,29249.65,29718.36,29155.91,41.63,15.06,26.57,32.58,18.55,26.47,27.87,3376.563928571429,-420.47,-202.27000000000044,117.3,2.42,29460.55,29579.69,-14.780000000002474,-389.75,-59.710000000002765,-178.85000000000218,5.090000000000003,45.09,14.029999999999998,26.57,374.9699999999975,PositionState,upper,29639.4,29320.5,0.0,-318.90000000000146,0.0,-318.90000000000146,-160.03333333333407,0,-154.96999999999753
1819,1949,1692565200000.0,26219.1,26229.9,26125.5,26163.4,3215.703,84140453.4176,2023-08-20 21:00:00,1.83e-05,-0.000529,57456.957,53.9,26159.0,26069.46,26114.23,26203.77,26024.69,26248.54,25979.92,11.27,1.34,9.92,25.24,15.85,15.59,17.77,2802.4977857142867,177.98,-49.17000000000189,24.0,10.05,26113.07,26163.35,40.36999999999898,-138.71000000000276,-0.05000000000291038,-50.330000000001746,-16.1,23.9,9.389999999999999,9.93,179.08000000000175,PositionState,upper,26163.4,26125.8,0.0,-37.60000000000218,28.69999999999709,-37.60000000000218,1.049999999998363,0,-11.899999999997817
1844,1974,1692655200000.0,26186.8,26186.9,26120.4,26120.5,1176.234,30758880.0615,2023-08-21 22:00:00,1.392e-05,-0.000374,58250.414,53.42,26131.9,26008.04,26069.97,26193.84,25946.11,26255.77,25884.18,4.77,-11.68,16.45,25.04,17.5,11.53,11.18,4448.926642857144,-105.01,-50.529999999998836,31.34,5.03,26063.45,26125.47,73.34000000000015,-174.38999999999942,4.970000000001164,-57.04999999999927,-16.58,23.42,7.539999999999999,16.45,247.72999999999956,PositionState,upper,26120.5,26033.2,0.0,-87.29999999999927,0.0,-87.29999999999927,-32.599999999999454,0,-57.830000000001746
1887,2017,1692810000000.0,26384.6,26602.8,26354.5,26527.5,13252.114,351381603.8338,2023-08-23 17:00:00,1.921e-05,-0.000525,58609.417,72.66,26235.27,25921.01,26078.14,26392.4,25763.88,26549.53,25606.74,74.17,20.57,53.59,34.02,15.45,22.75,24.95,6389.175857142858,804.31,-449.3600000000006,170.22,14.17,26091.1,26375.53,-135.09999999999854,-763.619999999999,-151.97000000000116,-436.40000000000146,2.6599999999999966,42.66,18.570000000000004,53.6,628.5200000000004,PositionState,upper,26527.5,26375.7,0.0,-151.79999999999927,86.5,-220.29999999999927,-82.31000000000003,0,35.06000000000131
1976,2106,1693130400000.0,26069.9,26085.0,26059.9,26069.4,1440.782,37565158.4122,2023-08-27 10:00:00,-2.401e-05,-0.000455,58068.58,60.09,26052.19,26007.09,26029.64,26074.74,25984.54,26097.29,25961.99,4.8,-3.25,8.05,23.43,18.6,15.76,13.6,2612.3445714285726,62.01,-39.76000000000204,16.71,5.21,26030.3,26060.63,5.3400000000001455,-84.86000000000058,-8.770000000000437,-39.10000000000218,-9.909999999999997,30.090000000000003,4.829999999999998,8.05,90.20000000000073,PositionState,upper,26069.4,26051.9,0.0,-17.5,80.59999999999854,-18.400000000001455,17.51249999999891,0,28.75
2029,2159,1693321200000.0,27481.7,27545.6,27256.8,27408.9,21133.068,579150043.5855,2023-08-29 15:00:00,-1.24e-05,-0.000365,63085.817,85.87,26709.07,25851.7,26280.39,27137.76,25423.01,27566.44,24994.33,191.39,49.18,142.2,62.53,6.9,22.4,20.59,12407.562214285716,1326.02,-1128.510000000002,1096.73,38.98,26312.76,27080.25,-271.14000000000306,-1985.890000000003,-328.65000000000146,-1096.140000000003,15.870000000000005,55.870000000000005,55.63,142.20999999999998,1714.75,PositionState,upper,27408.9,27100.0,0.0,-308.90000000000146,574.3999999999978,-308.90000000000146,117.18333333333173,0,150.54999999999927
