start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2020-05-25 00:00:00,8710.0,8876.5,8640.5,8748.0,6213.278,54353755.944,2020-05-25 00:00:00,8753.25,35.05,9511.14,8927.88,9219.51,9802.77,8636.25,10094.4,8344.63,12.65,-64.04,38.86,-102.9,15.41,26.09,18.62,21.24,6999.381714285714,-290.27,466.2600000000002,137.11,-2.35,9094.78,8922.88,1049.5200000000004,-117.0,169.6299999999992,341.53000000000065,-34.95,-171.90000000000146,171.90000000000146,0.0,0.0,5.049999999999997,-10.68,-102.9,1166.5200000000004,-100.0,70152.57,32.47,-9.51,339.45,0.0,EntryPreparationState,lower,8748.0,9145.5,0.0,133.01687242798351,1,0.0,None,141.41879286694092,-25.41934156378584,None,0
2020-06-12 00:00:00,9275.5,9517.5,9236.5,9492.5,3394.752,32224683.36,2020-06-12 00:00:00,9434.75,43.73,9751.58,9518.24,9634.91,9868.25,9401.56,9984.92,9284.89,4.84,32.1,75.42,-43.31,14.71,28.51,13.84,15.12,3830.8097142857146,-78.28,200.15999999999985,-132.07,-2.32,9687.38,9549.19,433.5,-33.19000000000051,114.44000000000051,252.6299999999992,-26.270000000000003,-138.1899999999987,138.1899999999987,0.0,0.0,13.729999999999997,-13.8,-43.32,466.6900000000005,-14.28,101293.47,48.97,-2.84,281.02,0.0,EntryPreparationState,lower,9492.5,9509.0,0.0,1.914643139320742,1,0.0,None,24.353410587306097,-188.49884119041354,None,0
2020-07-16 12:00:00,9084.0,9148.0,9070.0,9131.5,2213.895,20216182.1925,2020-07-16 12:00:00,9120.25,41.86,9281.08,9141.06,9211.07,9351.09,9071.05,9421.1,9001.04,3.04,-16.08,-1.01,-15.06,14.02,26.66,17.16,18.9,3298.8316428571425,-275.04,90.81999999999971,21.61,-1.0,9211.76,9152.73,230.84000000000015,-49.20000000000073,32.47999999999956,91.51000000000022,-28.14,-59.030000000000655,59.030000000000655,0.0,0.0,11.86,-12.64,-15.069999999999999,280.0400000000009,-92.85,125837.17,43.39,-1.54,123.1,0.0,EntryPreparationState,lower,9131.5,9203.0,0.0,20.190116629250678,1,0.0,None,27.253578273011225,-17.755456387230698,None,0
2020-09-04 00:00:00,10145.5,10518.0,10060.5,10423.5,4606.486,48015706.821,2020-09-04 00:00:00,10356.37,23.46,11731.05,10965.73,11348.39,12113.71,10583.08,12496.37,10200.42,13.48,-192.12,-64.97,-127.15,10.48,41.28,24.89,23.13,3964.1822857142856,197.69,992.0199999999986,462.27,-1.32,11329.05,10750.57,1757.3399999999983,226.70999999999913,394.1999999999989,972.6799999999985,-46.54,-578.4799999999996,578.4799999999996,0.0,578.4799999999996,-6.539999999999999,-30.8,-127.15,1530.6299999999992,-28.57,200800.76,28.43,-9.36,353.04,0.0,EntryPreparationState,lower,10423.5,10464.0,0.0,8.356353432148534,1,0.0,None,54.5500503669593,-172.96469995682838,None,0
2020-12-11 12:00:00,17647.5,18160.5,17614.0,18026.0,9226.408,166315230.608,2020-12-11 12:00:00,17956.62,42.31,18964.23,18010.28,18487.26,19441.21,17533.31,19918.18,17056.33,10.32,-66.48,111.55,-178.04,12.86,25.48,20.61,21.64,7525.347071428571,99.46,530.6399999999994,169.38,-0.35,18363.08,18048.75,1484.5900000000001,-423.3099999999977,92.13000000000102,406.46000000000276,-27.689999999999998,-314.33000000000175,314.33000000000175,0.0,0.0,12.310000000000002,-12.620000000000001,-178.03,1907.8999999999978,-57.14,451520.73,31.03,-4.29,622.34,0.0,EntryPreparationState,lower,18026.0,18490.5,0.0,74.00500388327983,1,0.0,None,74.08821701986035,-3.6328525463221015,None,0
2021-01-21 12:00:00,32190.0,32750.0,30130.0,30911.5,29137.645,900688313.4175,2021-01-21 12:00:00,31175.75,35.26,37129.57,33490.61,35310.09,38949.05,31671.13,40768.53,29851.65,20.61,-275.38,467.03,-742.41,11.68,28.52,23.33,26.79,12758.645857142856,939.77,4134.3399999999965,1150.66,-5.77,35111.97,33173.68,7773.300000000003,495.380000000001,1997.9300000000003,3936.220000000001,-34.74,-1938.2900000000009,1938.2900000000009,0.0,1938.2900000000009,5.259999999999998,-16.84,-742.41,7277.920000000002,-100.0,725605.44,25.47,-20.15,2593.9,0.0,EntryPreparationState,lower,30911.5,33359.0,0.0,234.23295699011686,1,0.0,None,376.02484673988664,-197.20841596169686,None,0
2021-03-25 00:00:00,52333.0,53261.0,51533.0,52208.0,11543.13,602643731.04,2021-03-25 00:00:00,52302.5,38.25,57576.48,53862.42,55719.45,59433.51,52005.39,61290.54,50148.36,13.33,-313.74,444.16,-757.91,13.08,23.69,17.39,17.12,11820.175642857143,179.39,3416.949999999997,879.02,-2.23,55201.97,53707.1,7131.010000000002,-297.1100000000006,1404.5999999999985,2899.470000000001,-31.75,-1494.8700000000026,1494.8700000000026,0.0,1494.8700000000026,8.25,-10.610000000000001,-757.9000000000001,7428.120000000003,-92.85,962301.77,35.49,-10.59,2686.55,0.0,EntryPreparationState,lower,52208.0,55000.0,0.0,157.1351823475331,1,0.0,None,159.57733680661948,-101.21602819491254,None,0
2021-04-18 12:00:00,53320.0,56659.0,53285.5,56100.0,8377.634,469985267.4,2021-04-18 12:00:00,55536.12,36.28,62231.62,57326.63,59779.12,64684.11,54874.14,67136.6,52421.65,16.41,-82.32,775.49,-857.81,14.72,37.89,25.33,20.16,10856.893714285714,309.1,4243.0,614.7,-4.25,60351.77,57278.2,9147.989999999998,-661.9800000000032,1742.0799999999945,4815.649999999994,-33.72,-3073.5699999999997,3073.5699999999997,0.0,3073.5699999999997,6.280000000000001,-23.17,-857.81,9809.970000000001,-57.14,953376.24,34.86,-7.31,2493.37,0.0,EntryPreparationState,lower,56100.0,54017.0,0.0,-114.6903743315509,1,0.0,None,68.14385026737973,-488.914973262032,None,0
2021-05-13 00:00:00,49617.0,51318.5,45719.0,49786.5,32236.555,1604945245.5075,2021-05-13 00:00:00,49152.62,30.91,57851.2,53130.05,55490.62,60211.77,50769.48,62572.34,48408.9,17.01,-724.18,117.39,-841.57,13.69,38.91,18.03,17.72,10742.986428571428,1817.67,6338.0,2891.52,-8.37,55447.29,52299.37,11059.149999999994,1616.8600000000006,3146.75,6294.669999999998,-39.09,-3147.9199999999983,3147.9199999999983,0.0,3147.9199999999983,0.9100000000000001,-25.22,-841.5699999999999,9442.289999999994,-42.85,1009875.53,30.8,-14.87,2975.02,0.0,EntryPreparationState,lower,49786.5,37555.0,0.0,-740.3371486246272,1,0.0,None,98.20341960169954,-1267.8295411406705,None,0
2021-06-08 00:00:00,33570.5,34050.0,32035.0,33048.5,49018.327,1619982179.8595,2021-06-08 00:00:00,33045.5,32.28,37689.28,35019.66,36354.47,39024.1,33684.85,40358.91,32350.04,14.68,-1212.72,-1108.66,-104.06,10.67,30.5,39.38,43.72,25652.64285714286,2021.32,3308.970000000001,793.41,-4.22,35666.31,34452.47,5978.5999999999985,639.3499999999985,1406.9700000000012,2620.8099999999977,-37.72,-1213.8399999999965,1213.8399999999965,0.0,1213.8399999999965,2.280000000000001,-19.83,-104.05999999999995,5339.25,-71.42,1126609.47,33.46,-10.03,2222.9,0.0,EntryPreparationState,lower,33048.5,37414.5,0.0,393.0266108900557,1,0.0,None,405.87136935110556,-191.06949029456683,None,0
