,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
571,4505,4637,1680847200000.0,27970.0,27976.4,27907.0,27938.1,1102.078,30794148.5837,2023-04-07 06:00:00,7.384e-05,-0.00048,53981.642,43.7,28038.81,27957.63,27998.22,28079.4,27917.04,28119.99,27876.46,-7.6,0.18,-7.79,10.99,25.8,18.87,16.35,1086.8800714285717,-1.49,-6.32,-5.69,-0.26,27991.68,27960.38,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,4506,4638,1680849000000.0,27938.1,27945.2,27882.2,27945.1,1283.86,35835389.7504,2023-04-07 06:30:00,7.384e-05,-0.000295,54350.028,44.49,28034.6,27951.72,27993.16,28076.05,27910.28,28117.49,27868.84,-10.83,-2.01,-8.81,10.39,26.55,20.64,17.14,1140.3565,53.47,-5.06,-4.77,-2.04,27986.42,27952.74,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,4507,4639,1680850800000.0,27945.1,27945.2,27890.0,27912.8,900.656,25141930.8415,2023-04-07 07:00:00,7.384e-05,-0.000463,54553.0,41.61,28030.95,27940.06,27985.51,28076.4,27894.62,28121.84,27849.17,-15.82,-4.77,-11.04,9.88,25.24,22.29,17.5,1121.5515714285714,-18.8,-7.65,12.65,0.2,27975.91,27932.77,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,4508,4640,1680852600000.0,27912.8,27912.8,27755.0,27823.7,5234.776,145663707.1607,2023-04-07 07:30:00,7.384e-05,-0.000714,54639.307,34.92,28028.67,27911.53,27970.1,28087.24,27852.95,28145.81,27794.38,-26.65,-9.15,-17.5,8.57,33.19,24.91,18.36,1408.7434285714285,287.19,-15.4,52.86,-9.77,27959.75,27878.23,EnterPreparationState,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,4509,4641,1680854400000.0,27823.7,27914.0,27780.5,27913.7,2311.606,64380867.174,2023-04-07 08:00:00,9.198e-05,-0.0003,54833.828,44.61,28022.89,27906.56,27964.73,28081.06,27848.39,28139.23,27790.22,-27.65,-12.85,-14.8,7.75,29.63,27.31,19.16,1513.777857142857,105.03,-5.36,9.22,1.42,27947.61,27895.96,PositionState,lower,27913.7,27951.9,0.0,-38.20000000000073,122.10000000000218,-38.20000000000073,38.66923076923167,-15.659999999999854
576,4570,4702,1680964200000.0,28030.0,28031.0,28009.7,28009.8,358.588,10047791.6109,2023-04-08 14:30:00,4.401e-05,-0.000656,55616.845,51.79,28052.69,27957.37,28005.03,28100.35,27909.7,28148.01,27862.04,8.26,15.2,-6.93,22.17,17.13,21.93,28.49,846.9925000000001,-26.58,0.5,-4.28,0.15,27999.69,28009.53,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,4571,4703,1680966000000.0,28009.8,28009.9,27972.3,27994.5,772.466,21624934.9454,2023-04-08 15:00:00,4.401e-05,-0.000448,55615.741,49.4,28051.68,27956.36,28004.02,28099.34,27908.7,28147.01,27861.04,6.59,13.47,-6.88,20.95,21.66,20.49,27.49,844.4481428571429,-2.54,-1.0,-2.36,-6.45,27998.65,28002.01,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,4572,4704,1680967800000.0,27994.5,28007.2,27975.7,28007.1,469.447,13139971.7081,2023-04-08 15:30:00,4.401e-05,-0.00025,55188.668,51.39,28046.92,27961.71,28004.32,28089.52,27919.11,28132.13,27876.5,6.21,12.02,-5.8,19.96,20.64,19.14,26.47,792.6747142857142,-51.77,0.29,-21.23,-1.19,27998.0,28004.55,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,4573,4705,1680969600000.0,28007.1,28008.2,27988.0,27988.0,483.908,13550008.6621,2023-04-08 16:00:00,5.449e-05,-0.000297,55141.234,48.28,28040.98,27964.54,28002.76,28079.21,27926.32,28117.43,27888.09,4.32,10.48,-6.15,19.49,19.99,17.87,25.35,770.9602142857144,-21.71,-1.56,-27.34,-0.8,27996.1,27996.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,4574,4706,1680971400000.0,27988.0,27999.5,27981.9,27986.9,282.04,7894449.699199999,2023-04-08 16:30:00,5.449e-05,-0.000557,55326.452,48.1,28035.8,27966.7,28001.25,28070.35,27932.15,28104.9,27897.6,2.71,8.93,-6.22,18.92,20.41,16.86,24.4,716.1233571428572,-54.83,-1.5,-25.0,-1.46,27994.45,27991.58,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,4575,4707,1680973200000.0,27986.9,28000.7,27980.8,27983.9,362.019,10132626.144,2023-04-08 17:00:00,5.449e-05,-0.000475,55221.711,47.58,28029.97,27969.23,27999.6,28060.34,27938.86,28090.71,27908.49,1.17,7.38,-6.2,18.49,19.72,15.88,23.26,694.9102142857143,-21.21,-1.65,-25.57,-0.3,27996.06,27987.74,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,4576,4708,1680975000000.0,27983.9,27984.0,27866.0,27925.6,3122.117,87175914.8575,2023-04-08 17:30:00,5.449e-05,-0.000384,55124.302,38.78,28024.12,27960.98,27992.55,28055.68,27929.42,28087.25,27897.85,-4.69,4.96,-9.66,15.2,33.52,17.44,23.43,864.9991428571428,170.08,-7.04,-5.22,-17.52,27992.04,27956.67,EnterPreparationState,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,4577,4709,1680976800000.0,27925.6,27941.5,27872.1,27925.8,1647.957,46004923.7868,2023-04-08 18:00:00,5.449e-05,-0.000426,54781.076,38.82,28015.44,27956.95,27986.19,28044.68,27927.7,28073.93,27898.45,-9.22,2.12,-11.35,13.66,30.12,18.88,23.66,956.1082142857144,91.1,-6.36,-13.94,-1.42,27983.51,27941.23,PositionState,lower,27925.8,27951.2,0.0,-25.40000000000145,47.70000000000073,-25.40000000000145,11.74545454545428,9.020000000000437
584,4731,4863,1681254000000.0,30249.8,30259.6,30162.4,30175.0,1134.273,34276315.4393,2023-04-11 23:00:00,0.0001,-0.000425,58481.291,53.01,30229.59,30082.67,30156.13,30303.05,30009.2,30376.52,29935.74,50.91,66.14,-15.22,25.12,16.85,24.51,30.93,3762.0455714285713,-132.76,1.99,9.25,2.23,30184.32,30190.14,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,4732,4864,1681255800000.0,30175.0,30230.0,30142.8,30179.0,911.282,27515228.5413,2023-04-11 23:30:00,0.0001,-0.000535,58563.51,53.21,30230.59,30086.02,30158.31,30302.88,30013.74,30375.16,29941.45,47.29,62.37,-15.07,24.03,17.09,23.97,29.42,3667.481571428571,-94.56,2.18,-2.93,-2.57,30158.99,30184.57,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,4733,4865,1681257600000.0,30179.0,30344.0,30178.9,30295.9,3035.277,91877049.9878,2023-04-12 00:00:00,0.0001,-0.000402,58694.782,58.86,30248.14,30094.68,30171.41,30324.86,30017.96,30401.59,29941.23,53.24,60.54,-7.29,27.7,15.69,24.23,28.72,3693.878714285714,26.39,13.09,17.59,3.97,30179.32,30240.23,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,4734,4866,1681259400000.0,30295.9,30306.7,30187.1,30211.9,1663.156,50313773.5303,2023-04-12 00:30:00,0.0001,-0.000305,58701.518,53.83,30245.5,30105.03,30175.27,30315.73,30034.8,30385.96,29964.57,50.6,58.55,-7.95,26.04,14.75,24.48,28.17,3680.6415,-13.23,3.86,-3.99,2.94,30195.99,30226.06,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,4735,4867,1681261200000.0,30211.9,30291.2,30150.6,30217.9,2779.681,84010651.94589998,2023-04-12 01:00:00,0.0001,-0.000208,58709.447,54.13,30249.71,30108.94,30179.33,30320.1,30038.55,30390.49,29968.16,48.43,56.53,-8.1,24.21,15.54,24.28,27.45,3734.1775,53.53,4.06,-8.51,-4.27,30203.06,30221.98,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,4736,4868,1681263000000.0,30217.9,30253.0,30112.8,30166.3,2244.719,67720322.1003,2023-04-12 01:30:00,0.0001,-0.000128,58940.904,51.05,30248.63,30107.54,30178.08,30319.17,30037.0,30389.71,29966.46,42.06,53.63,-11.57,22.51,16.35,23.68,27.61,3741.874571428572,7.69,-1.25,4.98,-4.34,30202.68,30194.14,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,4737,4869,1681264800000.0,30166.3,30166.4,29857.3,29929.7,8585.805,257398932.6769,2023-04-12 02:00:00,0.0001,-4.6e-05,58872.239,39.83,30244.73,30064.13,30154.43,30335.03,29973.83,30425.33,29883.52,17.71,46.45,-28.73,19.28,25.84,23.03,27.26,3400.4399285714285,-341.43,-23.65,78.09,-14.41,30175.89,30061.92,EnterPreparationState,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,4738,4870,1681266600000.0,29929.7,29978.6,29810.0,29909.3,4409.791,131814999.6337,2023-04-12 02:30:00,0.0001,-0.000181,58179.115,39.04,30237.77,30024.4,30131.08,30344.45,29917.72,30451.13,29811.03,-3.18,36.52,-39.71,17.79,26.01,22.72,26.27,3036.9745714285714,-363.46,-23.34,81.39,-4.89,30148.31,29985.61,PositionState,lower,29909.3,30038.9,0.0,-129.60000000000218,8.299999999999272,-129.60000000000218,-33.16000000000095,5.380000000001019
592,4853,4985,1681473600000.0,30791.3,30860.0,30750.0,30804.5,2589.403,79762341.90819998,2023-04-14 12:00:00,0.0001,-0.000387,56056.723,59.5,30811.87,30649.94,30730.9,30892.83,30568.97,30973.79,30488.01,73.53,90.46,-16.93,29.1,17.47,29.57,33.42,2957.932285714286,46.59,7.75,9.72,2.79,30760.62,30790.11,PositionState,upper,30782.2,30606.5,22.299999999999272,0.0,0.0,0.0,0.0,0.0
593,4854,4986,1681475400000.0,30804.5,30832.5,30561.0,30606.5,6535.192,200426132.4753,2023-04-14 12:30:00,0.0001,-0.000311,55586.767,44.86,30798.92,30639.19,30719.05,30878.78,30559.32,30958.64,30479.46,55.14,83.4,-28.26,24.48,25.74,27.63,32.21,3242.359642857143,284.42,-11.85,4.49,-10.8,30751.44,30698.3,IdleState,upper,30782.2,30606.5,-175.70000000000073,0.0,0.0,0.0,0.0,0.0
594,4855,4987,1681477200000.0,30606.5,30668.6,30600.0,30661.6,3110.348,95281897.5868,2023-04-14 13:00:00,0.0001,-2e-06,55189.769,48.65,30794.69,30632.48,30713.58,30875.79,30551.37,30956.9,30470.27,44.5,75.62,-31.12,23.47,24.67,25.84,31.67,3321.6665,79.3,-5.46,-9.09,-4.56,30744.72,30679.95,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,4856,4988,1681479000000.0,30661.6,30742.0,30617.2,30716.4,2977.527,91403608.7715,2023-04-14 13:30:00,0.0001,-0.000365,56100.84,52.16,30794.2,30633.5,30713.85,30874.55,30553.15,30954.9,30472.79,40.02,68.5,-28.47,26.12,22.82,24.47,31.32,2797.957,-523.7,0.26,-6.01,3.49,30742.36,30698.17,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,4857,4989,1681480800000.0,30716.4,30750.0,30523.0,30593.2,5796.841,177477602.4821,2023-04-14 14:00:00,0.0001,-0.000328,56315.472,44.74,30790.02,30614.69,30702.36,30877.69,30527.03,30965.35,30439.37,26.23,60.05,-33.81,22.77,25.21,23.09,30.28,2949.310214285714,151.35,-11.48,28.02,-3.09,30720.31,30645.68,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,4858,4990,1681482600000.0,30593.2,30631.3,30465.5,30583.6,5844.677,178571190.8938,2023-04-14 14:30:00,0.0001,-0.000466,56387.699,44.22,30785.9,30596.19,30691.05,30880.75,30501.34,30975.6,30406.49,14.36,50.91,-36.54,20.69,26.08,22.26,29.26,3019.1844285714283,69.87,-11.31,31.88,-6.29,30696.01,30614.64,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,4859,4991,1681484400000.0,30583.6,30612.7,30144.0,30221.9,16538.197,501858135.7396,2023-04-14 15:00:00,0.0001,-0.000254,56235.981,29.9,30795.55,30497.18,30646.37,30944.74,30347.99,31093.92,30198.81,-23.94,35.94,-59.88,16.18,35.35,23.33,29.15,3927.194714285714,908.01,-44.68,220.4,-15.86,30636.55,30418.27,EnterPreparationState,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,4860,4992,1681486200000.0,30221.9,30304.2,30070.0,30231.3,9071.189,273953124.8422,2023-04-14 15:30:00,0.0001,-0.000196,53269.872,30.53,30789.41,30424.27,30606.84,30971.98,30241.7,31154.55,30059.13,-52.94,18.16,-71.1,14.48,34.95,24.62,29.2,4439.057785714285,511.86,-39.52,197.52,-5.81,30578.92,30324.78,PositionState,lower,30231.3,30418.3,0.0,-187.0,93.0,-187.0,-30.50000000000036,-27.17000000000189
600,4898,5030,1681554600000.0,30417.6,30422.4,30386.7,30409.0,590.233,17946613.2728,2023-04-15 10:30:00,0.0001,-0.000214,54159.038,50.68,30431.73,30367.64,30399.69,30463.78,30335.6,30495.82,30303.55,0.12,-7.37,7.5,20.08,21.82,8.32,11.26,638.4302142857143,4.73,0.97,-20.36,-3.7,30407.45,30413.38,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,4899,5031,1681556400000.0,30409.0,30426.2,30380.0,30393.6,798.072,24267104.1292,2023-04-15 11:00:00,0.0001,-0.0003,54122.585,48.84,30425.56,30372.65,30399.11,30452.02,30346.19,30478.48,30319.73,-0.61,-6.02,5.41,19.1,21.46,8.14,11.09,659.3058571428572,20.87,-0.57,-21.18,-1.37,30409.33,30403.49,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,4900,5032,1681558200000.0,30393.6,30400.0,30348.1,30377.0,820.824,24931061.6134,2023-04-15 11:30:00,0.0001,-0.00027,54106.235,46.87,30422.27,30371.73,30397.0,30447.54,30346.46,30472.81,30321.19,-2.5,-5.31,2.81,18.05,23.68,8.52,11.01,685.862357142857,26.55,-2.11,-16.5,-4.24,30404.26,30390.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,4901,5033,1681560000000.0,30377.0,30397.0,30360.4,30383.8,671.351,20398738.1992,2023-04-15 12:00:00,0.0001,-0.000334,54103.911,47.8,30420.85,30370.63,30395.74,30445.96,30345.52,30471.07,30320.41,-3.42,-4.94,1.51,17.32,22.72,8.88,10.89,693.6833571428572,7.82,-1.25,-5.12,-0.82,30400.23,30387.02,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,4902,5034,1681561800000.0,30383.8,30434.7,30383.6,30415.9,765.527,23282955.299,2023-04-15 12:30:00,0.0001,-0.000239,54184.126,52.07,30422.89,30372.44,30397.66,30448.11,30347.22,30473.33,30321.99,-1.54,-4.26,2.71,20.55,21.42,8.39,10.26,719.601,25.91,1.91,-1.13,3.79,30401.34,30401.46,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,4903,5035,1681563600000.0,30415.9,30427.0,30399.3,30407.3,530.4,16130087.6356,2023-04-15 13:00:00,0.0001,-0.000305,54096.483,50.87,30423.88,30373.28,30398.58,30449.18,30347.98,30474.48,30322.68,-0.73,-3.55,2.81,19.88,20.73,7.94,9.87,718.2997142857142,-1.3,0.92,2.46,3.25,30404.91,30404.38,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,4904,5036,1681565400000.0,30407.3,30407.3,30280.0,30331.3,2729.383,82794333.3864,2023-04-15 13:30:00,0.0001,-0.000134,54265.288,41.71,30420.26,30364.09,30392.17,30448.34,30336.0,30476.43,30307.91,-6.15,-4.07,-2.08,17.14,30.79,9.4,10.29,871.4342142857142,153.13,-6.41,12.2,-13.47,30397.27,30367.84,EnterPreparationState,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,4905,5037,1681567200000.0,30331.3,30369.3,30292.6,30360.0,1698.689,51538726.1601,2023-04-15 14:00:00,0.0001,-0.000187,54216.467,45.69,30415.25,30362.97,30389.11,30441.39,30336.83,30467.53,30310.69,-8.04,-4.87,-3.17,15.73,28.26,10.77,10.82,945.4035,73.96,-3.05,-8.62,-1.62,30388.38,30363.92,PositionState,lower,30360.0,30388.9,0.0,-28.90000000000145,1.2000000000007276,-28.90000000000145,-9.233333333333576,-11.210000000002765
608,4902,5034,1681561800000.0,30383.8,30434.7,30383.6,30415.9,765.527,23282955.299,2023-04-15 12:30:00,0.0001,-0.000239,54184.126,52.07,30422.89,30372.44,30397.66,30448.11,30347.22,30473.33,30321.99,-1.54,-4.26,2.71,20.55,21.42,8.39,10.26,719.601,25.91,1.91,-1.13,3.79,30401.34,30401.46,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,4903,5035,1681563600000.0,30415.9,30427.0,30399.3,30407.3,530.4,16130087.6356,2023-04-15 13:00:00,0.0001,-0.000305,54096.483,50.87,30423.88,30373.28,30398.58,30449.18,30347.98,30474.48,30322.68,-0.73,-3.55,2.81,19.88,20.73,7.94,9.87,718.2997142857142,-1.3,0.92,2.46,3.25,30404.91,30404.38,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,4904,5036,1681565400000.0,30407.3,30407.3,30280.0,30331.3,2729.383,82794333.3864,2023-04-15 13:30:00,0.0001,-0.000134,54265.288,41.71,30420.26,30364.09,30392.17,30448.34,30336.0,30476.43,30307.91,-6.15,-4.07,-2.08,17.14,30.79,9.4,10.29,871.4342142857142,153.13,-6.41,12.2,-13.47,30397.27,30367.84,EnterPreparationState,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,4905,5037,1681567200000.0,30331.3,30369.3,30292.6,30360.0,1698.689,51538726.1601,2023-04-15 14:00:00,0.0001,-0.000187,54216.467,45.69,30415.25,30362.97,30389.11,30441.39,30336.83,30467.53,30310.69,-8.04,-4.87,-3.17,15.73,28.26,10.77,10.82,945.4035,73.96,-3.05,-8.62,-1.62,30388.38,30363.92,PositionState,lower,30360.0,30388.9,0.0,-28.90000000000145,1.2000000000007276,-28.90000000000145,-9.233333333333576,-11.210000000002765
612,4906,5038,1681569000000.0,30360.0,30368.8,30347.5,30358.8,644.197,19557525.1123,2023-04-15 14:30:00,0.0001,0.0,55001.028,45.55,30411.69,30360.75,30386.22,30437.17,30335.27,30462.64,30309.8,-9.53,-5.8,-3.72,15.36,27.58,12.03,11.31,921.2276428571428,-24.17,-2.88,-9.61,-1.09,30381.85,30361.36,PositionState,lower,30360.0,30388.9,1.2000000000007276,0.0,0.0,0.0,0.0,0.0
613,4907,5039,1681570800000.0,30358.8,30410.5,30348.1,30388.9,1064.269,32345547.1685,2023-04-15 15:00:00,0.0001,-0.000359,55135.535,49.71,30411.86,30361.09,30386.47,30437.24,30335.71,30462.63,30310.32,-8.18,-6.27,-1.9,18.97,25.64,12.24,11.13,949.6270714285714,28.39,0.25,-4.58,5.17,30379.62,30375.13,IdleState,lower,30360.0,30388.9,-28.90000000000145,0.0,0.0,0.0,0.0,0.0
614,4908,5040,1681572600000.0,30388.9,30409.0,30320.0,30320.1,1333.68,40495740.6098,2023-04-15 15:30:00,0.0001,-3.5e-05,54860.517,41.84,30409.98,30350.33,30380.15,30439.8,30320.5,30469.63,30290.68,-12.52,-7.52,-4.99,17.12,26.22,12.86,11.18,986.9853571428572,37.35,-6.31,17.84,1.18,30371.45,30347.61,EnterPreparationState,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,4909,5041,1681574400000.0,30320.1,30329.3,30260.1,30314.2,2531.288,76691794.33599998,2023-04-15 16:00:00,0.0001,2.3e-05,54810.567,41.24,30407.89,30339.85,30373.87,30441.91,30305.83,30475.93,30271.81,-16.25,-9.27,-6.97,15.83,30.77,14.23,11.63,1112.8390714285713,125.85,-6.28,19.33,-7.69,30364.47,30330.9,PositionState,lower,30314.2,30339.9,0.0,-25.700000000000728,67.20000000000073,-25.700000000000728,20.269230769231328,22.75
616,4921,5053,1681596000000.0,30264.4,30350.0,30235.3,30339.9,1053.664,31947563.3191,2023-04-15 22:00:00,0.0001,0.0,55399.091,51.31,30365.5,30271.82,30318.66,30412.34,30224.98,30459.18,30178.14,-22.65,-25.3,2.65,18.29,27.04,24.89,18.88,1150.1759285714286,-0.75,2.24,-11.88,8.4,30298.47,30308.15,IdleState,lower,30314.2,30339.9,-25.700000000000728,0.0,0.0,0.0,0.0,0.0
617,4922,5054,1681597800000.0,30339.9,30363.0,30329.3,30353.3,669.217,20308799.2829,2023-04-15 22:30:00,0.0001,7.2e-05,55035.41,52.96,30364.16,30279.76,30321.96,30406.36,30237.56,30448.56,30195.36,-17.17,-23.67,6.5,19.06,26.01,24.21,19.22,1102.7142857142858,-47.46,3.29,-20.05,6.14,30306.23,30330.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,4923,5055,1681599600000.0,30353.3,30365.4,30316.3,30327.4,408.636,12399192.1385,2023-04-15 23:00:00,0.0001,-4e-05,55177.571,49.48,30359.39,30285.56,30322.48,30396.31,30248.64,30433.23,30211.73,-14.74,-21.89,7.14,17.99,26.04,23.79,19.42,951.0962857142856,-151.61,0.52,-27.1,-0.32,30308.93,30329.06,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,4924,5056,1681601400000.0,30327.4,30329.6,30280.0,30293.7,809.023,24521023.5041,2023-04-15 23:30:00,0.0001,-2.6e-05,55149.807,45.29,30356.63,30282.84,30319.74,30393.53,30245.94,30430.43,30209.05,-15.36,-20.58,5.22,16.95,28.76,23.93,20.22,908.6533571428572,-42.44,-2.73,-10.13,-4.83,30310.09,30311.38,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,4925,5057,1681603200000.0,30293.7,30307.8,30280.0,30283.3,547.143,16574503.1841,2023-04-16 00:00:00,0.0001,-8e-06,55426.307,44.06,30351.85,30280.68,30316.26,30387.43,30245.1,30423.02,30209.51,-16.5,-19.77,3.26,16.38,27.79,24.07,21.1,827.1237857142858,-81.52,-3.48,-8.04,-0.63,30305.02,30297.34,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,4926,5058,1681605000000.0,30283.3,30315.8,30279.9,30282.3,617.776,18716064.9826,2023-04-16 00:30:00,0.0001,0.000202,55499.046,43.93,30346.95,30279.11,30313.03,30380.87,30245.19,30414.79,30211.27,-17.29,-19.27,1.98,16.65,26.55,23.99,21.59,714.1390714285715,-112.98,-3.22,-12.75,0.93,30300.08,30289.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,4927,5059,1681606800000.0,30282.3,30282.4,30114.0,30234.0,3680.976,111102008.6834,2023-04-16 01:00:00,0.0001,0.000191,55543.22,38.31,30336.61,30274.4,30305.5,30367.71,30243.3,30398.81,30212.19,-21.56,-19.73,-1.83,13.58,39.8,25.78,22.77,918.910642857143,204.77,-7.52,-17.83,-16.04,30295.35,30261.91,EnterPreparationState,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,4928,5060,1681608600000.0,30234.0,30262.0,30225.0,30236.1,710.131,21477187.8366,2023-04-16 01:30:00,0.0001,-2e-05,55226.423,38.68,30332.03,30265.75,30298.89,30365.17,30232.62,30398.31,30199.48,-24.49,-20.68,-3.81,13.01,38.14,27.45,23.78,924.0587142857142,5.14,-6.61,-5.02,-1.98,30290.48,30249.0,PositionState,lower,30236.1,30295.7,0.0,-59.60000000000218,0.5,-59.60000000000218,-21.98571428571553,-26.840000000000146
624,4942,5074,1681633800000.0,30327.6,30350.0,30325.0,30334.2,327.212,9926246.7793,2023-04-16 08:30:00,0.0001,-8.4e-05,56070.772,55.86,30340.32,30271.1,30305.71,30374.93,30236.49,30409.54,30201.88,4.96,-4.64,9.6,24.46,22.76,22.4,25.4,540.7048571428571,-27.35,3.0,-4.54,-0.78,30319.34,30331.29,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,4943,5075,1681635600000.0,30334.2,30334.3,30285.9,30299.9,735.028,22277394.125,2023-04-16 09:00:00,0.0001,0.0,56001.128,48.68,30338.8,30271.52,30305.16,30372.44,30237.88,30406.08,30204.24,3.66,-2.98,6.65,22.58,27.22,21.46,25.37,546.9510714285715,6.24,-0.54,-3.75,-7.14,30319.81,30315.59,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,4944,5076,1681637400000.0,30299.9,30305.0,30260.0,30279.5,1249.788,37847267.8627,2023-04-16 09:30:00,0.0001,-3.1e-05,55903.048,44.97,30336.4,30269.03,30302.71,30370.08,30235.35,30403.76,30201.67,0.98,-2.19,3.17,20.97,29.39,21.12,25.74,610.9423571428571,63.99,-2.45,-2.31,-5.66,30315.91,30297.54,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,4945,5077,1681639200000.0,30279.5,30288.3,30260.8,30287.4,850.166,25735681.4431,2023-04-16 10:00:00,0.0001,9.5e-05,55855.512,46.67,30334.92,30267.59,30301.25,30368.58,30233.93,30402.25,30200.26,-0.49,-1.85,1.35,20.03,28.07,20.81,26.12,650.0182142857144,39.07,-1.45,-2.43,-1.22,30313.38,30292.47,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,4946,5078,1681641000000.0,30287.4,30293.1,30270.0,30293.1,616.815,18680339.9446,2023-04-16 10:30:00,0.0001,8.4e-05,56316.182,47.91,30334.13,30266.83,30300.48,30367.77,30233.18,30401.42,30199.53,-1.19,-1.71,0.52,20.06,26.97,20.37,26.4,658.1952142857143,8.17,-0.77,-1.56,0.19,30311.06,30292.78,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,4947,5079,1681642800000.0,30293.1,30316.8,30260.0,30265.0,877.055,26562721.0637,2023-04-16 11:00:00,0.0001,-0.000197,56065.32,42.63,30328.84,30265.36,30297.1,30360.58,30233.62,30392.32,30201.87,-3.97,-2.16,-1.8,22.09,24.44,19.28,25.74,699.1163571428572,40.92,-3.38,-8.43,4.58,30306.84,30278.89,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,4948,5080,1681644600000.0,30265.0,30270.9,30207.6,30218.6,2260.736,68346555.6717,2023-04-16 11:30:00,0.0001,-0.000337,56363.264,35.64,30323.05,30256.2,30289.62,30356.47,30222.77,30389.9,30189.35,-9.8,-3.69,-6.1,19.85,30.34,19.39,25.33,797.6591428571429,98.54,-7.47,-0.45,-6.1,30293.48,30248.74,EnterPreparationState,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,4949,5081,1681646400000.0,30218.6,30264.6,30212.4,30237.7,957.155,28943432.018,2023-04-16 12:00:00,0.0001,-9.1e-05,57128.326,40.0,30319.5,30249.85,30284.68,30354.32,30215.03,30389.15,30180.2,-12.73,-5.5,-7.23,18.22,27.84,19.5,24.95,802.6050714285715,4.94,-4.93,1.47,-1.37,30282.55,30243.22,PositionState,lower,30237.7,30308.2,0.0,-70.5,2.100000000002183,-70.5,-18.799999999999272,-36.719999999997526
