start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_type,entry_volume
2020-05-20 16:00:00,9414.0,9543.5,9360.0,9532.0,2927.506,27904987.192,2020-05-20 16:00:00,47.46,9731.0,9518.85,9624.93,9837.08,9412.77,9943.16,9306.69,30.82,63.65,-32.82,17.29,25.77,15.34,16.38,2418.9279285714288,-91.09,92.93000000000029,0.04,-2.98,9666.61,9574.75,305.0799999999999,-119.22999999999956,42.75,134.61000000000058,-22.54,17.46,-8.48,-32.83,424.3099999999995,PositionState,lower,9532.0,9253.0,0.0,279.0,539.5,0.0,301.3181818181818,0,360.0499999999993,None,1820.081
2020-05-23 16:00:00,9196.0,9204.5,9121.0,9180.0,1163.022,10676541.96,2020-05-23 16:00:00,42.9,9427.95,9108.21,9268.08,9587.82,8948.34,9747.69,8788.47,-86.12,-94.61,8.48,13.93,25.86,27.49,22.87,2255.913357142857,-224.43,88.07999999999993,-184.87,-0.4,9200.77,9192.71,407.8199999999997,-231.65999999999985,12.709999999999127,20.770000000000437,-27.1,12.899999999999999,-11.93,8.489999999999995,639.4799999999996,PositionState,lower,8710.0,9253.0,352.0,0.0,0.0,0.0,0.0,0,0.0,None,2912.618
2020-05-23 20:00:00,9180.0,9243.0,9152.0,9172.5,997.853,9152806.6425,2020-05-23 20:00:00,42.54,9414.57,9103.39,9258.98,9570.16,8947.8,9725.75,8792.2,-83.15,-92.31,9.16,15.08,24.81,27.27,23.87,1701.028,-554.88,86.47999999999956,-87.72,1.68,9201.0,9184.62,397.65999999999985,-224.70000000000073,12.1200000000008,28.5,-27.46,12.54,-9.729999999999999,9.159999999999997,622.3600000000006,PositionState,lower,8710.0,9253.0,359.5,0.0,0.0,0.0,0.0,0,0.0,None,2912.618
2020-05-24 00:00:00,9172.5,9227.0,9113.0,9196.0,823.01,7568399.96,2020-05-24 00:00:00,44.12,9392.5,9113.45,9252.98,9532.03,8973.93,9671.56,8834.4,-77.99,-89.45,11.45,14.3,25.3,27.3,24.79,1408.6883571428573,-292.33,56.97999999999956,-81.92,-0.12,9198.77,9189.17,336.03000000000065,-222.0699999999997,-6.829999999999927,2.7700000000004366,-25.880000000000003,14.119999999999997,-11.0,11.460000000000008,558.1000000000004,PositionState,lower,8710.0,9253.0,336.0,0.0,0.0,0.0,0.0,0,0.0,None,2912.618
2020-05-24 04:00:00,9196.0,9291.5,9182.5,9253.0,1374.009,12713705.277,2020-05-24 04:00:00,47.87,9375.37,9130.59,9252.98,9497.76,9008.2,9620.15,8885.81,-68.52,-85.26,16.74,16.58,24.01,26.66,25.39,1386.7245714285714,-21.96,-0.020000000000436557,-106.67,2.78,9207.55,9214.7,244.76000000000022,-244.79999999999927,-38.29999999999927,-45.45000000000073,-22.130000000000003,17.869999999999997,-7.430000000000003,16.74000000000001,489.5599999999995,None,lower,8710.0,9253.0,279.0,0.0,0.0,0.0,0.0,0,0.0,None,2912.618
2020-05-24 08:00:00,9253.0,9295.0,9091.5,9119.0,2331.118,21257465.042,2020-05-24 08:00:00,40.92,9345.67,9134.77,9240.22,9451.12,9029.32,9556.57,8923.87,-71.01,-82.41,11.4,15.04,25.93,26.65,26.28,1401.3428571428574,14.61,121.21999999999935,-102.02,-1.17,9202.11,9176.42,332.1200000000008,-89.68000000000029,57.42000000000007,83.11000000000058,-29.08,10.920000000000002,-10.89,11.399999999999991,421.8000000000011,None,None,8710.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,2912.618
2020-05-24 12:00:00,9119.0,9179.5,9008.0,9055.5,3144.804,28477772.622,2020-05-24 12:00:00,38.1,9311.51,9133.75,9222.63,9400.39,9044.87,9489.27,8955.98,-77.22,-81.37,4.15,13.88,27.69,27.12,26.99,1482.0357857142856,80.69,167.1299999999992,-112.92,-4.45,9177.05,9128.05,344.8899999999994,-10.6299999999992,72.54999999999927,121.54999999999927,-31.9,8.100000000000001,-13.81,4.150000000000006,355.5199999999986,None,None,8710.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,2912.618
2020-05-24 16:00:00,9055.5,9055.5,8851.0,9020.0,4130.166,37254097.32,2020-05-24 16:00:00,36.58,9282.2,9124.46,9203.33,9361.06,9045.59,9439.93,8966.73,-84.03,-81.91,-2.12,12.62,32.13,28.3,27.92,1649.3595,167.32,183.32999999999993,-90.78,-6.86,9151.33,9084.83,341.0599999999995,25.590000000000146,64.82999999999993,131.32999999999993,-33.42,6.579999999999998,-19.510000000000005,-2.1200000000000045,315.46999999999935,EntryPreparationState,lower,8710.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,2912.618
2020-05-24 20:00:00,9020.0,9077.0,8690.0,8710.0,5246.951,45700943.21,2020-05-24 20:00:00,26.61,9279.44,9033.25,9156.34,9402.54,8910.15,9525.64,8787.05,-113.14,-88.15,-24.98,10.65,33.61,29.98,28.88,1912.9796428571428,263.62,446.34000000000015,137.59,-4.71,9100.22,8934.89,692.5400000000009,200.14999999999964,224.88999999999942,390.21999999999935,-43.39,-3.3900000000000006,-22.96,-24.989999999999995,492.39000000000124,PositionState,lower,8710.0,9145.5,0.0,-435.5,0.0,-435.5,-139.1875,0,-21.720000000001164,None,2912.618
2020-06-10 16:00:00,9757.5,9995.0,9688.0,9855.5,4845.371,47753553.8905,2020-06-10 16:00:00,62.34,9796.73,9666.29,9731.51,9861.95,9601.06,9927.17,9535.84,28.61,19.86,8.75,27.91,16.3,11.84,11.84,1235.8197857142857,229.69,-123.98999999999978,1.95,13.68,9751.77,9789.37,6.450000000000728,-254.4400000000005,-66.1299999999992,-103.72999999999956,-7.659999999999997,32.34,11.61,8.75,260.89000000000124,None,None,9275.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,1169.515
