start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
2023-01-01 14:00:00,1195.75,1196.0,1195.35,1196.0,3750.72,4484771.8955,2023-01-01 14:00:00,46.45,1197.68,1195.5,1196.59,1198.77,1194.41,1199.86,1193.32,-0.12,-0.22,0.09,17.77,27.16,21.43,25.93,4267.276428571428,-113.66,0.5899999999999181,-0.83,-1.71,1197.01,1196.37,2.769999999999982,-1.5899999999999181,0.36999999999989086,1.009999999999991,-23.549999999999997,16.450000000000003,-9.39,0.1,4.3599999999999,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-01 14:30:00,1196.0,1196.0,1194.95,1195.0,2526.26,3019906.6655,2023-01-01 14:30:00,42.28,1197.44,1195.43,1196.44,1198.45,1194.43,1199.45,1193.43,-0.23,-0.22,-0.01,16.99,27.63,21.6,26.01,4154.71,-112.56,1.4400000000000546,-0.75,-1.71,1196.78,1195.82,3.4500000000000455,-0.5699999999999363,0.8199999999999363,1.7799999999999727,-27.72,12.280000000000001,-10.64,-0.010000000000000009,4.019999999999982,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-01 15:00:00,1195.0,1196.0,1194.8,1195.8,3744.48,4475984.611,2023-01-01 15:00:00,46.42,1197.34,1195.41,1196.38,1198.31,1194.44,1199.28,1193.48,-0.26,-0.23,-0.03,16.13,26.87,21.84,26.22,4210.919285714286,56.2,0.5800000000001546,-0.47,-0.88,1196.55,1195.81,2.509999999999991,-1.3599999999999,0.009999999999990905,0.75,-23.58,16.42,-10.740000000000002,-0.03,3.869999999999891,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-01 15:30:00,1195.8,1197.1,1195.7,1197.05,5056.89,6049913.434,2023-01-01 15:30:00,52.19,1197.4,1195.48,1196.44,1198.36,1194.53,1199.31,1193.57,-0.17,-0.22,0.04,19.88,25.25,21.13,25.85,4425.137142857143,214.21,-0.6099999999999,-0.18,4.51,1196.56,1196.3,1.3099999999999454,-2.519999999999982,-0.75,-0.4900000000000091,-17.810000000000002,22.189999999999998,-5.370000000000001,0.04999999999999999,3.8299999999999272,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-01 16:00:00,1197.05,1198.0,1196.0,1198.0,8452.4,10116978.835,2023-01-01 16:00:00,56.06,1197.58,1195.6,1196.59,1198.57,1194.61,1199.56,1193.62,-0.03,-0.18,0.14,22.0,23.12,19.79,24.86,4885.879285714285,460.74,-1.4100000000000819,0.18,8.0,1196.68,1196.98,0.5699999999999363,-3.3900000000001,-1.0199999999999818,-1.3199999999999363,-13.939999999999998,26.060000000000002,-1.120000000000001,0.15,3.9600000000000364,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-01 16:30:00,1198.0,1198.45,1196.9,1197.45,5962.32,7142403.0415,2023-01-01 16:30:00,53.36,1197.66,1195.68,1196.67,1198.65,1194.69,1199.64,1193.7,0.03,-0.14,0.17,22.47,21.59,18.52,23.94,5061.937857142858,176.05,-0.7799999999999727,0.21,4.12,1196.59,1197.17,1.2000000000000455,-2.759999999999991,-0.2799999999999727,-0.8600000000001273,-16.64,23.36,0.879999999999999,0.17,3.9600000000000364,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-01 17:00:00,1197.45,1204.1,1197.45,1201.2,34134.39,41003850.2535,2023-01-01 17:00:00,65.53,1198.47,1195.73,1197.1,1199.84,1194.36,1201.21,1192.99,0.38,-0.03,0.42,37.06,16.55,19.93,24.03,7215.432857142857,2153.49,-4.100000000000136,1.6,20.1,1196.98,1198.78,-1.3600000000001273,-6.8400000000001455,-2.4200000000000728,-4.220000000000027,-4.469999999999999,35.53,20.51,0.41000000000000003,5.480000000000018,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-01 17:30:00,1201.2,1202.0,1200.55,1201.15,6625.76,7958557.7265,2023-01-01 17:30:00,65.28,1199.12,1195.85,1197.49,1200.76,1194.22,1202.39,1192.58,0.65,0.1,0.55,35.13,15.69,21.24,23.97,7388.265,172.83,-3.660000000000082,2.24,13.52,1197.48,1199.72,-0.39000000000010004,-6.930000000000064,-1.4300000000000637,-3.6700000000000728,-4.719999999999999,35.28,19.440000000000005,0.55,6.539999999999964,0.0,EntryPreparationState,upper,1201.15,1198.25,0.0,-2.900000000000091,0,0.0,None,0
2023-01-02 04:00:00,1201.7,1202.5,1200.05,1200.6,8992.98,10801911.4155,2023-01-02 04:00:00,55.11,1201.59,1196.49,1199.04,1204.14,1193.94,1206.69,1191.39,-0.08,0.0,-0.07,32.78,20.92,26.77,30.34,7949.788571428572,398.44,-1.5599999999999454,0.23,15.23,1197.82,1199.47,3.540000000000191,-6.6599999999998545,-1.1299999999998818,-2.7799999999999727,-14.89,25.11,11.86,-0.08,10.200000000000045,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-02 04:30:00,1200.6,1201.85,1200.05,1201.85,4771.63,5731498.1005,2023-01-02 04:30:00,58.44,1201.87,1196.75,1199.31,1204.43,1194.18,1207.0,1191.62,0.15,0.02,0.12,30.93,19.74,26.44,30.71,8084.516428571428,134.72,-2.5399999999999636,0.17,-3.34,1198.22,1200.42,2.5800000000001546,-7.669999999999845,-1.4299999999998363,-3.6299999999998818,-11.560000000000002,28.439999999999998,11.190000000000001,0.13,10.25,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
