,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,entry_volume
10,55,187,1686222000000.0,26470.5,26489.8,26402.0,26422.4,1958.656,51788825.6417,2023-06-08 11:00:00,2.319e-05,-0.00035,57976.948,48.95,26509.81,26348.79,26429.3,26590.32,26268.28,26670.84,26187.77,-29.01,-42.58,13.56,17.02,22.43,22.38,23.03,2686.3680714285715,-316.41,6.899999999997817,8.5,1.92,26402.67,26428.29,167.91999999999825,-154.12000000000262,5.889999999999418,-19.7300000000032,-21.05,18.950000000000003,-5.41,13.569999999999997,322.0400000000009,,,26485.3,0.0,0.0,0.0,0.0,0.0,0.0,0,3232.078
11,56,188,1686225600000.0,26422.4,26592.4,26361.3,26447.7,7618.261,201668446.4769,2023-06-08 12:00:00,2.319e-05,-0.000654,57903.073,50.25,26511.35,26350.76,26431.05,26591.64,26270.47,26671.93,26190.18,-24.03,-38.87,14.83,19.79,20.16,20.85,22.57,2829.352785714286,142.98,-16.650000000001455,-1.4,4.6,26416.0,26437.99,143.9399999999987,-177.22999999999956,-9.709999999999129,-31.700000000000728,-19.75,20.25,-0.370000000000001,14.839999999999996,321.16999999999825,,,26485.3,0.0,0.0,0.0,0.0,0.0,0.0,0,3232.078
12,57,189,1686229200000.0,26447.7,26468.1,26285.4,26387.9,9048.519,238642526.3449,2023-06-08 13:00:00,2.319e-05,-0.000569,57813.361,47.2,26503.23,26350.65,26426.94,26579.52,26274.36,26655.81,26198.07,-24.62,-36.02,11.39,18.22,21.86,20.0,22.18,3341.994,512.64,39.03999999999724,-14.68,-0.5,26416.42,26412.94,191.61999999999895,-113.54000000000087,25.039999999997235,28.5199999999968,-22.8,17.200000000000003,-3.640000000000001,11.400000000000002,305.15999999999985,,,26485.3,0.0,0.0,0.0,0.0,0.0,0.0,0,3232.078
13,58,190,1686232800000.0,26387.9,26679.8,26337.5,26631.3,11748.713,312045612.4041,2023-06-08 14:00:00,2.319e-05,-0.000464,58037.474,58.28,26539.19,26353.62,26446.41,26631.97,26260.84,26724.76,26168.05,-5.38,-29.89,24.5,24.23,18.84,19.47,21.82,3999.887071428571,657.89,-184.88999999999945,53.85,7.46,26445.93,26522.12,0.6700000000018917,-370.4599999999991,-109.18000000000028,-185.36999999999895,-11.72,28.28,5.390000000000001,24.51,371.130000000001,,,26485.3,0.0,0.0,0.0,0.0,0.0,0.0,0,3232.078
14,59,191,1686236400000.0,26631.3,26810.5,26570.2,26703.1,7574.382,202123496.2019,2023-06-08 15:00:00,2.319e-05,-0.000561,56917.702,60.89,26585.23,26356.47,26470.85,26699.61,26242.1,26813.99,26127.72,15.46,-20.82,36.29,27.08,17.06,19.7,21.9,4400.833071428571,400.94,-232.25,138.83,10.64,26477.98,26612.61,-3.4899999999979627,-461.0,-90.48999999999796,-225.11999999999895,-9.11,30.89,10.02,36.28,457.5100000000021,EnterPreparationState,upper,26485.3,0.0,0.0,0.0,0.0,0.0,0.0,0,3232.078
15,60,192,1686240000000.0,26703.1,26718.0,26393.0,26485.3,9058.092,240509153.4722,2023-06-08 16:00:00,6.353e-05,-0.000535,57796.081,50.56,26587.26,26357.2,26472.23,26702.28,26242.17,26817.31,26127.15,14.26,-13.8,28.06,23.81,21.59,18.64,21.68,4916.036285714285,515.2,-13.069999999999707,70.23,-4.95,26483.69,26548.95,216.9799999999996,-243.13000000000105,63.650000000001455,-1.610000000000582,-19.44,20.56,2.219999999999999,28.06,460.1100000000006,PositionState,upper,26485.3,26485.1,0.0,-0.2000000000007276,138.79999999999927,-13.0,42.92500000000018,0,3232.078
16,127,259,1686481200000.0,25769.0,25835.9,25753.2,25782.0,2312.24,59646082.0125,2023-06-11 11:00:00,9.044e-05,-0.000509,58123.83,48.61,25866.26,25678.92,25772.59,25959.93,25585.25,26053.6,25491.58,-46.21,-66.75,20.54,20.18,17.33,15.85,23.43,1871.047857142857,-34.52,-9.409999999999854,-21.17,3.01,25747.32,25763.28,177.9300000000003,-196.75,-18.720000000001164,-34.68000000000029,-21.39,18.61,2.8500000000000014,20.54,374.6800000000003,,,25964.7,0.0,0.0,0.0,0.0,0.0,0.0,0,3676.443
17,128,260,1686484800000.0,25782.0,25784.0,25740.1,25740.1,1156.952,29810235.6164,2023-06-11 12:00:00,9.044e-05,-0.000433,58273.703,46.36,25854.42,25684.57,25769.49,25939.35,25599.64,26024.28,25514.71,-43.92,-62.18,18.25,19.68,17.63,15.11,22.86,1784.6625,-86.38,29.390000000003056,-42.79,0.91,25750.24,25751.69,199.25,-140.45999999999913,11.590000000000146,10.140000000003056,-23.64,16.36,2.0500000000000007,18.26,339.7099999999991,,,25964.7,0.0,0.0,0.0,0.0,0.0,0.0,0,3676.443
18,129,261,1686488400000.0,25740.1,25762.3,25667.0,25696.0,2201.0,56615053.0393,2023-06-11 13:00:00,9.044e-05,-0.0002,58020.146,44.06,25826.87,25698.12,25762.49,25891.24,25633.75,25955.61,25569.38,-45.15,-58.78,13.62,18.61,20.86,14.44,21.94,1858.628428571429,73.96,66.4900000000016,-102.79,-4.8,25747.95,25723.84,195.2400000000016,-62.25,27.840000000000146,51.95000000000073,-25.94,14.060000000000002,-2.25,13.630000000000004,257.4900000000016,,,25964.7,0.0,0.0,0.0,0.0,0.0,0.0,0,3676.443
19,130,262,1686492000000.0,25696.0,25800.0,25687.2,25746.9,2128.087,54769556.2793,2023-06-11 14:00:00,9.044e-05,-0.000361,58044.43,47.31,25803.84,25718.17,25761.01,25846.68,25675.34,25889.51,25632.51,-41.54,-55.33,13.78,19.57,19.5,13.42,20.81,1835.4385714285715,-23.18,14.109999999996944,-134.25,1.25,25741.29,25735.37,99.77999999999884,-71.56000000000131,-11.530000000002474,-5.610000000000582,-22.69,17.310000000000002,0.0700000000000002,13.79,171.34000000000017,,,25964.7,0.0,0.0,0.0,0.0,0.0,0.0,0,3676.443
20,131,263,1686495600000.0,25746.9,25766.7,25722.5,25740.4,873.2,22480518.2258,2023-06-11 15:00:00,9.044e-05,-0.000347,58216.649,46.94,25801.67,25716.42,25759.05,25844.3,25673.79,25886.93,25631.16,-38.76,-52.01,13.25,19.05,18.98,12.48,19.76,1767.5477857142855,-67.89,18.649999999997817,-45.39,0.96,25736.97,25737.88,103.89999999999782,-66.61000000000058,-2.520000000000437,-3.430000000000291,-23.06,16.939999999999998,0.0700000000000002,13.25,170.5099999999984,,,25964.7,0.0,0.0,0.0,0.0,0.0,0.0,0,3676.443
21,132,264,1686499200000.0,25740.4,25948.8,25731.4,25855.5,5778.627,149410197.7365,2023-06-11 16:00:00,0.0001,-0.000318,58286.543,53.92,25815.63,25720.83,25768.23,25863.04,25673.43,25910.44,25626.02,-26.95,-47.0,20.05,27.07,16.63,13.29,19.38,2095.847928571429,328.3,-87.27000000000044,16.72,9.85,25750.97,25796.69,7.540000000000873,-182.0699999999997,-58.81000000000131,-104.52999999999884,-16.08,23.92,10.44,20.05,189.61000000000055,,,25964.7,0.0,0.0,0.0,0.0,0.0,0.0,0,3676.443
22,133,265,1686502800000.0,25855.5,26072.7,25833.2,25933.3,7993.738,207487861.0138,2023-06-11 17:00:00,0.0001,-0.000336,58281.983,57.94,25844.06,25723.85,25783.95,25904.16,25663.74,25964.26,25603.64,-11.19,-39.84,28.65,30.24,14.49,14.86,19.36,2569.119,473.27,-149.34999999999854,69.54,13.32,25773.66,25864.99,-29.139999999999414,-269.5599999999977,-68.30999999999767,-159.63999999999942,-12.060000000000002,27.94,15.749999999999998,28.65000000000001,240.41999999999825,EnterPreparationState,upper,25964.7,0.0,0.0,0.0,0.0,0.0,0.0,0,3676.443
23,134,266,1686506400000.0,25933.3,26039.9,25917.7,25964.7,2908.805,75563475.7733,2023-06-11 18:00:00,0.0001,-0.000388,57049.854,59.48,25872.12,25730.21,25801.17,25943.08,25659.25,26014.04,25588.29,3.78,-31.11,34.9,28.25,13.54,16.31,19.43,2429.9104285714284,-139.2,-163.53000000000247,84.53,2.13,25803.09,25914.84,-21.61999999999898,-305.4500000000007,-49.86000000000058,-161.61000000000058,-10.520000000000003,29.48,14.71,34.89,283.83000000000175,PositionState,upper,25964.7,25766.0,0.0,-198.70000000000076,150.20000000000073,-198.70000000000076,-12.35555555555604,0,3676.443
24,160,292,1686600000000.0,25810.9,25885.8,25789.9,25882.6,1352.561,34960652.1512,2023-06-12 20:00:00,6.05e-05,-0.000436,58057.899,52.18,25919.22,25784.64,25851.93,25986.5,25717.35,26053.79,25650.06,-5.98,-1.69,-4.28,17.14,20.88,13.43,14.51,3811.1565,-74.72,-30.669999999998254,-19.18,1.81,25833.57,25849.89,103.90000000000146,-165.25,-32.70999999999913,-49.02999999999884,-17.82,22.18,-3.7399999999999984,-4.290000000000001,269.15000000000146,,,26049.9,0.0,0.0,0.0,0.0,0.0,0.0,0,2615.403
25,161,293,1686603600000.0,25882.6,25934.4,25866.4,25919.9,2740.733,70993764.7394,2023-06-12 21:00:00,6.05e-05,-0.000424,57848.253,54.74,25925.28,25791.52,25858.4,25992.16,25724.64,26059.04,25657.76,0.23,-1.3,1.54,19.11,20.12,12.65,13.84,3878.883357142857,67.72,-61.5,-5.4,4.2,25833.77,25884.89,72.2599999999984,-195.26000000000204,-35.01000000000204,-86.13000000000102,-15.259999999999998,24.74,-1.0100000000000016,1.53,267.52000000000044,,,26049.9,0.0,0.0,0.0,0.0,0.0,0.0,0,2615.403
26,162,294,1686607200000.0,25919.9,25961.7,25876.0,25920.0,2112.892,54752506.0685,2023-06-12 22:00:00,6.05e-05,-0.000511,57446.987,54.74,25930.09,25798.44,25864.27,25995.92,25732.61,26061.75,25666.78,5.11,-0.02,5.14,19.7,19.17,11.84,13.7,3748.2995,-130.58,-55.72999999999956,1.44,3.5,25848.22,25902.44,75.91999999999825,-187.38999999999945,-17.56000000000131,-71.77999999999884,-15.259999999999998,24.74,0.5299999999999976,5.13,263.3099999999977,,,26049.9,0.0,0.0,0.0,0.0,0.0,0.0,0,2615.403
27,163,295,1686610800000.0,25920.0,25925.0,25851.5,25895.3,1214.762,31450891.8521,2023-06-12 23:00:00,6.05e-05,-0.000379,57610.97,52.58,25931.11,25803.33,25867.22,25995.01,25739.44,26058.9,25675.55,6.91,1.36,5.54,18.88,19.76,11.16,13.6,3331.892714285714,-416.4,-28.07999999999811,-3.97,-0.82,25854.58,25898.87,99.70999999999913,-155.86000000000058,3.569999999999709,-40.719999999997526,-17.42,22.58,-0.8800000000000026,5.55,255.5699999999997,,,26049.9,0.0,0.0,0.0,0.0,0.0,0.0,0,2615.403
28,164,296,1686614400000.0,25895.3,26019.7,25809.5,25857.7,5857.716,151805283.8676,2023-06-13 00:00:00,0.0001,-0.000364,57575.353,49.39,25928.92,25803.7,25866.31,25991.53,25741.1,26054.14,25678.49,5.23,2.13,3.1,21.85,17.52,11.15,13.8,3542.1497857142854,210.25,8.610000000000582,-6.04,4.39,25859.19,25878.28,133.8299999999981,-116.60000000000218,20.57999999999811,1.4899999999979627,-20.61,19.39,4.330000000000002,3.1000000000000005,250.4300000000003,,,26049.9,0.0,0.0,0.0,0.0,0.0,0.0,0,2615.403
29,165,297,1686618000000.0,25857.7,26039.0,25807.3,25963.9,3498.506,90764396.8007,2023-06-13 01:00:00,0.0001,-0.00034,56964.671,57.28,25937.06,25814.15,25875.61,25998.52,25752.69,26059.98,25691.24,12.34,4.17,8.16,20.25,15.44,11.31,13.85,3637.758928571429,95.6,-88.29000000000087,-8.07,3.45,25875.9,25921.09,34.61999999999898,-211.2100000000028,-42.81000000000131,-88.0,-12.72,27.28,4.8100000000000005,8.17,245.83000000000172,,,26049.9,0.0,0.0,0.0,0.0,0.0,0.0,0,2615.403
30,166,298,1686621600000.0,25963.9,26150.0,25930.0,26117.9,7310.492,190548209.7772,2023-06-13 02:00:00,0.0001,-0.000366,56353.826,65.65,25979.03,25818.34,25898.68,26059.37,25737.99,26139.72,25657.65,30.04,9.35,20.69,23.51,13.77,12.37,13.81,4002.030857142857,364.27,-219.2200000000012,82.53,3.33,25911.76,26019.49,-58.53000000000248,-379.9099999999999,-98.40999999999984,-206.14000000000303,-4.349999999999994,35.650000000000006,9.740000000000002,20.69,321.3799999999974,EnterPreparationState,upper,26049.9,0.0,0.0,0.0,0.0,0.0,0.0,0,2615.403
31,167,299,1686625200000.0,26117.9,26140.0,26033.9,26049.9,4200.509,109619688.898,2023-06-13 03:00:00,0.0001,-0.000457,56476.561,60.06,25997.43,25828.74,25913.08,26081.77,25744.4,26166.11,25660.06,38.15,15.11,23.04,22.26,13.04,13.35,13.96,3954.618428571429,-47.41,-136.8199999999997,76.84,2.74,25935.34,26034.69,31.86999999999898,-305.5,-15.210000000002765,-114.56000000000132,-9.939999999999998,30.06,9.220000000000002,23.04,337.369999999999,PositionState,upper,26049.9,26019.5,0.0,-30.40000000000145,125.19999999999708,-30.40000000000145,40.763636363634845,0,2615.403
32,224,356,1686830400000.0,25004.5,25022.0,24910.7,24948.5,4281.977,106869414.8176,2023-06-15 12:00:00,0.0001,-0.000226,63936.543,33.32,25500.56,24831.81,25166.18,25834.94,24497.43,26169.31,24163.05,-216.31,-225.78,9.46,5.74,32.07,53.45,42.69,3829.3514285714286,-86.92,217.6800000000003,-241.5,0.61,24965.63,24958.64,886.4399999999987,-451.0699999999997,10.139999999999418,17.13000000000102,-36.68,3.3200000000000003,-26.33,9.47,1337.5099999999984,PositionState,lower,25442.9,25134.4,157.0,0.0,0.0,0.0,0.0,0,12223.586
33,225,357,1686834000000.0,24948.5,25103.0,24928.7,25043.7,7081.892,177345234.5353,2023-06-15 13:00:00,0.0001,-0.000389,64505.091,39.38,25423.47,24885.57,25154.52,25692.42,24616.61,25961.38,24347.66,-199.74,-220.57,20.83,9.0,29.51,53.44,43.77,4098.855071428571,269.5,110.81999999999972,-362.72,5.5,24968.76,25001.17,648.7199999999975,-427.09000000000015,-42.53000000000248,-74.94000000000233,-30.62,9.380000000000004,-20.51,20.829999999999984,1075.8099999999977,PositionState,lower,25442.9,25134.4,61.79999999999927,0.0,0.0,0.0,0.0,0,12223.586
34,226,358,1686837600000.0,25043.7,25069.4,24988.0,25002.0,3044.768,76219856.9719,2023-06-15 14:00:00,0.0001,-0.000308,64556.262,37.76,25337.14,24942.85,25139.99,25534.28,24745.7,25731.43,24548.55,-187.81,-214.02,26.21,8.65,28.37,53.42,44.83,4040.450428571429,-58.4,137.9900000000016,-429.75,4.05,24966.87,25001.58,532.2799999999988,-256.2999999999993,-0.4199999999982537,-35.13000000000102,-32.24,7.759999999999998,-19.72,26.210000000000008,788.5799999999981,PositionState,lower,25442.9,25134.4,103.5,0.0,0.0,0.0,0.0,0,12223.586
35,227,359,1686841200000.0,25002.0,25027.1,24941.0,24947.0,3060.909,76462139.1527,2023-06-15 15:00:00,0.0001,-0.000486,64772.407,35.67,25194.52,25048.7,25121.61,25267.44,24975.79,25340.35,24902.88,-180.71,-207.36,26.65,8.28,29.48,53.62,45.91,3975.870071428571,-64.58,174.61000000000058,-655.06,-1.83,24970.42,24974.29,320.4399999999987,28.790000000000877,27.290000000000877,23.419999999998254,-34.33,5.670000000000002,-21.200000000000003,26.65000000000001,291.6499999999978,PositionState,lower,25442.9,25134.4,158.5,0.0,0.0,0.0,0.0,0,12223.586
36,228,360,1686844800000.0,24947.0,25006.4,24921.0,24991.7,2151.767,53707839.297,2023-06-15 16:00:00,0.0001,-0.000453,64767.224,38.64,25179.53,25038.95,25109.24,25249.82,24968.66,25320.11,24898.37,-169.52,-199.79,30.27,7.93,29.22,53.88,46.97,4012.726714285714,36.85,117.54000000000087,-277.32,-0.46,24972.52,24982.99,258.119999999999,-23.040000000000877,-8.709999999999127,-19.18000000000029,-31.36,8.64,-21.29,30.269999999999985,281.15999999999985,PositionState,lower,25442.9,25134.4,113.79999999999929,0.0,0.0,0.0,0.0,0,12223.586
37,229,361,1686848400000.0,24991.7,25158.8,24960.0,25134.4,4254.956,106679947.0581,2023-06-15 17:00:00,0.0001,-0.000438,64729.517,47.02,25184.04,25039.23,25111.63,25256.44,24966.83,25328.84,24894.43,-147.44,-189.32,41.88,14.62,26.37,52.08,47.01,4139.784142857143,127.05,-22.77000000000044,-9.17,9.18,24991.58,25058.69,122.03999999999724,-167.5699999999997,-75.71000000000276,-142.8199999999997,-22.98,17.020000000000003,-11.750000000000002,41.88,289.60999999999694,IdleState,lower,25442.9,25134.4,-28.90000000000145,0.0,0.0,0.0,0.0,0,12223.586
38,230,362,1686852000000.0,25134.4,25384.5,25081.4,25383.2,9233.708,232944873.3193,2023-06-15 18:00:00,0.0001,-0.000298,64435.823,57.84,25245.37,25029.62,25137.5,25353.24,24921.75,25461.12,24813.88,-108.61,-173.18,64.56,22.88,22.73,48.38,46.09,4535.138357142857,395.35,-245.70000000000076,148.5,18.59,25040.76,25220.94,-29.959999999999127,-461.4500000000007,-162.26000000000204,-342.4400000000023,-12.159999999999997,27.840000000000003,0.1499999999999985,64.57000000000001,431.4900000000016,EnterPreparationState,upper,25442.9,0.0,0.0,0.0,0.0,0.0,0.0,0,12223.586
39,231,363,1686855600000.0,25383.2,25522.3,25337.1,25442.9,13076.711,332492367.1043,2023-06-15 19:00:00,0.0001,-0.000526,63332.477,59.95,25305.82,25027.35,25166.58,25445.06,24888.11,25584.29,24748.87,-72.19,-152.98,80.79,27.16,20.84,45.86,45.74,5210.236214285715,675.09,-276.3199999999997,222.26,14.43,25099.76,25331.92,2.1599999999998545,-554.7900000000009,-110.9800000000032,-343.14000000000306,-10.049999999999995,29.950000000000003,6.32,80.78999999999999,556.9500000000007,PositionState,upper,25442.9,25462.7,0.0,19.799999999999272,181.0,0.0,95.62941176470464,0,12223.586
40,244,376,1686902400000.0,25521.8,25611.0,25521.7,25531.5,2658.945,67986359.1355,2023-06-16 08:00:00,0.0001,-0.000496,62617.386,57.74,25666.99,25214.05,25440.52,25893.46,24987.58,26119.93,24761.11,72.97,55.59,17.37,21.15,18.28,21.11,33.49,4980.915142857142,-469.62,-90.97999999999956,-83.97,-1.27,25530.98,25534.86,361.9599999999991,-543.9199999999983,3.360000000000582,-0.5200000000004366,-12.259999999999998,27.74,2.869999999999997,17.379999999999995,905.8799999999974,PositionState,upper,25834.0,25462.7,88.59999999999854,0.0,0.0,0.0,0.0,0,16240.624
41,245,377,1686906000000.0,25531.5,25616.8,25531.5,25585.7,2223.523,56895343.0906,2023-06-16 09:00:00,0.0001,-0.000432,62310.325,60.73,25668.31,25240.38,25454.35,25882.28,25026.42,26096.24,24812.45,74.75,59.42,15.33,20.49,17.43,20.18,31.39,4205.687428571428,-775.22,-131.35000000000218,-77.1,-0.85,25541.75,25560.28,296.5799999999981,-559.2800000000025,-25.42000000000189,-43.95000000000073,-9.270000000000003,30.73,3.0599999999999987,15.329999999999998,855.8600000000006,PositionState,upper,25834.0,25462.7,142.79999999999927,0.0,0.0,0.0,0.0,0,16240.624
42,246,378,1686909600000.0,25585.7,25592.3,25546.4,25553.1,1498.456,38305350.1409,2023-06-16 10:00:00,0.0001,-0.000597,62718.538,58.07,25655.13,25272.37,25463.75,25846.52,25080.99,26037.9,24889.6,72.7,62.08,10.62,19.96,16.98,19.31,29.86,3439.6067142857146,-766.08,-89.34999999999854,-101.51,-0.73,25547.18,25556.69,293.4200000000019,-472.10999999999694,3.590000000000145,-5.919999999998254,-11.93,28.07,2.9800000000000004,10.620000000000005,765.5299999999988,PositionState,upper,25834.0,25462.7,110.19999999999708,0.0,0.0,0.0,0.0,0,16240.624
43,247,379,1686913200000.0,25553.1,25559.0,25455.0,25462.7,4459.188,113698035.8243,2023-06-16 11:00:00,0.0001,-0.000453,62744.842,51.34,25615.1,25312.2,25463.65,25766.55,25160.75,25918.0,25009.3,63.05,62.27,0.77,18.76,21.22,18.37,28.37,2760.632285714285,-678.97,0.9500000000007276,-195.48,-5.96,25538.44,25509.69,303.84999999999854,-301.9500000000007,46.98999999999796,75.73999999999796,-18.66,21.340000000000003,-2.4599999999999973,0.779999999999994,605.7999999999993,IdleState,upper,25834.0,25462.7,19.799999999999272,0.0,0.0,0.0,0.0,0,16240.624
44,248,380,1686916800000.0,25462.7,25577.0,25460.0,25558.1,2714.154,69288048.4442,2023-06-16 12:00:00,0.0001,-0.000469,62937.457,57.0,25574.31,25370.98,25472.65,25675.98,25269.31,25777.64,25167.65,62.38,62.29,0.08,18.53,19.78,17.29,26.88,2603.821571428572,-156.81,-85.44999999999709,-279.1,0.0,25539.03,25533.89,117.88000000000102,-288.78999999999724,-24.209999999999127,-19.06999999999971,-13.0,27.0,-1.25,0.0900000000000034,406.6699999999983,,,25834.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16240.624
