start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2020-04-02 16:00:00,6796.5,7230.5,6723.0,6796.5,16357.16,111171437.94,2020-04-02 16:00:00,6886.62,73.23,6664.36,6320.23,6492.29,6836.42,6148.16,7008.49,5976.1,10.6,90.32,25.31,65.01,42.45,11.15,26.34,25.57,3890.3282857142863,992.81,-394.3299999999999,173.59,14.22,6535.1,6747.95,-50.19999999999982,-738.46,-138.67000000000007,-351.5199999999995,3.230000000000004,212.84999999999945,-212.84999999999945,0.0,0.0,43.230000000000004,31.300000000000004,65.00999999999999,688.2600000000002,42.85,-675.99,69.69,7.56,185.9,0.0,EntryPreparationState,upper,6796.5,7186.5,0.0,168.84742882365907,1,0.0,None,288.9092253365704,-88.04950342087868,None,0
2020-04-16 12:00:00,7017.0,7079.5,6929.0,7044.0,3498.211,24641398.284,2020-04-16 12:00:00,7024.12,59.83,6944.18,6735.96,6840.07,7048.28,6631.86,7152.39,6527.75,6.08,-8.25,-35.35,27.1,29.38,22.72,18.02,19.89,3718.9082857142857,77.59,-184.05000000000018,72.3,4.53,6802.94,6918.52,24.159999999999854,-392.2600000000002,-105.59999999999945,-221.1800000000003,-10.170000000000002,115.58000000000084,-115.58000000000084,0.0,0.0,29.83,6.66,27.1,416.4200000000001,14.28,9785.89,61.86,2.7,154.19,0.0,EntryPreparationState,upper,7044.0,6965.5,0.0,-36.73270868824538,1,0.0,None,101.04412265758101,-43.972913117547066,None,0
2020-04-23 16:00:00,7528.5,7607.5,7487.5,7523.5,2427.053,18259933.2455,2020-04-23 16:00:00,7535.5,76.79,7302.07,6901.31,7101.69,7502.45,6700.93,7702.83,6500.56,11.28,86.28,23.19,63.09,43.77,12.29,25.98,25.77,3563.2216428571433,13.46,-433.8100000000004,284.6,19.86,7169.3,7360.49,-33.05000000000018,-834.5699999999997,-175.01000000000022,-366.1999999999998,6.790000000000006,191.1899999999996,-191.1899999999996,0.0,0.0,46.790000000000006,31.480000000000004,63.09,801.5199999999995,92.85,13857.08,92.87,10.71,144.17,0.0,EntryPreparationState,upper,7523.5,8729.5,0.0,477.5932013025851,1,0.0,None,768.0829999335413,-52.545696816641154,None,0
2020-05-06 12:00:00,9319.5,9380.0,9131.0,9274.5,5117.148,47458989.126,2020-05-06 12:00:00,9265.0,69.13,9101.51,8792.36,8946.94,9256.09,8637.79,9410.66,8483.21,6.91,117.24,93.23,24.0,31.54,10.43,30.57,31.54,2950.398857142857,144.66,-318.0599999999995,147.78,7.34,9016.05,9157.11,-8.909999999999854,-627.2099999999991,-107.88999999999942,-248.95000000000073,-0.8700000000000045,141.0600000000013,-141.0600000000013,0.0,0.0,39.129999999999995,21.11,24.00999999999999,618.2999999999993,100.0,37680.23,76.77,7.21,191.42,0.0,EntryPreparationState,upper,9274.5,9546.0,0.0,84.52144590004828,1,0.0,None,250.6220443150575,-79.80008086689331,None,0
2020-05-17 16:00:00,9817.5,9833.0,9704.0,9769.0,1296.187,12662450.803,2020-05-17 16:00:00,9768.75,66.77,9615.98,9326.88,9471.43,9760.53,9182.33,9905.08,9037.77,6.1,105.88,88.15,17.73,28.25,14.89,16.89,21.3,2156.883357142857,-40.72,-297.3199999999997,78.56,7.59,9509.24,9664.41,-8.219999999999345,-586.4200000000001,-104.34000000000015,-259.5100000000002,-3.230000000000004,155.17000000000007,-155.17000000000007,0.0,0.0,36.769999999999996,13.36,17.72999999999999,578.2000000000007,71.42,57330.42,51.95,1.85,219.13,0.0,EntryPreparationState,upper,9769.0,9529.5,0.0,-76.84898147200356,1,0.0,None,54.58719418568917,-92.35722182413774,None,0
2020-05-28 16:00:00,9491.0,9533.0,9395.5,9446.5,1652.703,15612258.8895,2020-05-28 16:00:00,9455.37,71.6,9324.36,8909.06,9116.71,9532.0,8701.41,9739.65,8493.76,9.11,77.05,8.49,68.56,34.16,15.82,26.27,30.43,1819.186357142857,-62.45,-338.6600000000017,169.68,7.72,9223.89,9351.0,76.6299999999992,-753.960000000001,-104.3700000000008,-231.48000000000138,1.5999999999999943,127.11000000000058,-127.11000000000058,0.0,0.0,41.599999999999994,18.339999999999996,68.56,830.5900000000001,85.71,61935.21,77.44,6.31,149.67,0.0,EntryPreparationState,upper,9446.5,9449.5,0.0,-2.347266183242755,1,0.0,None,88.32123537818252,-41.091774731382245,None,0
2020-06-02 00:00:00,10203.5,10226.0,10050.0,10099.5,2065.839,20863940.9805,2020-06-02 00:00:00,10118.75,80.49,9781.79,9420.07,9600.93,9962.65,9239.2,10143.51,9058.34,7.53,140.36,98.77,41.59,42.69,8.82,30.42,29.06,2520.513785714286,101.62,-517.8199999999997,376.11,21.36,9652.3,9903.42,-156.10000000000036,-879.5499999999993,-215.32999999999993,-466.4500000000007,10.489999999999995,251.1200000000008,-251.1200000000008,0.0,0.0,50.489999999999995,33.87,41.59000000000002,723.4499999999989,42.85,72639.27,79.03,6.15,170.16,0.0,EntryPreparationState,upper,10099.5,9469.0,0.0,-190.58649933165026,1,0.0,None,23.13695232437267,-244.35153720481213,None,0
2020-06-11 00:00:00,9884.0,9968.0,9860.0,9890.5,1483.775,14675276.6375,2020-06-11 00:00:00,9902.25,67.76,9817.12,9699.44,9758.28,9875.96,9640.59,9934.8,9581.75,2.41,45.39,28.36,17.03,28.51,14.48,14.28,12.88,1272.588857142857,57.11,-143.96999999999935,26.19,1.64,9789.73,9854.3,-26.290000000000873,-261.65999999999985,-47.95000000000073,-112.52000000000044,-2.239999999999995,64.56999999999971,-64.56999999999971,0.0,0.0,37.760000000000005,14.030000000000001,17.03,235.36999999999898,71.42,75002.03,69.92,2.12,115.02,0.0,EntryPreparationState,upper,9890.5,9527.0,0.0,-113.55731762802706,1,0.0,None,0.4915171123804609,-118.25879884737905,None,0
2020-06-22 12:00:00,9454.5,9501.5,9447.5,9489.5,1172.33,11124825.535,2020-06-22 12:00:00,9482.0,62.7,9426.62,9322.15,9374.39,9478.86,9269.92,9531.09,9217.68,2.22,10.96,-7.8,18.76,20.94,17.62,24.4,28.65,923.4992857142857,59.32,-107.61000000000058,53.73,3.35,9383.38,9434.21,-3.139999999999418,-212.07999999999993,-47.79000000000087,-98.6200000000008,-7.299999999999997,50.82999999999993,-50.82999999999993,0.0,0.0,32.7,3.3200000000000003,18.76,208.9400000000005,92.85,74352.46,59.22,1.89,85.5,0.0,EntryPreparationState,upper,9489.5,9515.0,0.0,4.761541703988495,1,0.0,None,89.170625428105,-8.042083355287378,None,0
2020-07-01 16:00:00,9266.5,9289.0,9236.5,9242.0,997.447,9218405.174,2020-07-01 16:00:00,9252.37,63.05,9200.25,9120.29,9160.27,9240.23,9080.31,9280.22,9040.33,1.74,6.96,-10.94,17.91,22.36,18.69,21.64,26.44,992.8957856985714,-22.44,-92.10000000000036,13.23,6.69,9166.23,9210.73,-12.140000000001237,-172.0600000000013,-41.64000000000124,-86.14000000000124,-6.950000000000003,44.5,-44.5,0.0,0.0,33.05,3.669999999999998,17.9,159.92000000000007,92.85,74575.04,53.83,1.7,79.33,0.0,EntryPreparationState,upper,9242.0,9046.5,0.0,-66.76028998052361,1,0.0,None,2.5428911491018877,-71.14245834235025,None,0
