start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason
2024-01-22 21:00:00,40180.8,40213.0,39835.0,39846.7,8292.175,331869526.0351,2024-01-22 21:00:00,39935.35,27.95,41073.39,40291.33,40682.36,41464.42,39900.3,41855.45,39509.27,3.84,-351.98,-275.49,-76.49,5.85,28.61,43.57,35.4,11888.70535714286,358.36,747.010000000002,-4.95,0.82,40436.86,40103.85,1529.0699999999997,-35.049999999995634,168.5,501.51000000000204,-42.05,-333.01000000000204,333.01000000000204,0.0,0.0,-2.0500000000000007,-22.759999999999998,-76.49000000000001,1564.1199999999953,-42.85,2134201.32,25.1,-2.77,439.76,-24.962518379918173,PositionState,lower,40180.8,39377.184,0.0,0.0,0,0.0,None,-0.8958666825949879,-29.118301278222862,None
2024-01-22 22:00:00,39846.7,40082.1,39360.0,39820.1,11294.541,449396929.0851,2024-01-22 22:00:00,39770.57,25.84,41013.72,40177.33,40595.52,41431.91,39759.14,41850.1,39340.94,4.12,-380.55,-296.5,-84.05,5.2,32.78,45.65,37.61,12117.110500000004,228.4,824.9499999999971,65.22,-5.21,40300.41,39970.54,1661.3400000000038,-11.430000000000291,199.97000000000116,529.8400000000038,-44.16,-329.8700000000026,329.8700000000026,0.0,0.0,-4.16,-27.580000000000002,-84.05000000000001,1672.770000000004,-64.28,2137299.85,24.67,-2.84,459.93,-63.3,PositionState,lower,40180.8,39377.184,0.0,0.0,0,0.0,None,-10.669191255525494,-64.5830008362207,losscut
2024-01-22 23:00:00,39820.1,39964.5,39472.5,39559.3,6987.62,277109519.6443,2024-01-22 23:00:00,39638.9,24.26,40957.38,40051.45,40504.42,41410.35,39598.49,41863.31,39145.52,4.47,-409.1,-319.02,-90.08,4.8,30.29,47.57,39.82,12037.099214285716,-80.01,865.5199999999968,106.58,1.44,40180.63,39837.88,1771.449999999997,-40.41000000000349,198.97999999999593,541.7299999999959,-45.739999999999995,-342.75,342.75,0.0,0.0,-5.739999999999998,-25.49,-90.08000000000004,1811.8600000000006,-64.28,2132777.78,24.86,-2.78,462.22,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-23 00:00:00,39559.3,39891.6,39497.9,39868.0,5633.662,223790455.4252,2024-01-23 00:00:00,39781.37,29.29,40913.98,39957.12,40435.55,41392.41,39478.7,41870.84,39000.27,4.73,-415.44,-338.3,-77.13,4.51,28.43,49.36,41.54,11502.095857142862,-535.0,654.1800000000003,80.29,1.16,40080.56,39815.27,1611.0400000000009,-302.67000000000553,33.89999999999418,299.18999999999505,-40.71,-265.2900000000009,265.2900000000009,0.0,0.0,-0.7100000000000009,-23.92,-77.13999999999999,1913.7100000000064,-64.28,2137736.03,29.5,-2.14,457.33,0.0,EntryPreparationState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-23 01:00:00,39868.0,39914.3,39703.5,39822.2,2546.344,101360775.5771,2024-01-23 01:00:00,39815.55,30.48,40864.09,39888.92,40376.51,41351.68,39401.33,41839.26,38913.75,4.83,-412.95,-353.23,-59.71,4.72,27.45,50.88,43.06,11236.112571428574,-265.98,560.9599999999991,18.69,0.89,39995.24,39815.38,1536.1299999999974,-414.22000000000116,-0.17000000000552973,179.68999999999505,-39.519999999999996,-179.86000000000058,179.86000000000058,0.0,0.0,0.4800000000000004,-22.73,-59.71999999999997,1950.3499999999985,-64.28,2138057.34,27.78,-2.44,439.72,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-23 02:00:00,39822.2,40063.5,39800.0,40055.9,3166.863,126600009.4832,2024-01-23 02:00:00,39993.82,36.49,40808.29,39871.83,40340.06,41276.52,39403.59,41744.75,38935.36,4.64,-392.07,-361.0,-31.06,7.01,26.24,51.38,42.93,11173.153428571432,-62.95,346.23999999999796,-118.15,3.71,39919.11,39886.76,1282.699999999997,-590.2300000000032,-107.05999999999767,-74.70999999999913,-33.51,-32.349999999998545,32.349999999998545,0.0,0.0,6.490000000000002,-19.229999999999997,-31.069999999999993,1872.9300000000003,-64.28,2141041.53,27.34,-2.09,427.13,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-23 03:00:00,40055.9,40110.9,39973.1,39997.3,2642.205,105784215.0318,2024-01-23 03:00:00,40019.65,37.33,40758.09,39861.0,40309.54,41206.64,39412.45,41655.18,38963.9,4.45,-369.18,-362.64,-6.54,7.67,25.61,51.56,43.18,10616.030357142858,-557.12,289.8899999999994,-153.9,3.58,39885.19,39939.91,1186.989999999998,-607.2000000000044,-79.73999999999796,-134.45999999999913,-32.67,54.720000000001164,-54.720000000001164,0.0,0.0,7.329999999999998,-17.939999999999998,-6.5400000000000205,1794.1900000000023,-64.28,2139327.35,23.41,-2.38,406.46,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-23 04:00:00,39997.3,40180.0,39997.3,40056.8,2215.301,88844587.5531,2024-01-23 04:00:00,40072.72,39.13,40718.28,39855.7,40286.99,41149.57,39424.41,41580.86,38993.11,4.28,-342.81,-358.67,15.86,8.68,24.75,51.31,43.41,9797.700000000003,-818.33,214.2699999999968,-138.91,2.53,39904.48,39993.03,1076.8499999999985,-648.3099999999977,-79.69000000000233,-168.23999999999796,-30.869999999999997,88.54999999999563,-88.54999999999563,0.0,0.0,9.130000000000003,-16.07,15.860000000000014,1725.1599999999962,-57.14,2138554.97,27.02,-1.58,390.48,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-23 05:00:00,40056.8,40125.6,40050.8,40065.1,1240.32,49718146.0737,2024-01-23 05:00:00,40076.64,39.27,40687.11,39846.8,40266.95,41107.27,39426.64,41527.43,39006.48,4.17,-317.93,-350.52,32.59,8.55,24.39,51.08,43.53,8990.47992857143,-807.22,190.30999999999767,-101.59,1.23,39900.5,40026.47,1030.6299999999974,-650.0,-50.169999999998254,-176.13999999999942,-30.729999999999997,125.97000000000116,-125.97000000000116,0.0,0.0,9.270000000000003,-15.84,32.589999999999975,1680.6299999999974,-42.85,2137788.89,30.47,-1.48,367.93,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-23 06:00:00,40065.1,40128.1,39949.0,40017.7,2663.556,106627783.2414,2024-01-23 06:00:00,40028.12,38.11,40657.87,39830.55,40244.21,41071.53,39416.88,41485.19,39003.22,4.11,-298.68,-340.15,41.47,8.24,25.56,51.09,43.76,8425.948428571432,-564.53,216.0899999999965,-68.27,-1.6,39910.81,40027.13,1043.4099999999962,-611.2400000000052,-0.9900000000052387,-117.31000000000495,-31.89,116.31999999999971,-116.31999999999971,0.0,0.0,8.11,-17.32,41.46999999999997,1654.6500000000015,-42.85,2137168.73,32.55,-1.36,354.44,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-23 07:00:00,40017.7,40027.7,39653.9,39776.9,5371.006,213855763.2432,2024-01-23 07:00:00,39808.85,33.34,40604.62,39800.87,40202.74,41006.49,39399.0,41408.36,38997.13,3.99,-297.69,-331.66,33.97,7.62,29.57,51.65,44.82,8446.981000000003,21.03,393.8899999999994,-82.9,-4.94,39915.06,39939.82,1197.6399999999994,-409.84999999999854,130.97000000000116,106.20999999999913,-36.66,24.760000000002037,-24.760000000002037,0.0,0.0,3.3400000000000034,-21.95,33.97000000000003,1607.489999999998,-35.71,2135332.41,28.13,-2.13,355.82,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-23 08:00:00,39776.9,39864.1,39318.1,39462.1,12796.442,506386280.017,2024-01-23 08:00:00,39526.6,28.42,40534.87,39741.83,40138.35,40931.38,39345.32,41327.9,38948.8,3.95,-316.03,-328.53,12.5,6.82,32.94,52.65,46.32,8095.608428571431,-351.37,611.75,-86.47,-4.78,39902.59,39774.53,1404.7799999999988,-181.27999999999884,247.9300000000003,375.98999999999796,-41.58,-128.05999999999767,128.05999999999767,0.0,0.0,-1.5799999999999983,-26.119999999999997,12.5,1586.0599999999977,-100.0,2129285.74,29.43,-1.97,369.41,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-23 09:00:00,39462.1,39492.2,38890.4,38955.9,25577.835,1000899001.0,2024-01-23 09:00:00,39073.6,22.63,40442.82,39631.07,40036.94,40848.69,39225.2,41254.56,38819.33,4.05,-362.94,-335.42,-27.52,6.06,37.18,54.03,47.94,7588.546071428575,-507.06,963.3400000000038,-37.67,-5.8,39823.95,39494.15,1775.0900000000038,151.59999999999854,420.5500000000029,750.3499999999985,-47.370000000000005,-329.79999999999563,329.79999999999563,0.0,0.0,-7.370000000000001,-31.12,-27.519999999999982,1623.4900000000052,-100.0,2109275.7,31.55,-2.06,386.01,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-23 10:00:00,38955.9,39165.8,38822.0,38917.1,9559.182,372663110.5248,2024-01-23 10:00:00,38955.5,21.41,40370.51,39497.39,39933.95,40807.06,39060.84,41243.62,38624.28,4.37,-404.98,-349.33,-55.65,5.67,36.08,55.37,49.47,7141.932285714289,-446.61,978.4499999999971,40.04,-0.04,39728.38,39278.69,1851.5599999999977,105.33999999999651,323.1900000000023,772.8799999999974,-48.59,-449.68999999999505,449.68999999999505,0.0,0.0,-8.59,-30.409999999999997,-55.650000000000034,1746.2200000000012,-100.0,2105004.93,17.61,-2.88,382.99,0.0,EntryPreparationState,lower,38917.1,39900.1,0.0,72.4764581636352,1,0.0,LONG,73.31670576687402,-33.02472255126922,normal
2024-01-23 11:00:00,38917.1,39054.6,38641.3,38840.9,11613.805,450622564.4815,2024-01-23 11:00:00,38844.42,20.3,40293.24,39367.12,39830.18,40756.3,38904.07,41219.36,38441.01,4.65,-442.16,-367.9,-74.26,5.23,36.66,56.77,51.21,7379.191571428573,237.25,985.760000000002,64.37,-1.4,39600.67,39104.98,1911.8800000000047,59.650000000001455,260.56000000000495,756.25,-49.7,-495.68999999999505,495.68999999999505,0.0,0.0,-9.7,-31.429999999999996,-74.26000000000005,1852.2300000000032,-100.0,2104608.72,17.09,-2.73,385.16,-7.604081484463505,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,7.2994537105798365,-24.56057697002034,None
2024-01-23 12:00:00,38840.9,39085.0,38742.7,39059.9,9486.728,369024351.5634,2024-01-23 12:00:00,38986.87,25.63,40216.69,39283.04,39749.87,40683.52,38816.21,41150.35,38349.39,4.69,-454.89,-385.29,-69.59,5.47,34.31,57.9,52.74,7250.062071428574,-129.12,763.0,-35.68,2.14,39485.92,39057.73,1696.6499999999942,-170.6600000000035,70.86000000000058,499.04999999999563,-44.370000000000005,-428.18999999999505,428.18999999999505,0.0,0.0,-4.370000000000001,-28.840000000000003,-69.59999999999997,1867.3099999999977,-50.0,2112704.17,26.68,-1.97,382.1,6.411918515536117,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,9.642896567318711,-16.743961651818882,None
2024-01-23 13:00:00,39059.9,39068.7,38841.0,38852.6,4452.664,173518573.227,2024-01-23 13:00:00,38903.72,24.59,40122.89,39215.67,39669.28,40576.5,38762.06,41030.11,38308.45,4.57,-466.31,-401.5,-64.81,5.23,32.81,58.94,54.15,7068.993785714289,-181.06,765.5599999999977,-125.65,1.5,39356.03,38996.13,1672.7799999999988,-141.6600000000035,92.40999999999622,452.3099999999977,-45.41,-359.90000000000146,359.90000000000146,0.0,0.0,-5.41,-27.580000000000002,-64.81,1814.4400000000023,-50.0,2108705.18,27.4,-1.85,371.07,-6.855281484463658,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,8.386379509264497,-9.166315835455226,None
2024-01-23 14:00:00,38852.6,38900.0,38531.5,38763.9,17338.64,670916437.6561,2024-01-23 14:00:00,38739.82,22.65,40052.6,39108.92,39580.76,40524.44,38637.08,40996.28,38165.25,4.76,-483.02,-417.8,-65.21,4.86,36.44,60.19,55.54,7905.063642857146,836.06,840.9400000000023,-34.09,-4.23,39207.5,38893.6,1784.6200000000026,-102.73999999999796,153.77999999999884,467.6800000000003,-47.35,-313.90000000000146,313.90000000000146,0.0,0.0,-7.350000000000001,-31.58,-65.21999999999997,1887.3600000000006,-71.42,2113236.28,19.4,-2.61,370.88,-12.532081484463843,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,-4.618186606915788,-33.02472255126922,None
2024-01-23 15:00:00,38763.9,39480.0,38761.2,39194.1,16469.915,644470731.8669,2024-01-23 15:00:00,39157.35,36.41,40016.38,39064.49,39540.44,40492.32,38588.55,40968.26,38112.61,4.81,-457.3,-425.7,-31.59,14.69,31.71,58.51,54.94,8899.604428571432,994.54,383.0900000000038,-35.65,14.18,39110.74,38999.1,1334.9700000000012,-568.7999999999956,-158.25,-46.61000000000058,-33.59,-111.63999999999942,111.63999999999942,0.0,0.0,6.409999999999997,-17.020000000000003,-31.600000000000023,1903.7699999999968,-71.42,2116604.5,28.38,-1.65,395.73,15.000718515536109,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,40.0922363177112,-15.317853334395569,None
2024-01-23 16:00:00,39194.1,39392.7,38920.0,39317.0,10411.986,407172832.7932,2024-01-23 16:00:00,39236.67,38.65,39974.92,39048.09,39511.51,40438.33,38584.68,40901.75,38121.26,4.69,-425.61,-425.68,0.07,13.46,29.04,56.95,54.25,9417.113214285719,517.5,274.8400000000038,-82.23,11.27,39047.17,39094.13,1201.6600000000035,-651.989999999998,-142.54000000000087,-189.5,-31.35,46.95999999999913,-46.95999999999913,0.0,0.0,8.649999999999999,-15.579999999999998,0.06999999999999318,1853.6500000000015,-71.42,2123681.66,32.28,-1.89,401.23,22.866318515536197,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,33.36254679819395,-3.076447885376911,None
2024-01-23 17:00:00,39317.0,39661.8,39268.5,39401.4,11111.369,438376013.0148,2024-01-23 17:00:00,39433.27,43.9,39957.69,39050.42,39504.05,40411.33,38596.78,40864.97,38143.14,4.59,-380.24,-416.59,36.35,17.31,27.01,54.44,52.88,10022.053500000004,604.94,70.78000000000611,-93.08,4.64,39036.8,39229.78,978.060000000005,-836.489999999998,-203.48999999999796,-396.4699999999939,-26.1,192.97999999999593,-192.97999999999593,0.0,0.0,13.899999999999999,-9.700000000000003,36.349999999999966,1814.550000000003,-71.42,2120079.58,36.38,-1.46,400.66,28.26791851553634,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,54.10664129649986,23.788349337438103,None
2024-01-23 18:00:00,39401.4,39649.2,39090.0,39090.0,7030.535,276908611.35,2024-01-23 18:00:00,39229.8,40.08,39930.35,39025.52,39477.93,40382.76,38573.1,40835.18,38120.69,4.58,-356.6,-404.6,47.99,15.63,27.48,52.52,51.8,10365.998785714288,343.94,248.12999999999738,-31.88,1.7,39054.15,39229.79,1152.9599999999991,-656.7000000000044,-0.010000000002037268,-175.65000000000146,-29.92,175.63999999999942,-175.63999999999942,0.0,0.0,10.079999999999998,-11.85,48.0,1809.6600000000035,-71.42,2113049.04,33.62,-2.1,411.99,8.338318515536402,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,53.13534590192985,10.028331247703772,None
2024-01-23 19:00:00,39090.0,39286.0,38970.1,39133.0,5663.749,221710707.5006,2024-01-23 19:00:00,39130.52,38.32,39901.11,38988.59,39444.85,40357.37,38532.33,40813.63,38076.07,4.62,-341.93,-392.06,50.12,14.76,28.07,50.98,51.04,10681.958000000002,315.95,314.33000000000175,-13.19,-3.13,39073.6,39190.08,1226.8500000000058,-598.189999999995,59.56000000000495,-56.919999999998254,-31.68,116.4800000000032,-116.4800000000032,0.0,0.0,8.32,-13.31,50.129999999999995,1825.0400000000009,-57.14,2113226.54,31.78,-2.36,405.12,11.090318515536355,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,25.137370718784222,0.7856076120780924,None
2024-01-23 20:00:00,39133.0,39353.2,39015.0,39171.7,6431.936,252284960.1682,2024-01-23 20:00:00,39177.89,39.68,39872.1,38966.74,39419.42,40324.78,38514.07,40777.45,38061.39,4.59,-322.77,-378.2,55.43,15.07,26.37,49.29,50.47,10951.128000000002,269.17,241.52999999999884,-39.72,1.13,39110.65,39185.2,1146.8899999999994,-663.8199999999997,7.309999999997672,-67.23999999999796,-30.32,74.54999999999563,-74.54999999999563,0.0,0.0,9.68,-11.3,55.43000000000001,1810.7099999999991,-57.14,2112754.89,35.21,-2.12,400.34,13.567118515536267,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,30.31761282315456,4.246811041932869,None
2024-01-23 21:00:00,39171.7,39300.0,39055.1,39214.0,3719.301,145651305.9732,2024-01-23 21:00:00,39195.77,40.21,39843.16,38953.08,39398.12,40288.21,38508.04,40733.25,38062.99,4.51,-302.65,-363.09,60.44,14.39,25.19,47.72,50.18,10833.149071428576,-117.97,202.35000000000582,-63.13,0.81,39133.86,39189.43,1092.4400000000023,-687.7299999999959,-6.3399999999965075,-61.90999999999622,-29.79,55.56999999999971,-55.56999999999971,0.0,0.0,10.21,-10.8,60.44,1780.1699999999983,-50.0,2113862.02,38.07,-1.54,389.24,16.2743185155361,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,26.216587823861754,7.337997178618206,None
2024-01-23 22:00:00,39214.0,39561.6,39188.7,39471.9,4469.413,176178573.9242,2024-01-23 22:00:00,39423.52,46.7,39823.01,38978.07,39400.54,40245.48,38555.6,40667.95,38133.13,4.28,-265.26,-343.53,78.26,18.22,23.46,45.21,49.62,10238.361285714289,-594.78,-22.979999999995925,-126.85,4.87,39191.62,39283.06,821.9600000000064,-867.9199999999983,-140.45999999999913,-231.89999999999418,-23.299999999999997,91.43999999999505,-91.43999999999505,0.0,0.0,16.700000000000003,-5.240000000000002,78.26999999999998,1689.8800000000047,-42.85,2116181.23,43.46,-0.26,388.07,32.77991851553651,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,46.38253030158985,17.63681183849776,None
2024-01-23 23:00:00,39471.9,39911.0,39471.9,39900.1,8374.541,332572676.9052,2024-01-23 23:00:00,39795.77,55.24,39845.48,39030.88,39438.18,40252.78,38623.58,40660.08,38216.28,4.13,-203.26,-315.47,112.21,23.13,21.58,42.22,48.8,9009.554571428574,-1228.8,-357.5899999999965,-103.41,10.62,39308.95,39488.14,457.01000000000204,-1172.189999999995,-307.6299999999974,-486.8199999999997,-14.759999999999998,179.19000000000233,-179.19000000000233,0.0,0.0,25.240000000000002,1.5500000000000007,112.21000000000004,1629.199999999997,64.28,2124140.0,56.09,1.84,391.72,72.4764581636352,PositionState,lower,38917.1,39900.1,0.0,0.0,0,0.0,None,73.31670576687402,39.46783213548834,normal
2024-01-24 00:00:00,39900.1,40246.9,39782.5,40174.0,7662.685,306693368.7041,2024-01-24 00:00:00,40094.35,60.69,39909.94,39091.4,39500.67,40319.21,38682.13,40728.48,38272.86,4.14,-128.54,-278.09,149.54,27.24,19.78,40.34,48.56,8874.090500000004,-135.46,-593.6800000000003,15.18,10.81,39413.06,39730.62,224.86000000000058,-1412.2200000000012,-363.7299999999959,-681.2900000000009,-9.310000000000002,317.56000000000495,-317.56000000000495,0.0,0.0,30.689999999999998,7.459999999999997,149.54999999999998,1637.0800000000017,71.42,2129396.95,63.15,2.92,396.91,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-24 01:00:00,40174.0,40174.0,39740.8,39763.0,6127.223,244658269.2628,2024-01-24 01:00:00,39860.19,55.03,39927.09,39142.73,39534.91,40319.27,38750.56,40711.44,38358.38,3.96,-87.22,-239.91,152.69,25.13,18.99,38.45,48.18,8482.191785714289,-391.89,-325.27999999999884,-1.94,2.79,39482.34,39782.45,459.07999999999447,-1109.6300000000047,-77.74000000000524,-377.8500000000058,-14.969999999999999,300.1100000000006,-300.1100000000006,0.0,0.0,25.03,6.140000000000001,152.69,1568.7099999999991,71.42,2123897.73,65.95,2.61,399.5,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-24 02:00:00,39763.0,39889.9,39691.4,39761.9,3470.163,138072592.7788,2024-01-24 02:00:00,39776.27,53.12,39931.04,39184.75,39557.9,40304.19,38811.61,40677.33,38438.46,3.77,-60.55,-204.04,143.49,24.21,19.21,36.53,47.73,8052.437142857147,-429.75,-218.36999999999534,-76.06,-3.25,39520.45,39779.97,527.9200000000055,-964.6599999999962,3.7000000000043656,-255.8199999999997,-16.880000000000003,259.5200000000041,-259.5200000000041,0.0,0.0,23.119999999999997,5.0,143.49,1492.5800000000017,71.42,2122892.52,61.06,2.02,385.14,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-24 03:00:00,39761.9,39789.9,39572.5,39614.0,3848.569,152582171.4905,2024-01-24 03:00:00,39647.6,50.24,39930.51,39202.37,39566.44,40294.59,38838.29,40658.66,38474.22,3.68,-49.22,-173.08,123.85,23.2,20.68,34.33,47.26,8009.287500000003,-43.14,-81.15999999999622,-51.36,-3.39,39566.87,39727.02,646.989999999998,-809.3099999999977,79.41999999999825,-80.72999999999593,-19.759999999999998,160.14999999999418,-160.14999999999418,0.0,0.0,20.240000000000002,2.5199999999999996,123.86000000000001,1456.2999999999956,71.42,2120513.27,61.34,1.91,373.16,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-24 04:00:00,39614.0,39747.7,39561.0,39652.2,2434.738,96573565.9882,2024-01-24 04:00:00,39653.27,50.37,39943.57,39205.84,39574.71,40312.44,38836.98,40681.31,38468.11,3.72,-39.33,-146.33,106.99,22.34,20.14,32.25,45.38,6944.723071428575,-1064.56,-78.55999999999767,9.55,-1.33,39624.95,39697.52,659.1700000000055,-816.2899999999936,44.25,-28.31999999999971,-19.630000000000003,72.56999999999971,-72.56999999999971,0.0,0.0,20.369999999999997,2.1999999999999993,107.00000000000001,1475.4599999999991,71.42,2120457.2,70.54,2.35,359.84,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-24 05:00:00,39652.2,39860.0,39652.2,39797.1,2641.588,105059891.6827,2024-01-24 05:00:00,39776.6,53.18,39971.44,39216.43,39593.94,40348.94,38838.93,40726.45,38461.42,3.81,-21.3,-121.32,100.02,23.69,19.29,30.67,43.81,5956.985428571431,-987.73,-182.65999999999622,52.4,1.34,39691.48,39729.15,572.3400000000038,-937.6699999999983,-47.44999999999709,-85.11999999999534,-16.82,37.669999999998254,-37.669999999998254,0.0,0.0,23.18,4.400000000000002,100.02,1510.010000000002,64.28,2121499.6,65.72,1.58,348.98,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-24 06:00:00,39797.1,39893.5,39658.0,39880.8,2826.794,112518643.8839,2024-01-24 06:00:00,39828.27,54.35,39995.96,39236.55,39616.25,40375.67,38856.84,40755.37,38477.13,3.83,-2.81,-97.62,94.81,23.22,18.34,29.32,41.88,5415.186000000003,-541.79,-212.0199999999968,45.31,1.82,39761.76,39768.8,547.4000000000015,-971.4300000000003,-59.46999999999389,-66.50999999999476,-15.649999999999999,7.040000000000873,-7.040000000000873,0.0,0.0,24.35,4.879999999999999,94.81,1518.8300000000017,57.14,2124021.5,62.34,1.5,340.87,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-24 07:00:00,39880.8,40181.7,39811.7,39986.8,5494.56,219854126.6568,2024-01-24 07:00:00,39991.75,57.93,40030.94,39273.09,39652.01,40409.86,38894.17,40788.78,38515.25,3.82,24.74,-73.15,97.89,27.43,16.92,28.92,40.72,5013.98535714286,-401.2,-339.73999999999796,23.58,5.15,39824.89,39857.98,418.1100000000006,-1097.5800000000017,-133.7699999999968,-166.86000000000058,-12.07,33.09000000000378,-33.09000000000378,0.0,0.0,27.93,10.509999999999998,97.89,1515.6900000000023,35.71,2123727.47,59.38,1.41,342.95,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-24 08:00:00,39986.8,40139.5,39858.5,39946.2,4073.968,162813430.2284,2024-01-24 08:00:00,39972.6,57.36,40061.87,39303.22,39682.55,40441.2,38923.89,40820.53,38544.56,3.82,44.53,-49.61,94.14,25.81,15.92,28.55,39.76,4802.802000000003,-211.18,-290.04999999999563,35.8,3.59,39844.54,39903.82,468.59999999999854,-1048.7099999999991,-68.77999999999884,-128.05999999999767,-12.64,59.279999999998836,-59.279999999998836,0.0,0.0,27.36,9.889999999999999,94.14,1517.3099999999977,35.71,2122196.47,61.9,1.89,338.53,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-24 09:00:00,39946.2,40102.0,39904.4,40020.0,3512.874,140534330.8486,2024-01-24 09:00:00,40011.6,58.25,40082.65,39345.11,39713.88,40451.42,38976.34,40820.2,38607.57,3.71,62.63,-27.16,89.79,24.7,15.23,28.2,38.74,4649.168071428574,-153.63,-297.72000000000116,-10.88,-2.04,39835.35,39946.93,439.8199999999997,-1035.260000000002,-64.66999999999825,-176.25,-11.75,111.58000000000175,-111.58000000000175,0.0,0.0,28.25,9.469999999999999,89.79,1475.0800000000017,35.71,2122793.8,69.27,2.25,328.46,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-24 10:00:00,40020.0,40565.3,39984.1,40349.7,10149.782,408940259.955,2024-01-24 10:00:00,40312.19,64.45,40124.41,39417.32,39770.86,40477.95,39063.78,40831.5,38710.23,3.55,100.08,-1.71,101.79,31.29,13.41,29.04,38.38,4914.728500000004,265.56,-541.3300000000017,-50.69,7.3,39885.57,40093.03,165.75999999999476,-1248.4100000000035,-219.1600000000035,-426.6200000000026,-5.549999999999997,207.45999999999913,-207.45999999999913,0.0,0.0,34.45,17.88,101.78999999999999,1414.1699999999983,100.0,2125413.33,71.03,2.89,346.51,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
2024-01-24 11:00:00,40349.7,40372.8,40090.1,40207.2,5112.188,205525215.4223,2024-01-24 11:00:00,40219.32,61.42,40171.08,39456.07,39813.57,40528.58,39098.56,40886.09,38741.06,3.59,120.87,22.8,98.07,29.44,12.62,29.82,37.51,5014.2204285714315,99.49,-405.75,42.38,5.53,39934.8,40143.55,309.26000000000204,-1120.760000000002,-75.7699999999968,-284.5199999999968,-8.579999999999998,208.75,-208.75,0.0,0.0,31.42,16.82,98.07000000000001,1430.020000000004,92.85,2124536.28,64.32,2.61,341.96,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None
