,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_volume
0,1701918000.0,44002.9,44033.7,43940.0,43958.9,1095.824,48198890.5879,2023-12-07 03:00:00,0.0001,0.00065257,62635.405,57.76,43959.72,43735.34,43847.53,44071.91,43623.15,44184.1,43510.96,142.09,191.3,-49.21,22.15,15.05,26.21,34.81,4441.163785714286,-287.92,-111.37000000000262,-38.7,0.7,43885.01,43940.26,113.01000000000204,-335.75,-18.639999999999414,-73.88999999999942,-12.240000000000002,27.76,7.099999999999998,-49.21000000000001,448.7600000000021,0,0,43170.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6879.984
1,1701921600.0,43958.9,44079.0,43914.1,43997.3,1856.325,81696184.8039,2023-12-07 04:00:00,0.0001,0.00065828,62656.155,58.92,43973.12,43750.47,43861.79,44084.44,43639.15,44195.76,43527.82,138.88,180.82,-41.94,22.37,14.41,25.89,33.66,3762.503642857143,-678.66,-135.51000000000204,-12.34,0.5,43881.95,43963.07,87.13999999999942,-358.15000000000146,-34.2300000000032,-115.35000000000582,-11.079999999999998,28.92,7.960000000000001,-41.94,445.2900000000009,0,0,43170.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6879.984
2,1701925200.0,43997.3,44087.7,43952.8,44040.0,1555.927,68504265.5998,2023-12-07 05:00:00,0.0001,0.00052648,62752.506,60.22,43991.95,43765.58,43878.76,44105.13,43652.4,44218.31,43539.22,138.18,172.29,-34.1,21.8,13.89,25.62,32.62,3246.8629285714283,-515.64,-161.23999999999796,19.96,0.17,43912.14,43993.84,65.12999999999738,-387.59999999999854,-46.16000000000349,-127.86000000000058,-9.78,30.22,7.91,-34.109999999999985,452.7299999999959,0,0,43170.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6879.984
3,1701928800.0,44040.0,44060.3,43860.0,43890.1,1876.001,82451840.1944,2023-12-07 06:00:00,0.0001,0.0005737,63071.514,53.77,43984.39,43775.3,43879.84,44088.93,43670.75,44193.48,43566.21,124.11,162.65,-38.54,20.62,15.65,24.77,31.52,2885.4409285714287,-361.42,-10.260000000002035,-13.86,-3.51,43916.93,43952.34,198.83000000000172,-219.34999999999852,62.23999999999796,26.830000000001743,-16.229999999999997,23.770000000000003,4.970000000000001,-38.540000000000006,418.1800000000003,0,0,43170.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6879.984
4,1701932400.0,43890.1,43984.0,43890.1,43917.1,1250.086,54943045.972,2023-12-07 07:00:00,0.0001,0.00069231,62924.746,54.71,43987.07,43779.71,43883.39,44090.75,43676.03,44194.43,43572.35,113.82,152.89,-39.07,20.07,15.23,23.97,30.5,2550.592357142857,-334.84,-33.70999999999913,-19.65,-1.31,43931.74,43938.24,173.65000000000146,-241.0699999999997,21.139999999999414,14.639999999999418,-15.29,24.71,4.84,-39.06999999999999,414.7200000000012,0,0,43170.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6879.984
5,1701936000.0,43917.1,43930.7,43550.2,43617.0,8738.349,382193074.8035,2023-12-07 08:00:00,0.00010721,0.00038598,63267.13,43.99,43978.53,43737.51,43858.02,44099.04,43617.0,44219.55,43496.49,80.52,138.41,-57.89,17.97,22.97,23.13,29.68,3002.6987857142853,452.1,241.0199999999968,69.13,-10.39,43913.05,43809.74,482.0400000000009,0.0,192.739999999998,296.0500000000029,-26.01,13.990000000000002,-5.0,-57.89,482.0400000000009,0,0,43170.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6879.984
6,1701939600.0,43617.0,43665.9,42833.4,43392.0,30428.949,1316871738.5909,2023-12-07 09:00:00,0.00010721,0.0006517,63244.46,37.98,43970.34,43656.93,43813.64,44127.05,43500.23,44283.75,43343.52,35.56,117.84,-82.27,14.42,35.43,24.49,29.58,4973.953785714286,1971.25,421.6399999999994,153.06,-18.11,43863.32,43642.64,735.0500000000029,108.2300000000032,250.63999999999945,471.3199999999997,-32.02,7.979999999999997,-21.01,-82.28,626.8199999999997,EntryPreparationState,lower,43170.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6879.984
7,1701943200.0,43392.0,43471.5,43062.7,43170.0,13585.343,587364046.9471,2023-12-07 10:00:00,0.00010721,0.00062149,63054.111,33.16,43965.76,43538.92,43752.34,44179.18,43325.5,44392.6,43112.08,-17.76,90.72,-108.49,13.06,32.08,25.75,29.16,5639.0992857142855,665.14,582.3399999999965,254.87,-1.55,43776.14,43453.58,1009.1800000000004,155.5,283.58000000000175,606.1399999999994,-36.84,3.1599999999999966,-19.02,-108.48,853.6800000000003,PositionState,lower,43170.0,43706.6,0.0,-536.5999999999985,0.0,-536.5999999999985,-225.54999999999927,0,-83.68000000000029,6879.984
8,1702623600.0,42599.4,42744.7,42582.3,42744.7,2388.087,101932785.3855,2023-12-15 07:00:00,0.00010466,0.00092583,57255.622,49.19,43158.04,42730.51,42944.28,43371.81,42516.75,43585.57,42302.98,-170.78,-161.87,-8.9,16.04,32.07,27.23,27.68,3347.343857142857,-1108.43,199.58000000000172,-90.94,1.74,42835.37,42721.64,627.1100000000006,-227.9499999999971,-23.05999999999767,90.67000000000552,-20.81,19.19,-16.03,-8.909999999999997,855.0599999999977,0,0,42202.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14738.657
9,1702627200.0,42744.7,42912.1,42668.9,42901.9,3503.61,149912545.1158,2023-12-15 08:00:00,0.00015354,0.000703,57494.604,53.13,43145.4,42735.09,42940.24,43350.55,42529.93,43555.71,42324.78,-153.29,-160.16,6.86,18.93,30.32,26.93,27.29,3035.685642857143,-311.65,38.33999999999651,-90.79,5.66,42818.92,42793.74,448.6500000000015,-371.9700000000012,-108.16000000000348,-82.9800000000032,-16.869999999999997,23.130000000000003,-11.39,6.8700000000000045,820.6200000000026,0,0,42202.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14738.657
