start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_type,entry_volume
2020-04-01 12:00:00,6286.0,6333.0,6156.5,6223.5,3338.933,20779849.5255,2020-04-01 12:00:00,43.19,6507.58,6157.53,6332.55,6682.6,5982.51,6857.63,5807.48,-28.56,-43.11,14.55,16.89,24.03,19.48,25.8,2545.264142857143,-0.42,109.05000000000018,-14.98,-5.56,6369.0,6290.17,459.10000000000036,-240.98999999999978,66.67000000000007,145.5,-26.810000000000002,13.189999999999998,-7.140000000000001,14.55,700.0900000000001,None,None,6796.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,4032.407
2020-04-01 16:00:00,6223.5,6223.5,6145.0,6201.0,2502.156,15515869.356,2020-04-01 16:00:00,41.9,6493.0,6147.05,6320.02,6665.97,5974.08,6838.95,5801.1,-36.36,-41.76,5.4,16.19,23.64,19.42,24.8,2553.221785714286,7.95,119.02000000000044,-23.45,-1.96,6342.77,6254.5,464.97000000000025,-226.92000000000007,53.5,141.77000000000044,-28.1,11.899999999999999,-7.449999999999999,5.399999999999999,691.8900000000003,None,None,6796.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,4032.407
2020-04-01 20:00:00,6201.0,6687.0,6189.0,6642.0,5363.191,35622314.622,2020-04-01 20:00:00,64.36,6537.07,6164.3,6350.69,6723.46,5977.92,6909.84,5791.54,-6.88,-34.78,27.9,33.06,18.46,20.06,24.22,2738.029142857143,184.8,-291.3100000000004,37.01,21.35,6371.16,6409.5,81.46000000000004,-664.0799999999999,-232.5,-270.84000000000015,-5.640000000000001,34.36,14.600000000000001,27.900000000000002,745.54,None,None,6796.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,4032.407
2020-04-02 00:00:00,6642.0,6739.5,6543.5,6601.0,2648.688,17483989.488,2020-04-02 00:00:00,61.96,6546.94,6202.12,6374.53,6719.35,6029.71,6891.75,5857.3,13.01,-25.22,38.24,32.52,16.89,20.89,24.33,2764.5153571428573,26.48,-226.47000000000025,1.59,17.9,6388.5,6486.1,118.35000000000036,-571.29,-114.89999999999964,-212.5,-8.04,31.96,15.630000000000003,38.23,689.6400000000003,None,None,6796.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,4032.407
2020-04-02 04:00:00,6601.0,6673.0,6560.5,6639.5,2407.001,15981283.1395,2020-04-02 04:00:00,63.34,6548.1,6251.43,6399.76,6696.43,6103.09,6844.77,5954.76,31.53,-13.87,45.4,30.9,16.04,21.65,24.43,2737.564214285714,-26.95,-239.73999999999978,-100.4,-1.31,6409.05,6547.46,56.93000000000029,-536.4099999999999,-92.03999999999996,-230.44999999999982,-6.659999999999997,33.34,14.86,45.4,593.3400000000001,None,None,6796.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,4032.407
2020-04-02 08:00:00,6639.5,6706.5,6601.0,6676.0,2309.93,15421092.68,2020-04-02 08:00:00,64.65,6560.75,6291.39,6426.07,6695.42,6156.72,6830.1,6022.04,48.59,-1.38,49.97,30.94,15.27,22.53,24.56,2725.915,-11.64,-249.9300000000003,-77.56,-0.81,6439.16,6598.87,19.420000000000073,-519.2799999999997,-77.13000000000011,-236.84000000000015,-5.349999999999994,34.650000000000006,15.670000000000002,49.970000000000006,538.6999999999998,None,None,6796.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,4032.407
2020-04-02 12:00:00,6676.0,6828.0,6620.5,6796.5,4814.504,32721776.436,2020-04-02 12:00:00,68.64,6614.16,6308.54,6461.35,6766.97,6155.73,6919.78,6002.92,71.01,13.09,57.92,33.49,13.86,23.88,24.81,2897.510214285714,171.59,-335.14999999999964,71.53,4.0,6487.61,6677.92,-29.529999999999745,-640.7700000000004,-118.57999999999993,-308.8900000000003,-1.3599999999999994,38.64,19.630000000000003,57.92,611.2400000000007,EntryPreparationState,upper,6796.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,4032.407
2020-04-02 16:00:00,6796.5,7230.5,6723.0,6796.5,16357.16,111171437.94,2020-04-02 16:00:00,68.64,6663.5,6323.03,6493.27,6833.74,6152.79,7003.98,5982.56,87.77,28.03,59.74,42.45,11.15,26.34,25.57,3890.3282857142863,992.81,-303.22999999999956,141.25,14.22,6540.22,6725.35,37.23999999999978,-643.71,-71.14999999999964,-256.27999999999975,-1.3599999999999994,38.64,31.300000000000004,59.739999999999995,680.9499999999998,PositionState,upper,6796.5,7186.5,0.0,390.0,587.5,-101.5,224.96341463414635,0,536.3799999999992,None,4032.407
2020-04-22 12:00:00,6943.0,7129.0,6925.0,7105.0,3955.671,28105042.455,2020-04-22 12:00:00,58.36,7094.06,6817.7,6955.88,7232.24,6679.53,7370.42,6541.35,-24.25,-35.65,11.4,25.07,18.5,22.97,21.37,2539.6855,191.02,-149.1199999999999,-28.72,10.5,6892.88,6986.32,127.23999999999978,-425.47000000000025,-118.68000000000029,-212.1199999999999,-11.64,28.36,6.57,11.399999999999999,552.71,None,None,7523.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,1872.596
2020-04-22 16:00:00,7105.0,7159.5,7064.5,7081.0,2456.642,17395482.002,2020-04-22 16:00:00,56.73,7101.88,6833.72,6967.8,7235.96,6699.63,7370.04,6565.55,-11.22,-30.77,19.54,25.48,17.42,22.67,21.28,2428.6900714285716,-110.99,-113.19999999999982,-4.8,9.07,6915.94,7024.19,154.96000000000004,-381.3699999999999,-56.8100000000004,-165.0600000000004,-13.270000000000003,26.729999999999997,8.059999999999999,19.549999999999997,536.3299999999999,None,None,7523.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,1872.596
