start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2021-03-15 04:05:00,1892.5,1892.5,1889.0,1891.1,218.41,413035.151,2021-03-15 04:05:00,58.8,1890.21,1886.48,1888.34,1892.07,1884.61,1893.94,1882.75,0.39,1.56,1.9,-0.34,33.09,18.66,25.38,33.28,160.115,-4.91,-2.759999999999991,1.18,8.02,1888.47,1890.03,0.9700000000000273,-6.490000000000009,-1.0699999999999363,-2.6299999999998818,-11.200000000000003,28.799999999999997,14.430000000000003,-0.33999999999999986,7.460000000000036,0.0,EntryPreparationState,upper,1891.1,1887.7,0.0,-8.693686214372338,1,0.0,None,-1.317027127069014,-8.693686214372338,None,0
2021-03-15 04:30:00,1882.7,1882.95,1862.3,1869.05,1374.66,2569308.273,2021-03-15 04:30:00,28.15,1891.06,1881.36,1886.21,1895.9,1876.51,1900.75,1871.67,1.02,-0.91,0.98,-1.89,15.83,50.6,26.04,30.05,284.49857142857144,78.46,17.160000000000082,10.46,-29.54,1886.37,1879.56,26.850000000000136,7.460000000000036,10.509999999999991,17.319999999999936,-41.85,-1.8500000000000014,-34.77,-1.8900000000000001,19.3900000000001,0.0,EntryPreparationState,lower,1869.05,1809.5,0.0,-98.88331772825795,1,0.0,None,3.20062866161943,-159.07432385436442,None,0
2021-03-15 09:15:00,1785.05,1791.95,1780.3,1788.2,260.19,465271.758,2021-03-15 09:15:00,39.57,1805.5,1791.67,1798.58,1812.42,1784.75,1819.34,1777.83,1.53,-7.09,-7.16,0.07,11.1,33.21,50.55,56.76,248.93357142857144,-56.91,10.379999999999882,1.68,-1.63,1793.75,1790.0,24.220000000000027,-3.4500000000000455,1.7999999999999545,5.5499999999999545,-30.43,9.57,-22.11,0.07000000000000028,27.670000000000073,0.0,EntryPreparationState,lower,1788.2,1776.15,0.0,-23.51585952354326,1,0.0,None,-3.3000000000000003,-90.20303098087452,None,0
2021-03-15 12:10:00,1763.5,1763.5,1753.65,1754.25,569.21,998536.6425,2021-03-15 12:10:00,31.58,1779.47,1765.59,1772.53,1786.41,1758.66,1793.34,1751.72,1.56,-3.56,-1.91,-1.64,13.19,36.49,30.17,33.87,343.34499999999997,23.43,18.279999999999973,6.85,-1.09,1772.78,1763.04,32.16000000000008,4.410000000000082,8.789999999999964,18.529999999999973,-38.42,1.5799999999999983,-23.300000000000004,-1.6500000000000001,27.75,0.0,EntryPreparationState,lower,1754.25,1773.6,0.0,29.79106455750316,1,0.0,None,29.79106455750316,-15.185421120136926,None,0
2021-03-16 00:25:00,1776.2,1779.5,1757.05,1759.6,596.18,1049038.328,2021-03-16 00:25:00,29.46,1801.67,1779.7,1790.69,1812.66,1768.71,1823.64,1757.73,2.45,-3.28,0.07,-3.35,17.76,46.49,16.14,16.18,290.7642857142857,5.23,31.090000000000146,10.65,-15.93,1788.26,1776.79,53.06000000000017,9.110000000000127,17.190000000000055,28.660000000000082,-40.54,-0.5399999999999991,-28.73,-3.3499999999999996,43.950000000000045,0.0,EntryPreparationState,lower,1759.6,1753.85,0.0,-13.103364401000182,1,0.0,None,1.6443055239830753,-83.77283473516654,None,0
2021-03-16 10:15:00,1798.0,1808.8,1798.0,1805.9,204.41,369144.019,2021-03-16 10:15:00,51.45,1809.86,1802.37,1806.11,1813.6,1798.63,1817.34,1794.88,0.82,1.94,3.51,-1.56,21.84,21.98,36.7,41.41,153.66642857142855,2.68,0.209999999999809,0.49,-4.47,1807.45,1805.0,7.699999999999818,-7.269999999999982,-0.900000000000091,1.5499999999999545,-18.549999999999997,21.450000000000003,-0.14000000000000057,-1.5699999999999998,14.9699999999998,0.0,EntryPreparationState,lower,1805.9,1801.6,0.0,-10.443252671798565,1,0.0,None,-3.3000000000000003,-30.710155601085535,None,0
2021-03-16 12:40:00,1778.4,1782.25,1773.75,1776.05,764.11,1357097.5655,2021-03-16 12:40:00,35.36,1795.29,1782.91,1789.1,1801.47,1776.73,1807.66,1770.54,1.38,-4.58,-3.35,-1.22,8.08,30.0,32.46,26.11,221.5157142857143,36.04,13.049999999999955,3.94,-2.17,1786.08,1780.52,25.420000000000073,0.6800000000000637,4.470000000000027,10.029999999999973,-34.64,5.359999999999999,-21.92,-1.23,24.74000000000001,0.0,EntryPreparationState,lower,1776.05,1794.75,0.0,28.286948565637157,1,0.0,None,28.286948565637157,-16.644218912755424,None,0
2021-03-16 17:30:00,1781.3,1782.4,1770.6,1770.9,790.23,1399418.307,2021-03-16 17:30:00,28.99,1804.27,1786.27,1795.27,1813.28,1777.26,1822.28,1768.26,2.0,-3.01,0.31,-3.33,15.49,45.65,19.81,22.87,208.0092857142857,36.4,24.36999999999989,13.06,-12.47,1793.91,1782.99,42.37999999999988,6.3599999999999,12.089999999999918,23.00999999999999,-41.010000000000005,-1.0100000000000016,-30.159999999999997,-3.32,36.01999999999998,0.0,EntryPreparationState,lower,1770.9,1781.2,0.0,14.148754870405082,1,0.0,None,18.80740301541591,-14.480755548026355,None,0
2021-03-16 22:00:00,1787.8,1793.45,1782.1,1793.45,494.95,887668.0775,2021-03-16 22:00:00,48.19,1798.17,1792.52,1795.35,1801.0,1789.69,1803.83,1786.87,0.62,0.92,2.24,-1.32,15.17,48.09,19.82,18.25,149.38357142857143,34.73,1.8999999999998636,1.92,-7.38,1796.49,1793.31,7.5499999999999545,-3.759999999999991,-0.14000000000010004,3.0399999999999636,-21.810000000000002,18.189999999999998,-32.92,-1.3200000000000003,11.309999999999945,0.0,EntryPreparationState,lower,1793.45,1796.2,0.0,1.3000724859904946,1,0.0,None,1.3000724859904946,-3.3836376815632323,None,0
2021-03-17 00:00:00,1806.5,1814.4,1806.5,1807.5,342.27,618653.025,2021-03-17 00:00:00,65.1,1802.51,1792.71,1797.61,1807.41,1787.81,1812.31,1782.91,1.09,2.15,0.79,1.35,41.19,24.43,18.16,18.71,205.2507142857143,19.9,-9.8900000000001,5.5,15.73,1798.79,1803.74,-0.08999999999991815,-19.690000000000055,-3.759999999999991,-8.710000000000036,-4.900000000000006,35.099999999999994,16.759999999999998,1.3599999999999999,19.600000000000136,0.0,EntryPreparationState,upper,1807.5,1793.4,0.0,-26.702489626555508,1,0.0,None,-0.478423236514391,-26.868464730290544,None,0
