start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2021-03-04 03:00:00,50851.0,51074.5,49480.0,49623.5,1999.791,99236628.6885,2021-03-04 03:00:00,49950.37,44.84,51109.73,50139.55,50624.64,51594.81,49654.47,52079.9,49169.38,3.83,322.27,489.13,-166.85,18.86,25.41,26.91,32.09,1046.0457857142853,-25.56,674.2699999999968,-286.87,-13.49,50772.19,50603.42,1644.439999999995,-295.90000000000146,653.0499999999956,821.8199999999997,-25.159999999999997,-168.77000000000407,168.77000000000407,0.0,0.0,14.840000000000003,-6.550000000000001,-166.86,1940.3399999999965,-100.0,436869.18,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-04 04:00:00,49626.5,49845.0,49130.0,49150.0,1138.396,55952163.4,2021-03-04 04:00:00,49318.75,39.39,51111.97,49888.57,50500.27,51723.67,49276.87,52335.37,48665.17,4.84,182.32,427.77,-245.44,17.69,26.86,26.46,31.91,965.2247857142855,-80.82,1181.5199999999968,379.5,-5.61,50602.06,50089.55,2404.9199999999983,-41.87999999999738,770.8000000000029,1283.3099999999977,-30.61,-512.5099999999948,512.5099999999948,0.0,512.5099999999948,9.39,-9.169999999999998,-245.45,2446.7999999999956,-14.28,435794.47,0.0,EntryPreparationState,lower,49150.0,48065.0,0.0,-69.52583926754805,1,0.0,None,94.75696846388628,-170.48209562563562,None,0
2021-03-06 07:00:00,48924.5,49117.5,48798.0,48835.0,344.913,16843826.355,2021-03-06 07:00:00,48896.37,57.45,49014.99,48033.4,48524.19,49505.78,47542.6,49996.58,47051.8,4.04,170.15,139.03,31.12,20.94,19.68,11.57,14.83,720.7282857142854,-74.93,-372.1800000000003,-304.37,2.1,48710.6,48765.38,609.4099999999962,-1353.770000000004,-130.99000000000524,-185.77000000000407,-12.549999999999997,54.779999999998836,-54.779999999998836,0.0,0.0,27.450000000000003,1.2600000000000016,31.120000000000005,1963.1800000000003,21.42,439381.7,0.0,PositionState,upper,49191.5,48420.5,-25.041561042050308,0.0,0,0.0,None,-7.812974802557438,-27.29804844332857,None,0
2021-03-06 08:00:00,48835.0,49100.0,48659.0,48677.5,562.245,27368680.9875,2021-03-06 08:00:00,48778.5,55.13,48986.48,48110.35,48548.41,49424.54,47672.28,49862.61,47234.21,3.6,167.68,144.76,22.92,19.81,20.32,10.83,14.44,665.3910714285712,-55.33,-230.0899999999965,-271.8,-0.51,48704.2,48770.63,646.0400000000009,-1106.2200000000012,-7.870000000002619,-74.30000000000291,-14.869999999999997,66.43000000000029,-66.43000000000029,0.0,0.0,25.130000000000003,-0.5100000000000016,22.920000000000016,1752.260000000002,14.28,438866.62,0.0,PositionState,upper,49191.5,48420.5,-34.6468790339798,0.0,0,0.0,None,-8.88023235721612,-35.775122734618705,None,0
2021-03-06 09:00:00,48677.5,48800.0,48354.5,48420.5,508.03,24599066.615,2021-03-06 09:00:00,48498.87,49.98,48955.88,48131.51,48543.69,49368.07,47719.32,49780.25,47307.13,3.39,141.53,144.11,-2.58,18.71,22.98,10.79,14.42,618.7620714285712,-46.62,44.81999999999971,-184.75,-4.89,48661.66,48661.92,869.1999999999971,-779.5500000000029,163.04999999999563,162.79000000000087,-20.020000000000003,0.2599999999947613,-0.2599999999947613,0.0,0.0,19.979999999999997,-4.27,-2.5800000000000125,1648.75,-57.14,438509.12,0.0,PositionState,upper,49191.5,48420.5,0.0,0.0,0,0.0,None,-27.17607615136767,-54.3454041856824,None,0
2021-03-06 10:00:00,48420.5,48527.5,48022.0,48108.5,576.206,27720406.351,2021-03-06 10:00:00,48191.62,45.0,48924.32,48096.0,48510.16,49338.48,47681.84,49752.64,47267.68,3.41,94.91,134.27,-39.35,17.52,25.7,11.37,14.71,602.4110714285713,-16.35,318.5400000000009,-48.57,-5.0,48604.97,48473.8,1146.8600000000006,-509.7800000000061,282.1800000000003,413.34999999999854,-25.0,-131.16999999999825,131.16999999999825,0.0,0.0,15.0,-8.18,-39.360000000000014,1656.6400000000067,-100.0,438130.11,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-06 11:00:00,48108.5,48363.0,48057.0,48224.0,430.214,20746639.936,2021-03-06 11:00:00,48217.0,45.49,48888.71,48075.77,48482.24,49295.18,47669.31,49701.64,47262.84,3.35,59.34,119.29,-59.94,16.82,24.68,11.91,14.79,596.0837142857141,-6.32,265.23999999999796,-60.36,-0.87,48561.8,48371.08,1078.1800000000003,-547.6900000000023,154.08000000000175,344.8000000000029,-24.509999999999998,-190.72000000000116,190.72000000000116,0.0,0.0,15.490000000000002,-7.859999999999999,-59.95,1625.8700000000026,-85.71,438169.48,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-06 12:00:00,48224.0,48245.0,47505.5,47724.5,1028.309,49075532.8705,2021-03-06 12:00:00,47799.87,39.37,48794.48,48040.03,48417.25,49171.7,47662.8,49548.93,47285.57,3.11,-2.48,94.93,-97.42,15.25,29.35,13.32,15.22,611.1579999999997,15.07,617.3799999999974,-160.27,-6.94,48467.3,48142.59,1371.8299999999945,-137.0699999999997,342.7199999999939,667.4300000000003,-30.630000000000003,-324.7100000000064,324.7100000000064,0.0,0.0,9.369999999999997,-14.100000000000001,-97.41000000000001,1508.8999999999942,-100.0,437750.23,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-06 13:00:00,47724.5,47800.0,47170.0,47402.5,1084.555,51410618.3875,2021-03-06 13:00:00,47443.75,35.04,48759.84,47889.24,48324.54,49195.14,47453.93,49630.44,47018.63,3.6,-79.3,60.08,-139.39,14.04,31.25,15.08,15.84,641.5341428571426,30.37,880.7900000000009,108.83,-4.68,48354.69,47863.05,1751.3899999999994,10.180000000000291,419.3000000000029,910.9400000000023,-34.96,-491.6399999999994,491.6399999999994,0.0,0.0,5.039999999999999,-17.21,-139.38,1741.2099999999991,-100.0,437466.18,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-06 14:00:00,47402.5,47756.0,47264.5,47625.5,861.111,41010841.9305,2021-03-06 14:00:00,47567.87,37.61,48741.17,47763.77,48252.47,49229.88,47275.07,49718.58,46786.37,4.05,-128.68,22.33,-151.01,13.16,29.3,16.72,16.28,663.8454285714282,22.31,684.5999999999985,237.04,-0.14,48247.06,47744.98,1662.0099999999948,-292.8000000000029,177.11000000000058,679.189999999995,-32.39,-502.07999999999447,502.07999999999447,0.0,502.07999999999447,7.609999999999999,-16.14,-151.01,1954.8099999999977,-92.85,437870.02,0.0,EntryPreparationState,lower,47625.5,48257.0,0.0,36.479109930604594,1,0.0,None,47.81757356878161,-30.039876746700703,None,0
2021-03-14 17:00:00,59604.0,60047.0,59603.5,59767.5,670.857,40095445.7475,2021-03-14 17:00:00,59796.37,43.96,60851.65,59712.95,60282.3,61420.99,59143.6,61990.34,58574.25,3.77,72.76,334.4,-261.64,14.6,28.04,31.11,36.72,904.6149999999998,15.63,485.9300000000003,144.9,-0.68,60205.77,59870.75,1624.6199999999953,-652.7700000000041,74.37999999999738,409.3999999999942,-26.04,-335.0199999999968,335.0199999999968,0.0,0.0,13.96,-13.44,-261.64,2277.3899999999994,-85.71,469697.62,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-14 18:00:00,59767.5,60381.0,59767.0,60195.0,924.399,55644197.805,2021-03-14 18:00:00,60134.5,49.8,60842.03,59694.41,60268.22,61415.84,59120.6,61989.65,58546.79,3.8,58.61,279.25,-220.63,17.55,25.97,30.27,36.63,941.5267142857141,36.91,133.72000000000116,29.08,4.19,60108.33,59976.25,1281.3399999999965,-1013.9000000000015,-158.25,-26.169999999998254,-20.200000000000003,-132.08000000000175,132.08000000000175,0.0,0.0,19.799999999999997,-8.419999999999998,-220.64,2295.239999999998,-85.71,470061.96,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-14 19:00:00,60195.0,60235.0,59842.0,59977.5,550.641,33026070.5775,2021-03-14 19:00:00,60008.0,47.79,60813.18,59673.69,60243.44,61382.93,59103.95,61952.67,58534.2,3.78,36.77,230.75,-193.98,16.7,24.71,29.49,35.93,942.7352857142856,1.2,235.44000000000233,-21.4,3.35,60045.33,59988.95,1374.9300000000003,-904.0500000000029,-19.05000000000291,37.330000000001746,-22.21,-56.38000000000466,56.38000000000466,0.0,0.0,17.79,-8.010000000000002,-193.98,2278.980000000003,-78.57,469891.03,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-14 20:00:00,59977.5,60318.0,59758.5,60300.0,583.656,35194456.8,2021-03-14 20:00:00,60169.12,50.53,60783.41,59689.31,60236.36,61330.45,59142.27,61877.5,58595.22,3.63,32.09,191.02,-158.92,15.54,24.03,28.92,35.24,924.7389999999997,-17.99,67.23999999999796,-123.7,-1.33,60037.44,60061.01,1161.3299999999945,-1026.8500000000058,-108.11000000000058,-131.6800000000003,-19.47,23.56999999999971,-23.56999999999971,0.0,0.0,20.53,-8.490000000000002,-158.93,2188.1800000000003,-50.0,470437.13,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-14 21:00:00,60300.0,60498.5,59902.0,60100.5,498.233,29944052.4165,2021-03-14 21:00:00,60150.37,50.2,60762.27,59694.07,60228.17,61296.37,59159.97,61830.47,58625.87,3.54,26.56,158.13,-131.56,16.62,22.26,27.88,34.04,925.8460714285711,1.1,77.79999999999563,-104.26,1.69,60003.31,60096.75,1146.0,-990.4000000000015,-53.62000000000262,-147.06000000000495,-19.799999999999997,93.44000000000233,-93.44000000000233,0.0,0.0,20.200000000000003,-5.640000000000001,-131.57,2136.4000000000015,-50.0,470270.49,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-14 22:00:00,60100.5,60343.0,59820.0,60249.5,517.107,31155438.1965,2021-03-14 22:00:00,60165.5,50.48,60738.08,59706.32,60222.2,61253.97,59190.44,61769.85,58674.55,3.42,23.13,131.13,-107.99,15.54,21.83,27.09,33.18,894.8754999999998,-30.97,56.69999999999709,-106.94,0.43,60006.99,60124.25,1088.4700000000012,-975.0599999999977,-41.25,-158.51000000000204,-19.520000000000003,117.26000000000204,-117.26000000000204,0.0,0.0,20.479999999999997,-6.289999999999999,-108.0,2063.529999999999,-50.0,470602.71,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-14 23:00:00,60249.5,60743.0,59055.0,59068.0,1886.107,111408568.276,2021-03-14 23:00:00,59483.5,39.63,60663.68,59640.02,60151.85,61175.5,59128.19,61687.33,58616.36,3.4,-34.21,98.06,-132.27,12.68,26.16,27.64,32.32,989.9220714285711,95.04,668.3499999999985,-58.62,-8.27,59928.74,59867.95,1692.0,-355.3099999999977,384.4499999999971,445.23999999999796,-30.369999999999997,-60.79000000000087,60.79000000000087,0.0,0.0,9.630000000000003,-13.48,-132.27,2047.3099999999977,-100.0,468745.65,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-15 00:00:00,59068.0,60032.5,58854.0,59608.0,1657.698,98812062.384,2021-03-15 00:00:00,59525.62,40.48,60577.62,59606.8,60092.21,61063.03,59121.39,61548.43,58635.98,3.23,-75.4,63.36,-138.77,11.13,25.05,28.41,31.82,1030.3855714285712,40.46,566.5899999999965,-184.13,-3.29,59898.78,59731.01,1537.4099999999962,-404.2300000000032,205.38999999999942,373.1599999999962,-29.520000000000003,-167.7699999999968,167.7699999999968,0.0,0.0,10.479999999999997,-13.92,-138.76,1941.6399999999994,-100.0,469209.13,0.0,EntryPreparationState,lower,59608.0,60190.0,0.0,25.991370285867742,1,0.0,None,33.490363709569195,-12.283693463964301,None,0
2021-03-14 23:00:00,60249.5,60743.0,59055.0,59068.0,1886.107,111408568.276,2021-03-14 23:00:00,59483.5,39.63,60663.68,59640.02,60151.85,61175.5,59128.19,61687.33,58616.36,3.4,-34.21,98.06,-132.27,12.68,26.16,27.64,32.32,989.9220714285711,95.04,668.3499999999985,-58.62,-8.27,59928.74,59867.95,1692.0,-355.3099999999977,384.4499999999971,445.23999999999796,-30.369999999999997,-60.79000000000087,60.79000000000087,0.0,0.0,9.630000000000003,-13.48,-132.27,2047.3099999999977,-100.0,468745.65,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-15 00:00:00,59068.0,60032.5,58854.0,59608.0,1657.698,98812062.384,2021-03-15 00:00:00,59525.62,40.48,60577.62,59606.8,60092.21,61063.03,59121.39,61548.43,58635.98,3.23,-75.4,63.36,-138.77,11.13,25.05,28.41,31.82,1030.3855714285712,40.46,566.5899999999965,-184.13,-3.29,59898.78,59731.01,1537.4099999999962,-404.2300000000032,205.38999999999942,373.1599999999962,-29.520000000000003,-167.7699999999968,167.7699999999968,0.0,0.0,10.479999999999997,-13.92,-138.76,1941.6399999999994,-100.0,469209.13,0.0,EntryPreparationState,lower,59608.0,60190.0,0.0,25.991370285867742,1,0.0,None,33.490363709569195,-12.283693463964301,None,0
2021-03-15 01:00:00,59608.0,60339.0,59429.5,60190.0,966.131,58151424.89,2021-03-15 01:00:00,60037.12,49.74,60524.04,59649.88,60086.96,60961.13,59212.79,61398.21,58775.71,2.9,-66.0,37.49,-103.5,13.21,22.75,28.28,30.83,958.520214285714,-71.86,49.83999999999651,-305.77,2.83,59941.12,59853.45,924.0099999999948,-824.3300000000017,-183.67000000000553,-96.0,-20.259999999999998,-87.67000000000553,87.67000000000553,0.0,0.0,19.740000000000002,-9.54,-103.49000000000001,1748.3399999999965,-7.14,469858.71,0.0,PositionState,lower,59608.0,60190.0,0.0,0.0,0,0.0,None,33.490363709569195,-12.283693463964301,None,0
2021-03-15 02:00:00,60190.0,60424.0,60174.0,60209.0,376.395,22662366.555,2021-03-15 02:00:00,60254.0,53.08,60500.46,59705.27,60102.87,60898.06,59307.68,61295.65,58910.08,2.64,-40.59,21.87,-62.46,13.76,22.15,27.93,30.13,937.3035714285712,-21.21,-151.12999999999738,-259.86,3.23,59991.97,60013.67,644.0599999999977,-946.3199999999997,-240.33000000000175,-262.02999999999884,-16.92,21.69999999999709,-21.69999999999709,0.0,0.0,23.08,-8.389999999999999,-62.46000000000001,1590.3799999999974,-7.14,469587.7,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-15 03:00:00,60209.0,60564.0,60209.0,60463.0,465.015,28116201.945,2021-03-15 03:00:00,60424.75,55.57,60513.19,59753.86,60133.52,60892.85,59374.2,61272.51,58994.53,2.52,-6.59,16.18,-22.77,14.76,21.29,27.22,29.27,895.867714285714,-41.43,-291.2300000000032,-134.79,2.4,60024.22,60178.1,468.09999999999854,-1050.550000000003,-246.65000000000146,-400.52999999999884,-14.43,153.87999999999738,-153.87999999999738,0.0,0.0,25.57,-6.529999999999999,-22.77,1518.6500000000015,-7.14,469788.12,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-15 04:00:00,60463.0,60704.0,59806.0,59920.0,1004.851,60210671.92,2021-03-15 04:00:00,60087.5,49.92,60479.5,59778.78,60129.14,60829.85,59428.42,61180.21,59078.07,2.33,-6.79,11.58,-18.37,13.34,23.55,27.26,29.15,912.0583571428568,16.19,41.63999999999942,-122.43,-2.68,60033.05,60141.86,742.3499999999985,-659.0800000000017,54.36000000000058,-54.44999999999709,-20.08,108.80999999999767,-108.80999999999767,0.0,0.0,19.92,-10.21,-18.37,1401.4300000000003,-7.14,469038.4,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-15 05:00:00,59920.0,60062.0,59200.0,59200.0,1081.24,64009408.0,2021-03-15 05:00:00,59415.5,40.97,60378.34,59744.0,60061.17,60695.52,59426.83,61012.69,59109.66,2.11,-60.47,-2.82,-57.64,12.14,27.76,28.1,29.59,913.9064999999997,1.84,645.6699999999983,-195.74,-6.83,59949.31,59851.31,1280.0199999999968,11.330000000001746,435.8099999999977,533.8099999999977,-29.03,-98.0,98.0,0.0,0.0,10.969999999999999,-15.620000000000001,-57.65,1268.689999999995,-7.14,467957.16,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-15 06:00:00,59200.0,59496.5,58542.0,58932.0,1490.647,87846809.004,2021-03-15 06:00:00,58975.62,36.38,60326.17,59589.41,59957.79,60694.55,59221.02,61062.93,58852.64,2.45,-136.93,-29.64,-107.28,10.96,31.76,29.57,30.34,905.2126428571427,-8.69,982.1699999999983,70.51,-6.37,59818.79,59501.03,1718.9300000000003,245.39999999999418,525.4099999999962,843.1699999999983,-33.62,-317.76000000000204,317.76000000000204,0.0,0.0,6.380000000000003,-20.8,-107.29,1473.530000000006,-50.0,467684.64,0.0,EntryPreparationState,lower,58932.0,55879.0,0.0,-158.71641213602135,1,0.0,None,-3.2236408063529782,-286.13445326817356,None,0
2021-03-17 03:00:00,55905.0,56208.0,55512.5,55592.0,588.246,32701771.632,2021-03-17 03:00:00,55726.12,45.92,56421.21,55525.43,55973.32,56869.1,55077.54,57316.99,54629.64,3.2,39.5,-47.41,86.91,18.14,23.54,21.89,31.71,739.8528571428569,-53.77,247.1999999999971,-228.0,-3.34,56248.05,56051.03,1142.979999999996,-648.5800000000017,324.9099999999962,521.9300000000003,-24.08,-197.02000000000407,197.02000000000407,0.0,0.0,15.920000000000002,-5.399999999999999,86.91,1791.5599999999977,50.0,468357.41,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-17 04:00:00,55592.0,55892.5,55510.5,55647.0,488.467,27181723.149,2021-03-17 04:00:00,55674.25,45.27,56393.86,55495.81,55944.83,56842.89,55046.78,57291.92,54597.75,3.21,6.72,-36.58,43.3,17.42,22.63,21.26,30.65,722.571857142857,-17.28,270.58000000000175,-77.54,-1.16,56254.01,55900.31,1168.6399999999994,-627.4700000000012,226.05999999999767,579.760000000002,-24.729999999999997,-353.70000000000437,353.70000000000437,0.0,0.0,15.270000000000003,-5.209999999999997,43.3,1796.1100000000006,50.0,468218.04,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-17 05:00:00,55647.0,56000.0,55269.5,55977.5,869.878,48693595.745,2021-03-17 05:00:00,55806.12,47.31,56380.39,55482.86,55931.62,56829.15,55034.1,57277.92,54585.33,3.2,-8.51,-30.97,22.45,16.11,23.41,21.06,29.72,718.1418571428569,-4.43,125.5,-27.26,-2.81,56204.33,55862.63,1023.0299999999988,-772.0200000000041,56.50999999999476,398.2099999999991,-22.689999999999998,-341.70000000000437,341.70000000000437,0.0,0.0,17.310000000000002,-7.300000000000001,22.46,1795.050000000003,50.0,469034.33,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-17 06:00:00,55977.5,56298.0,55892.5,56271.0,916.223,51556784.433,2021-03-17 06:00:00,56183.12,52.73,56409.14,55502.01,55955.57,56862.7,55048.45,57316.26,54594.89,3.24,9.71,-22.83,32.54,18.58,22.4,20.22,28.79,700.0487857142855,-18.09,-227.5500000000029,5.45,2.16,56174.06,55990.83,679.5799999999945,-1134.6700000000055,-192.29000000000087,-9.060000000004948,-17.270000000000003,-183.22999999999593,183.22999999999593,0.0,0.0,22.729999999999997,-3.8200000000000003,32.54,1814.25,50.0,469828.54,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-17 07:00:00,56271.0,56300.0,55689.0,55805.0,907.094,50620380.67,2021-03-17 07:00:00,55899.75,48.68,56395.2,55505.32,55950.26,56840.13,55060.38,57285.07,54615.44,3.18,1.27,-18.01,19.28,17.37,23.11,19.79,28.11,707.4356428571426,7.38,50.51000000000204,-0.95,0.55,56116.34,55954.39,940.3799999999974,-839.3700000000026,54.63999999999942,216.5899999999965,-21.32,-161.9499999999971,161.9499999999971,0.0,0.0,18.68,-5.739999999999998,19.28,1779.75,50.0,469265.87,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-17 08:00:00,55805.0,56051.0,55618.0,55802.0,789.391,44049596.582,2021-03-17 08:00:00,55818.25,47.54,56348.29,55527.08,55937.69,56758.9,55116.47,57169.51,54705.86,2.93,-11.84,-16.77,4.93,16.54,22.79,19.51,27.37,735.1041428571426,27.66,119.44000000000233,-159.88,-1.71,56014.09,55899.93,940.6500000000015,-701.7799999999988,81.68000000000029,195.8399999999965,-22.46,-114.15999999999622,114.15999999999622,0.0,0.0,17.54,-6.25,4.93,1642.4300000000003,42.85,469147.37,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-17 09:00:00,55802.0,55867.0,54450.0,54843.0,1836.501,100719224.343,2021-03-17 09:00:00,55000.75,38.0,56294.99,55401.92,55848.45,56741.52,54955.39,57188.05,54508.85,3.19,-87.2,-30.86,-56.34,14.16,31.35,20.81,26.89,840.3878571428569,105.28,847.6999999999971,62.47,-11.77,55827.53,55540.26,1740.7699999999968,-45.36000000000058,539.510000000002,826.7799999999988,-32.0,-287.2699999999968,287.2699999999968,0.0,0.0,8.0,-17.19,-56.34,1786.1299999999974,-64.28,468329.57,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-17 10:00:00,54843.0,55265.0,54674.5,55106.5,1161.747,64019811.0555,2021-03-17 10:00:00,55038.12,38.61,56253.38,55289.17,55771.28,56735.48,54807.07,57217.59,54324.97,3.45,-142.27,-53.14,-89.12,13.31,29.46,22.02,26.33,849.5077857142854,9.11,733.1599999999962,124.9,-1.33,55680.81,55339.4,1697.3600000000006,-231.0500000000029,301.27999999999884,642.689999999995,-31.39,-341.4099999999962,341.4099999999962,0.0,0.0,8.61,-16.15,-89.13000000000001,1928.4100000000035,-64.28,468867.65,0.0,EntryPreparationState,lower,55106.5,55544.0,0.0,20.517516989828618,1,0.0,None,27.75804215473654,-52.159934853420324,None,0
2021-03-20 20:00:00,59355.5,59440.0,58207.5,58631.5,1635.858,95912808.327,2021-03-20 20:00:00,58727.62,47.23,59315.64,58566.42,58941.03,59690.25,58191.81,60064.86,57817.2,2.54,188.07,195.16,-7.09,20.16,23.6,22.16,21.61,889.5809999999998,75.97,213.40999999999622,-3.86,-17.17,59194.85,59065.4,962.6299999999974,-535.810000000005,337.77999999999884,467.2299999999959,-22.770000000000003,-129.4499999999971,129.4499999999971,0.0,0.0,17.229999999999997,-3.4400000000000013,-7.090000000000003,1498.4400000000023,50.0,469334.51,0.0,PositionState,upper,59208.5,58631.5,0.0,0.0,0,0.0,None,8.429734750922488,-54.01906905258538,None,0
2021-03-20 21:00:00,58631.5,58775.0,58500.0,58739.0,459.416,26985636.424,2021-03-20 21:00:00,58688.25,46.41,59292.7,58541.21,58916.96,59668.44,58165.47,60044.19,57789.73,2.55,145.13,185.16,-40.02,19.38,22.68,21.13,20.82,890.5394285714283,0.95,228.70999999999913,-34.81,-3.93,59143.67,58914.54,980.1900000000023,-522.7799999999988,226.29000000000087,455.41999999999825,-23.590000000000003,-229.12999999999738,229.12999999999738,0.0,0.0,16.409999999999997,-3.3000000000000007,-40.03,1502.9700000000012,-50.0,469673.65,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-20 22:00:00,58739.0,58811.5,58440.0,58570.0,718.313,42071592.41,2021-03-20 22:00:00,58597.87,44.5,59263.94,58509.19,58886.57,59641.32,58131.81,60018.7,57754.43,2.56,102.63,168.65,-66.02,18.34,22.33,20.32,20.08,884.9617142857139,-5.57,288.6999999999971,-15.26,-1.46,59075.48,58787.87,1043.449999999997,-466.06000000000495,190.0,477.6100000000006,-25.5,-287.6100000000006,287.6100000000006,0.0,0.0,14.5,-3.9899999999999984,-66.02000000000001,1509.510000000002,-50.0,469458.06,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-20 23:00:00,58570.0,58570.0,58102.0,58184.0,900.815,52413019.96,2021-03-20 23:00:00,58260.0,38.19,59216.05,58437.74,58826.89,59605.2,58048.58,59994.36,57659.43,2.64,41.2,143.16,-101.95,17.1,25.7,20.31,19.67,911.1478571428569,26.18,566.8899999999994,19.98,-5.64,58961.51,58576.72,1345.199999999997,-211.41999999999825,316.72000000000116,701.510000000002,-31.810000000000002,-384.7900000000009,384.7900000000009,0.0,0.0,8.189999999999998,-8.599999999999998,-101.96,1556.6199999999953,-71.42,468872.91,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-21 00:00:00,58184.0,58629.5,57924.5,58365.0,874.485,51039317.025,2021-03-21 00:00:00,58321.0,39.85,59170.91,58386.52,58778.71,59563.1,57994.33,59955.29,57602.13,2.66,-2.51,114.03,-116.54,15.41,25.65,20.64,19.38,942.3783571428569,31.23,457.7099999999991,-23.97,-2.87,58846.37,58474.43,1242.0999999999985,-326.66999999999825,153.4300000000003,525.3700000000026,-30.15,-371.9400000000023,371.9400000000023,0.0,0.0,9.850000000000001,-10.239999999999998,-116.54,1568.7699999999968,-78.57,469091.22,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-21 01:00:00,58365.0,58480.0,58181.5,58249.5,431.128,25112990.436,2021-03-21 01:00:00,58290.12,39.27,59118.6,58345.76,58732.18,59505.02,57959.34,59891.44,57572.92,2.63,-39.21,83.38,-122.59,14.75,24.54,20.94,19.15,911.8861428571425,-30.49,442.0599999999977,-65.18,-1.24,58751.44,58400.7,1214.8999999999942,-330.7800000000061,110.57999999999447,461.3199999999997,-30.729999999999997,-350.74000000000524,350.74000000000524,0.0,0.0,9.270000000000003,-9.79,-122.59,1545.6800000000003,-78.57,468856.52,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-21 02:00:00,58249.5,58249.5,57590.0,57719.5,1055.474,60921431.543,2021-03-21 02:00:00,57819.62,31.76,59077.08,58213.46,58645.27,59508.88,57781.66,59940.69,57349.85,2.94,-105.04,45.69,-150.74,13.38,30.6,22.24,20.09,917.983214285714,6.09,825.6499999999942,123.45,-8.09,58596.39,58168.27,1689.2599999999948,-37.95999999999913,348.6499999999942,776.7699999999968,-38.239999999999995,-428.1200000000026,428.1200000000026,0.0,0.0,1.7600000000000016,-17.22,-150.73000000000002,1727.219999999994,-92.85,468215.55,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
