start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2020-03-29 04:00:00,6197.0,6202.5,6140.5,6141.0,257.581,1581804.921,2020-03-29 04:00:00,6156.25,35.68,6473.25,6102.68,6287.96,6658.54,5917.39,6843.82,5732.1,11.78,-104.72,-106.18,1.46,11.66,30.4,36.14,29.54,434.7583571428571,-14.73,131.71000000000004,-65.64,-2.5,6185.88,6184.03,502.28999999999996,-238.85999999999967,27.779999999999745,29.63000000000011,-34.32,-1.8500000000003638,1.8500000000003638,0.0,0.0,5.68,-18.74,1.460000000000008,741.1499999999996,-57.14,-754.35,53.97,-1.83,107.6,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-03-29 06:00:00,6141.0,6163.0,6107.5,6146.5,474.305,2915315.6825,2020-03-29 06:00:00,6140.87,34.79,6446.02,6101.89,6273.95,6618.08,5929.82,6790.15,5757.76,10.97,-103.68,-105.68,2.0,11.21,31.52,36.95,31.23,436.65214285714285,1.89,133.07999999999993,-84.65,-2.08,6178.3,6166.76,477.21000000000004,-211.05000000000018,25.890000000000327,37.43000000000029,-35.21,-11.539999999999964,11.539999999999964,0.0,0.0,4.789999999999999,-20.31,2.0,688.2600000000002,-21.42,-562.07,53.75,-0.14,103.88,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-03-29 08:00:00,6146.5,6146.5,6075.0,6080.5,334.81,2035812.205,2020-03-29 08:00:00,6095.62,32.24,6411.45,6102.49,6256.97,6565.94,5948.0,6720.42,5793.52,9.87,-105.29,-105.6,0.31,10.65,32.22,37.9,32.91,431.7556428571429,-4.89,161.35000000000036,-110.78,-1.71,6164.22,6138.3,470.3199999999997,-147.6199999999999,42.68000000000029,68.60000000000036,-37.76,-25.920000000000073,25.920000000000073,0.0,0.0,2.240000000000002,-21.57,0.30999999999998806,617.9399999999996,-21.42,-845.37,54.38,-0.88,101.56,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-03-29 10:00:00,6080.5,6204.5,6080.5,6134.5,492.154,3019118.713,2020-03-29 10:00:00,6138.5,36.96,6369.23,6122.14,6245.69,6492.77,5998.6,6616.31,5875.06,7.91,-101.93,-104.87,2.93,13.77,29.44,37.78,33.27,440.6101428571429,8.85,107.1899999999996,-175.9,5.33,6172.2,6138.38,354.27000000000044,-139.89999999999964,-0.11999999999989086,33.69999999999982,-33.04,-33.81999999999971,33.81999999999971,0.0,0.0,6.960000000000001,-15.670000000000002,2.9399999999999977,494.1700000000001,-21.42,-908.87,55.28,-0.44,103.17,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-03-29 12:00:00,6134.5,6144.0,6059.5,6116.0,411.655,2517681.98,2020-03-29 12:00:00,6108.87,35.14,6304.23,6161.08,6232.66,6375.81,6089.5,6447.38,6017.93,4.59,-100.5,-103.99,3.49,12.95,29.17,37.84,33.54,435.5642857142857,-5.04,123.78999999999996,-281.02,2.56,6165.97,6126.57,266.9400000000005,-19.36999999999989,17.699999999999818,57.100000000000364,-34.86,-39.400000000000546,39.400000000000546,0.0,0.0,5.140000000000001,-16.220000000000002,3.489999999999995,286.3100000000004,-21.42,-770.03,48.01,-2.0,101.83,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-03-29 14:00:00,6116.0,6142.0,6105.0,6123.0,449.029,2749404.567,2020-03-29 14:00:00,6123.25,36.76,6275.47,6169.0,6222.24,6328.71,6115.76,6381.94,6062.53,3.42,-97.09,-102.61,5.52,12.59,28.37,37.88,34.01,434.6950714285714,-0.86,98.98999999999978,-190.32,-0.37,6155.05,6125.24,205.46000000000004,-7.489999999999782,1.9899999999997817,31.800000000000182,-33.24,-29.8100000000004,29.8100000000004,0.0,0.0,6.759999999999998,-15.780000000000001,5.519999999999996,212.94999999999982,-21.42,-782.17,47.83,-1.94,97.2,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-03-29 16:00:00,6123.0,6153.5,6042.0,6083.0,634.755,3861214.665,2020-03-29 16:00:00,6090.37,34.62,6261.06,6158.29,6209.68,6312.45,6106.9,6363.83,6055.52,3.31,-95.93,-101.28,5.34,11.57,30.66,38.41,34.58,454.62300000000005,19.92,119.3100000000004,-54.5,-3.66,6140.53,6111.29,222.07999999999993,16.529999999999745,20.920000000000073,50.159999999999854,-35.38,-29.23999999999978,29.23999999999978,0.0,0.0,4.619999999999997,-19.09,5.349999999999994,205.55000000000018,14.28,-950.11,45.8,-1.91,98.22,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-03-29 18:00:00,6083.0,6083.5,5873.0,5897.0,778.918,4593279.446,2020-03-29 18:00:00,5937.62,26.81,6255.3,6112.24,6183.77,6326.83,6040.7,6398.36,5969.17,4.62,-106.12,-102.24,-3.87,9.92,37.71,39.83,36.08,489.5414285714286,34.91,246.15000000000055,64.31,-9.71,6110.08,6041.82,389.21000000000004,103.07999999999993,104.19999999999982,172.46000000000004,-43.19,-68.26000000000022,68.26000000000022,0.0,0.0,-3.1900000000000013,-27.79,-3.8800000000000097,286.1300000000001,-78.57,-1551.41,38.41,-4.57,106.24,0.0,EntryPreparationState,lower,5897.0,6196.0,0.0,148.81124300491746,1,0.0,None,171.195506189588,-31.534695607936374,None,0
2020-04-09 14:00:00,7326.0,7342.5,7255.0,7273.5,631.643,4594255.3605,2020-04-09 14:00:00,7286.12,52.45,7324.78,7233.95,7279.36,7370.19,7188.53,7415.61,7143.12,2.49,20.47,33.93,-13.45,15.02,22.56,16.58,20.63,1537.928642857143,-68.15,-6.760000000000218,-35.19,-1.89,7293.05,7277.3,84.06999999999971,-97.59000000000015,-8.819999999999709,6.930000000000291,-17.549999999999997,-15.75,15.75,0.0,0.0,22.450000000000003,-7.539999999999999,-13.46,181.65999999999985,-50.0,10552.86,41.64,0.06,103.0,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2020-04-09 16:00:00,7273.5,7310.5,7262.5,7288.0,267.423,1948978.824,2020-04-09 16:00:00,7287.25,52.56,7316.33,7243.9,7280.11,7352.55,7207.68,7388.77,7171.46,1.98,19.08,30.96,-11.88,14.5,21.78,16.82,19.89,1451.0979285714286,-86.83,-7.140000000000327,-47.97,-0.38,7285.74,7281.28,65.30000000000018,-79.56999999999971,-5.970000000000255,-1.5100000000002183,-17.439999999999998,-4.460000000000036,4.460000000000036,0.0,0.0,22.560000000000002,-7.280000000000001,-11.880000000000003,144.8699999999999,-50.0,10569.58,44.13,0.6,99.07,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
