open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
42118.0,42200.0,41859.0,42086.5,2575.111,108278239.474,2022-01-09 17:00:00,57.07,41944.75,41574.88,41759.82,42129.69,41389.95,42314.62,41205.02,31.85,-8.64,40.5,21.64,22.78,13.24,16.17,1782.8677857142854,77.24,-326.6800000000003,-18.35,8.3,41737.83,41925.02,43.19000000000233,-696.5500000000029,-161.4800000000032,-348.66999999999825,-12.93,27.07,-1.1400000000000006,40.49,739.7400000000052,0.0,EntryPreparationState,upper,42086.5,41856.0,0.0,-230.5,0,0.0,None,0
41956.0,42044.0,41589.0,41615.5,2347.363,98078155.96,2022-01-11 10:00:00,45.9,42206.78,41510.32,41858.55,42555.02,41162.08,42903.25,40813.85,76.61,79.0,-2.38,19.92,17.15,14.66,18.51,1878.854142857143,22.93,243.0500000000029,-334.9,-5.63,42065.33,41859.98,939.5199999999968,-453.41999999999825,244.4800000000032,449.83000000000175,-24.1,15.899999999999999,2.770000000000003,-2.3900000000000006,1392.939999999995,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41615.5,41929.0,41600.0,41821.5,2085.531,87129556.583,2022-01-11 11:00:00,49.83,42149.92,41560.12,41855.02,42444.82,41265.22,42739.71,40970.33,63.83,75.96,-12.13,18.86,16.24,14.15,18.3,1900.9502857142859,22.09,33.5199999999968,-363.23,-1.69,42027.77,41844.59,623.3199999999997,-556.2799999999988,23.089999999996508,206.2699999999968,-20.17,19.83,2.620000000000001,-12.129999999999995,1179.5999999999985,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41821.5,41952.5,41727.0,41816.5,1362.634,57030051.526,2022-01-11 12:00:00,49.73,42145.91,41556.8,41851.35,42440.46,41262.24,42735.01,40967.69,52.68,71.31,-18.62,18.54,15.63,13.75,18.1,1911.6175000000003,10.66,34.849999999998545,-111.57,-0.77,41981.38,41833.35,623.9599999999991,-554.260000000002,16.849999999998545,164.87999999999738,-20.270000000000003,19.729999999999997,2.9099999999999984,-18.630000000000003,1178.2200000000012,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41816.5,41866.0,41602.5,41713.0,1500.144,62587543.5725,2022-01-11 13:00:00,47.72,42096.04,41580.31,41838.17,42353.9,41322.45,42611.76,41064.59,35.09,64.07,-28.97,17.71,17.06,12.9,17.67,1928.685428571429,17.06,125.16999999999825,-151.12,-2.57,41916.11,41785.21,640.9000000000015,-390.5500000000029,72.20999999999913,203.11000000000058,-22.28,17.72,0.6500000000000021,-28.97999999999999,1031.4500000000044,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41713.0,41800.0,41279.0,41613.0,4678.516,194213139.3625,2022-01-11 14:00:00,45.79,42074.85,41558.61,41816.73,42332.97,41300.49,42591.08,41042.38,12.94,53.84,-40.9,16.15,21.01,12.91,17.28,2174.072142857143,245.38,203.7300000000032,-85.52,-6.34,41862.77,41716.32,719.9700000000012,-312.51000000000204,103.31999999999971,249.7699999999968,-24.21,15.79,-4.860000000000003,-40.900000000000006,1032.4800000000032,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41613.0,42170.0,41430.0,41732.5,6580.784,275130157.528,2022-01-11 15:00:00,48.47,42031.8,41585.61,41808.71,42254.89,41362.52,42477.98,41139.43,4.96,44.06,-39.1,20.16,18.52,12.29,16.22,2500.746785714286,326.67,76.20999999999913,-161.04,4.94,41823.33,41722.79,522.3899999999994,-369.9800000000032,-9.709999999999127,90.83000000000175,-21.53,18.47,1.6400000000000006,-39.1,892.3700000000026,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
41732.5,42949.0,41687.5,42671.0,9622.208,408095269.588,2022-01-11 16:00:00,63.67,42168.9,41612.76,41890.83,42446.97,41334.69,42725.03,41056.63,73.52,49.96,23.56,27.58,15.21,13.48,16.11,2987.844142857143,487.09,-780.1699999999983,141.82,14.73,41878.11,42102.07,-224.02999999999884,-1336.3099999999977,-568.9300000000003,-792.8899999999994,-6.329999999999998,33.67,12.369999999999997,23.559999999999995,1112.2799999999988,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0
42671.0,43100.0,42280.0,42539.0,6539.983,278878340.3005,2022-01-11 17:00:00,60.95,42255.51,41649.61,41952.56,42558.45,41346.66,42861.4,41043.72,115.87,63.14,52.73,26.56,13.52,14.84,16.31,3372.294071428572,384.44,-586.4400000000023,291.58,8.09,41942.0,42276.84,19.44999999999709,-1192.3399999999965,-262.1600000000035,-597.0,-9.049999999999997,30.950000000000003,13.04,52.730000000000004,1211.7899999999936,0.0,EntryPreparationState,upper,42539.0,43197.5,0.0,658.5,0,0.0,None,0
42996.5,43060.0,42888.5,43059.5,863.316,37088855.841,2022-01-15 09:00:00,53.3,43078.29,42887.25,42982.77,43173.81,42791.73,43269.33,42696.21,47.27,43.4,3.87,23.64,18.8,21.53,24.6,1074.810785714286,-143.9,-76.7300000000032,-669.25,-2.44,43012.0,43039.31,114.30999999999767,-267.7699999999968,-20.19000000000233,-47.5,-16.700000000000003,23.299999999999997,4.84,3.8700000000000045,382.07999999999447,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43059.5,43289.0,43000.0,43100.0,1956.294,84416089.62,2022-01-15 10:00:00,54.63,43087.08,42900.79,42993.93,43180.22,42807.65,43273.36,42714.51,50.39,44.8,5.59,27.92,17.35,21.66,24.88,1133.6025000000002,58.79,-106.06999999999971,-254.91,4.59,43026.83,43063.59,80.22000000000116,-292.34999999999854,-36.41000000000349,-73.16999999999825,-15.369999999999997,24.630000000000003,10.57,5.590000000000003,372.5699999999997,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
43100.0,43100.5,42966.5,42993.0,981.719,42247588.739,2022-01-15 11:00:00,50.52,43088.11,42899.58,42993.84,43182.37,42805.32,43276.63,42711.06,43.72,44.58,-0.86,26.89,17.64,21.6,25.05,1079.6155714285717,-53.98,0.8399999999965075,10.89,2.96,43019.16,43035.35,189.37000000000262,-187.6800000000003,42.349999999998545,26.160000000003492,-19.479999999999997,20.520000000000003,9.25,-0.8599999999999994,377.0500000000029,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
42993.0,43006.5,42563.0,42696.5,3415.409,146029169.0825,2022-01-15 12:00:00,41.27,43084.56,42846.49,42965.53,43203.59,42727.46,43322.63,42608.42,14.35,38.54,-24.18,23.75,26.18,20.4,24.34,1247.7660714285716,168.15,269.02999999999884,101.22,-12.71,42993.44,42899.81,507.0899999999965,30.959999999999127,203.30999999999767,296.9400000000023,-28.729999999999997,11.270000000000003,-2.4299999999999997,-24.189999999999998,476.1299999999974,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
