start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma,entry_volume
2020-08-18 13:00:00,12265.0,12278.5,12025.0,12174.5,1345.984,16386682.208,2020-08-18 13:00:00,0.00212467,0.002469,4744.956,46.91,12292.34,12182.94,12237.64,12347.04,12128.24,12401.74,12073.54,32.97,60.89,-27.92,15.95,26.08,25.36,31.86,334.6472857142857,34.85,63.13999999999942,8.21,-14.63,12246.11,12219.14,172.54000000000087,-46.26000000000022,44.63999999999942,71.61000000000058,-23.090000000000003,16.909999999999997,-10.129999999999999,-27.92,218.8000000000011,None,None,11946.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,733.239
2020-08-18 14:00:00,12174.5,12196.0,11801.0,11948.5,4253.486,50822777.471,2020-08-18 14:00:00,0.00212467,0.002317,4537.438,34.31,12302.12,12118.08,12210.1,12394.15,12026.06,12486.17,11934.04,6.53,50.02,-43.49,11.98,33.7,26.94,32.67,618.1235714285714,283.47,261.60000000000036,148.31,-15.51,12213.0,12110.88,445.64999999999964,77.55999999999949,162.3799999999992,264.5,-35.69,4.310000000000002,-21.720000000000002,-43.49,368.09000000000015,EntryPreparationState,lower,11946.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,733.239
2020-08-18 15:00:00,11948.5,12040.0,11911.0,11946.0,681.884,8145786.264,2020-08-18 15:00:00,0.00212467,0.002355,4293.952,34.2,12299.54,12070.36,12184.95,12414.12,11955.78,12528.71,11841.19,-14.45,37.12,-51.58,11.01,30.99,28.41,33.34,655.5825000000001,37.45,238.95000000000073,137.35,-2.22,12176.55,12044.93,468.1200000000008,9.780000000000655,98.93000000000029,230.54999999999927,-35.8,4.200000000000003,-19.979999999999997,-51.56999999999999,458.34000000000015,PositionState,lower,11946.0,11765.5,0.0,180.5,284.0,-112.5,115.98809523809524,0,302.8199999999997,733.239
2020-08-21 04:00:00,11869.0,11872.0,11845.5,11867.5,131.143,1556339.5525,2020-08-21 04:00:00,0.00024206,0.000148,4639.70799999,56.18,11856.25,11801.67,11828.96,11883.53,11774.39,11910.82,11747.1,12.13,9.31,2.81,23.27,18.19,13.65,19.94,122.48914285714285,-6.64,-38.54000000000087,-22.71,3.26,11840.05,11850.72,16.030000000000655,-93.11000000000058,-16.780000000000655,-27.450000000000728,-13.82,26.18,5.079999999999998,2.8200000000000003,109.14000000000124,None,None,11727.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,777.923
2020-08-21 05:00:00,11867.5,11869.0,11845.5,11854.5,154.164,1827537.138,2020-08-21 05:00:00,0.00024206,0.000417,4586.05,54.07,11857.4,11805.38,11831.39,11883.42,11779.37,11909.43,11753.35,12.52,9.95,2.56,22.49,17.58,13.55,19.12,125.72942857142857,3.24,-23.110000000000582,-6.23,-1.04,11839.66,11852.23,28.920000000000073,-75.1299999999992,-2.2700000000004366,-14.840000000000146,-15.93,24.07,4.91,2.5700000000000003,104.04999999999927,None,None,11727.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,777.923
2020-08-21 06:00:00,11854.5,11854.5,11821.5,11833.5,155.43,1839280.905,2020-08-21 06:00:00,0.00024206,0.000592,4612.764,50.77,11853.76,11809.43,11831.59,11875.92,11787.26,11898.09,11765.1,11.0,10.16,0.84,21.39,20.26,12.78,17.89,119.6692857142857,-6.06,-1.9099999999998545,-15.5,-4.56,11840.16,11844.74,42.42000000000007,-46.23999999999978,11.239999999999782,6.6599999999998545,-19.229999999999997,20.770000000000003,1.129999999999999,0.8399999999999999,88.65999999999985,None,None,11727.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,777.923
2020-08-21 07:00:00,11833.5,11857.5,11826.0,11840.0,54.122,640804.48,2020-08-21 07:00:00,0.00024206,0.000597,4583.394,51.75,11853.83,11810.95,11832.39,11875.28,11789.51,11896.72,11768.07,10.21,10.17,0.04,20.83,19.29,12.14,16.92,117.10357142857143,-2.56,-7.610000000000582,-10.38,-0.68,11842.0,11842.84,35.280000000000655,-50.48999999999978,2.8400000000001455,2.0,-18.25,21.75,1.5399999999999991,0.040000000000000924,85.77000000000044,None,None,11727.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,777.923
2020-08-21 08:00:00,11840.0,11840.0,11808.0,11831.5,132.991,1573483.0165,2020-08-21 08:00:00,0.0001,0.00018,4599.116,50.33,11850.2,11814.41,11832.31,11868.1,11796.51,11886.0,11778.62,8.79,9.89,-1.09,19.8,21.12,11.5,16.03,123.61814285714286,6.51,0.8099999999994907,-14.81,-3.42,11839.16,11838.3,36.600000000000364,-34.98999999999978,6.799999999999272,7.6599999999998545,-19.67,20.33,-1.3200000000000003,-1.1000000000000014,71.59000000000015,None,None,11727.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,777.923
2020-08-21 09:00:00,11831.5,11831.5,11794.0,11794.0,249.272,2939913.968,2020-08-21 09:00:00,0.0001,0.001384,4550.424,44.54,11849.29,11808.02,11828.66,11869.93,11787.39,11890.57,11766.75,4.59,8.83,-4.24,18.64,22.07,11.28,15.44,125.81035714285714,2.19,34.659999999999854,3.77,-3.13,11834.27,11820.58,75.93000000000029,-6.610000000000582,26.579999999999927,40.27000000000044,-25.46,14.54,-3.4299999999999997,-4.24,82.54000000000087,None,None,11727.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,777.923
2020-08-21 10:00:00,11794.0,11796.0,11743.0,11770.0,393.285,4628964.45,2020-08-21 10:00:00,0.0001,0.000281,4578.328,41.27,11848.6,11797.54,11823.07,11874.13,11772.01,11899.66,11746.48,-0.65,6.93,-7.59,17.11,28.16,12.22,15.24,151.3605,25.55,53.06999999999971,21.4,-8.78,11829.22,11800.35,104.1299999999992,2.0100000000002183,30.350000000000364,59.219999999999345,-28.729999999999997,11.270000000000003,-11.05,-7.58,102.11999999999898,EntryPreparationState,lower,11727.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,777.923
