start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,entry_volume
2021-03-28 08:00:00,1718.6,1726.7,1702.0,1706.0,4071.02,6945160.12,2021-03-28 08:00:00,55.74,1730.94,1634.64,1682.79,1779.08,1586.49,1827.23,1538.34,11.44,7.79,-3.1,10.89,25.26,19.5,22.2,30.77,7212.550714285714,-409.42,-23.210000000000036,-2.95,-1.56,1701.15,1708.84,73.07999999999993,-119.50999999999999,2.839999999999918,-4.849999999999909,-14.259999999999998,25.740000000000002,5.760000000000002,10.89,192.58999999999992,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-28 12:00:00,1706.0,1710.75,1684.55,1710.0,4559.0,7795890.0,2021-03-28 12:00:00,56.67,1730.83,1639.93,1685.38,1776.27,1594.48,1821.72,1549.03,10.78,8.71,-0.73,9.45,23.77,22.27,20.84,29.85,7153.056428571428,-59.49,-24.61999999999989,-12.26,-5.71,1702.87,1709.3,66.26999999999998,-115.51999999999998,-0.7000000000000455,-7.130000000000109,-13.329999999999998,26.67,1.5,9.440000000000001,181.78999999999996,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-28 16:00:00,1710.0,1714.5,1662.85,1675.25,7465.95,12507332.7375,2021-03-28 16:00:00,47.41,1726.93,1641.9,1684.41,1769.44,1599.38,1811.96,1556.87,10.09,6.57,0.72,5.85,21.12,24.47,19.88,28.85,7283.5650000000005,130.5,9.160000000000082,-14.53,-6.34,1700.98,1695.68,94.19000000000005,-75.86999999999989,20.430000000000064,25.730000000000018,-22.590000000000003,17.409999999999997,-3.349999999999998,5.8500000000000005,170.05999999999995,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-28 20:00:00,1675.25,1689.5,1666.6,1687.9,4255.39,7182672.781,2021-03-28 20:00:00,50.58,1724.19,1645.3,1684.74,1763.63,1605.86,1803.08,1566.41,9.36,5.83,1.74,4.08,20.06,23.24,18.98,27.63,7063.923571428572,-219.64,-3.160000000000082,-19.11,-2.48,1701.59,1692.57,75.73000000000002,-82.04000000000019,4.669999999999845,13.689999999999827,-19.42,20.58,-3.1799999999999997,4.09,157.7700000000002,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-29 00:00:00,1687.9,1701.3,1679.95,1697.3,4295.1,7290073.23,2021-03-29 00:00:00,52.85,1722.65,1649.23,1685.94,1759.37,1612.51,1796.08,1575.8,8.71,5.92,2.58,3.34,21.75,22.12,17.68,25.72,6316.569285714286,-747.35,-11.3599999999999,-16.72,1.74,1703.09,1694.46,62.069999999999936,-84.78999999999996,-2.839999999999918,5.789999999999964,-17.15,22.85,-0.370000000000001,3.34,146.8599999999999,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-29 04:00:00,1697.3,1707.7,1687.1,1705.3,5188.71,8848307.163,2021-03-29 04:00:00,54.75,1718.77,1656.8,1687.78,1749.76,1625.81,1780.74,1594.82,7.34,6.57,3.38,3.19,22.2,21.06,16.61,24.2,5685.352857142857,-631.21,-17.519999999999982,-27.17,3.2,1702.91,1698.79,44.460000000000036,-79.49000000000001,-6.509999999999991,-2.3899999999998727,-15.25,24.75,1.1400000000000006,3.1900000000000004,123.95000000000005,0.0,IdleState,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-29 08:00:00,1705.3,1776.75,1704.3,1766.5,20763.86,36679358.69,2021-03-29 08:00:00,66.05,1727.87,1662.69,1695.28,1760.46,1630.1,1793.06,1597.5,7.68,11.89,5.08,6.8,33.38,17.84,17.59,23.69,6377.620000000001,692.26,-71.22000000000003,-3.19,14.85,1708.77,1725.87,-6.039999999999964,-136.4000000000001,-40.63000000000011,-57.73000000000002,-3.950000000000003,36.05,15.540000000000003,6.8100000000000005,130.36000000000013,0.0,IdleState,upper,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,0
2021-03-29 12:00:00,1766.5,1792.15,1762.2,1790.8,12976.52,23238352.016,2021-03-29 12:00:00,69.32,1740.63,1668.13,1704.38,1776.88,1631.88,1813.13,1595.63,8.5,17.86,7.63,10.22,34.53,16.7,18.82,23.29,6926.981428571428,549.36,-86.41999999999985,25.33,13.47,1717.51,1751.84,-13.919999999999845,-158.91999999999985,-38.960000000000036,-73.28999999999996,-0.6800000000000068,39.31999999999999,17.830000000000002,10.23,145.0,0.0,EntryPreparationState,upper,1790.8,2027.9,0.0,393.8967835604205,1,0.0,None,593.4165512620059,-34.375496984587514,None,0
2021-04-04 12:00:00,2045.75,2092.6,2035.8,2077.45,19743.57,41016279.4965,2021-04-04 12:00:00,62.34,2080.02,1964.63,2022.32,2137.71,1906.94,2195.4,1849.25,11.41,49.13,60.37,-11.24,26.91,13.5,43.48,42.92,24003.485714285718,369.92,-55.12999999999988,-21.3,6.04,2063.28,2056.41,60.26000000000022,-170.50999999999976,-21.039999999999964,-14.169999999999618,-7.659999999999997,32.34,13.41,-11.239999999999995,230.76999999999998,0.0,PositionState,upper,1790.8,2027.9,476.90437793165046,0.0,0,0.0,None,502.28409649318763,407.1310922492741,None,0
2021-04-04 16:00:00,2077.45,2087.2,2058.0,2063.4,10708.89,22096723.626,2021-04-04 16:00:00,59.8,2077.5,1974.97,2026.24,2128.77,1923.7,2180.04,1872.43,10.12,46.68,57.63,-10.95,25.8,12.94,42.74,43.56,23967.118571428575,-36.36,-37.16000000000008,-28.1,1.28,2057.84,2059.2,65.36999999999989,-139.70000000000005,-4.200000000000273,-5.559999999999945,-10.200000000000003,29.799999999999997,12.860000000000001,-10.950000000000003,205.06999999999994,0.0,PositionState,upper,1790.8,2027.9,453.3674112128662,0.0,0,0.0,None,493.2378601742236,444.3211748939022,None,0
