,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,bb_direction,state,entry_price,current_profit,exit_price,bb_profit,profit_max,profit_min,profit_mean,profit_ma
0,1693969200.0,25837.3,25856.9,25763.2,25768.9,1180.195,30453980.4184,2023-09-06 03:00:00,1.267e-05,-0.000515,59890.724,50.62,25799.43,25718.99,25759.21,25839.65,25678.77,25879.87,25638.56,1.98,-10.68,12.66,19.82,14.54,12.87,17.46,2276.190357142857,-134.13,-9.690000000002328,15.24,1.45,25755.86,25793.75,70.75,-90.13000000000102,24.849999999998545,-13.040000000000873,-19.380000000000003,20.619999999999997,5.280000000000001,12.66,160.88000000000102,,IdleState,,,,,,,,
1,1693972800.0,25768.9,25776.2,25741.0,25741.0,859.833,22148548.4945,2023-09-06 04:00:00,1.267e-05,-0.000576,59774.613,47.8,25796.12,25718.84,25757.48,25834.76,25680.2,25873.4,25641.55,-0.0,-8.54,8.53,19.21,16.03,12.59,16.67,1947.4650714285713,-328.72,16.479999999999563,-5.3,-3.45,25764.19,25772.65,93.7599999999984,-60.79999999999927,31.650000000001455,23.18999999999869,-22.200000000000003,17.799999999999997,3.1799999999999997,8.54,154.55999999999767,,,,,,,,,,
2,1693976400.0,25741.0,25755.9,25727.7,25735.2,571.676,14713246.6684,2023-09-06 05:00:00,1.267e-05,-0.000465,59791.724,47.22,25794.01,25716.7,25755.35,25832.66,25678.05,25871.32,25639.39,-2.03,-7.24,5.21,18.71,16.84,12.07,15.8,1215.195,-732.27,20.149999999997817,-4.84,-1.91,25768.04,25757.67,97.45999999999913,-57.150000000001455,22.469999999997526,32.840000000000146,-22.78,17.22,1.870000000000001,5.210000000000001,154.61000000000058,,,,,,,,,,
3,1693980000.0,25735.2,25779.5,25725.0,25760.6,1038.521,26745088.7661,2023-09-06 06:00:00,1.267e-05,-0.000564,59868.611,50.11,25794.53,25717.18,25755.85,25833.2,25678.5,25871.88,25639.83,-1.56,-6.1,4.54,19.97,15.98,12.0,15.12,1058.9927857142857,-156.2,-4.75,-2.0,1.61,25772.14,25758.84,72.60000000000218,-82.09999999999854,-1.7599999999983993,11.540000000000873,-19.89,20.11,3.9899999999999984,4.539999999999999,154.70000000000073,,,,,,,,,,
4,1693983600.0,25760.6,25772.9,25710.1,25710.7,792.859,20412783.6368,2023-09-06 07:00:00,1.267e-05,-0.000604,60050.687,44.9,25790.91,25712.2,25751.55,25830.27,25672.84,25869.62,25633.48,-5.16,-5.91,0.75,18.78,16.44,11.62,14.34,979.4722142857144,-79.52,40.849999999998545,3.27,-0.39,25767.15,25739.58,119.56999999999971,-37.86000000000058,28.88000000000102,56.45000000000073,-25.1,14.899999999999999,2.34,0.75,157.4300000000003,,,,,,,,,,
5,1693987200.0,25710.7,25747.0,25710.7,25737.4,896.856,23073901.9018,2023-09-06 08:00:00,6.42e-06,-0.000598,59986.397,48.01,25786.72,25713.69,25750.2,25823.23,25677.18,25859.74,25640.67,-5.79,-5.89,0.09,18.1,15.85,11.26,13.8,963.7070714285716,-15.76,12.799999999999272,-14.31,-1.27,25762.21,25738.71,85.82999999999811,-60.220000000001164,1.3099999999976717,24.80999999999767,-21.990000000000002,18.009999999999998,2.2500000000000018,0.09999999999999964,146.04999999999927,,,,,,,,,,
6,1693990800.0,25737.4,25761.5,25702.2,25737.1,1194.548,30737052.3852,2023-09-06 09:00:00,6.42e-06,-0.000496,59920.947,47.98,25785.2,25712.71,25748.96,25821.44,25676.47,25857.69,25640.22,-6.24,-5.96,-0.28,18.48,14.91,11.22,13.51,965.9345,2.22,11.860000000000582,-8.12,0.63,25755.62,25738.06,84.34000000000015,-60.62999999999738,0.9600000000027649,18.520000000000437,-22.020000000000003,17.979999999999997,3.5700000000000003,-0.28000000000000025,144.96999999999753,,,,,,,,,,
7,1693994400.0,25737.1,25763.4,25703.2,25714.6,1560.577,40162032.246,2023-09-06 10:00:00,6.42e-06,-0.000487,59931.383,45.47,25781.39,25709.98,25745.68,25817.1,25674.27,25852.81,25638.56,-8.32,-6.43,-1.88,17.55,14.0,11.22,13.04,960.3316428571428,-5.6,31.080000000001746,-3.93,0.35,25749.2,25728.68,102.5,-40.32999999999811,14.080000000001746,34.60000000000218,-24.53,15.469999999999999,3.5500000000000007,-1.8900000000000006,142.8299999999981,,,,,,,,,,
8,1693998000.0,25714.6,25755.9,25709.0,25722.9,1416.547,36451666.2929,2023-09-06 11:00:00,6.42e-06,-0.000435,60195.333,46.58,25779.53,25707.49,25743.51,25815.55,25671.47,25851.58,25635.45,-9.19,-6.98,-2.2,16.69,13.32,11.22,12.56,996.9869285714285,36.65,20.609999999996944,-3.09,-1.1,25736.48,25726.36,92.64999999999782,-51.43000000000029,3.459999999999127,13.579999999998108,-23.42,16.58,3.370000000000001,-2.209999999999999,144.0799999999981,,,,,,,,,,
9,1694001600.0,25722.9,25735.1,25680.0,25702.4,1916.509,49262628.046,2023-09-06 12:00:00,6.42e-06,-0.000424,60139.474,44.19,25776.72,25702.47,25739.6,25813.85,25665.34,25850.98,25628.21,-11.4,-7.87,-3.53,15.73,15.6,10.45,11.87,1094.8737142857142,97.88,37.19999999999709,2.88,-4.09,25729.1,25716.78,111.44999999999709,-37.06000000000131,14.37999999999738,26.69999999999709,-25.810000000000002,14.189999999999998,0.13000000000000078,-3.5300000000000002,148.5099999999984,,,,,,,,,,
10,1694005200.0,25702.4,25777.2,25676.5,25730.6,3457.623,88914999.0515,2023-09-06 13:00:00,6.42e-06,-0.000498,60649.732,48.13,25775.94,25701.54,25738.74,25813.14,25664.34,25850.34,25627.13,-10.76,-8.45,-2.31,18.39,14.0,10.67,11.82,1285.434857142857,190.56,8.140000000003056,-1.4,3.29,25727.94,25722.3,82.54000000000087,-66.2599999999984,-8.299999999999272,-2.6599999999998545,-21.869999999999997,18.130000000000003,4.390000000000001,-2.3100000000000005,148.79999999999927,,,,,,,,,,
11,1694008800.0,25730.6,25730.6,25518.4,25607.4,10997.331,281726308.2011,2023-09-06 14:00:00,6.42e-06,-0.000338,61059.728,36.12,25773.5,25678.96,25726.23,25820.78,25631.68,25868.05,25584.41,-19.96,-10.75,-9.2,14.93,25.4,11.76,12.14,2001.2644999999998,715.82,118.82999999999811,39.59,-12.2,25713.74,25676.34,213.37999999999738,24.279999999998836,68.93999999999869,106.34000000000015,-33.88,6.119999999999997,-10.469999999999999,-9.21,189.09999999999854,lower,EntryPreparationState,,,,,,,,
12,1694012400.0,25607.4,25654.1,25532.5,25574.0,3856.939,98739688.1067,2023-09-06 15:00:00,6.42e-06,-0.000552,61327.259,33.67,25768.94,25654.52,25711.73,25826.15,25597.31,25883.36,25540.1,-29.6,-14.52,-15.08,13.37,22.75,12.78,12.73,2219.4262857142853,218.16,137.72999999999956,47.38,-2.37,25693.01,25635.4,252.15000000000146,23.31000000000131,61.400000000001455,119.0099999999984,-36.33,3.6700000000000017,-9.38,-15.080000000000002,228.84000000000015,lower,PositionState,25574.0,,25846.3,-272.2999999999993,-13.0,-272.2999999999993,-142.64999999999964,-72.73999999999796
13,1694016000.0,25574.0,25625.1,25542.3,25587.0,2741.955,70122765.0516,2023-09-06 16:00:00,6.336e-05,-0.000465,61993.207,35.51,25764.86,25634.84,25699.85,25829.87,25569.84,25894.88,25504.83,-35.78,-18.77,-17.01,12.42,21.14,13.72,13.29,2320.1406428571427,100.71,112.84999999999854,36.56,-0.9,25679.26,25616.04,242.86999999999898,-17.159999999999854,29.040000000000873,92.2599999999984,-34.49,5.509999999999998,-8.72,-17.01,260.02999999999884,lower,PositionState,25574.0,-13.0,25846.3,,,,,
14,1694019600.0,25587.0,26052.4,25342.4,25846.3,33584.302,862028305.7473,2023-09-06 17:00:00,6.336e-05,-0.000634,62313.778,59.55,25783.98,25643.62,25713.8,25854.17,25573.43,25924.35,25503.25,-19.53,-18.92,-0.6,31.33,12.77,15.74,14.17,4634.719714285714,2314.57,-132.5,24.42,26.33,25691.36,25708.14,7.869999999998981,-272.869999999999,-138.15999999999985,-154.9399999999987,-10.450000000000003,29.549999999999997,18.56,-0.6099999999999994,280.73999999999796,lower,,25574.0,-272.2999999999993,25846.3,,,,,
15,1694023200.0,25846.3,25949.5,25567.1,25614.3,13630.5,350899988.2796,2023-09-06 18:00:00,6.336e-05,-0.000647,57657.631,43.81,25778.66,25629.98,25704.32,25853.0,25555.64,25927.34,25481.3,-25.09,-20.16,-4.93,25.48,10.38,17.62,14.85,5546.910214285715,912.19,90.02000000000044,40.92,15.45,25677.72,25670.6,238.70000000000073,-58.659999999999854,56.29999999999927,63.42000000000189,-26.189999999999998,13.810000000000002,15.1,-4.93,297.3600000000006,,,,,,,,,,
16,1694026800.0,25614.3,25718.7,25576.3,25675.0,4000.999,102635893.583,2023-09-06 19:00:00,6.336e-05,-0.000474,58038.17,47.7,25775.35,25627.71,25701.53,25849.17,25553.89,25922.99,25480.07,-24.31,-20.99,-3.32,23.7,9.66,19.37,15.68,5791.861857142857,244.95,26.529999999998836,-3.25,-6.9,25673.32,25672.36,174.16999999999825,-121.11000000000058,-2.639999999999418,-1.680000000000291,-22.299999999999997,17.700000000000003,14.04,-3.3200000000000003,295.27999999999884,,,,,,,,,,
17,1694030400.0,25675.0,25710.2,25643.5,25670.7,1659.168,42605738.8834,2023-09-06 20:00:00,6.336e-05,-0.000573,58132.068,47.45,25770.85,25626.33,25698.59,25843.11,25554.07,25915.38,25481.81,-23.77,-21.54,-2.22,22.9,9.33,20.99,16.3,5836.193785714286,44.33,27.889999999999418,-10.06,-2.25,25667.52,25671.69,172.40999999999985,-116.63000000000102,0.9899999999979627,-3.180000000000291,-22.549999999999997,17.450000000000003,13.569999999999999,-2.2300000000000004,289.0400000000009,,,,,,,,,,
