start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
2023-01-03 17:30:00,1208.1,1209.55,1206.5,1208.35,7909.68,9553646.5405,2023-01-03 17:30:00,36.86,1215.7,1209.09,1212.4,1219.0,1205.79,1222.31,1202.49,-1.84,-1.04,-0.8,10.74,21.95,21.41,16.34,15065.987857142856,318.15,4.050000000000182,0.76,-1.67,1210.9,1208.71,10.650000000000091,-2.5599999999999454,0.36000000000012733,2.550000000000182,-33.14,6.859999999999999,-11.209999999999999,-0.8,13.210000000000036,0.0,PositionState,lower,0.0,1211.5,-0.8000000000001819,0.0,0,0.0,None,0
2023-01-03 18:00:00,1208.35,1209.0,1206.65,1208.95,8309.78,10035797.965,2023-01-03 18:00:00,38.93,1215.49,1208.64,1212.07,1218.91,1205.22,1222.34,1201.8,-1.87,-1.2,-0.67,10.16,20.77,22.33,16.77,15336.232857142855,270.24,3.119999999999891,0.41,-0.18,1210.08,1208.8,9.960000000000036,-3.730000000000018,-0.15000000000009095,1.1299999999998818,-31.07,8.93,-10.61,-0.6700000000000002,13.690000000000055,0.0,PositionState,lower,0.0,1211.5,-0.20000000000004547,0.0,0,0.0,None,0
2023-01-03 18:30:00,1208.95,1208.95,1206.3,1207.9,6209.5,7498383.98,2023-01-03 18:30:00,36.66,1215.23,1208.11,1211.67,1218.8,1204.54,1222.36,1200.98,-1.96,-1.36,-0.6,9.54,20.3,23.31,17.23,15309.602142857142,-26.63,3.769999999999982,0.48,-0.73,1209.02,1208.44,10.899999999999864,-3.3600000000001273,0.5399999999999636,1.1199999999998909,-33.34,6.659999999999997,-10.760000000000002,-0.5999999999999999,14.259999999999991,0.0,PositionState,lower,0.0,1211.5,-1.25,0.0,0,0.0,None,0
2023-01-03 19:00:00,1207.9,1208.9,1204.55,1208.0,16600.93,20025656.871,2023-01-03 19:00:00,37.04,1214.95,1207.69,1211.32,1218.59,1204.05,1222.22,1200.42,-2.0,-1.49,-0.51,8.6,22.25,24.81,17.94,16137.314999999999,827.71,3.3199999999999363,0.16,-3.51,1208.78,1208.26,10.589999999999918,-3.9500000000000455,0.2599999999999909,0.7799999999999727,-32.96,7.039999999999999,-13.65,-0.51,14.539999999999964,0.0,PositionState,lower,0.0,1211.5,-1.150000000000091,0.0,0,0.0,None,0
2023-01-03 19:30:00,1208.0,1210.6,1207.0,1209.4,8342.15,10086148.639,2023-01-03 19:30:00,42.2,1214.69,1207.59,1211.14,1218.24,1204.04,1221.78,1200.49,-1.9,-1.57,-0.33,11.7,20.47,24.98,18.25,16352.800714285715,215.48,1.740000000000009,-0.54,3.94,1208.81,1208.72,8.839999999999918,-5.360000000000127,-0.6800000000000637,-0.5900000000001455,-27.799999999999997,12.200000000000003,-8.77,-0.32999999999999985,14.200000000000045,0.0,PositionState,lower,0.0,1211.5,0.25,0.0,0,0.0,None,0
2023-01-03 20:00:00,1209.4,1212.4,1209.4,1210.95,10208.54,12363394.6935,2023-01-03 20:00:00,47.35,1214.53,1207.7,1211.12,1217.95,1204.29,1221.36,1200.88,-1.67,-1.59,-0.08,14.94,19.09,24.07,18.18,16475.105,122.3,0.16999999999984539,-0.88,7.71,1208.71,1209.61,7.0,-6.660000000000082,-1.3400000000001455,-2.240000000000009,-22.65,17.35,-4.15,-0.07999999999999985,13.660000000000082,0.0,PositionState,lower,0.0,1211.5,1.7999999999999545,0.0,0,0.0,None,0
2023-01-03 20:30:00,1210.95,1212.3,1209.95,1210.45,7826.53,9477317.79,2023-01-03 20:30:00,45.93,1214.36,1207.75,1211.05,1217.66,1204.45,1220.96,1201.15,-1.52,-1.58,0.05,14.14,18.07,23.22,18.26,16757.925,282.81,0.599999999999909,-0.74,3.46,1208.84,1209.94,7.210000000000036,-6.0,-0.5099999999999909,-1.6100000000001273,-24.07,15.93,-3.9299999999999997,0.06000000000000005,13.210000000000036,0.0,PositionState,lower,0.0,1211.5,1.2999999999999545,0.0,0,0.0,None,0
2023-01-03 21:00:00,1210.45,1211.8,1210.0,1211.5,3959.27,4794720.089,2023-01-03 21:00:00,49.36,1214.26,1207.93,1211.1,1217.42,1204.77,1220.58,1201.61,-1.29,-1.52,0.22,13.54,17.3,22.43,18.73,16503.911428571428,-254.01,-0.40000000000009095,-0.84,-0.63,1209.28,1210.56,5.920000000000073,-6.730000000000018,-0.9400000000000546,-2.2200000000000273,-20.64,19.36,-3.7600000000000016,0.22999999999999998,12.650000000000091,0.0,IdleState,lower,0.0,1211.5,2.349999999999909,2.349999999999909,0,0.0,None,0
2023-01-05 07:00:00,1250.2,1250.45,1246.95,1247.55,8470.74,10576210.796,2023-01-05 07:00:00,36.91,1254.1,1250.15,1252.13,1256.08,1248.17,1258.06,1246.19,-0.43,0.35,-0.78,19.98,26.41,19.87,28.08,6077.541428571428,-480.34,4.580000000000155,1.51,-3.89,1251.55,1249.75,8.529999999999973,0.6200000000001182,2.2000000000000455,4.0,-33.09,6.909999999999997,-6.43,-0.78,7.9099999999998545,0.0,EntryPreparationState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
2023-01-05 07:30:00,1247.55,1250.35,1247.5,1250.3,7050.48,8807347.9705,2023-01-05 07:30:00,45.77,1254.0,1249.9,1251.95,1256.05,1247.85,1258.1,1245.8,-0.5,0.18,-0.68,18.75,24.78,19.44,27.07,5825.573571428571,-251.96,1.650000000000091,0.63,-1.22,1251.3,1249.97,5.75,-2.4500000000000455,-0.32999999999992724,1.0,-24.229999999999997,15.770000000000003,-6.030000000000001,-0.6799999999999999,8.200000000000045,0.0,PositionState,lower,1250.3,1250.95,0.0,0.0,0,0.0,None,0
