,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
665,797,1620075600000.0,56825.0,57200.0,56541.0,57157.5,584.132,33387524.79,2021-05-03 21:00:00,0.00011935,0.001498,5563.158,42.43,58221.54,57204.15,57712.85,58730.24,56695.46,59238.93,56186.76,-19.82,148.82,-168.65,15.93,34.02,22.39,24.18,643.2279285714285,-39.89,555.3499999999985,190.08,-2.65,57613.83,57221.87,1572.739999999998,-462.0400000000009,64.37000000000262,456.33000000000175,-27.57,12.43,-18.090000000000003,-168.64,2034.7799999999988,PositionState,lower,57157.5,55064.5,0.0,2093.0,3905.5,-158.0,1791.2166666666667,0,2440.3600000000006
735,867,1620327600000.0,55828.5,56396.0,55323.5,56162.5,839.038,47122471.675,2021-05-06 19:00:00,0.00073245,0.00129,5323.195,41.94,57402.69,56376.07,56889.38,57916.0,55862.76,58429.31,55349.45,9.26,215.6,-206.34,14.86,27.62,22.91,23.81,715.3934285714287,24.97,726.8799999999974,233.64,-4.2,57025.94,56279.78,1753.5,-299.73999999999796,117.27999999999884,863.4400000000023,-28.060000000000002,11.939999999999998,-12.760000000000002,-206.34,2053.239999999998,PositionState,lower,56162.5,56449.0,0.0,-286.5,424.0,-327.0,35.09375,0,-17.279999999998836
801,933,1620565200000.0,56550.5,57399.5,56550.5,57322.0,741.073,42479786.506,2021-05-09 13:00:00,0.00022064,0.001771,5356.463,41.53,58709.52,57484.24,58096.88,59322.15,56871.6,59934.79,56258.97,-228.48,-31.89,-196.58,10.68,30.77,23.28,23.7,750.0866428571429,40.38,774.8799999999974,382.74,-0.62,57888.66,57305.9,2000.1500000000015,-450.40000000000146,-16.099999999998545,566.6600000000035,-28.47,11.530000000000001,-20.09,-196.58999999999997,2450.550000000003,PositionState,lower,57322.0,57860.0,0.0,-538.0,94.0,-538.0,-148.375,0,-323.08000000000175
832,964,1620676800000.0,55851.5,55851.5,53421.5,55296.0,7063.578,390587609.088,2021-05-10 20:00:00,0.00021739,0.001594,5856.35,30.17,58543.51,56411.17,57477.34,59609.68,55345.0,60675.84,54278.83,-518.89,-218.43,-300.45,10.18,44.84,25.9,23.1,1419.4505714285715,485.15,2181.3399999999965,843.11,-16.31,57080.77,55900.15,4313.68,49.0,604.1500000000015,1784.7699999999968,-39.83,0.1700000000000017,-34.660000000000004,-300.46,4264.68,PositionState,lower,55296.0,56079.0,0.0,-783.0,654.5,-893.5,-241.775,0,20.760000000002037
877,1009,1620838800000.0,55070.0,55350.0,54764.5,54918.0,621.016,34104956.688,2021-05-12 17:00:00,0.0001,0.001539,5692.283,33.78,57000.57,55516.81,56258.69,57742.46,54774.92,58484.34,54033.04,-278.67,-36.98,-241.68,9.67,31.96,25.91,24.31,718.6481428571427,-8.69,1340.6900000000023,546.29,-0.05,56033.72,55212.67,2824.459999999999,-143.08000000000175,294.66999999999825,1115.7200000000012,-36.22,3.780000000000001,-22.29,-241.69000000000003,2967.540000000001,PositionState,lower,54918.0,50050.5,0.0,4867.5,7025.0,0.0,4290.90625,0,5486.879999999997
949,1081,1621098000000.0,47927.5,48259.0,47454.5,47874.0,1170.013,56013202.362,2021-05-15 17:00:00,0.00029638,0.001325,6379.104,36.99,49764.53,48382.01,49073.27,50455.79,47690.75,51147.05,46999.49,-442.07,-355.76,-86.3,11.95,30.24,33.05,30.62,1025.2311428571427,47.4,1199.2699999999968,247.97,-1.94,48713.33,48193.08,2581.790000000001,-183.25,319.08000000000175,839.3300000000017,-33.01,6.990000000000002,-18.29,-86.31,2765.040000000001,PositionState,lower,47874.0,48399.5,0.0,-525.5,1074.0,-580.0,-71.45454545454545,0,21.87000000000262
975,1107,1621191600000.0,45431.5,46222.0,44431.0,45618.5,4764.819,217363895.5515,2021-05-16 19:00:00,0.00013743,0.001092,6296.11,30.22,48967.58,46754.35,47860.97,50074.2,45647.74,51180.81,44541.12,-592.36,-260.86,-331.5,9.2,38.56,29.77,31.64,1569.0334285714287,306.56,2242.470000000001,615.45,-5.45,47601.77,46032.72,4455.699999999997,29.239999999997963,414.22000000000116,1983.2699999999968,-39.78,0.21999999999999886,-29.360000000000003,-331.5,4426.459999999999,PositionState,lower,45618.5,45750.0,0.0,-131.5,2668.0,-795.5,717.6470588235294,0,703.5299999999988
996,1128,1621267200000.0,43375.0,43847.0,42555.0,42602.0,4177.805,177982848.61,2021-05-17 16:00:00,0.00040139,0.00083,6536.506,34.06,45833.96,43933.19,44883.58,46784.34,42982.81,47734.72,42032.43,-813.26,-756.53,-56.72,9.95,29.64,37.58,38.46,2652.610714285714,197.9,2281.5800000000017,373.98,-3.78,44616.22,43336.47,4182.3399999999965,380.8099999999977,734.4700000000012,2014.2200000000012,-35.94,4.060000000000002,-19.69,-56.73000000000002,3801.529999999999,PositionState,lower,42602.0,44772.0,0.0,-2170.0,0.0,-2170.0,-940.4,0,-912.3699999999953
1030,1162,1621389600000.0,40891.0,41307.0,40280.0,40322.5,2690.582,108490992.695,2021-05-19 02:00:00,0.00027203,0.001091,7323.84,25.26,44343.26,41747.42,43045.34,45641.18,40449.5,46939.1,39151.58,-818.42,-535.53,-282.88,10.89,34.35,28.53,23.57,2125.2226428571425,26.27,2722.8399999999965,739.19,-2.39,42451.88,41086.01,5318.68,127.0,763.510000000002,2129.3799999999974,-44.739999999999995,-4.739999999999998,-23.46,-282.89,5191.68,PositionState,lower,40322.5,39690.5,0.0,632.0,5240.5,-293.5,1431.7666666666667,0,2669.9500000000044
1091,1223,1621609200000.0,37790.0,38230.0,36386.0,36802.0,6348.888,233651776.176,2021-05-21 15:00:00,0.0001,0.000881,14095.516,33.58,41101.95,38787.11,39944.53,42259.37,37629.69,43416.79,36472.28,-332.26,31.04,-363.31,12.1,29.63,15.59,16.69,3214.0992857142855,387.01,3142.529999999999,1527.29,-3.87,39851.44,38066.64,5457.370000000003,827.6900000000023,1264.6399999999994,3049.4400000000023,-36.42,3.5799999999999983,-17.53,-363.3,4629.68,PositionState,lower,36802.0,38316.5,0.0,-1514.5,1601.5,-1514.5,-58.0,0,469.0400000000009
1132,1264,1621756800000.0,35914.5,35915.0,33800.5,34362.0,8513.11,292527485.82,2021-05-23 08:00:00,0.0001,0.0001,6416.646,25.93,37963.44,36152.87,37058.16,38868.73,35247.58,39774.02,34342.29,-503.07,-218.42,-284.64,6.82,39.51,35.53,29.85,1698.913,518.93,2696.1600000000035,1391.55,-9.84,36876.77,35381.66,4506.730000000003,885.5800000000017,1019.6600000000035,2514.769999999997,-44.07,-4.07,-32.69,-284.65,3621.1500000000015,PositionState,lower,34362.0,34658.0,0.0,-296.0,2157.0,-1021.5,596.21875,0,1191.6100000000006
1318,1450,1622426400000.0,34812.0,34973.5,34573.5,34751.5,2083.699,72411665.7985,2021-05-31 02:00:00,-3.493e-05,0.000803,6184.668,39.18,35844.89,35071.19,35458.04,36231.74,34684.34,36618.59,34297.49,-20.4,105.29,-125.69,14.94,25.03,18.78,20.41,1416.6084285714285,-88.01,706.5400000000009,284.91,-3.64,35608.55,34965.66,1480.239999999998,-67.16000000000349,214.1600000000035,857.0500000000029,-30.82,9.18,-10.090000000000002,-125.69,1547.4000000000015,PositionState,lower,34751.5,35821.0,0.0,-1069.5,287.0,-1069.5,-92.5,0,-338.4799999999959
1418,1550,1622786400000.0,36781.5,37047.0,36623.0,36810.5,2018.465,74300705.88249998,2021-06-04 06:00:00,0.0001,0.00113,7605.455,31.99,38737.55,37405.12,38071.34,39403.77,36738.91,40069.98,36072.69,-230.84,32.93,-263.77,15.42,33.16,29.07,31.35,1808.765285714286,-0.72,1260.8399999999965,437.16,-1.97,37965.0,37052.37,2593.269999999997,-71.58999999999651,241.87000000000262,1154.5,-38.010000000000005,1.9899999999999984,-17.739999999999995,-263.77,2664.8599999999933,PositionState,lower,36810.5,37179.0,0.0,-368.5,210.5,-368.5,-40.0,0,-22.479999999995925
1448,1580,1622894400000.0,35866.5,36205.0,35211.0,36006.5,5593.55,201404158.075,2021-06-05 12:00:00,0.0001,-0.000344,6919.953,34.47,37562.61,36441.05,37001.83,38123.39,35880.28,38684.16,35319.5,-259.26,-112.76,-146.5,8.12,37.5,39.05,39.84,2631.389428571429,360.07,995.3300000000017,280.12,-3.47,36989.61,36153.57,2116.8899999999994,-126.22000000000116,147.0699999999997,983.1100000000006,-35.53,4.469999999999999,-29.380000000000003,-146.5,2243.1100000000006,PositionState,lower,36006.5,36220.5,0.0,-214.0,1008.5,-302.0,241.46428571428572,0,306.72000000000116
1483,1615,1623020400000.0,35575.5,35865.0,35500.5,35801.0,946.107,33871576.707,2021-06-06 23:00:00,0.0001,0.000125,7237.516,46.22,36121.27,35750.32,35935.8,36306.75,35564.84,36492.23,35379.36,-103.06,-99.62,-3.44,10.5,32.26,35.64,36.98,1522.547642857143,-5.39,134.8000000000029,23.24,-0.1,35918.11,35775.75,505.75,-236.1600000000035,-25.25,117.11000000000058,-23.78,16.22,-21.759999999999998,-3.4399999999999977,741.9100000000035,PositionState,lower,35801.0,36273.5,0.0,-472.5,0.0,-472.5,-236.25,0,-248.87000000000262
1505,1637,1623099600000.0,34467.5,34660.0,33551.5,34117.5,6368.141,217265050.5675,2021-06-07 21:00:00,9.052e-05,9.1e-05,7559.32,24.63,36341.86,35089.89,35715.88,36967.84,34463.91,37593.82,33837.93,-322.49,-107.73,-214.75,8.26,41.59,28.5,27.84,2697.4752857142857,308.09,1598.3799999999974,795.01,-4.72,35531.05,34598.02,2850.3399999999965,346.4100000000035,480.5199999999968,1413.550000000003,-45.370000000000005,-5.370000000000001,-33.330000000000005,-214.76,2503.929999999993,PositionState,lower,34117.5,33564.0,0.0,553.5,2440.5,-14.0,1229.3541666666667,0,1509.6299999999974
1606,1738,1623463200000.0,36243.0,36363.5,35417.5,35530.0,6858.271,243674368.63,2021-06-12 02:00:00,0.0001,5e-05,9019.07699999,32.63,37283.06,36402.68,36842.87,37723.25,35962.49,38163.44,35522.31,-94.46,56.15,-150.61,14.3,34.03,12.5,13.49,2763.662357142857,282.06,1312.8700000000026,584.04,-11.18,36872.94,36111.3,2193.25,432.48999999999796,581.3000000000029,1342.9400000000023,-37.37,2.6300000000000026,-19.73,-150.60999999999999,1760.760000000002,PositionState,lower,35530.0,36012.0,0.0,-482.0,357.5,-482.0,95.0909090909091,0,350.3899999999994
1632,1764,1623556800000.0,34886.5,35229.0,34761.5,35156.0,2566.54,90229280.24,2021-06-13 04:00:00,0.0001,-0.000807,8066.726,40.34,35899.5,35347.24,35623.37,36175.64,35071.11,36451.77,34794.97,-217.11,-192.17,-24.94,14.23,29.34,15.96,17.92,1905.4039285714284,-76.81,467.3700000000026,8.12,-1.55,35548.83,35199.5,1019.6399999999994,-84.88999999999942,43.5,392.83000000000175,-29.659999999999997,10.340000000000003,-15.11,-24.940000000000026,1104.5299999999988,PositionState,lower,35156.0,35585.0,0.0,-429.0,186.5,-429.0,-105.4,0,-209.9300000000003
1712,1844,1623844800000.0,39086.5,39172.0,38888.0,39049.5,3481.179,135938299.3605,2021-06-16 12:00:00,0.0001,-0.000457,10134.421,32.23,40270.48,39508.33,39889.41,40651.56,39127.26,41032.64,38746.18,-137.57,-6.88,-130.69,17.0,34.0,12.89,14.09,2287.3545714285715,189.67,839.9100000000035,375.38,-2.68,39871.0,39270.98,1602.0599999999977,77.76000000000204,221.4800000000032,821.5,-37.77,2.229999999999997,-17.0,-130.69,1524.2999999999956,PositionState,lower,39049.5,39210.5,0.0,-161.0,656.5,-183.5,254.05263157894737,0,290.8600000000006
1742,1874,1623952800000.0,37731.5,37885.0,37532.0,37755.0,3016.925,113904003.375,2021-06-17 18:00:00,0.0001,-0.000253,10509.731,30.64,39200.24,38307.08,38753.66,39646.82,37860.5,40093.4,37413.92,-254.22,-147.02,-107.19,13.73,34.75,17.21,13.88,3160.470214285714,56.72,998.6600000000035,332.7,-3.41,38666.22,37998.96,1891.8199999999997,105.5,243.95999999999913,911.2200000000012,-39.36,0.6400000000000006,-21.02,-107.19999999999999,1786.3199999999997,PositionState,lower,37755.0,36199.0,0.0,1556.0,2651.0,-342.0,1110.7777777777778,0,2021.8499999999985
1806,1938,1624183200000.0,35033.5,35044.0,33728.0,34099.5,12729.952,434084998.224,2021-06-20 10:00:00,0.0001,0.000204,11300.345,26.55,35891.02,35056.12,35473.57,36308.46,34638.67,36725.91,34221.23,-274.89,-177.66,-97.23,11.36,41.96,20.57,21.46,2850.4864285714284,771.92,1374.0699999999997,612.36,-17.35,35366.88,34681.76,2208.959999999999,539.1699999999983,582.260000000002,1267.3799999999974,-43.45,-3.4499999999999993,-30.6,-97.22999999999999,1669.7900000000009,PositionState,lower,34099.5,34914.5,0.0,-815.0,242.5,-815.0,-169.11111111111111,0,-13.509999999994761
1827,1959,1624258800000.0,32726.5,33123.5,32626.5,32970.5,5768.769,190199198.3145,2021-06-21 07:00:00,0.0001,-0.001297,10361.097,29.43,35471.87,33767.99,34619.93,36323.81,32916.05,37175.74,32064.11,-413.17,-190.72,-222.45,10.76,39.16,27.2,27.86,5065.6482857142855,177.24,1649.4300000000003,321.46,-2.26,34522.27,33299.81,3353.3099999999977,-54.44999999999709,329.3099999999977,1551.7699999999968,-40.57,-0.5700000000000003,-28.4,-222.45000000000002,3407.7599999999948,PositionState,lower,32970.5,32882.0,0.0,88.5,1693.5,-151.0,532.825,0,781.7499999999964
1857,1989,1624366800000.0,29814.0,30059.0,28774.0,29216.5,14294.058,417622345.557,2021-06-22 13:00:00,0.0001,-0.000926,11922.037,24.73,32803.44,30812.66,31808.05,33798.84,29817.27,34794.23,28821.88,-735.74,-496.4,-239.33,10.43,36.97,34.53,39.56,7764.0355714285715,707.34,2591.5499999999993,1044.94,-3.96,31483.88,29946.07,4582.3399999999965,600.7700000000004,729.5699999999997,2267.380000000001,-45.269999999999996,-5.27,-26.54,-239.34000000000003,3981.569999999996,PositionState,lower,29216.5,32504.0,0.0,-3287.5,0.0,-3287.5,-1756.0,0,-1777.1800000000003
1948,2080,1624694400000.0,30680.0,30832.0,30101.0,30372.0,10638.193,323103197.796,2021-06-26 08:00:00,0.0001,-0.001755,13110.237,24.42,32624.19,31421.99,32023.09,33225.29,30820.9,33826.39,30219.8,-606.23,-527.46,-78.77,11.77,33.22,29.77,29.32,4679.691214285714,423.05,1651.0900000000001,159.94,-6.33,31688.16,30847.01,2853.290000000001,448.90000000000146,475.0099999999984,1316.1599999999999,-45.58,-5.579999999999998,-21.45,-78.76999999999998,2404.3899999999994,PositionState,lower,30372.0,31668.5,0.0,-1296.5,0.0,-1389.5,-822.75,0,-629.5200000000004
2064,2196,1625112000000.0,34152.0,34339.0,34100.0,34339.0,2335.564,80200932.19599998,2021-07-01 04:00:00,0.0001,0.000186,11748.666,42.1,34962.9,34450.15,34706.52,35219.28,34193.77,35475.66,33937.39,-177.4,-157.34,-20.06,13.89,27.41,20.78,23.58,2819.3152142857143,-61.5,367.5199999999968,-37.14,-1.14,34644.05,34359.51,880.2799999999988,-145.2300000000032,20.510000000002037,305.0500000000029,-27.9,12.100000000000001,-13.52,-20.060000000000002,1025.510000000002,PositionState,lower,34339.0,33736.0,0.0,603.0,1252.5,-10.5,846.7619047619048,0,755.7000000000044
2088,2220,1625198400000.0,32890.0,33157.5,32845.5,33120.0,2950.538,97721818.56,2021-07-02 04:00:00,-9.475e-05,-0.000603,12183.718,41.85,33660.09,33238.99,33449.54,33870.64,33028.44,34081.19,32817.89,-255.7,-274.69,18.98,12.86,28.06,32.58,32.6,3051.9357857142854,-118.3,329.5400000000009,17.3,-0.36,33345.5,33116.7,750.6399999999994,-91.55999999999767,-3.3000000000029104,225.5,-28.15,11.850000000000001,-15.2,18.99000000000001,842.1999999999971,PositionState,lower,33120.0,33359.5,0.0,-239.5,268.0,-239.5,-1.9,0,-135.7100000000064
2157,2289,1625446800000.0,34843.0,34905.0,34434.5,34535.5,4713.767,162792300.2285,2021-07-05 01:00:00,-2.558e-05,-0.000275,13792.317,36.56,35486.83,34940.24,35213.53,35760.12,34666.95,36033.42,34393.65,78.04,212.68,-134.63,21.32,30.95,35.41,36.89,2679.3876428571425,221.18,678.0299999999988,214.12,-12.01,35338.27,34832.27,1224.6200000000026,131.4499999999971,296.7699999999968,802.7699999999968,-33.44,6.560000000000002,-9.629999999999999,-134.64,1093.1700000000055,PositionState,lower,34535.5,34136.0,0.0,399.5,1149.5,0.0,516.3095238095239,0,819.8399999999965
2228,2360,1625702400000.0,33878.5,33937.5,33077.5,33217.5,7797.731,259021129.4925,2021-07-08 00:00:00,-0.0001164,0.000117,12634.922,23.37,34699.36,33946.45,34322.9,35075.81,33570.0,35452.26,33193.54,-122.54,26.74,-149.28,12.19,39.47,19.71,18.79,2605.9035,374.79,1105.4000000000015,651.35,-15.23,34287.27,33653.13,1858.3099999999977,352.5,435.6299999999974,1069.7699999999968,-46.629999999999995,-6.629999999999999,-27.28,-149.28,1505.8099999999977,PositionState,lower,33217.5,32915.5,0.0,302.0,827.5,-142.5,395.0925925925926,0,889.6899999999987
2336,2468,1626091200000.0,33556.0,33636.0,33460.5,33588.5,3193.257,107256712.7445,2021-07-12 12:00:00,-0.00063439,0.000527,14607.069,37.36,34265.11,33737.86,34001.48,34528.73,33474.24,34792.35,33210.62,-0.28,97.57,-97.86,21.21,28.11,28.53,27.8,2398.961214285714,85.16,412.9800000000032,108.37,-4.38,34058.44,33681.53,940.2300000000032,-114.26000000000204,93.02999999999884,469.9400000000023,-32.64,7.359999999999999,-6.899999999999999,-97.85,1054.4900000000052,PositionState,lower,33588.5,33209.0,0.0,379.5,760.0,-1.5,455.0238095238095,0,544.75
2361,2493,1626181200000.0,32376.5,32650.0,32310.0,32591.0,4694.843,153009628.213,2021-07-13 13:00:00,0.00024897,0.000627,15240.111,35.48,33262.07,32851.27,33056.67,33467.47,32645.87,33672.87,32440.47,-201.31,-179.42,-21.89,11.46,32.45,24.35,25.04,2562.905071428572,195.35,465.66999999999825,140.3,-0.99,32946.05,32661.72,876.4700000000012,54.86999999999898,70.72000000000116,355.0500000000029,-34.52,5.479999999999997,-20.990000000000002,-21.890000000000015,821.6000000000022,PositionState,lower,32591.0,32329.0,0.0,262.0,845.5,-209.0,235.38095238095238,0,589.9300000000003
